"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
163,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
153,1.51545542,14.14145,0,2.68145,73.3884,0.08073,9.06688,0.6111,0.0255,"negative"
1,1.51588824,12.87795,3.43036,1.40066,73.282,0.68931,8.04468,0,0.1224,"negative"
91,1.5159338,13.09075,3.592,1.51943,73.0972,0.67068,7.82948,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
185,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
154,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
73,1.52725546,13.8023,3.15198,0.65915,70.5716,0.08073,11.63852,0,0,"negative"
19,1.51919134,14.417,3.57853,1.36856,72.078,0.5589,8.30292,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
87,1.52474966,11.4482,0,1.87895,72.19,0.8073,13.24176,0,0.1734,"negative"
190,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
95,1.51846238,13.0974,3.96916,1.1888,72.442,0.60237,8.43204,0,0,"negative"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
86,1.51743728,12.19965,3.25076,1.15991,73.5508,0.621,8.89472,0,0.1224,"negative"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
103,1.5184396,13.25035,3.75813,1.32041,72.4028,0.57753,8.42128,0,0,"negative"
181,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
166,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
168,1.51727782,14.70005,0,2.34119,73.282,0,8.94852,0.6615,0,"negative"
37,1.52171992,13.5097,3.8614,0.88064,71.7924,0.22977,9.54032,0,0.0561,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
116,1.5170728,13.4831,3.47975,1.70882,72.5204,0.621,7.99088,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
31,1.5215149,13.05085,3.65037,0.87101,72.3188,0.19251,9.85236,0,0.0867,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
106,1.51645774,13.4033,3.48873,1.51943,72.6492,0.67068,8.07696,0,0.051,"negative"
162,1.516845,14.9195,0,1.9913,73.58,0,8.39976,1.59075,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
14,1.51784732,12.67845,3.66833,1.15991,73.1084,0.60858,8.70104,0,0,"negative"
46,1.51750562,12.8181,3.55159,1.49054,72.75,0.54027,8.51812,0,0.0969,"negative"
117,1.51805234,12.99765,3.79854,1.07966,73.0692,0.5589,8.37824,0,0.0612,"negative"
189,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
81,1.51666276,12.9378,3.60996,1.25942,72.75,0.5589,8.6042,0,0,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
164,1.51531874,14.38085,0,2.65898,73.0972,0.03726,9.07764,0.63945,0,"negative"
177,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
184,1.51796122,13.50305,3.35852,1.62857,71.938,0.57132,8.80864,0,0.459,"positive"
105,1.51632106,13.3368,3.56955,1.57079,72.8676,0.60858,7.89404,0,0,"negative"
69,1.5219705,14.3609,3.84793,0.89027,71.3612,0.14904,9.15296,0,0,"negative"
67,1.51966972,14.7732,3.74915,0.29,72.022,0.03105,9.00232,0,0,"negative"
4,1.52222108,13.21045,3.7716,0.79076,71.9884,0.13041,10.2452,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
74,1.51891798,13.46315,3.82997,1.25942,72.5484,0.57132,8.20608,0,0.0714,"negative"
88,1.51828014,13.23705,3.90181,1.41029,72.33,0.55269,8.31368,0,0.051,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
167,1.51602492,14.853,0,2.37971,73.282,0,8.75484,0.63945,0.459,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
70,1.5190091,13.48975,3.47975,1.3493,71.9492,0.55269,9.00232,0,0,"negative"
174,1.51509094,15.15225,0,2.25131,73.5004,0,8.3352,0.63,0,"negative"
0,1.51943190299149,13.8172526743894,3.68507762245329,0.755212060701144,72.396539649223,0.149757961149213,8.93007532471017,0.0250404276076088,0.0879967333986501,"positive"
0,1.51765780225599,13.5320233537182,3.48611319041182,1.12595174143749,72.5112024114395,0.426348626202617,8.65239368839177,0.045832544153946,0.0481370844341927,"positive"
0,1.51951480087318,13.8852390544294,3.67133896267077,0.817442971951992,72.2228418360262,0.187248397740146,8.95082650832342,0.0292027684148702,0.0695769696421508,"positive"
0,1.51713745804701,13.4100392350564,3.41252734663944,1.14163344852602,72.6953673024885,0.485481477904125,8.49435469779869,0.0745358381259429,0.0596231016448943,"positive"
0,1.52015167391442,13.9424650103837,3.70817046292017,0.831303490266868,72.0486920551611,0.175098540605136,8.99397206381939,0.0513954844090287,0.0941418187267836,"positive"
0,1.51672730490111,13.5151024959154,3.49218272734022,1.14741675741406,72.6094443829396,0.471750403063057,8.50817370822925,0.00182704594209744,-0.00463343573355963,"positive"
0,1.51985848224787,13.9929311883769,3.78820641441387,1.0332677549708,71.7873633367946,0.228698155009302,9.07973544031226,-0.0354983154264493,0.0416441493614275,"positive"
0,1.51911803937954,13.7260211237665,3.58943885604538,0.933521021796299,72.3320413646909,0.261741308014888,8.8662478667216,0.0784509304418762,0.083272666726537,"positive"
0,1.51859909309147,13.7424672545002,3.63367533471496,0.993721025653908,72.3040353703855,0.286207872741118,8.85843665133297,0.00412625766879055,0.0421497009292092,"positive"
0,1.51780905997096,13.5434260351777,3.53469682164477,0.98528482153411,72.646746642721,0.345608412657003,8.63663501828917,0.0497614006874074,0.0602639019214869,"positive"
0,1.51891375176819,13.7387725157815,3.63607999325837,0.813042900917563,72.4938666137177,0.18704046124234,8.86022857768333,0.0600093830251325,0.0652014913987669,"positive"
0,1.51902291075196,13.812036301882,3.67010488479864,0.873991219009406,72.3368674554598,0.171098110586477,9.01120922635759,0.0254403288882748,0.0336520768467325,"positive"
0,1.5202398435077,14.0134880619875,3.73426631629563,0.897591640446399,71.8984721119688,0.149573374120435,9.16341558797704,0.0380927990566354,0.0526863693573196,"positive"
0,1.51918806818625,13.8025016803169,3.69428989491727,0.897328651048306,72.268426437192,0.217445511549489,8.90171240030284,0.0083982330259882,0.0690495303965901,"positive"
0,1.5167230567186,13.4152206383721,3.49750502722106,1.02441340405867,72.9336100536884,0.336411377279857,8.67342210346616,0.0188390185650355,0.00207268247732511,"positive"
0,1.51793252997398,13.4920632358868,3.47502711938946,0.862011876527086,72.8613849996124,0.291713135811659,8.7020626123033,0.0610629753737791,0.0912321846804851,"positive"
0,1.51951804478999,13.8317504806388,3.6331715863371,1.0227482187451,72.0044712351531,0.343378016839686,8.81671597606158,0.0245144483183772,0.102479236849377,"positive"
0,1.51920495008728,13.816241215367,3.66527864570793,0.890012401850053,72.2859775995389,0.182644326916533,9.02091539195035,0.0275732701203517,0.0479666395512935,"positive"
0,1.51977834031228,14.0036114212972,3.71454141908913,1.01523687122489,71.8091378209594,0.248497821113229,9.08665038533136,-0.0160334124418939,0.0359798317158722,"positive"
0,1.51926626065515,13.8881425029434,3.66932799432064,0.882994365153851,72.1675452959928,0.226119740532496,8.92365711179175,0.0161862842762111,0.049295943119175,"positive"
0,1.51905681118489,13.9119175939282,3.67970708315248,0.915357816374572,72.1581150305088,0.191592831600924,9.0630076237189,-0.00203044036409364,0.00362998729351394,"positive"
0,1.51942720374885,13.8395106270559,3.59393163330281,0.859317759062183,72.2536930860686,0.216909574084825,8.99827365949768,0.0450854141854329,0.0732328725848936,"positive"
0,1.51809500855848,13.6512041434654,3.57389484034948,1.20292336146342,72.2250393588214,0.405186075995758,8.79016456351201,0.0190224783671994,0.0244641497628131,"positive"
0,1.51862369152029,13.8115732741411,3.70715622777727,0.990887521535349,72.228680089519,0.23567921087678,8.90302792424228,0.0117242428564398,0.00268355976794004,"positive"
0,1.51880227188187,13.7141000147936,3.54088974189351,1.05798272292199,72.2127156797895,0.378120405469521,8.76473246304355,0.0568453803240581,0.0788378853218359,"positive"
0,1.51892099820947,13.857045251381,3.64473317286577,1.08001389196117,71.9850683704479,0.366990357690536,8.81040553983377,-0.0135911717185504,0.0444987462906132,"positive"
0,1.51906291732313,13.8203209484848,3.63729714273831,1.02779139655512,72.1334746004043,0.249779612896931,9.02480344659141,0.0410578348781932,0.0249532837629678,"positive"
0,1.51763357562891,13.6696883294798,3.6115511340407,1.18238657194883,72.2752274276129,0.408164458902095,8.71902391970028,-0.0269896128609019,-0.00614100727209513,"positive"
0,1.51984227981034,13.8930811839798,3.71089820368212,1.0285997234416,71.8843826701244,0.301953548153729,8.87542043172471,0.0218149571946772,0.0948327971209587,"positive"
0,1.51854308990228,13.7947517553672,3.66337237761811,0.861115148277566,72.4381251423263,0.176036596838393,8.99515409137044,-0.0167148981111386,0.0097193145861204,"positive"
0,1.51979375763416,13.9918258548059,3.70306772245714,1.02244143832246,71.8094012191406,0.262597978443339,9.07499630569758,-0.0197111242112552,0.045452617139749,"positive"
0,1.51680079149016,13.4320090250608,3.56076711070941,0.98003892835127,72.9495424180481,0.298789346887885,8.63698284341503,0.0191602544621053,0.00197762115448177,"positive"
0,1.51913626818433,13.9178904300502,3.6834175668607,1.09263173137657,71.8679068111869,0.352486892202084,8.85065535679648,-0.0155298686100956,0.0346575757103615,"positive"
0,1.51969410280722,13.8875652518162,3.70092715134121,1.05830086952661,71.8665010822645,0.337941370660543,8.85349153714678,-0.0124193759559914,0.0962323046586621,"positive"
0,1.5202897207088,14.0098030912419,3.73499279002432,0.748233314454532,72.0676125344976,0.102821482085968,9.11085924547746,0.0320517570259755,0.0762336963602186,"positive"
0,1.51857294732948,13.7037618002793,3.63075928685594,0.909937687395447,72.4541862482519,0.251967094577781,8.80799665420426,0.0266998558477752,0.0566221986699831,"positive"
0,1.51676806701893,13.4271893385223,3.45025413195456,1.04271942234842,72.8644949355279,0.406313331332912,8.58209113471037,0.014683033680369,0.0239684544256258,"positive"
0,1.51879606954877,13.7935069476258,3.69907622246,0.996997197498438,72.2256742936419,0.2380998998958,8.95253742603687,-0.0104682211000124,0.0260145006387663,"positive"
0,1.51780045729043,13.6134887325713,3.56302273357448,1.06184099641415,72.4958228657295,0.331689100715612,8.80614114294511,0.0102670110398945,0.0171404227655989,"positive"
0,1.52008452647702,13.9669465055259,3.73060601872726,0.848084826587036,72.0268352264781,0.143177724452667,9.08209219536248,0.046721692485211,0.0641950807836862,"positive"
0,1.5180958522365,13.6512570904382,3.58652941944443,1.05391119921017,72.4329010248864,0.290395460143186,8.86866130454863,0.049574196632021,0.00929858749603953,"positive"
0,1.51965804735219,13.840454380778,3.72849492015156,0.789066779898558,72.301933051968,0.132150648264378,8.95943551699241,0.0461229260236731,0.083135088317964,"positive"
0,1.51841873683044,13.6189575113568,3.48491843875136,1.00599404844858,72.4457392154989,0.378291681346634,8.71147037098821,0.0613704239657898,0.0887658336513511,"positive"
0,1.51796936332473,13.6173101713459,3.52001705970767,1.19570682406119,72.2671416587891,0.465049364295911,8.67062432889588,0.0175645306730988,0.0495136519613403,"positive"
0,1.51845271510132,13.6510345047145,3.59406939985772,1.15883154597652,72.1937496670748,0.433037875897443,8.64840274048815,0.0205160228826505,0.0788160598122098,"positive"
0,1.51891551303837,13.7571919578319,3.58929577560149,1.01987605560385,72.2186600230028,0.299351465519608,8.89989704936594,0.0501707769506272,0.053390453605323,"positive"
0,1.51940435456652,13.8781743917308,3.72961822094994,0.916395776348174,72.1458537076283,0.17194811571655,9.02326681758866,0.0288314043927426,0.0358867533460524,"positive"
0,1.520202557279,13.9417770745134,3.69154624476672,1.00433349238082,71.828638372597,0.268441915549063,9.0289153300201,0.0134608396973668,0.0997646504031087,"positive"
0,1.51743516763763,13.57352524177,3.50229511214014,0.958949688583409,72.7349578082073,0.287039545640676,8.81584576126123,0.0374631493039892,-0.0011475361083756,"positive"
0,1.51951016521249,13.9216399684799,3.73943402103261,0.835242099638695,72.1953556132368,0.109315297117706,9.13005611406706,0.00964735865392046,0.026234075206087,"positive"
0,1.51808577532314,13.6635665147464,3.58524188275879,0.867769183696938,72.6114467665985,0.271135076842928,8.73401731745104,0.00893633065864492,0.0474157392536832,"positive"
0,1.51720134587461,13.5080006558543,3.46342466089528,1.16128501440156,72.5500247626599,0.466643708713495,8.58283902798671,0.0356272864441066,0.026038510427965,"positive"
0,1.51825952172789,13.6399526392489,3.53770181942522,1.1503209833018,72.2744638930404,0.404109377132028,8.75529213524193,0.04768360245755,0.04851262953097,"positive"
0,1.51812865524905,13.6640811189841,3.5546415468467,0.90005318953983,72.6078969736343,0.22781515598458,8.90074425135223,0.0521426299525214,0.0164375794105143,"positive"
0,1.51704468865685,13.435952896056,3.48177357875002,1.07967639595609,72.7733450128593,0.402165779501539,8.60133430946273,0.0301744496933512,0.0335087676027086,"positive"
0,1.51737006213776,13.5109388882512,3.53408528246658,1.0810845063625,72.6477114868347,0.360669967377582,8.69140879868937,0.0336328437457919,0.0195069710892342,"positive"
0,1.51765444815088,13.5192294366598,3.49008416390595,0.900943709489902,72.8182433515977,0.298126353041514,8.68009723978643,0.074777661670402,0.0499228176497086,"positive"
0,1.51950496658515,13.8507719305406,3.60888555974876,1.0122658073261,72.0129706559042,0.321118875055284,8.88985409109234,0.0415883919629365,0.0836309982708329,"positive"
0,1.51857635737713,13.6887141760777,3.62796223361832,0.886460306173439,72.5005427171115,0.239856465971584,8.78645326579689,0.0470363767255683,0.0599169868641077,"positive"
0,1.51886903832947,13.8401324397113,3.73817673944368,0.92031581282373,72.2611010710706,0.171615432982223,8.98970186078213,0.00215556326455666,0.00716503882840061,"positive"
0,1.52041665014754,13.9798133522473,3.70254273850158,0.963434016526908,71.8057587950264,0.237953137110832,9.04919969775839,0.0365681592935707,0.0990197381970302,"positive"
0,1.51807628394897,13.5801018676027,3.52765527500072,1.13420207129801,72.389111267214,0.411045220376538,8.72636543661164,0.0206124685390243,0.0644712937619984,"positive"
0,1.51794922318925,13.5369871176361,3.50200970373473,1.17687993722608,72.3919752472787,0.459891070254507,8.63073491746684,0.0406282682409646,0.0746482932321427,"positive"
0,1.51669202067067,13.4331078892215,3.49319118435035,1.00935298950829,72.9277216482193,0.340412115979715,8.64325325327973,0.0261460933357193,-0.00294628828320292,"positive"
0,1.51921078893833,13.7378031501498,3.64724008168789,0.875957843513962,72.3686520684083,0.227535703588612,8.85883010151779,0.039579022807796,0.0961508111241459,"positive"
0,1.52017932196143,13.9615584543047,3.68203144438988,0.87560323631644,71.957355255533,0.231512572208039,9.0050808263151,-0.00232517570445532,0.108384484247271,"positive"
0,1.51967143731534,13.8181959580714,3.66313040219255,0.896647069076463,72.1943913279503,0.209385733893432,8.9603755642537,0.0566861632699077,0.0924301279687249,"positive"
0,1.52010377189814,13.9090879653342,3.66808413407092,0.965751417708346,71.9487189887725,0.2306461578227,9.08794061091774,0.026754560216847,0.0931653620083456,"positive"
0,1.51737138424492,13.6016698661395,3.54125166400706,0.997063416845242,72.640151985646,0.327577287443497,8.75058019615701,-0.0100101853627962,0.00040114268912677,"positive"
0,1.51740737356861,13.5217422737941,3.50015302127269,1.06117714966362,72.6266473830982,0.412881126383109,8.6012966153559,0.0113347086359929,0.0465974319899356,"positive"
0,1.51797714707342,13.6674151600319,3.56608535633619,1.1556643937316,72.2613260365302,0.417133077843969,8.71813755885015,0.00499113399641709,0.0267180344745388,"positive"
0,1.51886318275246,13.7479316103891,3.62638999375476,0.968986400683033,72.2689376526899,0.309039266036517,8.76191413174106,0.0314281710323181,0.0740642298556781,"positive"
0,1.51750713360452,13.5819747137659,3.52337772452874,0.901759693621718,72.78418366883,0.253713621442649,8.81371219611222,0.0368857178524631,0.00349299168834607,"positive"
0,1.51713005156513,13.5609714978429,3.54764558845684,1.20363174996303,72.4243221166989,0.486225556393642,8.54676096067092,-0.0326834575443108,0.0141722854603618,"positive"
0,1.51801064058274,13.5674267396526,3.56295685717939,1.05035909407344,72.5238827467883,0.345052777636852,8.73280799231448,0.0277258946825216,0.0576249089809044,"positive"
0,1.51829560425377,13.6962837372354,3.60559708720944,1.11544739376963,72.2397667128733,0.371591409761222,8.77931800002647,-0.000505354573859473,0.0376640906707086,"positive"
0,1.51906719122731,13.8582818538741,3.6325544382586,1.04522451737796,72.0391235994964,0.305402243740069,8.95312650068542,0.00413221344591864,0.0357631505894178,"positive"
0,1.51799003535091,13.6251535103731,3.57540377521084,0.957267030517401,72.5862883564397,0.269078296612032,8.79475575149601,0.0554374395392902,0.0228767296106253,"positive"
0,1.52027523045005,14.0045628017532,3.75765517589845,0.807345642686631,72.0381385046723,0.0671590414680132,9.26153448783881,0.0257690500844201,0.0497137186998691,"positive"
0,1.52053017848529,13.9781815171472,3.69361213715506,0.942900059612883,71.8363570063049,0.206269750872845,9.14430096987427,0.030663623852557,0.10121571170125,"positive"
0,1.51638805479658,13.4162032403086,3.42570219043504,1.21461970910688,72.6909516031265,0.53329108739912,8.44164219245561,0.0159554980863331,0.00488339584734843,"positive"
0,1.51890654391492,13.7613955727776,3.64248220065454,0.940329054932209,72.2947120885189,0.272900908716474,8.83421699933446,0.0134051937499885,0.0683879936120874,"positive"
