"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
13.9859175640158,1,13.9859175640158,0.0805305037754588,1,1,13.9859175640158,13.9859175640158,13.9859175640158,1,"positive"
3.94292133674026,130.34876426775,454.070111309178,65.6044948594645,0.656936180979014,0.673335731621832,80.6101975368895,269.023370436393,274.551909768023,4.05707866325974,"positive"
1.7630253797397,172.311761440011,256.244553211378,155.525203085737,0.883645360507071,0.915304182848893,39.9442384590441,203.081517737126,209.700005047256,6.2369746202603,"positive"
4.64355550939217,128.356891266303,565.861779832048,30.7328900198918,0.506187105825404,0.524454662581207,84.576935737587,283.534219960216,294.59377630055,5.4951114342548,"positive"
3.43445856496692,140.136672624387,407.927114770748,86.5785841951147,0.709816309243441,0.729775099288672,71.1248245294578,253.642371590249,259.425142307766,4.56554143503308,"positive"
4.02965649077669,159.972690725001,593.180286160437,45.7734159759711,0.435895668193931,0.470124599433737,57.4456686098757,253.453168048058,274.949007704854,9.79240456456318,"positive"
26.6659834214952,35.58205694356,849.555770784151,2.31880905976961,0.495190039644251,0.734037863767939,12.8747869194951,419.691909178626,627.221754205646,53.8679610765539,"positive"
4.40189749840647,140.802278832067,576.615561320912,36.6535112890415,0.478517263567541,0.503067928608973,73.8968599420739,271.692977421917,286.860719949007,7.18671751115471,"positive"
3.36329379631206,194.290369489929,622.833426064113,62.0993019903544,0.359597139677731,0.411151500973618,27.9957693280117,220.801396019291,253.625401481986,14.4569434258156,"positive"
1.7387666197028,21.3145346483216,31.6572673241608,16.143168310402,0.260921595491469,0.867760775073199,6.32810636609793,8,27.9634342256468,2.0449335211888,"positive"
1.34426838508807,33.7375587578863,39.9343896894716,30.6391432920936,0.35421601968701,0.89465387416305,9.3116118259728,13.5082941614091,36.1474374535028,3.62292645964772,"positive"
1.4179521095939,31.9691493697464,39.4922873424366,28.2075803834014,0.389363156276289,0.872106654464267,10.9621272549033,14.6872337535024,34.8948141369037,3.32819156162441,"positive"
1,37.6139415036887,37.6139415036887,37.6139415036887,0.29087934541516,1,1.88947986075655,8.87721169926226,37.6139415036887,4.82455766014755,"positive"
1.2270772154443,36.5501468293369,40.6375367073342,34.5064518903382,0.298315831766929,0.930514372074045,6.68652962595224,11.6332354471087,38.139687337447,4.09169113822281,"positive"
1.99080964364111,14.2573299780488,28.1286649890244,7.321662472561,0.285117725789547,0.82264507378824,7.94118171930313,8,23.1746167708188,1.03676142543554,"positive"
1.63044264051132,26.8693766277283,38.2173441569321,21.1953928631265,0.490721139523899,0.807084552003536,15.7219151474535,18.0870822481811,31.2824751113076,2.47822943795472,"positive"
1,20.4603900683578,20.4603900683578,20.4603900683578,0.68541102842777,1,3.02161425548838,12.3079219863284,20.4603900683578,4.13841560273431,"positive"
1.70171235734597,20.9828764265403,33.6136988587677,14.6674652104266,0.755591429868247,0.785276018652134,24.8948629279621,24.8948629279621,25.8948629279621,1,"positive"
2,18.962535510771,37.925071021542,9.48126775538549,0.686972611848498,0.707475497150794,26.1657048992347,26.1657048992347,26.925071021542,1,"positive"
1.44578174850903,16.8915634970181,24.9156349701807,12.8795277604368,0.851554677746492,0.863590784956235,19.5662539880723,19.5662539880723,20.0120357365813,1,"positive"
2,16.5661318050697,33.1322636101395,8.28306590253487,0.530424054432893,0.739525315189036,18.264527220279,18.264527220279,24.2830659025349,1,"positive"
2,16.5412345863879,33.0824691727757,8.27061729319394,0.528052594353445,0.740315801882185,18.1649383455515,18.1649383455515,24.2706172931939,1,"positive"
1.10077097290196,26.9922902709804,28.8061677832156,26.0853515148629,0.934071021048119,0.969164082292002,26.6976870812941,26.6976870812941,27.6976870812941,1,"positive"
2,21.2752482388169,42.5504964776337,10.6376241194084,0.73496140095545,0.739853475343436,31.3693085373379,31.3693085373379,31.5504964776337,1,"positive"
1.41593905235641,23.8406094764359,31.3275124188513,20.0971580052283,0.840466101450147,0.872722649978939,25.7521828429308,25.7521828429308,26.7521828429308,1,"positive"
1,11.9891061205417,11.9891061205417,11.9891061205417,0.675566481731832,1,3.34059591963887,8,11.9891061205417,2.65940408036113,"positive"
1,16.9575196709484,16.9575196709484,16.9575196709484,0.762252938721329,1,3.23229986289516,12.9291994515806,16.9575196709484,4,"positive"
1,14.6009272527881,14.6009272527881,14.6009272527881,0.609859962346964,1,2.25038635532837,9.00154542131349,14.6009272527881,4,"positive"
1,13.8796182153746,13.8796182153746,13.8796182153746,0.581774169723969,1,2.42133624618873,8.06019089231268,13.8796182153746,3.81942732306197,"positive"
1,16.3736048080027,16.3736048080027,16.3736048080027,0.724493110917509,1,2.98900200333446,11.9560080133379,16.3736048080027,4,"positive"
1,14.0823070292827,14.0823070292827,14.0823070292827,0.576322521226946,1,2.03429459553445,8.13717838213779,14.0823070292827,4,"positive"
1,11.698224669788,11.698224669788,11.698224669788,0.690692317171022,1,3.53451688680798,8,11.698224669788,2.46548311319202,"positive"
1,12.6205438165925,12.6205438165925,12.6205438165925,0.694461328414967,1,6.82809664192609,8.68972809170373,12.6205438165925,1.93081572488882,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
6.15215479582548,3.84784520417452,9,3.27531200248841,0.920972295584157,1,8.28803869895637,8.28803869895637,9,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
4.70211799209937,125.340923406882,563.255749351578,29.2981091935653,0.512892510095378,0.529637442300795,87.1651046608319,286.403781612869,296.46777574718,5.08517405530438,"positive"
2.63782332115807,177.868862152332,491.594091711333,66.2917031750549,0.425928650294896,0.532200735150138,14.0913294723211,181.269399269484,221.718105984852,13.7404098904226,"positive"
4.44818370975554,138.41853894759,574.555824915878,35.5194991109893,0.483817034767009,0.507164258313365,75.9424790526461,273.961001778021,288.341878712177,6.86271403171122,"positive"
3.66319633135572,178.84538893518,609.48776325467,54.7516898817848,0.39393597994023,0.437692875324981,41.2499618642661,235.49662023643,263.222282603383,12.35762568051,"positive"
2.00614809175022,116.596364899771,234.502273342339,58.0799251927529,0.614167868658435,0.799399357189657,17.8434803350037,143.368885505013,186.344293138012,8.05533282575198,"positive"
4.69731161603704,125.588451774092,563.469633086352,29.4158654070925,0.512342180036241,0.529212078019278,86.952686870757,286.168269185815,296.313971713185,5.11881868774071,"positive"
2.23920155758969,139.2025510862,329.355033939006,61.109620248666,0.544717935838271,0.700817741139559,16.4591427479172,157.352093455382,199.395287225023,10.1528140183073,"positive"
1.50026701437309,193.50347118685,300.060345248319,157.984513166361,0.801663887864677,0.844667092037154,22.2656616060412,185.753070665291,200.75734289526,9.50133507186547,"positive"
2.076077086851,512.351023860276,1040.90646721981,253.474775346927,0.52126304089278,0.541610432714224,77.1966753557138,549.471092430875,569.068711254746,7.76077086851001,"positive"
2,536.916416160995,1073.83283232199,268.458208080498,0.538,0.570212258698884,78.2069236039463,577.916416160995,612.215264766943,8.00300606805831,"positive"
6.83642785577103,442.875673268456,1035.68061006581,218.760501783147,0.529443243024405,0.590343126638327,68.6038844841812,549.91151514533,605.486839255551,16.3008227995597,"positive"
2.13508981280029,493.230900652707,1015.23593143187,241.819761971943,0.508280241183937,0.531224192947149,73.0286065219156,527.341320199892,548.178206268698,8.35089812800288,"positive"
25.3847838281654,81.8961301133968,888.72055889992,28.0027883782836,0.4966269209194,0.725888804898132,15.0419396223594,442.188370844116,641.870152893709,51.9707381310873,"positive"
2,536.933812026866,1073.86762405373,268.466906013433,0.538,0.567046211110428,79.1149878023937,577.933812026866,608.840466788039,7.79425567761064,"positive"
6.63748043077067,446.747496231925,1037.25688581774,220.806545968267,0.529795226930175,0.588889280071016,69.1783834329899,551.06694057514,605.096596229589,15.9182315976359,"positive"
2.53431478142738,363.882010817528,841.573070079088,162.972830668092,0.420450748085976,0.460960598468781,44.8313469877839,377.631956964731,406.852567374706,12.3431478142738,"positive"
2,536.710895470344,1073.42179094069,268.355447735172,0.538,0.607617024397478,67.4787435519323,577.710895470344,652.086278753355,10.4692543558776,"positive"
2.58186058304273,348.0590316772,820.0543675425,153.373465140583,0.4099906717306,0.528693911270704,19.6463094545226,359.384141942021,471.140400492586,17.8362788339145,"positive"
2,536.817593439016,1073.63518687803,268.408796719508,0.538,0.588197994098999,73.0483775166608,577.817593439016,631.386872830801,9.18887873180211,"positive"
2,536.009888604749,1072.0197772095,268.004944302374,0.538,0.735200273935683,30.8861851678975,577.009888604749,788.081610678695,18.8813367430121,"positive"
10.0349841304123,380.244923010468,1017.60933819413,185.531086150406,0.520384842483327,0.738545189255849,23.280671694167,531.880473729223,751.370268603787,31.0524761956185,"positive"
2.00212434725836,535.31383583555,1071.08015763713,267.581503590103,0.537532643603161,0.736239483681507,30.3308482800284,576.205494125374,788.835857702419,18.9957513054833,"positive"
10.6809621122666,367.722888285294,1013.23656416312,178.900942061803,0.518968659984646,0.73866941579082,22.7107203517156,528.253058908042,748.264605229488,32.0214431683999,"positive"
2,536.286349417642,1072.57269883528,268.143174708821,0.538,0.6848844059892,45.3174396008998,577.286349417642,734.448212977499,15.5638069882989,"positive"
1,46.1842294682283,46.1842294682283,46.1842294682283,0.867845173852984,1,39.5928035715129,40.6369898521807,46.1842294682283,1.65261642541736,"positive"
1,38.9099167154636,38.9099167154636,38.9099167154636,0.984671421145089,1,38.4841228583828,38.4841228583828,38.9099167154636,1,"positive"
1,45.3651187946089,45.3651187946089,45.3651187946089,0.735149244726635,1,32.1552786550485,34.2479265979491,45.3651187946089,2.30790496431291,"positive"
1,42.9040956466924,42.9040956466924,42.9040956466924,0.336463494764175,1,9.80918847196735,15.051946044201,42.9040956466924,4.27672348264605,"positive"
1,42.1697890425567,42.1697890425567,42.1697890425567,0.217505824894179,1,3.14168450641446,9.32435453194194,42.1697890425567,4.86416876595467,"positive"
1.25067985500209,46.7493201449979,58.2805934750941,40.9836834799498,0.877417550903978,0.888196784669068,47,47,48.0027194200084,1,"positive"
1,45.7542452348862,45.7542452348862,45.7542452348862,0.798187728051562,1,35.6885467327666,37.2831128321122,45.7542452348862,1.99660381209105,"positive"
1,39.8999996383209,39.8999996383209,39.8999996383209,0.986547367735766,1,39.5263154087588,39.5263154087588,39.8999996383209,1,"positive"
1.58966578147374,46.4103342185263,73.5349601663183,32.8480212446302,0.711653432859341,0.737009061462712,47,47,49.358663125895,1,"positive"
5.66301023284905,21.8241324631963,91.2673979534302,7.51059492937452,0.249461069374578,0.502717856740113,14.0329079043586,22.8241324631963,45.8717856740113,5.39561227941886,"positive"
1.35682328324765,60.7930644853041,77.2069355146959,52.5861289706081,0.611335567813367,0.840856815671548,19.4591729886644,46.3568232832476,62.5771809015423,7.4317671675235,"positive"
1.51160976686515,46.4883902331349,70.0224395089317,34.7213655952364,0.749822824002942,0.771822043978143,47,47,49.0464390674606,1,"positive"
1.34544812259264,46.6545518774074,62.5451655166689,38.7092450577766,0.831075868052198,0.845930137323681,47,47,48.3817924903706,1,"positive"
2,43.8457334376872,87.6914668753743,21.9228667188436,0.532452904516365,0.571593176925555,45.7433445053175,45.7433445053175,49.3843000782654,1,"positive"
1.54071599477902,56.5635321200825,81.4364678799175,44.1270642401651,0.582648304814473,0.758840666328557,27.3334588964377,46.540715994779,59.2671120939776,5.59284005220979,"positive"
5.68391016498208,21.6861929111183,91.2632179670036,7.42221747635677,0.247968814220279,0.502425257690251,13.8448085151613,22.6861929111183,45.8425257690251,5.4206921979785,"positive"
2.18033173959702,13.5942535859067,28.0901658697985,6.72197354047629,0.283610604450339,0.81252440823894,7.71823165687965,7.95491706510074,22.819668260403,1.13524880469777,"positive"
1.24513616762124,14.7548638323788,18.1867701790761,13.0389106590301,0.72457588661206,0.956120625995798,11.7743191618938,11.7743191618938,16.9610893409699,1,"positive"
5.13367128465325,6.9492396095302,29.5668356423266,2.16866229688586,0.244478855478344,0.673717449621297,3.1036386177293,7.21658217883669,19.8663287153468,3.35025346348993,"positive"
2.82228244235739,11.1220114517491,28,4.84150858881185,0.286,0.894594278590987,5.53315267292783,8,25.0557061058935,2.23342366353609,"positive"
1.15591776790097,16.5322466962971,18.7150954469107,15.4408223209903,0.690315389175434,0.972090719545726,3.99060939752962,12.2204111604951,17.9355066074058,3.53224669629708,"positive"
3.82705289684236,7.60531486105174,28,2.2039861457888,0.286,0.984521234267391,2.51884130947292,8,27.5676322421059,3.74057934526354,"positive"
2.06305789668113,13.779297361616,28,6.83447302121203,0.286,0.826643681752961,7.81082630995661,8,23.1576447417028,1.09458684502169,"positive"
1.77411090955138,14.2258890904486,25.063441824168,8.80711272358894,0.417241561550647,0.861434147190303,9.12944545224309,9.12944545224309,21.1928872764111,1,"positive"
1,12.6404097313061,12.6404097313061,12.6404097313061,0.774975979520939,1,9.85387964174151,9.85387964174151,12.6404097313061,1,"positive"
1,16.9959883489646,16.9959883489646,16.9959883489646,0.765204594202805,1,3.26955679879757,13,16.9959883489646,3.9939825234469,"positive"
1,14.2313095112331,14.2313095112331,14.2313095112331,0.918117917502997,1,13,13,14.2313095112331,1,"positive"
1,14.0887300255708,14.0887300255708,14.0887300255708,0.927599453299539,1,13,13,14.0887300255708,1,"positive"
1,13.0695819687098,13.0695819687098,13.0695819687098,0.995372799080797,1,13,13,13.0695819687098,1,"positive"
1,14.4293776215054,14.4293776215054,14.4293776215054,0.844745727238711,1,12.2391701620072,12.2391701620072,14.4293776215054,1,"positive"
1,13.0271036932245,13.0271036932245,13.0271036932245,0.998197604400571,1,13,13,13.0271036932245,1,"positive"
1,15.0875316741876,15.0875316741876,15.0875316741876,0.862535884616431,1,12.5732830883353,13,15.0875316741876,1.13129751128145,"positive"
1,14.4722682991996,14.4722682991996,14.4722682991996,0.902094158103224,1,13,13,14.4722682991996,1,"positive"
1,12.7661255954299,12.7661255954299,12.7661255954299,0.941531398857478,1,12.0645023817196,12.0645023817196,12.7661255954299,1,"positive"
1,13.2894703245256,13.2894703245256,13.2894703245256,1,1,13.2894703245256,13.2894703245256,13.2894703245256,1,"positive"
1,13.080975137651,13.080975137651,13.080975137651,0.994615153346211,1,13,13,13.080975137651,1,"positive"
1,14.5533548016101,14.5533548016101,14.5533548016101,0.896701905692928,1,13,13,14.5533548016101,1,"positive"
1,13.5923389610834,13.5923389610834,13.5923389610834,0.960609459087951,1,13,13,13.5923389610834,1,"positive"
1,13.8632558048703,13.8632558048703,13.8632558048703,1,1,13.8632558048703,13.8632558048703,13.8632558048703,1,"positive"
1,13.7522042051423,13.7522042051423,13.7522042051423,1,1,13.7522042051423,13.7522042051423,13.7522042051423,1,"positive"
3.78682947647758,7.49739788821898,27.005204223562,2.62044630438322,0.30625119973463,1,2,8,27.005204223562,4,"positive"
3.67677347362041,8.13129284232855,28,2.59846963174641,0.286,0.971071225889027,2.96967957913876,8,27.191933684051,3.51516021043062,"positive"
5.42836224380881,5.57163775619119,29.4283622438088,1.09509591121366,0.248148400539067,0.737895528261084,1.8214547195239,7.2858188780956,21.5723699028604,4,"positive"
5.0108877341263,5.9891122658737,29.0108877341263,1.28650797390309,0.259211475045653,0.814502100787824,1.87363903323421,7.49455613293685,23.4510051964317,4,"positive"
1.96953986398876,11.7377403173596,18.5245193652809,10.0410455553792,0.478893712921068,1,2,8,18.5245193652809,4,"positive"
3.79892711783759,7.46917005837895,27.0616598832421,2.57104760216316,0.305101923805429,1,2,8,27.0616598832421,4,"positive"
2.79225850803778,9.81806348124519,22.3638730375096,6.68161109217908,0.400735441736411,1,2,8,22.3638730375096,4,"positive"
3.25038772309199,8.74909531278536,24.5018093744293,4.81091679737438,0.357213166306261,1,2,8,24.5018093744293,4,"positive"
19.7747863321565,191.758957779268,952.311078187544,85.7225557920628,0.499032199194888,0.682841732465895,31.2008675000677,477.5040926605,643.171548343031,41.8659270361532,"positive"
28,31.7535273714457,889.098766400479,1.13412698537204,0.483711198914098,0.742739417885663,7.44478835771326,430.014109485783,660.563492686022,57.7535273714457,"positive"
17.8674975130707,66.362399738282,743.571919109672,10.3314175812993,0.510075876701623,0.660058892931789,48.3564991754666,373.72933376953,506.844852486625,33.7701027486473,"positive"
4.92975694173947,480.095105554676,1053.94243324501,238.373422051052,0.531577071320033,0.576071713388665,74.1030024383729,561.435604983242,603.775124191539,12.7468309241813,"positive"
7.08850471139885,183.399225889472,681.02982843318,59.5755730550324,0.344657050718321,0.438365088409511,11.2024337500636,240.287162967958,311.177499716869,23.7051477266941,"positive"
14.5014878767543,294.182639316889,988.412890689913,139.947680989793,0.5105928919625,0.644914547421271,46.4407000361802,507.318510850659,629.177025519079,31.5221492967103,"positive"
13.5993930716068,136.260394161567,747.961760776117,41.3823279278707,0.387108042826876,0.53290318739973,10.0278694898821,299.666464813054,421.341730771586,34.3830046374351,"positive"
16.468542422168,71.1066822204739,722.526768611744,11.6000265522106,0.51409026957117,0.648745603935793,54.0070612600259,365.82219629921,485.008988241665,30.4247753573582,"positive"
1,14.3628569219727,14.3628569219727,14.3628569219727,0.842151419956936,1,12.1504758959636,12.1504758959636,14.3628569219727,1,"positive"
1,12.7373279579915,12.7373279579915,12.7373279579915,0.934331989497878,1,11.949311831966,11.949311831966,12.7373279579915,1,"positive"
1,11.3337337623816,11.3337337623816,11.3337337623816,0.734675876534777,1,5.66866881190799,8.3337337623816,11.3337337623816,1.6662662376184,"positive"
1,12.0377096331213,12.0377096331213,12.0377096331213,0.759427408280317,1,9.15083853248507,9.15083853248507,12.0377096331213,1,"positive"
1,12.8684692981187,12.8684692981187,12.8684692981187,0.967117324529681,1,12.4738771924749,12.4738771924749,12.8684692981187,1,"positive"
1,14.0984384967014,14.0984384967014,14.0984384967014,0.831839101371355,1,11.7979179956019,11.7979179956019,14.0984384967014,1,"positive"
1,14.8920803319197,14.8920803319197,14.8920803319197,0.862791132944869,1,12.8561071092263,12.8561071092263,14.8920803319197,1,"positive"
1,12.5957499211654,12.5957499211654,12.5957499211654,0.898937480291352,1,11.3829996846616,11.3829996846616,12.5957499211654,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
6.3995796572417,3.27536779991351,8.67494745715521,2.67533951050253,0.959368432144402,1,8.34989491431043,8.34989491431043,8.67494745715521,1,"positive"
1.65040704607964,8.34959295392036,9,8.27731647092476,0.79604879552871,1,7.16260176151991,7.16260176151991,9,1,"positive"
5.08158244565129,4.91841755434871,9,4.46485170507571,0.891263912866823,1,8.02039561141282,8.02039561141282,9,1,"positive"
4.43096756748855,5.56903243251145,9,5.18776616157428,0.873209349997807,1,7.85774189187214,7.85774189187214,9,1,"positive"
8.43169891275465,1.49726345133968,8.92896236409433,0.671415909659816,0.991120295511791,1,8.85792472818866,8.85792472818866,8.92896236409433,1,"positive"
9,1,9,0.111,1,1,9,9,9,1,"positive"
1.50577004789375,116.494229952106,175.163555507781,87.1595671742689,0.505786720680306,0.899857530517038,11.8849906809512,95.0596946456935,151.898133304669,8,"positive"
1.6568624402862,140.36276673968,216.558809812879,102.26474520308,0.735068733220687,0.869941236823332,20.566767092559,155.69608970941,186.343137559714,7.6568624402862,"positive"
6.57632716395892,31.7955801831558,173.423012301326,8.05305006711954,0.144638302112231,0.340706221872941,3.24490572965937,27.6765554682352,61.5239011403173,8.91526543279178,"positive"
39.0614686706103,16.2870009576436,143.758407927118,6.87988088033813,0.600116513426881,0.836414220908424,4.28197066156892,86.5253810733557,119.818805945339,29.1779820974916,"positive"
1.6524507610593,116.347549238941,192.031837521819,78.5054050975014,0.538496519716224,0.870814749310259,13.6642277316493,109.287723822752,162.019102513092,8,"positive"
1.86076498357579,116.139235016424,215.987973111216,66.2148659690283,0.584950591337401,0.829568533251993,16.1910792507743,129.494203406852,176.39278386673,8,"positive"
33.7008662116714,30.709574240027,156.521747115068,14.2739385387013,0.602413914480712,0.831436518625123,6.248801230432,94.6939181536436,129.391310336301,26.1147806923836,"positive"
1.38982891943306,116.610171080567,161.830325734802,94.0000937534496,0.479931849033572,0.922813873952255,10.478624792723,83.8134051850066,143.898195440881,8,"positive"
1,16.2162678206805,16.2162678206805,16.2162678206805,0.949177062140079,1,13.2425852863234,15.3511965379585,16.2162678206805,1.64880346204154,"positive"
1,13.8284004656598,13.8284004656598,13.8284004656598,0.864275029103737,1,12.1997008149046,12.1997008149046,13.8284004656598,1,"positive"
1,12.1789872134104,12.1789872134104,12.1789872134104,0.761186700838152,1,9.31322762346826,9.31322762346826,12.1789872134104,1,"positive"
1,13.5176941622049,13.5176941622049,13.5176941622049,0.844855885137804,1,11.6559647838585,11.6559647838585,13.5176941622049,1,"positive"
1,14.2078720931895,14.2078720931895,14.2078720931895,1,1,14.2078720931895,14.2078720931895,14.2078720931895,1,"positive"
1,13.0998905971646,13.0998905971646,13.0998905971646,0.818743162322789,1,10.9248085450381,10.9248085450381,13.0998905971646,1,"positive"
1,13.5266484012827,13.5266484012827,13.5266484012827,1,1,13.5266484012827,13.5266484012827,13.5266484012827,1,"positive"
1,15.415613649413,15.415613649413,15.415613649413,0.922276615371928,1,14.246840948239,14.246840948239,15.415613649413,1,"positive"
1,10.5980477572884,10.5980477572884,10.5980477572884,0.711840822848259,1,5.40195224271156,7.31960955145769,10.5980477572884,1.95882865437306,"positive"
1,9.07395586115308,9.07395586115308,9.07395586115308,0.774938227348262,1,6.92604413884692,7.01479117223062,9.07395586115308,1.04437351669185,"positive"
1,13.6009006944951,13.6009006944951,13.6009006944951,0.587522711247904,1,2.39909930550493,7.92018013889901,13.6009006944951,3.76054041669704,"positive"
1,8.332067275187,8.332067275187,8.332067275187,0.842789474306861,1,7,7,8.332067275187,1,"positive"
