"RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
1.51941798159727,13.6565717863694,3.54603270863138,0.742911236673531,72.6183849972485,0.159673247739617,8.92180900568681,0.145762058337964,0.11799785674978,"positive"
1.51931811250298,13.815281794882,3.6985873041651,0.617921020600041,72.4607634454519,0.0843293584903702,9.24957627058932,0,0,"positive"
1.51632845948087,13.4163839923275,3.39429415421813,1.25072841528692,72.6623814446095,0.554685565104713,8.49108265238177,0,0,"positive"
1.51609326,13.3400892851281,3.51523887952167,1.32699020521303,72.6733935552111,0.562214874363353,8.33405127059099,0,0,"positive"
1.51609326,13.3651430192157,3.48019863553091,1.29502852962143,72.6779145297833,0.570570604153024,8.33115569401976,0,0,"positive"
1.51628481488754,13.2205428003595,3.39893,1.24114444213158,72.8561576824611,0.554049225285344,8.46015974911891,0,0,"positive"
1.51613626269974,13.3777436860983,3.39893,1.22544473220507,72.7260603977118,0.581890533309239,8.35490811123148,0,0,"positive"
1.51658251071349,13.2751368356724,3.53465002200629,1.34857004766152,72.6973090625159,0.565251215078565,8.41858969994528,0,0.0405680525279604,"positive"
1.51617973845302,13.4207254973107,3.39722548615417,1.23186735078082,72.6788334634934,0.576983926413325,8.38571138857823,0,0,"positive"
1.51618708191896,13.3239657755076,3.39893,1.2308155517953,72.7705662547523,0.57236611258731,8.39091435346879,0,0,"positive"
1.51639302734911,13.3325000237299,3.48208661090875,1.2991243350771,72.6938586451892,0.574816880971065,8.38212618255281,0,0.0248563307721633,"positive"
1.52009552064793,13.9066867968416,3.67966409279571,0.780262405199087,72.2024112003919,0.098621568305986,9.12504196133109,0.0923546459052712,0.0747632847804576,"positive"
1.5212501613599,14.2300689619605,3.85715869601667,0.751469633272923,71.5916959613025,0.0347377697609738,9.53667813239776,0,0,"positive"
1.52200752453076,14.2037252419246,3.79491361713176,0.900041649139458,71.3777528862365,0.20260316663892,9.18291064134955,0,0.166389074051287,"positive"
1.52124512510676,14.1977246321058,3.84127614880711,0.723792349236663,71.6238855335981,0.0470940554450266,9.55451946814124,0,0,"positive"
1.52019054654971,13.9403713515769,3.69772503295742,0.784247641108728,72.1454012212733,0.0906034226365713,9.15443090352829,0.0848460145091638,0.0686848688883707,"positive"
1.5193914667196,13.6571154416496,3.54584925250413,0.750735497851071,72.6248023484981,0.158028602080573,8.9072971168631,0.147986650777794,0.11979871729631,"positive"
1.52150352821583,14.2832538823707,3.86740427187816,0.852055383005675,71.4614672446007,0.0652099657721375,9.38880012614936,0,0.0535540781703545,"positive"
1.52125992926723,14.292801395786,3.88796319393896,0.805150244281986,71.5292636826627,0.0107725221429812,9.50207452740989,0,0,"positive"
1.52125843802038,14.2832241607288,3.88326033292383,0.796954932888839,71.5387950936288,0.0144312485090084,9.50735739049342,0,0,"positive"
1.51723882771318,13.3851839054809,3.4877169019756,1.45128011952678,72.365058357,0.568331765752255,8.61711806676418,0,0.0251803514028434,"positive"
1.51681892785185,13.2679350798285,3.55248826280426,1.39596960891566,72.6298499632582,0.560866469710199,8.47914432907224,0,0.0456167495856062,"positive"
1.51765294022485,13.5008167269064,3.42383826473977,1.50582830251157,72.1039162913885,0.575694169932555,8.75319015518934,0,0.00502562176273204,"positive"
1.51671428575313,13.2387158199097,3.56862975690295,1.38218582748506,72.6958379569504,0.559006063653168,8.44476027037352,0,0.0507096486145165,"positive"
1.51701140705244,13.4558085669136,3.39683070059957,1.37091433570971,72.408438986678,0.543052157934853,8.70082977727549,0,0,"positive"
1.51617453858468,13.3399008494853,3.52321470935789,1.34845602858884,72.6406709897028,0.559810568049678,8.35728824009718,0,0,"positive"
1.51739337521171,13.4861225454533,3.43436029230421,1.48020947253481,72.1768660312638,0.57346525574835,8.68851886085853,0,0,"positive"
1.5179578309418,13.5034897080678,3.35933643539356,1.62676587449173,71.9396662621517,0.571422653650416,8.80828426625492,0,0.45141255627363,"positive"
1.51731704092903,13.4861102011076,3.40137721146109,1.43185935185169,72.2567536131691,0.557200514953234,8.73623990752654,0,0,"positive"
1.51778210091341,13.5262895264034,3.40167038379943,1.5332180484335,72.0260655737393,0.576745468382151,8.78983869893979,0,0.0579871195801534,"positive"
1.51767883020365,13.4769117551827,3.38431356466583,1.58489539660088,72.0489023504797,0.569442400227701,8.73706746890523,0,0.389610443197656,"positive"
1.51780418383798,13.5234244118118,3.39635053381141,1.54497363514523,72.015208297392,0.576076582607185,8.79215664127108,0,0.10742650294723,"positive"
1.51721124291887,13.3438242808037,3.48484106587213,1.48061578566264,72.3938883749619,0.563885475817979,8.58965076274151,0,0.214774084841833,"positive"
1.5175983718589,13.4694644609111,3.39166265285919,1.5724516527311,72.0805005869037,0.568907435537973,8.71667506289031,0,0.369840009012027,"positive"
1.51751057260686,13.4073742025888,3.43442399822441,1.53966704193182,72.2119349146932,0.566852731564483,8.67705340704914,0,0.312249152842909,"positive"
1.51782500098149,13.5207235240093,3.39133561469254,1.55605539810603,72.0049733541407,0.575446036996166,8.79434172042552,0,0.154032048109453,"positive"
1.51780307550255,13.5235682110637,3.39661753550511,1.54438362573339,72.015753220873,0.576110153785923,8.79204030443268,0,0.104945154953515,"positive"
1.51732386613633,13.4440559728104,3.4167360839739,1.52999640569652,72.1883066416789,0.567082256693495,8.64710077366896,0,0.30238774736831,"positive"
1.5169880397729,13.4160011078973,3.53160662277689,1.17743324310206,72.6654471770376,0.449731341152787,8.48888872785374,0.0415315549962223,0.0336207826159894,"positive"
1.51763826232933,13.4783877739131,3.53339907921849,1.05953831296096,72.6609760162033,0.370400173207372,8.6005719381215,0.0717118906276301,0.0580524828890338,"positive"
1.51834598545069,13.6427,3.60987785596296,0.685416420963257,72.8747338225722,0.097942311193943,8.91535557764351,0.0545426474690437,0.0441535717606544,"positive"
1.51897063182489,13.6111204005946,3.51801624385006,0.820893092696341,72.647680380179,0.210329345279653,8.86114182916928,0.130685132416338,0.105792726241797,"positive"
1.51712829892191,13.4294585012137,3.53199327256727,1.15200219274724,72.6644827054001,0.432618858671039,8.51297985154081,0.0480417385490611,0.0388909312063828,"positive"
1.51629087567426,13.349110558885,3.52968476345797,1.30383936650189,72.6702411245592,0.534789667178839,8.36914276726071,0.00917240922544152,0.00742528365869075,"positive"
1.51880107325711,13.5899555690827,3.5366045785006,0.848703558397088,72.6529801159896,0.228530057986826,8.8002981027456,0.125684217070229,0.101744366199709,"positive"
1.51652152016668,13.4521005109926,3.41722894110302,1.15886449932982,72.6832464796951,0.533617553177427,8.39941320304786,0.01987786403317,0.0160916042173281,"positive"
1.51843775258489,13.5550961733105,3.53560301915319,0.914578949594833,72.655478437747,0.27285742402643,8.73789359427519,0.108820545207337,0.088092822310701,"positive"
1.51632574265119,13.3708701834177,3.45811440689334,1.30854814553075,72.6544546596136,0.539887042178647,8.49442714327899,0,0,"positive"
1.51644860244612,13.392389524145,3.42057960694557,1.29210122083203,72.6453938845705,0.529839289854099,8.57857369817303,0,0,"positive"
1.51645164456766,13.3929223628168,3.41965021077113,1.2916939798472,72.6451695314456,0.529590498263757,8.58065724427744,0,0,"positive"
1.5162008849255,13.3138591006342,3.53621105524567,1.34697203255139,72.6764995186062,0.5589,8.3540281500726,0,0.00892412317567505,"positive"
1.51609326,13.3303140670115,3.52891053527856,1.33946069560736,72.6716296060773,0.558954718374938,8.33518103801242,0,0,"positive"
1.51617517943276,13.2643861006791,3.4998743905312,1.32163325044258,72.7471183532871,0.550525554037266,8.39082286330803,0,0,"positive"
1.51615515123121,13.2804644911909,3.50702943915915,1.32604299356825,72.7286551297329,0.552572993649258,8.37722381995925,0,0,"positive"
1.51612590770871,13.3039408264704,3.51747664905914,1.33248173555792,72.7016966585986,0.555562495537545,8.35736762223211,0,0,"positive"
1.51627316230235,13.1857266745253,3.4648701394051,1.30005970652991,72.8374449670523,0.540508977760803,8.45735271561343,0,0,"positive"
1.52164281777811,14.261274536116,3.84737001513796,0.865317356967572,71.4383310906485,0.103181352155004,9.3318984080863,0,0.0847383085330948,"positive"
1.52079263160052,13.9890947099734,3.66798634247098,1.09379723837967,71.5659212341795,0.33483767473178,9.0349207558553,0,0.131688640953857,"positive"
1.52117364073135,14.0467454831974,3.70062052437634,1.04038916275221,71.5065847658319,0.304384826100525,9.06601460647638,0,0.148212831593142,"positive"
1.52181761644195,14.1359814233529,3.77326285059069,0.801767456160288,71.5017414176078,0.191313409407351,9.30702979061373,0,0.127196833249996,"positive"
1.52136165745942,14.3056405309266,3.88780978619727,0.838547649572459,71.4850321378175,0.026534926383351,9.44675629780948,0,0.0217919685273897,"positive"
1.52206090513671,14.195301991811,3.78723579298684,0.905124098926056,71.3688863071695,0.217155122869033,9.16110392346144,0,0.178339955979399,"positive"
1.52158480848322,14.2704281751795,3.85571359155649,0.859794202570252,71.447966500189,0.0873675803684327,9.35559600960761,0,0.0717511529595824,"positive"
1.52144748074764,14.0881804184826,3.72407546070617,1.00200355170876,71.4639382827314,0.282497664112542,9.08836247132194,0,0.160089147061086,"positive"
1.51893765589097,13.7084169641832,3.50910402224068,1.35381904616795,71.8548059316009,0.483099986383617,8.88353767090783,0,0.0512391982097179,"positive"
1.51703818476887,13.3034034042864,3.5093921663617,0.991479834298445,73.0051398181211,0.319755717746364,8.73394604009569,0,0,"positive"
1.51716955845892,13.3635747497922,3.53439337781996,0.930836186237708,73.0045829982668,0.274062682773694,8.76818250656605,0,0,"positive"
1.51634133779766,13.4555452048359,3.43593299067646,1.1368132643465,72.7345507233381,0.512269326166995,8.41311531841397,0,0,"positive"
1.51693760800019,13.2573375634356,3.49025179616664,1.0379072594574,73.0055661069896,0.354737286786446,8.70773536452472,0,0,"positive"
1.51772049599382,13.6159133478109,3.63924013826916,0.67651690848568,73.0022478811076,0.0824413007468591,8.91175885304183,0,0,"positive"
1.51878287056938,13.6427,3.57867812916654,0.713075082998995,72.7766735676611,0.125559280944429,8.90638339785743,0.0965684710023925,0.0781744765257463,"positive"
1.51765111426941,13.6260542138802,3.63129769896578,0.692860484270332,72.9782127203137,0.102138633872545,8.88129444117412,0,0,"positive"
1.51862398627485,13.6427,3.5900246968788,0.70301631281595,72.8123356530854,0.11551567321267,8.90964635737414,0.0812847201062366,0.0658019162764773,"positive"
1.51761647266392,13.5682689243207,3.61944386653092,0.724535307042608,73.0026887780283,0.118621616983702,8.88464999094784,0,0,"positive"
1.51639108586995,13.3823152862646,3.43815145118832,1.29980081692633,72.6496356689412,0.534543125736597,8.53918065070189,0,0,"positive"
1.51648961324563,13.1678133524212,3.39578884826868,1.2661570358959,72.8783160712812,0.52164,8.60526271222426,0,0,"positive"
1.51654727503488,13.4096723875838,3.3904342214563,1.27889217520382,72.6381168894384,0.521769622037946,8.64615445891785,0,0,"positive"
1.5162471761362,13.3571089720558,3.48211720149809,1.3190656427859,72.6602488538712,0.546312389739342,8.44061701303639,0,0,"positive"
1.51670379037293,13.2419614042432,3.56444827529164,1.37848213161446,72.6978501879619,0.557841590965292,8.4486073307315,0,0.0495512919814792,"positive"
1.5161497930717,13.3400519734885,3.51186862544028,1.3321020631195,72.6674307480048,0.55427659734108,8.37391944620744,0,0,"positive"
1.5165331223081,13.410409419013,3.39026019419072,1.27668411800227,72.6397409562597,0.523999617501993,8.63608958966998,0,0,"positive"
1.516129660115,13.4221873978722,3.39821254382647,1.22551632713881,72.6843732971998,0.584492379597577,8.35023007269656,0,0,"positive"
1.51628252594761,13.3633006203241,3.47131750823416,1.31433345446657,72.657641844074,0.543421402089265,8.46482806473606,0,0,"positive"
1.51667452131826,13.2736973853816,3.53148250194024,1.35962776502952,72.6865434416454,0.551002477852413,8.48613251282482,0,0.0401901870765723,"positive"
1.51665744126039,13.2524527595931,3.55543604274018,1.36812318520572,72.69867351822,0.561468505291978,8.43300907290311,0,0.0467811990373302,"positive"
1.51636661547505,13.2887729071525,3.54709970270642,1.35821635966194,72.6840442384504,0.5589,8.38302143061645,0,0.0226662914631888,"positive"
1.51665999767319,13.1985780381537,3.53664731263046,1.35787714332824,72.7589953095172,0.551714710283736,8.46977472693266,0,0.0411650623851456,"positive"
1.51609884298595,13.3293049182322,3.52950680724207,1.34004878906735,72.6718541599302,0.5589,8.33617670030305,0,0.000462934158509599,"positive"
1.51618193314606,13.3167277811951,3.53496590614291,1.34568621042672,72.6756367575353,0.5589,8.35071268252852,0,0.00735266551072709,"positive"
1.51615681924163,13.3205292062626,3.53331589983811,1.34398230636586,72.6744934718007,0.5589,8.34631919877706,0,0.00527025220845826,"positive"
1.51665151799332,13.1918269162233,3.53087349597006,1.35374931449085,72.7694180942517,0.550453824052541,8.47450829553222,0,0.0394392116661183,"positive"
1.51633341554135,13.2937982930128,3.54491843694258,1.35596384245519,72.6825328442067,0.5589,8.37721335845143,0,0.0199133948050439,"positive"
1.51671114520982,12.9424396161581,3.4940668696074,1.28662617830198,72.7969851928959,0.567693449018193,8.69097499789831,0,0,"positive"
1.51665737519822,13.1964901470395,3.53486166861091,1.356600547047,72.7622187203601,0.551324761296697,8.4712386578051,0,0.0406313157845288,"positive"
1.51660942421168,13.15831382884,3.50221182695077,1.33325845534788,72.8211575975804,0.544194688032973,8.49800609334267,0,0.0308719562448096,"positive"
1.51640028805868,13.0836717022362,3.41945463037653,1.27206957827906,72.9546372797288,0.527513187372931,8.54367043448596,0,0,"positive"
1.51611260606291,13.3146192218815,3.52222864450167,1.33541044790154,72.6894343863562,0.556922293941574,8.34833587480782,0,0,"positive"
1.51627662824069,13.1829442624406,3.46363193749964,1.29929658769946,72.8406400814079,0.54015466240102,8.45970606948459,0,0,"positive"
1.51651063887059,13.0796655905641,3.43494885745386,1.28517067537347,72.9425794391291,0.529505799019639,8.5531505322902,0,0.0107663915727753,"positive"
1.51651878771221,13.0861533146566,3.44049740624921,1.28913745524721,72.932563303688,0.530717491248655,8.54860164584375,0,0.0124249075062107,"positive"
1.51655674517009,13.1163732557795,3.46634265113329,1.30761479067658,72.8859079559896,0.536361576492945,8.52741284702541,0,0.0201503059887327,"positive"
1.51677477602913,12.9185571093475,3.51795602707427,1.293457732464,72.7440991739158,0.579257610210674,8.71816820142018,0,0,"positive"
1.51672188492596,13.21447851104,3.57008473676523,1.37719475385739,72.6942645418525,0.561858320990726,8.46330340345263,0,0.047963076277636,"positive"
1.5168938388941,12.8738693351816,3.56265624562178,1.30624060119785,72.6451414517861,0.600895900859451,8.76905078872448,0,0,"positive"
1.51669203993523,12.9947278107658,3.56422737038288,1.31914612613158,72.6278384690102,0.594193390577473,8.65625050462503,0,0,"positive"
1.5167884449073,12.9407240526542,3.56987651919815,1.31584173436658,72.6207927600201,0.599875709126629,8.70794038785238,0,0,"positive"
1.5169182710858,12.8876998723738,3.57782638608649,1.31631332010826,72.6170204684466,0.604687400977369,8.76014134268373,0,0.00399602556671016,"positive"
1.51675581025791,13.1580281287901,3.57142209181761,1.36667760310027,72.6809207765192,0.569256962304991,8.5145815873763,0,0.0403678527062293,"positive"
1.51625087287202,13.2418590412137,3.53837581585186,1.33426763676938,72.6600809423674,0.568190045181625,8.41970799554106,0,0,"positive"
1.51687933810877,12.9524827737967,3.57629162693921,1.32838288480549,72.6323338782013,0.596196662175916,8.70129409662664,0,0.0127123637082987,"positive"
1.51871296,12.93115,3.65935,1.56116,72.5092,0.57753,8.5504,0,0.0612,"negative"
1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
1.5173006,12.3526,2.72094,1.62857,72.8676,0.70173,9.22828,0,0,"negative"
1.5215149,13.11735,3.57853,0.8999,72.2012,0.22977,9.82008,0,0.0816,"negative"
1.5161616,14.95275,0,2.27057,73.2988,0,8.7118,0.67095,0,"negative"
1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
1.52176548,13.19715,3.6818,1.15028,72.75,0.54027,8.51812,0,0,"negative"
1.52315506,13.4432,3.34056,1.23053,72.3804,0.60237,8.83016,0,0,"negative"
1.5167311,13.2969,3.64139,1.52906,72.5316,0.65205,8.03392,0,0.1479,"negative"
1.51645774,13.4432,3.60996,1.53869,72.3916,0.65826,8.03392,0,0,"negative"
1.51910022,13.88875,3.52914,1.32041,71.8092,0.50922,8.77636,0.11025,0,"negative"
1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
1.52666318,13.9885,3.69976,0.71051,71.5684,0.01863,9.82008,0,0.051,"negative"
1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
1.51556932,13.8688,0,2.54021,73.2316,0.14283,9.4112,0.80955,0.0051,"negative"
1.51766508,13.21045,3.69078,1.29152,72.61,0.57132,8.21684,0,0,"negative"
1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
1.51709558,12.99765,3.47077,1.78907,72.722,0.65826,8.18456,0,0,"negative"
1.51130946,13.68925,3.20137,1.81154,72.8116,1.75743,5.43,1.1907,0,"negative"
1.51566044,13.29025,3.44832,1.21127,72.7388,0.5589,8.57192,0,0,"negative"
1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
1.51736894,12.7782,3.61894,1.29152,72.7892,0.58995,8.70104,0,0,"negative"
1.51743728,13.2969,3.60098,1.14065,73.0916,0.57753,8.1738,0,0,"negative"
1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
1.52176548,13.7491,1.01025,1.35893,72.19,0.32913,11.14356,0,0,"negative"
1.51755118,12.7117,3.42138,1.19843,73.198,0.58995,8.63648,0,0,"negative"
1.51408862,14.24785,3.08912,2.08118,72.2796,1.09917,7.07628,0,0,"negative"
1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
1.51782454,12.69175,3.53812,1.33967,72.9516,0.57132,8.75484,0,0,"negative"
1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
1.5163894,14.36755,0,2.73923,72.8508,0,9.45424,0.53865,0,"negative"
1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
1.5176423,12.9777,3.53812,1.21127,73.002,0.65205,8.52888,0,0,"negative"
1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
1.51750562,12.81145,3.56955,1.3493,73.0188,0.621,8.59344,0,0,"negative"
1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
1.5266404,11.22875,0,0.7715,73.2092,0,14.6836,0,0,"negative"
1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
1.5160477,12.8979,3.43934,1.44881,73.58,0.44091,8.27064,0,0,"negative"
1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
1.51976084,13.80895,3.57853,1.32041,71.7196,0.11799,8.66876,0.68985,0,"negative"
1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
1.51777898,13.21045,2.81074,1.29152,72.9796,0.50922,9.02384,0,0.459,"negative"
1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
1.52101374,13.6427,4.49,1.09892,71.7812,0.0621,8.75484,0,0,"negative"
1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
1.51812068,12.95775,2.95891,1.42955,72.918,0.60237,8.78712,0.1386,0,"negative"
1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
1.52171992,13.4831,3.74017,0.8999,72.0108,0.18009,9.60488,0,0.0357,"negative"
1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
1.51545542,14.14145,0,2.68145,73.3884,0.08073,9.06688,0.6111,0.0255,"negative"
1.51588824,12.87795,3.43036,1.40066,73.282,0.68931,8.04468,0,0.1224,"negative"
1.5159338,13.09075,3.592,1.51943,73.0972,0.67068,7.82948,0,0,"negative"
1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
1.52725546,13.8023,3.15198,0.65915,70.5716,0.08073,11.63852,0,0,"negative"
1.51919134,14.417,3.57853,1.36856,72.078,0.5589,8.30292,0,0,"negative"
1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
1.52474966,11.4482,0,1.87895,72.19,0.8073,13.24176,0,0.1734,"negative"
1.51846238,13.0974,3.96916,1.1888,72.442,0.60237,8.43204,0,0,"negative"
1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
1.51743728,12.19965,3.25076,1.15991,73.5508,0.621,8.89472,0,0.1224,"negative"
1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
1.5184396,13.25035,3.75813,1.32041,72.4028,0.57753,8.42128,0,0,"negative"
1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
1.51727782,14.70005,0,2.34119,73.282,0,8.94852,0.6615,0,"negative"
1.52171992,13.5097,3.8614,0.88064,71.7924,0.22977,9.54032,0,0.0561,"negative"
1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
1.5170728,13.4831,3.47975,1.70882,72.5204,0.621,7.99088,0,0,"negative"
1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
1.5215149,13.05085,3.65037,0.87101,72.3188,0.19251,9.85236,0,0.0867,"negative"
1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
1.51645774,13.4033,3.48873,1.51943,72.6492,0.67068,8.07696,0,0.051,"negative"
1.516845,14.9195,0,1.9913,73.58,0,8.39976,1.59075,0,"negative"
1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
