"Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
7.9148622227367,16.7874717421364,55.2772774491459,5.43199517328758,0.810550339094363,0.856721247019479,9.53233338424237,24.5959644408431,32.0428850739263,2.78726095193997,"positive"
9.10182094597258,7.80049855192192,29.5033166017383,2.39677215244155,0.918394017376937,0.938282267858973,9.79855126931099,16.287253378192,19.4950357140042,1.76986776059493,"positive"
9.42105989903212,5.38340362161398,22.5712707638741,1.58043254390359,0.947399156540632,0.960218544490635,9.87015200592577,14.0525807067752,16.1202239245176,1.49623437225819,"positive"
6.38633244344965,28.3606257853098,88.4682097993791,9.34066418032162,0.671672490576282,0.751689415042754,9.18950599088799,35.2956728958525,48.2016284549609,4.09742933418602,"positive"
3.49997536162846,50.214472261956,151.143392147496,16.7214915752644,0.409426332856528,0.553355449849041,8.5421373311081,55.5001724686008,78.7145461770706,6.57144969003275,"positive"
5.004304317059,38.8245530279819,118.477963401005,12.874707532092,0.546105363664217,0.656724339500768,8.87953682539752,44.969869780587,62.8116400768049,5.28202487109229,"positive"
5.674897845136,33.7472020296846,103.91650393419,11.1599040817237,0.607033575643785,0.702803694787202,9.02994137383765,40.275715084048,55.7225084942766,4.70723041845486,"positive"
4.96040749619715,39.1569146716502,119.431151511148,12.9869579740101,0.542117023940198,0.653708000810118,8.86969139557565,45.27714752662,63.2756921830587,5.3196507175453,"positive"
3.68106455821544,48.8433683449402,147.211169593036,16.2584206297062,0.425879579860717,0.565798864643089,8.58275305091403,54.2325480924919,76.8001746702939,6.41623037867248,"positive"
9.87391016259789,8.46034517278895,32.2549456809647,2.61189286225429,0.910475857926533,0.932293848526198,10.6382436397346,17.7565390244126,21.2755697662942,1.84456737805158,"positive"
3.05159056186676,53.6582125276327,161.026228144765,17.884508078441,0.368101449668407,0.522101882532239,8.4465734679997,58.6904566287994,83.5292361229658,6.96130707859993,"positive"
10.5225153509527,4.16333579993807,20.0125227507669,1.15990907247341,0.962039970400743,0.971291235476034,10.8466080564936,13.8649078942835,15.3570474225562,1.35811348678544,"positive"
5.59861186146736,36.7841964177787,112.951201114804,12.1826825216226,0.570589642986655,0.675241538170725,9.26480406049639,43.4083288311958,60.2876667641103,5.05104110389948,"positive"
7.33065160736442,25.3094331012107,80.2589509109966,8.30529504546383,0.708286802785471,0.779380427892786,9.82122182886582,33.0160903558135,44.4828040827997,3.75201129447669,"positive"
3.08129480294883,53.461421930464,160.465560594341,17.8180114217487,0.370462936834432,0.523887850027299,8.45611595544731,58.512231182307,83.2581849230919,6.93902889778838,"positive"
4.67093596234918,42.9300492494367,130.461083710659,14.2594009812861,0.496839409006759,0.619465024736244,8.96678817790467,48.9743842259049,68.7527093435638,5.74679802823812,"positive"
4.94717888347805,41.0999398969579,125.246998574352,13.640996671974,0.518800721236505,0.636074130369118,9.05553121631732,47.3169266991317,66.2319926882628,5.53961583739147,"positive"
9.59517908096313,10.3069385886192,37.5159948468208,3.2358672298789,0.888316736936569,0.915535142242909,10.5487012797594,19.4289255142212,23.8189908862114,2.05361568927765,"positive"
7.15747174061835,26.4567497184034,83.5277208958287,8.69297982465825,0.694519003379159,0.768967988404678,9.76558779667364,34.0551695562899,46.0630703668576,3.88189619453624,"positive"
3.53230240382254,50.4734965746757,151.95279212785,16.8083745312428,0.406318041103892,0.55100468202983,8.60100214722799,55.8061855770648,79.1427405651193,6.60077319713309,"positive"
1.22629386512563,45.1314693256281,57.351338042412,41.0581797533669,0.262898750312161,0.945576325437287,2.90490538986633,16.431052763015,48.5258773025125,5.22629386512563,"positive"
2.18978810403496,49.9489405201748,114.197498138063,28.5327546475455,0.317817921929993,0.713855960979592,5.9061899440689,39.554914496839,67.7957620806992,6.18978810403496,"positive"
2.32962018670514,50.6481009335257,122.447591015603,26.7149375728332,0.325788350642193,0.680226345097413,6.34176688158652,42.9108844809234,70.5924037341028,6.32962018670514,"positive"
2.20473336055875,50.0236668027937,115.079268272966,28.3384663127363,0.318669801551849,0.710261626785621,5.9527444181405,39.91360065341,68.094667211175,6.20473336055875,"positive"
2.09786358103156,49.4893179051578,108.773951280862,29.7277734465897,0.312578224118799,0.73596380876191,5.61984505491331,37.3487259447575,65.9572716206312,6.09786358103156,"positive"
2.48897801991552,51.4448900995776,131.849703175016,24.6432857410982,0.334871747135185,0.641900786210317,6.83816653203685,46.7354724779725,73.7795603983104,6.48897801991552,"positive"
2.33919197646901,50.6959598823451,123.012326611672,26.5905043059029,0.326333942658734,0.677924329659203,6.37158300670097,43.1406074352562,70.7838395293802,6.33919197646901,"positive"
1.96104885963723,48.8052442981862,100.701882718597,31.506364824716,0.304779784999322,0.768867749257246,5.19366719776997,34.0651726312935,63.2209771927446,5.96104885963723,"positive"
1.39942364301533,45.9971182150766,67.5659949379042,38.8074926408008,0.272767147651874,0.903938613854814,3.44420464799274,20.5861674323678,51.9884728603065,5.39942364301533,"positive"
2.72025002166629,52.6012501083314,145.494751278311,21.6367497183383,0.348054251234978,0.586279869789258,7.55857881749049,52.2860005199909,78.4050004333258,6.72025002166629,"positive"
1.66449460200965,47.3224730100483,83.2051815185696,35.3615701738745,0.28787619231455,0.840189048216678,4.26990068526007,26.9478704482317,57.2898920401931,5.66449460200965,"positive"
4.95038372790441,47.7309094460215,160.746181889204,15.5660604206987,0.34240646586963,0.515935111284722,7.51749904158758,55.2385456676129,82.8854950126261,8.39313123421744,"positive"
8.17271257285029,37.3734238729812,158.674684774596,11.5448241885523,0.306730682229158,0.510871451671235,6.00990947484504,49.0240543237887,81.0441642440856,10.6947946948931,"positive"
8.96417445503175,34.8294392516837,158.165887850337,10.5571362925814,0.297968068533577,0.509627725856379,5.63961837996729,47.4976635510102,80.5919003114104,11.260124610737,"positive"
9.17687647417188,34.1457541901618,158.029150838032,10.2916993656959,0.295613153321668,0.509293479826301,5.54010422101244,47.0874525140971,80.4703563004732,11.4120546244085,"positive"
7.35300960717723,40.0081834055018,159.2016366811,12.5677549395005,0.315805965063395,0.512159556331579,6.39341336235637,50.6049100433011,81.5125659387559,10.1092925765552,"positive"
10.5745666143484,29.6531787395943,157.130635747919,8.5474819057656,0.280138726769714,0.507097109606024,4.88618490542984,44.3919072437566,79.6716762203723,12.4104047245346,"positive"
7.7141149728559,38.8474875872489,158.96949751745,12.1171212363739,0.311808012800524,0.511592105042655,6.22446763769956,49.9084925523493,81.3062200155109,10.3672249806114,"positive"
8.71194223687053,35.6401856672019,158.32803713344,10.8719040842596,0.300760639520362,0.510024090770632,5.75762702489272,47.9841114003211,80.7360330075026,11.0799587406218,"positive"
15.9371186997741,12.4164041792974,153.683280835859,1.85539994258899,0.220767614395358,0.498670242043212,2.37727660831995,34.0498425075784,76.6073607429862,16.2407990712672,"positive"
11.9436081065796,25.2526882288512,156.25053764577,6.83901591213909,0.264981481677154,0.504945758689661,4.24566906442167,41.7516129373107,78.8893667962402,13.3882915046997,"positive"
14.2346498146653,17.8886255957186,154.777725119144,3.97995950628444,0.23961637705192,0.50134555029124,3.17378883671015,37.3331753574312,77.5802001059055,15.0247498676181,"positive"
11.0504207909107,27.8361324295402,99.6092388704419,8.99610749666579,0.591424387343228,0.66843593593128,19.7861248281784,44.9117636159062,57.3329811301082,3.98109220340848,"positive"
9.92485883831978,31.4942087754607,108.332344003022,10.2549781930167,0.559627262182534,0.647542692186311,18.1983789988048,46.8814970329404,61.0614050980657,4.40317793563008,"positive"
17.9164436012506,5.52155829593539,46.3975620903075,1.31689010972623,0.785389531735331,0.795886484348215,29.4715082550142,32.8962236978114,34.5892805708572,1.40633364953101,"positive"
5.70875415578485,45.1965489936993,141.007155292667,14.9704277738894,0.440522304900922,0.569281249016756,12.251036331004,54.2596802273765,75.0272518589627,5.98421719158068,"positive"
6.8028920814395,41.6406007353216,132.527586368844,13.746702887665,0.471431701300666,0.589591184261721,13.7944546423806,52.3449388574809,71.4029199802317,5.57391546946019,"positive"
15.520665731281,13.3078363733366,64.9648405825719,3.99641792117036,0.717708806908689,0.751414857636904,26.0919640971883,37.0888349702582,42.5252947651315,2.30475035076961,"positive"
13.0545235574245,21.3227984383702,84.0774424299598,6.75464380874299,0.648040290497243,0.705637093534693,22.613162293192,41.404583774507,50.6943907160312,3.2295536659658,"positive"
7.23899741098285,40.2232584143057,129.147770064883,13.2589463331539,0.483751676860265,0.597686389441369,14.4096357228677,51.58175453078,69.9583210761193,5.41037597088143,"positive"
6.11275071650743,43.8835601713508,137.876181947067,14.5185828705062,0.451935207741335,0.576780435175169,12.8209239794733,53.552686246112,73.6890132515691,5.83271848130971,"positive"
15.3729413300753,13.7879406772554,66.1097046919167,4.16163843114395,0.713535592574626,0.748672723439522,25.8835803637374,37.3473526723683,43.0146318441257,2.36014700122178,"positive"
10.0841182619333,30.9766156487167,107.098083470017,10.0768564814189,0.564126340899616,0.650498945237137,18.4230343232397,46.6027930416167,60.5338582573459,4.343455651775,"positive"
2.61262545827776,52.450501833111,139.53227658011,23.4232435841113,0.445154966490809,0.612163577284198,9.1214635569742,54.5451927701943,76.6398837072775,6.22525091655552,"positive"
2.79209015425295,53.1683606170118,149.941228946671,20.9107378404588,0.407557112684008,0.569002317902166,8.80111907465849,56.6090367739089,80.049712930806,6.58418030850589,"positive"
2.8569887871854,53.4279551487416,153.705349656753,20.0021569794044,0.393960849084659,0.553394196681911,8.68527501487406,57.3553710526321,81.2827869565226,6.7139775743708,"positive"
2.12617881223559,50.5047152489424,111.318371109664,30.2334966287017,0.547065538836643,0.72915399565734,9.98977082015946,48.9510563407093,67.3973974324763,5.25235762447119,"positive"
1.27087484905496,47.0834993962198,61.7107412451878,42.2077521132305,0.726251719122985,0.934854598802282,11.5164883944369,39.1150607641321,51.1466221320443,3.54174969810992,"positive"
1.32866428466514,47.3146571386606,65.062528510578,41.3987000146881,0.714144832362654,0.920956239538034,11.4133342518727,39.7796392736491,52.2446214086376,3.65732856933028,"positive"
1.40662105195224,47.626484207809,69.5840210132301,40.3073052726686,0.697812889616005,0.902207637005486,11.2741814222652,40.6761420974508,53.7257999870926,3.81324210390449,"positive"
2.0469676987268,50.1878707949072,106.724126526155,31.3424522178248,0.563660267116735,0.748204268456204,10.1311626577727,48.0401285353582,65.8923862758093,5.09393539745361,"positive"
1.73910298245028,48.9564119298011,88.867972982116,35.6525582456961,0.628157925176667,0.822245732720708,10.6807011763263,44.4996842981782,60.0429566665553,4.47820596490055,"positive"
2.87667984748259,53.5067193899304,154.84743115399,19.7264821352437,0.389835571952397,0.548658496680437,8.65012647224357,57.5818182460498,81.6569171021692,6.75335969496518,"positive"
1.24785641068593,46.9914256427437,60.3756718197837,42.530010250397,0.731074081961298,0.940390533230035,11.5575763069256,38.8503487228882,50.7092718030326,3.49571282137185,"positive"
2.91297654341906,52.8686950644478,156.169428409077,18.4351172829047,0.368351172829047,0.539929141307715,8.15761658090167,56.9984604986385,81.5633432157338,6.95648827170953,"positive"
2.22799122938886,43.9638859820552,110.275412369054,21.8600438530557,0.402600438530557,0.704668109331978,6.01361254798714,41.2437982759438,62.3837544228882,6.61399561469443,"positive"
2.7472142810002,50.7137856530026,145.063356827013,19.263928594999,0.37663928594999,0.579794965419453,7.63878069953062,53.1859284630045,76.9219998680055,6.8736071405001,"positive"
2.07991862250492,42.038942092564,100.35454770783,22.6004068874754,0.410004068874754,0.740279571287567,5.5501452884404,37.8381283176132,58.2377214301378,6.53995931125246,"positive"
2.65279321419075,49.4863117844798,138.73714535078,19.7360339290462,0.381360339290462,0.602503231987124,7.34324276041705,51.0142439263873,74.278209997341,6.82639660709538,"positive"
2.79953071428463,51.3938992857002,148.56855785707,19.0023464285769,0.374023464285769,0.567212863214547,7.80253113571089,54.3892064285465,78.3868599999696,6.89976535714231,"positive"
1.27434138255194,31.5664379731752,46.3808726309799,26.6282930872403,0.450282930872403,0.934020897496259,3.02868852738757,19.3098517986946,35.6815587114543,6.13717069127597,"positive"
1.30650572804734,31.9845744646154,48.5358837791719,26.4674713597633,0.448674713597633,0.926285372404615,3.12936292878818,20.0496317450888,36.5821603853256,6.15325286402367,"positive"
2.42705268692225,46.5516849299893,123.612530023791,20.8647365653887,0.392647365653887,0.656793828795198,6.63667491006665,45.8222117992118,67.9574752338231,6.71352634346113,"positive"
1.94183663045987,40.2438761959784,91.1030542408116,23.2908168477006,0.416908168477006,0.7734882903744,5.11794865333941,34.6622425005771,54.3714256528765,6.47091831522994,"positive"
2.58625242812559,48.6212815656327,134.278912684415,20.068737859372,0.38468737859372,0.618506291035796,7.1349701000331,49.4838058468886,72.4150679875165,6.7931262140628,"positive"
69.0923972823657,10.7543573337607,98.3554692836478,3.32259207018279,0.882947711994872,0.911474606084172,70.0917587978812,79.3988880501129,84,2.10426686797291,"positive"
9.99409379647113,49.423617639346,155.264946714509,16.4467930961614,0.418916588327847,0.560532828593859,14.9552304715966,61.1586709248368,84,6.48191897803918,"positive"
54.4903909759596,20.308756521903,112.416660541669,6.56531910030171,0.768294921737164,0.824763926659711,56.4686277290527,74.8920959802344,84,3.18589696474373,"positive"
73.001439107582,8.19658922590315,94.5912067852914,2.45449522633105,0.913640929289162,0.934687558157369,73.7387500414811,80.6053824406117,84,1.81470821425319,"positive"
28.2243324222509,37.4951898965519,137.709902111907,12.398329733192,0.562057721241377,0.668788936976576,31.9633679154259,66.7852877846453,84,5.13153093168512,"positive"
22.7757557595614,41.0603079597931,142.956679638941,13.6083173505804,0.519276304482482,0.636433808893198,26.8800476882723,65.1036283208523,84,5.53512920299545,"positive"
41.6707365363836,28.6969254761934,124.761512964964,9.41223198992014,0.667636894285679,0.748637336716056,44.5083649389446,70.9354125112295,84,4.13550099730492,"positive"
19.6612255610526,43.0982104353607,145.955856867135,14.29997376059,0.494821474775672,0.61793888265267,23.9743063660339,64.1423535682261,84,5.76583514362574,"positive"
69.7250608128961,10.3403923076112,97.7462377357297,3.18209390243981,0.887915292308666,0.915231533963,70.6820104398834,79.5941545718815,84,2.05740290274844,"positive"
49.7566236150451,23.4061598568223,116.975103185512,7.61656610385887,0.731126081718132,0.796653530356008,52.0521981060365,73.4310566713102,84,3.53654639888555,"positive"
11.531951817451,48.4173648601864,153.78404639801,16.1052747000949,0.430991621677764,0.569665047212271,16.3899950474664,61.6333184621762,84,6.3680035690777,"positive"
2.3432196401991,38.8940517245792,111.42791229533,14.7160982009955,0.572856154416688,0.676955676532118,8.2887922226428,42.2521008250769,59.0423463275656,5.02965892059729,"positive"
1.23762478353456,13.4653700212948,26.2971083321609,9.18812391767278,0.924435318836011,0.942851239559939,8.05108932845993,14.0594319801312,17.0297417743132,1.71287435060367,"positive"
1.10301302839071,10.3692996529862,15.9320031860843,8.51506514195353,0.967241856971756,0.975225366672035,8.022147801104,10.626832223963,11.9144950788468,1.30903908517212,"positive"
1.29093894455582,14.6915957247838,30.4022987307981,9.4546947227791,0.90748141563125,0.930029183834326,8.0625518730795,15.4189430861734,19.0556798931211,1.87281683366746,"positive"
2.69641180615872,47.0174715416506,138.623709074222,16.4820590307936,0.460541045641527,0.592012960618827,8.36472853832412,51.2585010570474,72.4636486340314,6.08923541847616,"positive"
2.69649814395234,47.0194573109038,138.63035708433,16.4824907197617,0.460513590223156,0.591992196379462,8.36474710094975,51.2607026707847,72.4669294701889,6.08949443185702,"positive"
1.28260639216751,14.4999470198527,29.7606921968982,9.41303196083754,0.910131167290732,0.932033162683714,8.06076037431601,15.2064630002715,18.7390429023653,1.84781917650253,"positive"
2.62700930656865,45.421214051079,133.279716605786,16.1350465328433,0.482611040511169,0.608704261770239,8.34980700091226,49.4887373175006,69.8263536496088,5.88102791970596,"positive"
1.75084678642452,25.2694760877639,65.8152025546879,11.7542339321226,0.761230721917003,0.819421347864904,8.16143205908127,27.1465930538252,36.5321778841317,3.25254035927355,"positive"
2.69434496248141,46.9699341370724,138.464562111069,16.471724812407,0.461198301930912,0.592510036523221,8.3642841669335,51.2057965432759,72.3851085742936,6.08303488744423,"positive"
1.57300158170983,21.1790363793261,52.1211217916571,10.8650079085492,0.817785497016273,0.862193119598785,8.12319534006761,22.6115403336007,29.7740601049736,2.7190047451295,"positive"
3.58306384645402,28.928254602477,93.1984661184251,9.10827634157613,0.244471911476925,0.759805368585512,4.53513350568712,28.6806799843907,58.928254602477,5.25080846063793,"positive"
3.89383619488217,15.5650436200667,56.527329003904,4.36899802804692,0.180763580049155,0.888154348486336,2.45917421818711,12.5205178661272,45.5650436200667,4.31849141535349,"positive"
3.35225929901935,38.8528501421679,120.433402715717,12.6280456899549,0.291786843701033,0.664483090494992,6.07690788255073,40.6825164509937,68.8528501421679,5.94322210294195,"positive"
3.27358582010493,42.2358097354881,129.716873227619,13.8278162433999,0.30791490687849,0.631990943703335,6.60244672169909,44.7735373545438,72.2358097354881,6.17924253968522,"positive"
3.7289093635045,22.6568973693065,75.9886951064691,6.88413220655639,0.214573580481578,0.820039567127358,3.56088545178994,21.096713097766,52.6568973693065,4.8132719094865,"positive"
3.24921317235567,43.2838335887063,132.592845662031,14.1994991215761,0.312911299667088,0.62192504018289,6.76525600866415,46.0409150375053,73.2838335887063,6.252360482933,"positive"
3.12363556609489,48.6836706579197,147.411003200803,16.1145576170529,0.338654708950548,0.57006148879719,7.60411441848613,52.5709505630657,78.6836706579197,6.62909330171533,"positive"
3.51587232155725,31.8174901730381,101.127066056244,10.1329470962519,0.258246174080763,0.732055268803146,4.98397289199755,32.1746392790228,61.8174901730381,5.45238303532824,"positive"
3.7469738018699,21.8801265195943,73.8570913793519,6.60864952148404,0.210870370616671,0.827500180172268,3.44021500350907,20.1573623027653,51.8801265195943,4.7590785943903,"positive"
3.40517004556023,36.5776880409103,114.189934623893,11.8211568052066,0.280940140660154,0.686335228816373,5.72346409565769,37.9311576308683,66.5776880409103,5.78448986331932,"positive"
3.38266334193759,37.5454762966838,116.845725651365,12.1643840354518,0.285554014902795,0.677039960220223,5.87380887585692,39.1015062192455,67.5454762966838,5.85200997418724,"positive"
7.18334991089068,9.65649094455875,33.1528227445669,3.04452406856581,0.791538360893028,0.921438261427684,7.23356192548526,15.4931609267369,20.4130813544616,1.97998010693118,"positive"
7.1581944108475,9.9231392450165,33.927612145897,3.13445498122019,0.788967468788615,0.919018302323529,7.24075639849761,15.754778127186,20.795444955118,2.010166706983,"positive"
3.07472608005628,53.2079035514034,159.698436734267,17.7328542637988,0.371637005381752,0.526188648901414,8.4086283411039,58.2228487674147,82.8641635831445,6.91032870393246,"positive"
3.47069367021322,49.0106470957398,147.502634957433,16.3172701289877,0.412104893095791,0.564280731074512,8.29538161031902,54.1047858297825,76.845456212759,6.43516759574413,"positive"
5.80128470971249,24.3063820770476,75.7204309408553,7.98540716277785,0.650291297332616,0.788483589074342,7.62883257302223,29.8666390189901,41.4204724123701,3.63845834834501,"positive"
4.05294117587619,42.8388235357124,129.569411783013,14.2357352962426,0.471610588174546,0.620292941119289,8.12885882369941,48.0494117708877,67.995294126682,5.73647058894858,"positive"
3.03791270195507,53.5981253592763,160.832288779784,17.8644620905106,0.367874678139808,0.522647201928077,8.41915696724085,58.6057078996673,83.423726930283,6.95450475765392,"positive"
5.45517717674375,27.9751219265163,86.3805429562926,9.22274159314111,0.614919107463211,0.755188044402748,7.72781932745129,33.466157361865,46.6813069134951,4.05378738790751,"positive"
6.81178129930049,13.5951182274148,44.5971359815449,4.37288185500074,0.75356404878851,0.885693360992707,7.33983054840006,19.3574744872749,26.0609242506325,2.42586244083941,"positive"
3.82353995647281,45.2704764613882,136.634969340637,15.0558446556097,0.448165783551522,0.598224543812685,8.19446757244877,50.4351844526827,71.4821926616132,6.01175205223262,"positive"
5.24340382614173,30.2199194428977,92.9031621548347,9.97983132154332,0.593275871031685,0.734815448074834,7.78838650572346,35.668600208126,49.9002618426457,4.30791540862992,"positive"
2.63953414931893,47.8720805384219,136.406924601644,18.3604658506811,0.451593201715499,0.605692037088796,8.44261630477384,51.4302171356976,72.4650927782059,6.09883537329733,"positive"
1.01840899232775,20.3129528695717,21.3070384552702,19.9815910076723,0.845526614864357,0.995572637345176,8.49935568526853,17.3865888388827,20.589087754488,2.04602248081937,"positive"
2.29723385348916,42.0529755093157,112.10360359773,18.7027661465108,0.534772173602134,0.688015258235857,8.45459681512788,44.2419109232724,61.5114833116531,5.2430846337229,"positive"
2.33538058400154,42.7014699280262,114.812021464109,18.6646194159985,0.525502518087625,0.678840969547629,8.45326167955995,45.0429922640324,62.7321786880493,5.33845146000385,"positive"
1.23878292599693,24.0593097419478,36.953587745782,19.7612170740031,0.791975748982746,0.942572706297738,8.49164259759011,22.0144414459355,27.6410536319017,2.59695731499232,"positive"
2.66676400881261,48.3349881498143,138.340244625695,18.3332359911874,0.444976345858537,0.599143255880568,8.44166325969156,52.0020441850647,73.3364482820034,6.16691002203152,"positive"
1.11370876990259,21.933049088344,28.0733226630837,19.8862912300974,0.822368768913671,0.972653040838428,8.49602019305341,19.3878841679543,23.6386806368828,2.28427192475647,"positive"
1.10650983033702,21.8106671157293,27.5621979539283,19.893490169663,0.824118111228105,0.974384385803947,8.4962721559382,19.2367064370774,23.4083145707846,2.26627457584254,"positive"
