"RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
1.5166554564278,13.1509128555981,3.46309542671777,1.71853114872705,72.5040082823159,0.595634857760742,8.38654771335889,0,0.162361001081299,"positive"
1.5166671034898,13.1742069796054,3.49104837552644,1.6300134774996,72.5552553551318,0.586317208157852,8.40052418776322,0,0.146055114276242,"positive"
1.51668167816264,13.2033563252864,3.52602759034373,1.51924596391153,72.6193839156302,0.574657469885424,8.41801379517186,0,0.125650572299492,"positive"
1.51667804090703,13.1960818140628,3.51729817687534,1.54688910656143,72.6033799909381,0.577567274374887,8.41364908843767,0,0.130742730156053,"positive"
1.5167080327531,13.2272814742662,3.57033469804563,1.37765711368062,72.6969877175894,0.561673490228132,8.45171443159692,0,0.0966530195437372,"positive"
1.51683755164154,13.022209900897,3.57573131839745,1.33988077121787,72.648418134423,0.588656591987237,8.64059614391066,0,0.0426868160255253,"positive"
1.5168305421029,13.03330833707,3.57543925428763,1.34192521998659,72.6510467114113,0.587196271438152,8.63037390006706,0,0.0456074571236968,"positive"
1.51680220656402,13.0781729402952,3.57425860683434,1.35018975215964,72.661672538491,0.581293034171686,8.5890512392018,0,0.0574139316566288,"positive"
1.51670346148791,13.2345193108125,3.57014422866283,1.37899039936019,72.6987019420345,0.560721143314149,8.44504800319904,0,0.0985577133717015,"positive"
1.51681492752528,13.0580314183095,3.57478864688659,1.34647947179386,72.6569021780207,0.583943234432954,8.60760264103068,0,0.0521135311340913,"positive"
1.51682558619592,13.041155189788,3.57523275816347,1.34337069285568,72.6529051765287,0.586163790817372,8.62314653572161,0,0.047672418365255,"positive"
1.51688019102061,12.9546975506982,3.57750795919215,1.32744428565493,72.6324283672706,0.597539795960765,8.70277857172536,0,0.0249204080784693,"positive"
1.51681553534497,13.0570690371376,3.57481397270691,1.34630219105165,72.6566742456378,0.584069863534532,8.60848904474173,0,0.051860272930935,"positive"
1.51692977599943,12.8761880009016,3.57957399997627,1.31298200016608,72.6138340002135,0.607869999881368,8.77508999916958,0,0.00426000023726374,"positive"
1.51683008463539,13.0340326606296,3.57542019314133,1.34205864801072,72.6512182617281,0.587100965706632,8.62970675994642,0,0.0457980685867369,"positive"
1.51691034042094,12.9069610001799,3.57876418420579,1.31865071055945,72.6211223421479,0.603820921028964,8.74674644720275,0,0.0123581579420716,"positive"
1.51677307480531,13.1242982249288,3.57304478355451,1.35868651511846,72.6725969480095,0.575223917772528,8.54656742440769,0,0.0695521644549444,"positive"
1.51750569993175,13.4604273398174,3.44838491596282,1.48641319853254,72.1983377783466,0.575201885504648,8.70603299633134,0,0.0239905724767596,"positive"
1.51763278644535,13.495196291653,3.42920204598457,1.5031982097635,72.1192084396863,0.577599744251929,8.74799552440876,0,0.0120012787403539,"positive"
1.51767536626595,13.5068454878544,3.42277490325272,1.50882195965387,72.0926964759175,0.57840313709341,8.76205489913467,0,0.00798431453295052,"positive"
1.51755862428621,13.4749066443415,3.44039633415639,1.49340320761316,72.1653848783951,0.576200458230451,8.72350801903289,0,0.0189977088477463,"positive"
1.51766526229962,13.5040811951784,3.42430003024638,1.50748747353442,72.0989876247663,0.578212496219203,8.75871868383605,0,0.00893751890398561,"positive"
1.51684313841426,13.2791605095612,3.54839420162141,1.39890507358126,72.6108760816883,0.562700724797323,8.48726268395316,0,0.0864963760133833,"positive"
1.51765236829061,13.5005535889394,3.42624629575759,1.50578449121211,72.1070159700001,0.577969213030301,8.75446122803027,0,0.0101539348484948,"positive"
1.51688355316603,13.290217375611,3.54229386173189,1.4042428709846,72.585712179644,0.563463267283514,8.5006071774615,0,0.0826836635824293,"positive"
1.51757031548223,13.4781051790994,3.43863162532449,1.49494732784107,72.1581054544635,0.576421046834439,8.72736831960268,0,0.0178947658278048,"positive"
1.51722493275617,13.3836136785755,3.49076486699283,1.44933074138127,72.3731550763454,0.569904391625896,8.61332685345318,0,0.0504780418705195,"positive"
1.5169161495342,13.299135249923,3.53737365521491,1.40854805168696,72.5654163277615,0.564078293098137,8.51137012921739,0,0.0796085345093161,"positive"
1.51724866059606,13.3901052574138,3.48718330625445,1.45246460702736,72.3583811382996,0.570352086718194,8.6211615175684,0,0.0482395664090291,"positive"
1.51685941965401,13.2836148110032,3.54593665599823,1.40105542600155,72.6007387059927,0.563007918000221,8.49263856500387,0,0.0849604099988937,"positive"
1.5163171211964,13.3548636410804,3.46151767231291,1.27789898570627,72.6936186866066,0.579143940180074,8.3634242392797,0,0.0361868660664186,"positive"
1.51630484935143,13.3585451945709,3.45804064957192,1.27462649371475,72.6934141558572,0.579757532428484,8.36096987028606,0,0.0341415585717186,"positive"
1.51664342298633,13.2569731040997,3.55396984612802,1.36491279635578,72.6990570497722,0.562828850683291,8.42868459726684,0,0.090570497722365,"positive"
1.51653037779564,13.2908866613079,3.52194037543144,1.33476741217077,72.6971729632607,0.568481110217981,8.40607555912807,0,0.0717296326067299,"positive"
1.51637908831583,13.33627350525,3.47907502281945,1.2944235508889,72.6946514719306,0.576045584208332,8.37581766316667,0,0.04651471930556,"positive"
1.51615527686076,13.4034169417713,3.41566177721601,1.2347404962033,72.6909212810127,0.587236156961881,8.33105537215248,0,0.00921281012706458,"positive"
1.51620481286328,13.3885561410151,3.42969697793014,1.24795009687543,72.6917468810547,0.584759356835857,8.34096257265657,0,0.0174688105471432,"positive"
1.51652854626067,13.2914361217991,3.52142144052312,1.33427900284529,72.6971424376778,0.568572686966509,8.40570925213397,0,0.0714243767783046,"positive"
1.51648890513815,13.303328458555,3.51018978914246,1.32370803683996,72.6964817523025,0.570554743092507,8.39778102762997,0,0.0648175230249763,"positive"
1.51668558720895,13.2443238373147,3.56591637586942,1.37615658905357,72.6997597868158,0.560720639552455,8.43711744179018,0,0.097597868158482,"positive"
1.51650203504427,13.299389486718,3.51390992921079,1.32720934513956,72.6967005840712,0.569898247786332,8.40040700885467,0,0.0670058407122269,"positive"
1.51617239583908,13.3982812482771,3.42051215440501,1.23930555708706,72.6912065973179,0.586380208046176,8.3344791678153,0,0.0120659731794149,"positive"
1.51642972028642,13.3210839140741,3.49342074781889,1.3079254097119,72.695495338107,0.573513985679019,8.38594405728392,0,0.0549533810699359,"positive"
1.51777568070899,13.6414319291012,3.65143192910124,0.715868738656864,72.9670656306716,0.0671596455061808,8.88274633965921,0,0,"positive"
1.51774432486262,13.6445675137383,3.65456751373829,0.860105631961487,72.8949471840193,0.082837568691466,8.77927204663632,0,0,"positive"
1.51705400632553,13.3866086802701,3.60218239323003,1.2834528203099,72.72503075029,0.399088033849839,8.49721314352006,0,0.0642417852999642,"positive"
1.51689778451093,13.3219107570499,3.58798041008413,1.32605876974761,72.7139847633988,0.470097949579358,8.47196517348289,0,0.0800217665731907,"positive"
1.5177318141335,13.6458185866498,3.65581858664984,0.917654985892586,72.8661725070537,0.0890929332491942,8.73798664055532,0,0,"positive"
1.51723589351415,13.46193569778,3.61871759219561,1.23384722341318,72.7378914605966,0.316412039021961,8.52660905279219,0,0.0458693420048803,"positive"
1.51744751991517,13.549578954766,3.63795635592425,1.17613093222724,72.7528549434966,0.220218220378738,8.56081129942089,0,0.0244929378619418,"positive"
1.51747203412432,13.5597313040122,3.64018492039293,1.16944523882121,72.7545882714167,0.209075398035347,8.56477319180965,0,0.0220167551189661,"positive"
1.51672071537274,13.2485790937627,3.571883215704,1.374350352888,72.7014647233253,0.550583921479993,8.44334793902934,0,0.097907538106665,"positive"
1.51776732382626,13.6422676173737,3.65226761737373,0.754310399191454,72.9478448004043,0.0713380868686363,8.855168626667,0,0,"positive"
1.51778267766709,13.6407322332915,3.65073223329149,0.683682731408626,72.9831586342957,0.0636611664574593,8.90583630138077,0,0,"positive"
1.51741462993751,13.5359578529093,3.63496635795571,1.18510092613287,72.7505293895211,0.235168210221455,8.55549574747682,0,0.0278151578269899,"positive"
1.51743847359462,13.5458324987837,3.63713396314764,1.17859811055707,72.7522153046704,0.22433018426178,8.55934926781803,0,0.0254067076137289,"positive"
1.5167518730057,13.2614827599376,3.57471572779119,1.36585281662643,72.703667788282,0.536421361044049,8.44838351607323,0,0.0947603024542332,"positive"
1.51686294885244,13.3074838681822,3.58481353203999,1.33555940388003,72.7115216360311,0.485932339800056,8.46633516807109,0,0.083540519955568,"positive"
1.51695562517304,13.3458649706538,3.59323865209473,1.3102840437158,72.7180745071848,0.443806739526335,8.48131315927952,0,0.0741792754502967,"positive"
1.51689294182002,13.3199051981885,3.58754016545601,1.32737950363196,72.7136423509102,0.472299172719941,8.47118251636624,0,0.0805109272710979,"positive"
1.51690802298149,13.3261509317276,3.58891118013533,1.32326645959401,72.7147086956608,0.465444099323358,8.47361987579614,0,0.078987577627413,"positive"
1.51693361384009,13.3367491660989,3.59123762182659,1.31628713452024,72.7165181503096,0.453811890867073,8.47775577213615,0,0.0764026424149051,"positive"
1.51699238960985,13.3610906465049,3.59658087362302,1.30025737913093,72.7206740128179,0.427095631884877,8.48725488644093,0,0.070465695974417,"positive"
1.51674324878519,13.2579111130582,3.57393170774449,1.36820487676654,72.7030579949124,0.540341461277567,8.44698970265686,0,0.0956314358394593,"positive"
1.51733927011952,13.5047482313146,3.62811546541052,1.20565360376844,72.7452009175415,0.269422672947403,8.54331638295203,0,0.0354272606549785,"positive"
1.51737340026428,13.518882937734,3.63121820584405,1.19634538246784,72.7476141601009,0.253908970779739,8.54883236594498,0,0.0319797712843865,"positive"
1.51726050266515,13.4721273663733,3.62095478774048,1.22713563677855,72.7396315015759,0.305226061297581,8.53058628931642,0,0.0433835691772401,"positive"
1.51747799120091,13.562198376134,3.64072647280991,1.16782058157027,72.7550094788521,0.206367635950446,8.56573595166206,0,0.0214150302112102,"positive"
1.51678754740295,13.2762570052641,3.57795885481406,1.35612343555782,72.7061902204109,0.5202057259297,8.454149075225,0,0.0911568279843777,"positive"
1.516514152437,13.0851270308346,3.43835797620937,1.28707621850073,72.9400531022064,0.529025406166911,8.54841107841581,0,0.0225635154172778,"positive"
1.51657648239978,13.1370686664805,3.48250836650841,1.31824119988829,72.8595435669553,0.539413733296096,8.51205193346366,0,0.0485343332402408,"positive"
1.51653750650069,13.1045887505729,3.45490043798694,1.29875325034373,72.9098874366121,0.532917750114575,8.53478787459899,0,0.0322943752864376,"positive"
1.51661004752612,13.1650396050978,3.50628366433317,1.33502376305871,72.8161886120983,0.545007921019569,8.49247227643151,0,0.0625198025489226,"positive"
1.51668443560271,13.2270296689216,3.55897521858336,1.37221780135296,72.7201040131715,0.557405933784321,8.44907923175488,0,0.0935148344608024,"positive"
1.51666088169394,13.2074014116172,3.5422911998746,1.3604408469703,72.7505278119934,0.553480282323435,8.46281901186798,0,0.0837007058085874,"positive"
1.51669550279569,13.2362523297407,3.56681448027957,1.3777513978444,72.705808888902,0.559250465948135,8.44262336918153,0,0.0981261648703367,"positive"
1.51652120480521,13.0910040043388,3.44335340368794,1.29060240260325,72.9309437932749,0.530200800867751,8.54429719696287,0,0.0255020021693781,"positive"
1.51667362369461,13.2180197455082,3.55131678368198,1.36681184730493,72.7340693944623,0.555603949101642,8.45538617814425,0,0.0890098727541044,"positive"
1.51667022067998,13.21518389998,3.54890631498303,1.36511033998802,72.7384649550309,0.555036779996008,8.45737127001397,0,0.0875919499900192,"positive"
1.51647014177673,13.0484514806047,3.407183758514,1.26507088836282,72.9969002050627,0.521690296120942,8.5740839635767,0,0.00422574030235409,"positive"
1.51661995754037,13.1732979503088,3.51330325776245,1.33997877018526,72.8033881770214,0.546659590061754,8.48669143478386,0,0.066648975154385,"positive"
1.51647706402214,13.054220018452,3.41208701568423,1.26853201107122,72.9879589713994,0.522844003690407,8.57004598708358,0,0.00711000922601671,"positive"
1.51682830131299,13.2471278507216,3.55178438148927,1.39267173461616,72.6556489288434,0.56,8.48355908774305,0,0.0920801658648998,"positive"
1.51735100836879,13.2761671315995,3.47757288591238,1.44429712284356,72.4749600700475,0.56,8.66102135977475,0,0.0598142982227728,"positive"
1.51822959349806,13.3249774165591,3.35283549101558,1.53107096277177,72.1712516302988,0.56,8.95930643452797,0,0.00558064826764167,"positive"
1.51828410426305,13.3280057923915,3.34509630833287,1.53645474202931,72.1524084028974,0.56,8.97781317572575,0,0.0022157862316817,"positive"
1.51747458424008,13.283032457782,3.46002816344611,1.45650214716792,72.4322424849123,0.56,8.70297613088973,0,0.0521861580200493,"positive"
1.51770002384671,13.295556880373,3.42802130571334,1.47876778732985,72.3543127443455,0.56,8.77951426894637,0,0.0382701329188421,"positive"
1.51766221610142,13.2934564500791,3.43338907202007,1.47503368902951,72.3673820883967,0.56,8.76667830603896,0,0.0406039443565533,"positive"
1.51686883682977,13.2493798238761,3.54602933898335,1.39667524244636,72.6416366514377,0.56,8.49732114590937,0,0.0895779734710231,"positive"
1.51708313897456,13.2612854985869,3.51560372583335,1.4178408863768,72.5675568976812,0.56,8.57007804692024,0,0.0763494460145012,"positive"
1.51676311905301,13.243506614056,3.56103865296813,1.38623398054391,72.6781810680963,0.56,8.4614293081197,0,0.0961037621600553,"positive"
1.51791699666351,13.3076109257503,3.39721652308246,1.50019720133394,72.2793097953312,0.56,8.85317787958542,0,0.0248767491662875,"positive"
1.51697689301796,13.2553829454421,3.53068802831462,1.40734745856374,72.6042838950269,0.56,8.53400688881287,0,0.0829078383976594,"positive"
1.51711645241789,13.2631362454384,3.51087403943529,1.42113110300153,72.5560411394946,0.56,8.58138816656778,0,0.0742930606240407,"positive"
1.51755817762436,13.3700269127823,3.56024798154132,1.17520761236781,72.6837466359022,0.429973087217659,8.58628027688013,0.048760092293378,0.145509419473819,"positive"
1.51917105848072,13.6144028001092,3.54191978999181,0.790315589827951,72.6531996499863,0.185597199890763,8.86120315012289,0.140401050040964,0.231040980038233,"positive"
1.51899348241212,13.5874973351695,3.54393769986229,0.832691697108094,72.6565628331038,0.212502664830536,8.83093450206565,0.130311500688549,0.221624067309313,"positive"
1.51696512374401,13.2801702642441,3.56698723018169,1.31673183381557,72.6949787169695,0.519829735755921,8.48519154727459,0.0150638490915298,0.114059592485428,"positive"
1.51836519721333,13.4923026080802,3.55107730439398,0.982623392273672,72.66846217399,0.307697391919792,8.72384043409023,0.0946134780300781,0.188305912828073,"positive"
1.51697117447892,13.2810870422609,3.56691847183043,1.31528790843906,72.6948641197174,0.518912957739085,8.48622292254353,0.0154076408478431,0.11438046479132,"positive"
1.51872501061182,13.5468197896704,3.54698851577472,0.896758831269108,72.6616475262912,0.253180210329592,8.78517226337921,0.115057421126403,0.207386926384643,"positive"
1.51751819224562,13.3639685220644,3.56070236084517,1.18474957774859,72.684503934742,0.436031477935612,8.57946458732244,0.0464881957741454,0.143388982722536,"positive"
1.51720351724146,13.3162904911302,3.56427821316523,1.25984247646993,72.6904636886087,0.483709508869797,8.52582680252148,0.0286089341738261,0.126701671895571,"positive"
1.51927608542988,13.6303159742244,3.54072630193317,0.765252340596635,72.651210503222,0.169684025775641,8.8791054710024,0.146368490334135,0.236610590978526,"positive"
1.51907547190722,13.5999199859425,3.54300600105431,0.813126022140495,72.6550100017572,0.200080014057457,8.84490998418536,0.134969994728453,0.22597199507989,"positive"
1.51774078071598,13.3976940478757,3.55817294640932,1.13163187459577,72.6802882440155,0.402305952124298,8.61740580386017,0.0591352679533884,0.155192916756496,"positive"
1.51744134468725,13.3523249526136,3.56157562855398,1.20308819963364,72.6859593809233,0.447675047386438,8.56636557169026,0.0421218572300859,0.139313733414747,"positive"
1.51681272926379,12.6853146757837,3.56502697221003,1.31998201852664,72.6798741296865,0.600017981473356,8.72511687957682,0,0,"positive"
1.51671841287047,13.2108462884277,3.57076720293611,1.37462957944721,72.693095173575,0.563836014680564,8.46685210276395,0,0.0923279706388712,"positive"
1.51675141113816,12.6011525425734,3.55781307507772,1.32479128328152,72.7135389829706,0.59520871671848,8.69385665867012,0,0,"positive"
1.51678341006578,12.6450726393051,3.56157765479758,1.32228156346828,72.6959709442779,0.597718436531723,8.7101698374562,0,0,"positive"
1.51690741003832,12.8152686800482,3.57616588686127,1.31255607542582,72.6278925279807,0.607443924574181,8.77338550973218,0,0,"positive"
1.51677798465077,13.1165243029501,3.57324936044868,1.35725447685923,72.6707557559619,0.576246802243404,8.55372761570383,0,0.0675063955131918,"positive"
1.51668662279602,12.5122273670882,3.55019091717899,1.32987272188067,72.7491090531647,0.590127278119326,8.66082730777562,0,0,"positive"
1.51654797490612,12.321926341732,3.53387940071989,1.34074706618674,72.8252294633072,0.579252933813259,8.59014406978618,0,0,"positive"
1.516521482247,12.2855638684379,3.53076261729468,1.34282492180355,72.8397744526248,0.577175078196451,8.57663800827693,0,0,"positive"
1.51671757130889,13.2121787609207,3.57073213787051,1.37487503490644,72.6934107591654,0.563660689352546,8.46562482546782,0,0.0926786212949082,"positive"
1.51688433366248,12.783595223017,3.57345101911575,1.31436598725617,72.6405619107932,0.605634012743831,8.7616210828349,0,0,"positive"
1.51688660721895,12.7867157907132,3.57371849634685,1.3141876691021,72.6393136837147,0.605812330897897,8.76278015083633,0,0,"positive"
1.5167218301095,12.5605511306925,3.55433295405936,1.32711136396043,72.729779547723,0.59288863603957,8.6787761342572,0,0,"positive"
1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0,0.18,"negative"
1.51316,13.02,0,3.04,70.48,6.21,6.96,0,0,"negative"
1.51569,13.24,3.49,1.47,73.25,0.38,8.03,0,0,"negative"
1.51761,12.81,3.54,1.23,73.24,0.58,8.39,0,0,"negative"
1.51837,13.14,2.84,1.28,72.85,0.55,9.07,0,0,"negative"
1.51574,14.86,3.67,1.74,71.87,0.16,7.36,0,0.12,"negative"
1.5159,13.02,3.58,1.51,73.12,0.69,7.96,0,0,"negative"
1.51838,14.32,3.26,2.22,71.25,1.46,5.79,1.63,0,"negative"
1.51531,14.38,0,2.66,73.1,0.04,9.08,0.64,0,"negative"
1.51753,12.57,3.47,1.38,73.39,0.6,8.55,0,0.06,"negative"
1.51784,12.68,3.67,1.16,73.11,0.61,8.7,0,0,"negative"
1.51589,12.88,3.43,1.4,73.28,0.69,8.05,0,0.24,"negative"
1.51592,12.86,3.52,2.12,72.66,0.69,7.97,0,0,"negative"
1.5169,13.33,3.54,1.61,72.54,0.68,8.11,0,0,"negative"
1.51898,13.58,3.35,1.23,72.08,0.59,8.91,0,0,"negative"
1.51852,14.09,2.19,1.66,72.67,0,9.32,0,0,"negative"
1.53393,12.3,0,1,70.16,0.12,16.19,0,0.24,"negative"
1.51755,12.71,3.42,1.2,73.2,0.59,8.64,0,0,"negative"
1.52777,12.64,0,0.67,72.02,0.06,14.4,0,0,"negative"
1.51784,13.08,3.49,1.28,72.86,0.6,8.49,0,0,"negative"
1.51711,14.23,0,2.08,73.36,0,8.62,1.67,0,"negative"
1.5186,13.36,3.43,1.43,72.26,0.51,8.6,0,0,"negative"
1.51545,14.14,0,2.68,73.39,0.08,9.07,0.61,0.05,"negative"
1.51321,13,0,3.02,70.7,6.21,6.93,0,0,"negative"
1.51655,12.75,2.85,1.44,73.27,0.57,8.79,0.11,0.22,"negative"
1.51829,14.46,2.24,1.62,72.38,0,9.26,0,0,"negative"
1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,"negative"
1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0,0,"negative"
1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0,0.24,"negative"
1.51994,13.27,0,1.76,73.03,0.47,11.32,0,0,"negative"
1.52475,11.45,0,1.88,72.19,0.81,13.24,0,0.34,"negative"
1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0,0,"negative"
1.51653,11.95,0,1.19,75.18,2.7,8.93,0,0,"negative"
1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,"negative"
1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0,0.1,"negative"
1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0,0,"negative"
1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0,0,"negative"
1.51748,12.86,3.56,1.27,73.21,0.54,8.38,0,0.17,"negative"
1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,"negative"
1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,"negative"
1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,"negative"
1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,"negative"
1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,"negative"
1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,"negative"
1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0,0.19,"negative"
1.51831,14.39,0,1.82,72.86,1.41,6.47,2.88,0,"negative"
1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0,0,"negative"
1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,"negative"
1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,"negative"
1.51732,14.95,0,1.8,72.99,0,8.61,1.55,0,"negative"
1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0,0.24,"negative"
1.523,13.31,3.58,0.82,71.99,0.12,10.17,0,0.03,"negative"
1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,"negative"
1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0,0,"negative"
1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0,0.14,"negative"
1.51623,14.14,0,2.88,72.61,0.08,9.18,1.06,0,"negative"
1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,"negative"
1.5175,12.82,3.55,1.49,72.75,0.54,8.52,0,0.19,"negative"
1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,"negative"
1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,"negative"
1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,"negative"
1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,"negative"
1.52043,13.38,0,1.4,72.25,0.33,12.5,0,0,"negative"
1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,"negative"
1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0,0,"negative"
1.51751,12.81,3.57,1.35,73.02,0.62,8.59,0,0,"negative"
1.51743,13.3,3.6,1.14,73.09,0.58,8.17,0,0,"negative"
1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0,0.09,"negative"
1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0,0,"negative"
1.51609,15.01,0,2.51,73.05,0.05,8.83,0.53,0,"negative"
1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,"negative"
1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0,0,"negative"
1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,"negative"
1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0,0.16,"negative"
1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,"negative"
1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0,0.3,"negative"
1.5164,14.37,0,2.74,72.85,0,9.45,0.54,0,"negative"
1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0,0,"negative"
1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0,0,"negative"
1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,"negative"
1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0,0.07,"negative"
1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,"negative"
1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,"negative"
1.51299,14.4,1.74,1.54,74.55,0,7.59,0,0,"negative"
1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0,0,"negative"
1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0,0.11,"negative"
1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,"negative"
1.51623,14.2,0,2.79,73.46,0.04,9.04,0.4,0.09,"negative"
1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0,0.14,"negative"
1.51818,13.72,0,0.56,74.45,0,10.99,0,0,"negative"
1.51937,13.79,2.41,1.19,72.76,0,9.77,0,0,"negative"
1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0,0,"negative"
1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0,0,"negative"
1.51911,13.9,3.73,1.18,72.12,0.06,8.89,0,0,"negative"
1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,"negative"
1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,"negative"
1.51763,12.8,3.66,1.27,73.01,0.6,8.56,0,0,"negative"
1.52664,11.23,0,0.77,73.21,0,14.68,0,0,"negative"
1.51736,12.78,3.62,1.29,72.79,0.59,8.7,0,0,"negative"
1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0,0,"negative"
1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0,0,"negative"
1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,"negative"
1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0,0,"negative"
1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,"negative"
1.51602,14.85,0,2.38,73.28,0,8.76,0.64,0.09,"negative"
1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,"negative"
1.51651,14.38,0,1.94,73.61,0,8.48,1.57,0,"negative"
1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,"negative"
1.51916,14.15,0,2.09,72.74,0,10.88,0,0,"negative"
1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,"negative"
