"Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0.483814545586938,0.383556363239186,0.142370908826124,0.675015272502205,0.216788727352163,0.13248945426743,0.207921453102375,"positive"
0.486442598002031,0.378557401997969,0.137836102996953,0.644797209060285,0.212811556493398,0.121416541887913,0.191249245194718,"positive"
0.499842177388491,0.408228118258994,0.136771881741006,0.763073395930463,0.244483734720387,0.156153273273143,0.267357959649642,"positive"
0.482844010570552,0.386467968288343,0.144311978858896,0.676665182030061,0.216206406342331,0.13452757780184,0.218500284780981,"positive"
0.482766591639956,0.386700225080131,0.144466816720087,0.676796794212074,0.216159954983974,0.134690157556091,0.219344151124475,"positive"
0.491969930937048,0.373030069062952,0.129545103594428,0.536737850180711,0.194847724454594,0.0885289109245641,0.176878179563675,"positive"
0.488219988613855,0.376780011386145,0.135170017079217,0.610049222599133,0.207035037004971,0.110841067747562,0.186628029603977,"positive"
0.489638880451675,0.375361119548325,0.133041679322487,0.582309887169744,0.202423638532055,0.102398661312531,0.182938910825644,"positive"
0.486514979216736,0.378485020783264,0.137727531174896,0.643382156312815,0.212576317545609,0.120985873660422,0.191061054036487,"positive"
0.516378616393777,0.419252410929184,0.125747589070816,0.831056534063304,0.269472131439485,0.169198686266202,0.282240754754399,"positive"
0.492095439783297,0.372904560216703,0.129356840325054,0.534284152236534,0.194439820704283,0.08778213328938,0.176551856563427,"positive"
0.50514208960114,0.411761393067427,0.133238606932573,0.7848619239158,0.252492490952834,0.160334315129789,0.272127880641026,"positive"
0.490267339063576,0.40184489270905,0.14315510729095,0.72371017170581,0.230015090140514,0.14859978970571,0.258740605157218,"positive"
0.482697327713249,0.386908016860252,0.144605344573501,0.676914542887476,0.21611839662795,0.134835611802177,0.220099127925583,"positive"
0.483026698228205,0.385919905315386,0.143946603543591,0.676354613012052,0.216316018936923,0.13414393372077,0.21650898931257,"positive"
0.535903576565906,0.414096423434094,0.149984835556243,0.928377797011519,0.269415708120912,0.192900543677155,0.339066094546579,"positive"
0.539424869380891,0.410575130619109,0.159668390797451,0.948361133736558,0.26519015674293,0.198358547540382,0.354911912214011,"positive"
0.541271543432958,0.408728456567042,0.164746744440636,0.958841008982039,0.26297414788045,0.201220892321086,0.363221945448313,"positive"
0.54482695965562,0.40517304034438,0.174524139052955,0.979017996045644,0.258707648413256,0.206731787466211,0.379221318450291,"positive"
0.52674132597167,0.42325867402833,0.124788646422094,0.87638202488923,0.280410408833995,0.178699055256089,0.297835966872517,"positive"
0.534645682838745,0.415354317161255,0.14652562780655,0.92123925010988,0.270925180593506,0.190950808400055,0.333405572774354,"positive"
0.528197240200825,0.421802759799175,0.128792410552269,0.884644338139682,0.27866331175901,0.180955722311279,0.304387580903713,"positive"
0.539147049351595,0.410852950648405,0.158904385716887,0.946784505070304,0.265523540778086,0.197927926494973,0.353661722082179,"positive"
0.537504367912188,0.412495632087812,0.154387011758517,0.937462287901668,0.267494758505374,0.195381770263892,0.346269655604847,"positive"
0.544518276732415,0.405481723267585,0.173675261014141,0.977266220456455,0.259078067921102,0.206253328935243,0.377832245295867,"positive"
0.539786834330298,0.410213165669702,0.16066379440832,0.950415284824441,0.264755798803642,0.198919593211962,0.356540754486341,"positive"
0.544389813668095,0.405610186331905,0.17332198758726,0.976537192566437,0.259232223598287,0.206054211185547,0.377254161506426,"positive"
0.539400946572423,0.410599053427577,0.159602603074163,0.9482253717985,0.265218864113092,0.198321467187256,0.354804259575903,"positive"
0.536899968069047,0.413100031930953,0.152724912189879,0.93403231879184,0.268220038317144,0.194444950507022,0.34354985631071,"positive"
0.531253711753525,0.418746288246475,0.137197707322193,0.901989814201253,0.27499554589577,0.185693253217963,0.318141702890862,"positive"
0.538793981880881,0.411206018119119,0.157933450172422,0.944780847173999,0.265947221742943,0.197380671915365,0.352072918463964,"positive"
0.54205501279328,0.40794498720672,0.166901285181521,0.963287197601865,0.262033984648064,0.202435269829584,0.366747557569761,"positive"
0.57,0.474064644944156,0.194251715955324,1.0267313490347,0.46037591411348,0.189602059146389,0.304625857977662,"positive"
0.543339102524333,0.435188390291296,0.142414458640851,0.902770669437014,0.322234722136054,0.172128411689308,0.292037678058259,"positive"
0.5460991858528,0.436721769918222,0.145787893820088,0.90822950090887,0.328214902681066,0.171545727431076,0.292344353983644,"positive"
0.57,0.470716444402933,0.191573155522346,1.01682067543268,0.449192924305797,0.186387786626816,0.303286577761173,"positive"
0.554465493183816,0.441369718435453,0.156013380557997,0.924776197630214,0.346341901898268,0.169779506994528,0.293273943687091,"positive"
