"Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
0.542892383427825,0.418677150283474,0.146446191713912,0.961666976607055,0.291044865311822,0.195067222747486,0.344876658002613,"positive"
0.544129973230884,0.42238991969265,0.147064986615442,0.949971752968151,0.295128911661915,0.187394165968522,0.340545093691908,"positive"
0.541570099983364,0.414710299950093,0.145785049991682,0.974162555157207,0.286681329945102,0.203265380103141,0.349504650058225,"positive"
0.549566404365469,0.438699213096406,0.149783202182734,0.89859747874632,0.313069134406047,0.153688292934094,0.321517584720859,"positive"
0.548766718911938,0.436300156735815,0.149383359455969,0.906154506282182,0.310430172409397,0.158646342745982,0.324316483808216,"positive"
0.546824828619137,0.430474485857412,0.148412414309569,0.924505369549152,0.304021934443153,0.170686062561348,0.331113099833019,"positive"
0.543589595945086,0.420768787835259,0.146794797972543,0.955078318318934,0.293345666618785,0.190744505140465,0.342436414192198,"positive"
0.54009943691548,0.410298310746439,0.14504971845774,0.988060321148718,0.281828141821083,0.212383491124026,0.354651970795821,"positive"
0.573067847685888,0.460184366725152,0.155766961921472,0.923911505799508,0.353138644873863,0.170030974340858,0.291165190392639,"positive"
0.570017859088257,0.457515626702225,0.155004464772064,0.920022770337528,0.34802991397283,0.167514733747812,0.294977676139679,"positive"
0.583690557396039,0.469479237721534,0.15842263934901,0.93745546067995,0.370931683638366,0.178794709851732,0.277886803254951,"positive"
0.578488805359229,0.464927704689326,0.157122201339807,0.930823226833018,0.362218748976709,0.174503264421364,0.284388993300963,"positive"
0.564542278768495,0.452724493922433,0.153635569692124,0.913041405429831,0.338858316937229,0.162997379984008,0.301822151539382,"positive"
0.569659943291917,0.457202450380428,0.154914985822979,0.919566427697195,0.347430405013962,0.167219453215832,0.295425070885103,"positive"
0.589390790844336,0.474466941988794,0.159847697711084,0.944723258326529,0.380479574664263,0.183497402446577,0.27076151144458,"positive"
0.555963533967733,0.445218092221767,0.151490883491933,0.90210350580886,0.324488919395953,0.15591991552338,0.312545582540333,"positive"
0.556059467261657,0.441514866815414,0.151514866815414,0.895333176748478,0.321089670647052,0.151757433407707,0.319242566592293,"positive"
0.585711681302637,0.448927920325659,0.158927920325659,0.899410356179113,0.353336453416618,0.15546396016283,0.31553603983717,"positive"
0.587650798717514,0.449412699679378,0.159412699679378,0.899676984823658,0.355445243605296,0.155706349839689,0.315293650160311,"positive"
0.568988123442978,0.444747030860744,0.154747030860744,0.897110866973409,0.335149584244238,0.153373515430372,0.317626484569628,"positive"
0.588754286495969,0.449688571623992,0.159688571623992,0.899828714393196,0.356645286564366,0.155844285811996,0.315155714188004,"positive"
0.588703178213909,0.449675794553477,0.159675794553477,0.899821687004413,0.356589706307626,0.155837897276739,0.315162102723261,"positive"
0.587497782288119,0.44937444557203,0.15937444557203,0.899655945064616,0.35527883823833,0.155687222786015,0.315312777213985,"positive"
0.589689623322338,0.449922405830584,0.159922405830584,0.899957323206821,0.357662465363042,0.155961202915292,0.315038797084708,"positive"
0.546766814924777,0.435150222387165,0.152424888806418,0.881082281937823,0.302456385594793,0.153909866567701,0.307067259699106,"positive"
0.535816490724683,0.418724736087024,0.160637631956488,0.835638436507434,0.261666427949443,0.163765158347785,0.263265962898731,"positive"
0.547721558343619,0.436582337515429,0.151708831242286,0.885044467126019,0.306012804829981,0.153050597490743,0.310886233374476,"positive"
0.547407466135919,0.436111199203879,0.151944400398061,0.883740984464064,0.304842811356299,0.153333280477673,0.309629864543676,"positive"
0.538415451548062,0.422623177322093,0.158688411338953,0.846424123924458,0.271347557016532,0.161426093606744,0.273661806192249,"positive"
0.542795446934178,0.429193170401268,0.155403414799366,0.864601104776841,0.287663039829815,0.157484097759239,0.291181787736714,"positive"
0.545310596963391,0.432965895445086,0.153517052277457,0.875038977398071,0.29703197368863,0.155220462732948,0.301242387853563,"positive"
0.546553312810138,0.434829969215207,0.152585015392397,0.880196248162072,0.301661090217764,0.154102018470876,0.306213251240551,"positive"
0.562174902516417,0.44,0.160145752097014,0.966940669972682,0.349401387213729,0.184886812004028,0.326087451258209,"positive"
0.563883566574659,0.44,0.161569638812216,0.977107221119222,0.354299557514023,0.189642593632801,0.32694178328733,"positive"
0.550425351669546,0.44,0.150354459724622,0.8970308424338,0.315719341452699,0.152183895480237,0.320212675834773,"positive"
0.570090984415729,0.44,0.166742487013107,1.01404135727359,0.372094155325089,0.206919906623778,0.330045492207864,"positive"
0.553442231051158,0.44,0.152868525875965,0.914981274754391,0.32436772901332,0.160580876425724,0.321721115525579,"positive"
0.552350538629107,0.44,0.151958782190923,0.908485704843188,0.321238210736774,0.157542332517682,0.321175269314554,"positive"
0.554074360989034,0.44,0.153395300824195,0.918742447884753,0.326179834835231,0.162340304752812,0.322037180494517,"positive"
0.560611498160288,0.44,0.158842915133573,0.957638414053712,0.344919628059492,0.180535336546134,0.325305749080144,"positive"
0.554180755775888,0.444180755775888,0.164632645215606,0.967872263866826,0.342092988120858,0.16103381386213,0.357626801982988,"positive"
0.553466993605252,0.443466993605252,0.162134477618383,0.955345737772179,0.337382157794666,0.159320784652606,0.351202942447271,"positive"
0.556351935607381,0.446351935607381,0.172231774625834,1.00597646990954,0.356422775008716,0.166244645457715,0.37716742046643,"positive"
0.559818741409108,0.449818741409108,0.184365594931878,1.06681891172985,0.379303693300113,0.174564979381859,0.408368672681972,"positive"
0.555032957473304,0.445032957473304,0.167615351156564,0.982828403656487,0.347717519323807,0.16307909793593,0.365296617259737,"positive"
0.553663338935003,0.443663338935003,0.162821686272509,0.958791598309297,0.338678036971018,0.159792013444006,0.352970050415024,"positive"
0.554699534222018,0.444699534222018,0.166448369777063,0.976976825596415,0.345516925865319,0.162278882132843,0.362295807998162,"positive"
0.555527853721287,0.445527853721287,0.169347488024505,0.991513832808589,0.350983834560495,0.164266848931089,0.369750683491584,"positive"
0.556055953658652,0.444037302439101,0.15,0.91488837731746,0.337613556463853,0.163313772439258,0.307888092682697,"positive"
0.561618753985968,0.447745835990645,0.15,0.933616471752757,0.358844911046443,0.174624799771467,0.296762492028065,"positive"
0.5782649686886,0.458843312459067,0.15,0.989658727918286,0.422377963828156,0.208472103000153,0.2634700626228,"positive"
0.558250543416943,0.445500362277962,0.15,0.922276829503709,0.345989574041334,0.167776104947785,0.303498913166113,"positive"
0.556322552941274,0.444215035294183,0.15,0.915785928235622,0.338631077059195,0.163855857647257,0.307354894117452,"positive"
0.567437906090636,0.451625270727091,0.15,0.953207617171807,0.381054674912593,0.186457075717626,0.285124187818728,"positive"
0.551694682205562,0.441129788137041,0.15,0.900205430092057,0.32096803708456,0.154445853817975,0.316610635588877,"positive"
0.562351223567966,0.448234149045311,0.15,0.93608245267882,0.361640503284405,0.176114154588198,0.295297552864067,"positive"
0.587812817259692,0.48537538071163,0.157562563451938,0.985628889595857,0.378781789341476,0.168015767766861,0.327562563451938,"positive"
0.565334089717362,0.458400907660834,0.153066817943472,0.931455156218843,0.340567952519516,0.157900340372813,0.323066817943472,"positive"
0.557833205198404,0.449399846238084,0.151566641039681,0.913378024528152,0.327816448837286,0.154524942339282,0.321566641039681,"positive"
0.572239788738079,0.466687746485695,0.154447957747616,0.948097890858771,0.352307640854735,0.161007904932136,0.324447957747616,"positive"
0.599150947725866,0.498981137271039,0.159830189545173,1.01295378401934,0.398056611133972,0.17311792647664,0.329830189545173,"positive"
0.553822966420557,0.444587559704669,0.150764593284111,0.903713349073543,0.320999042914948,0.152720334889251,0.320764593284111,"positive"
0.568968868500087,0.462762642200105,0.153793773700017,0.940214973085211,0.346747076450149,0.159535990825039,0.323793773700017,"positive"
0.59928611421492,0.499143337057903,0.159857222842984,1.01327953525796,0.398286394165363,0.173178751396714,0.329857222842984,"positive"
0.514613924291916,0.397536709150299,0.153538607570808,0.728539304929087,0.279821645806078,0.140738038044656,0.245689241013024,"positive"
0.548542456689756,0.438250948027708,0.150145754331024,0.887664121874957,0.313071607555961,0.150577312440029,0.316939159048488,"positive"
0.549202453217004,0.439042943860404,0.1500797546783,0.890759505587746,0.313718404152663,0.150768711432931,0.318325151755707,"positive"
0.502059201907832,0.382471042289399,0.154794079809217,0.669657656947733,0.267518017869676,0.137097168553271,0.219324324006448,"positive"
0.504567698237952,0.385481237885542,0.154543230176205,0.681422504735994,0.269976344273193,0.137824632489006,0.224592166299699,"positive"
0.534762740589213,0.421715288707055,0.151523725941079,0.823037253363407,0.299567485777428,0.146581194770872,0.288001755237347,"positive"
0.509210593777243,0.391052712532692,0.154078940622276,0.70319768481527,0.274526381901698,0.1391710721954,0.23434224693221,"positive"
0.519877361669205,0.403852834003046,0.153012263833079,0.753224826228572,0.284979814435821,0.142264434884069,0.256742459505331,"positive"
0.544768335128902,0.430583003232023,0.153138998922659,0.870957508080057,0.308326635452104,0.148802700754139,0.312675669180462,"positive"
0.540913135447772,0.42364364380599,0.155452118731337,0.853609109514975,0.303777499828371,0.147183516888064,0.307278389626881,"positive"
0.549383396276971,0.438890113298548,0.150369962233817,0.891725283246371,0.313772407606826,0.150741026436328,0.31913675478776,"positive"
0.549791757209459,0.439625162977027,0.150124945674324,0.893562907442567,0.314254273507162,0.150912538027973,0.319708460093243,"positive"
0.529227137897397,0.402608848215314,0.162463717261562,0.801022120538284,0.289988022718928,0.142275397916907,0.290917993056355,"positive"
0.537399416306289,0.41731894935132,0.157560350216227,0.8377973733783,0.299631311241421,0.145707754848641,0.302359182828804,"positive"
0.545004835864529,0.431008704556152,0.152997098481283,0.872021761390381,0.308605706320144,0.148902031063102,0.313006770210341,"positive"
0.539110594644444,0.420399070359999,0.156533643213334,0.845497675899998,0.301650501680444,0.146426449750667,0.304754832502222,"positive"
0.687440138238017,0.553720069119008,0.19732041471405,1.81176425574033,0.78784349543124,0.427468649718678,0.499640829428099,"positive"
0.687256635800004,0.553628317900002,0.196769907400012,1.81142477623001,0.788513279329985,0.426606188260019,0.498539814800024,"positive"
0.68733074198477,0.553665370992385,0.196992225954309,1.81156187267182,0.788242791755591,0.426954487328418,0.498984451908618,"positive"
0.688683599887881,0.554341799943941,0.201050799663644,1.81406465979258,0.783304860409233,0.433312919473043,0.507101599327289,"positive"
0.68038681316888,0.55019340658444,0.176160439506639,1.79871560436243,0.813588131933589,0.394318021893734,0.457320879013278,"positive"
0.680161399359349,0.550080699679675,0.175484198078047,1.7982985888148,0.814410892338375,0.393258576988941,0.455968396156095,"positive"
0.680770583366975,0.550385291683488,0.177311750100926,1.7994255792289,0.81218737071054,0.396121741824783,0.459623500201851,"positive"
0.68261690515792,0.55130845257896,0.18285071547376,1.80284127454215,0.805448296173592,0.404799454242224,0.47070143094752,"positive"
0.689745087807532,0.555637280481169,0.204872543903766,1.81574800903222,0.773567449075752,0.439844131459831,0.517166753635975,"positive"
0.682748540148605,0.573128649628488,0.201374270074302,1.79510819343838,0.6381842518755,0.449289470799384,0.57663740873686,"positive"
0.683585486549418,0.571036283626454,0.201792743274709,1.79757718532078,0.654379164731246,0.448159593158285,0.569523364329943,"positive"
0.682866623145528,0.57283344213618,0.201433311572764,1.79545653827931,0.640469157865969,0.449130058753537,0.575633703263011,"positive"
0.684686334596481,0.568284163508797,0.202343167298241,1.80082468705962,0.675680574441911,0.44667344829475,0.56016615592991,"positive"
0.686968056019396,0.562579859951511,0.203484028009698,1.80755576525722,0.719831883975305,0.443593124373816,0.540771523835137,"positive"
0.681170041696169,0.577074895759579,0.200585020848084,1.7904516230037,0.60764030682086,0.451420443710173,0.590054645582568,"positive"
0.683513180029113,0.571217049927218,0.201756590014556,1.79736388108588,0.652980033563334,0.448257206960698,0.570137969752541,"positive"
0.694968468516599,0.569905405549798,0.229842342582997,1.88456801867741,0.865945045892149,0.435028378335061,0.500094594450202,"positive"
0.694236065645236,0.56770819693571,0.226180328226183,1.87453409933974,0.853054755356163,0.435687540919287,0.50229180306429,"positive"
0.691677514570765,0.560032543712296,0.213387572853826,1.83948194961948,0.808024256445467,0.437990236886311,0.509967456287704,"positive"
0.693884566929191,0.566653700787574,0.224422834645957,1.86971856692992,0.846868377953768,0.436003889763728,0.503346299212426,"positive"
0.690906806768617,0.55772042030585,0.209534033843083,1.82892325273005,0.794459799127653,0.438683873908245,0.51227957969415,"positive"
0.691846973056672,0.560540919170016,0.214234865283361,1.84180353087641,0.81100672579743,0.437837724248995,0.509459080829984,"positive"
0.694377914394718,0.568133743184153,0.226889571973588,1.87647742720763,0.855551293347031,0.435559877044754,0.501866256815847,"positive"
0.692922222299967,0.563766666899901,0.219611111499835,1.85653444550955,0.829931112479419,0.43686999993003,0.506233333100099,"positive"
0.69,0.553858992167516,0.203858992167516,1.82334604699491,0.767888627157896,0.446916550911148,0.527551086157327,"positive"
0.69,0.551321353736566,0.201321353736566,1.8385718775806,0.744288589750067,0.463411200712319,0.55546510889777,"positive"
0.69,0.554342782015447,0.204342782015447,1.82044330790732,0.772387872743653,0.443771916899597,0.522229397830088,"positive"
0.69,0.553914435324259,0.203914435324259,1.82301338805445,0.76840424851561,0.446556170392316,0.52694121143315,"positive"
0.69,0.55429409602657,0.20429409602657,1.82073542384058,0.771935093047097,0.444088375827298,0.522764943707734,"positive"
0.69,0.551400531386025,0.201400531386025,1.83809681168385,0.745024941890035,0.462896545990836,0.554594154753722,"positive"
0.69,0.552353597579058,0.202353597579058,1.83237841452565,0.753888457485242,0.456701615736121,0.544110426630359,"positive"
0.69,0.552732218505116,0.202732218505116,1.8301066889693,0.75740963209758,0.454240579716745,0.539945596443722,"positive"
0.656058945462573,0.518686315154191,0.181313684845809,1.49994357214984,0.541107375726802,0.302229265444912,0.417372630308382,"positive"
0.658137738351943,0.519379246117314,0.180620753882686,1.50735793345526,0.533138669650885,0.299734713977668,0.418758492234629,"positive"
0.646415383015992,0.515471794338664,0.184528205661336,1.46554819942371,0.578074365105364,0.313801540380809,0.410943588677328,"positive"
0.652975209765136,0.517658403255045,0.182341596744955,1.48894491482899,0.552928362566978,0.305929748281836,0.415316806510091,"positive"
0.655618049941258,0.51853934998042,0.181460650019581,1.49837104479049,0.542797475225176,0.30275834007049,0.417078699960839,"positive"
0.655244615109405,0.518414871703135,0.181585128296865,1.49703912722354,0.544228975413949,0.303206461868715,0.41682974340627,"positive"
0.655412742225453,0.518470914075151,0.181529085924849,1.49763878060412,0.543584488135763,0.303004709329456,0.416941828150302,"positive"
0.645262454550248,0.515087484850083,0.184912515149917,1.46143608789588,0.582493924224051,0.315185054539703,0.410174969700165,"positive"
0.645,0.523143269210123,0.189071634605061,1.46294298076304,0.647017499838956,0.338301153788343,0.430358173025306,"positive"
0.645,0.520964884955902,0.187982442477951,1.46228946548677,0.630026102656033,0.332201677876525,0.424912212389754,"positive"
0.645,0.523222186944913,0.189111093472457,1.46296665608347,0.647633058170322,0.338522123445757,0.430555467362283,"positive"
0.645,0.522876588082872,0.188938294041436,1.46286297642486,0.644937387046404,0.337554446632043,0.429691470207181,"positive"
0.645,0.515957328670193,0.185478664335096,1.46078719860106,0.590967163627502,0.318180520276539,0.412393321675481,"positive"
0.645,0.523972621671855,0.189486310835928,1.46319178650156,0.653486449040472,0.340623340681195,0.432431554179639,"positive"
0.645,0.524324237678666,0.189662118839333,1.4632972713036,0.656229053893592,0.341607865500264,0.433310594196664,"positive"
0.645,0.524390326917637,0.189695163458819,1.46331709807529,0.65674454995757,0.341792915369384,0.433475817294093,"positive"
0.690038409847766,0.545025606565178,0.196259602461942,1.46650512131304,0.499428301617503,0.321505121313035,0.492570418054238,"positive"
0.694578326828778,0.548052217885852,0.197394581707194,1.46711044357717,0.490953789919615,0.32211044357717,0.500893599186093,"positive"
0.646222543939948,0.515815029293299,0.185305635984987,1.46066300585866,0.581217917978764,0.31566300585866,0.412241330556571,"positive"
0.657886046399362,0.523590697599575,0.188221511599841,1.46221813951991,0.55944604672119,0.317218139519915,0.433624418398831,"positive"
0.699281180407852,0.551187453605235,0.198570295101963,1.46773749072105,0.482175129905343,0.322737490721047,0.509515497414395,"positive"
0.676172624356113,0.535781749570742,0.192793156089028,1.46465634991415,0.525311101201922,0.319656349914148,0.467149811319541,"positive"
0.669958177045919,0.531638784697279,0.19123954426148,1.46382775693946,0.536911402847618,0.318827756939456,0.455756657917518,"positive"
0.646211905949749,0.515807937299833,0.185302976487437,1.46066158745997,0.581237775560468,0.315661587459967,0.41222182757454,"positive"
0.575,0.465,0.14,0.958,0.442,0.1815,0.2705,"negative"
0.46,0.345,0.11,0.4595,0.235,0.0885,0.116,"negative"
0.4,0.315,0.1,0.3225,0.143,0.0735,0.091,"negative"
0.5,0.385,0.12,0.6335,0.2305,0.125,0.235,"negative"
0.625,0.465,0.155,0.972,0.404,0.1845,0.35,"negative"
0.475,0.365,0.14,0.4545,0.171,0.118,0.158,"negative"
0.655,0.53,0.19,1.428,0.493,0.318,0.565,"negative"
0.655,0.59,0.2,1.5455,0.654,0.3765,0.415,"negative"
0.595,0.48,0.165,1.262,0.4835,0.283,0.41,"negative"
0.565,0.44,0.175,1.122,0.393,0.2,0.375,"negative"
0.605,0.495,0.17,1.0915,0.4365,0.2715,0.335,"negative"
0.455,0.345,0.125,0.44,0.169,0.1065,0.135,"negative"
0.395,0.28,0.08,0.266,0.0995,0.066,0.09,"negative"
0.495,0.355,0.12,0.4965,0.214,0.1045,0.1495,"negative"
0.655,0.51,0.15,1.043,0.4795,0.223,0.305,"negative"
0.525,0.41,0.115,0.7745,0.416,0.163,0.18,"negative"
0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,"negative"
0.72,0.565,0.18,1.719,0.8465,0.407,0.3875,"negative"
0.68,0.52,0.175,1.543,0.7525,0.351,0.374,"negative"
0.475,0.42,0.16,0.7095,0.35,0.1505,0.1845,"negative"
0.47,0.375,0.105,0.468,0.1665,0.108,0.17,"negative"
0.59,0.465,0.155,1.136,0.5245,0.2615,0.275,"negative"
0.7,0.55,0.17,1.684,0.7535,0.3265,0.32,"negative"
0.53,0.41,0.14,0.7545,0.3495,0.1715,0.2105,"negative"
0.46,0.33,0.15,0.5325,0.2085,0.1805,0.125,"negative"
0.36,0.265,0.085,0.1865,0.0675,0.037,0.0615,"negative"
0.605,0.475,0.175,1.382,0.609,0.2325,0.3985,"negative"
0.765,0.585,0.18,2.398,1.128,0.512,0.5335,"negative"
0.55,0.44,0.155,0.9155,0.3645,0.195,0.25,"negative"
0.44,0.325,0.115,0.39,0.163,0.087,0.113,"negative"
0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,"negative"
0.345,0.255,0.1,0.197,0.071,0.051,0.06,"negative"
0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,"negative"
0.62,0.51,0.18,1.233,0.592,0.274,0.322,"negative"
0.66,0.495,0.195,1.6275,0.594,0.3595,0.485,"negative"
0.715,0.55,0.175,1.825,0.938,0.3805,0.44,"negative"
0.49,0.4,0.135,0.624,0.3035,0.1285,0.169,"negative"
0.315,0.24,0.07,0.137,0.0545,0.0315,0.04,"negative"
0.475,0.365,0.115,0.459,0.2175,0.093,0.1165,"negative"
0.68,0.53,0.185,1.1095,0.439,0.245,0.34,"negative"
0.52,0.46,0.15,1.019,0.523,0.1985,0.254,"negative"
0.46,0.355,0.14,0.491,0.207,0.115,0.174,"negative"
0.42,0.325,0.11,0.325,0.1245,0.0755,0.1025,"negative"
0.285,0.225,0.07,0.1005,0.0425,0.0185,0.035,"negative"
0.65,0.485,0.14,1.175,0.475,0.2435,0.215,"negative"
0.51,0.41,0.145,0.796,0.3865,0.1815,0.1955,"negative"
0.44,0.34,0.12,0.4995,0.2965,0.0945,0.1185,"negative"
0.61,0.48,0.19,1.2955,0.5215,0.3225,0.365,"negative"
0.4,0.305,0.16,0.368,0.173,0.0705,0.105,"negative"
0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,"negative"
0.72,0.55,0.18,1.52,0.637,0.325,0.435,"negative"
0.62,0.48,0.165,1.0125,0.5325,0.4365,0.324,"negative"
0.615,0.475,0.175,1.224,0.6035,0.261,0.311,"negative"
0.215,0.15,0.055,0.041,0.015,0.009,0.0125,"negative"
0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,"negative"
0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,"negative"
0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,"negative"
0.54,0.455,0.14,0.972,0.419,0.255,0.269,"negative"
0.635,0.505,0.155,1.2895,0.594,0.314,0.345,"negative"
0.6,0.445,0.175,1.057,0.383,0.216,0.355,"negative"
0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,"negative"
0.415,0.325,0.1,0.385,0.167,0.08,0.125,"negative"
0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,"negative"
0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,"negative"
0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,"negative"
0.39,0.3,0.105,0.259,0.0955,0.038,0.085,"negative"
0.585,0.47,0.165,1.409,0.8,0.229,0.295,"negative"
0.545,0.43,0.15,0.742,0.3525,0.158,0.208,"negative"
0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,"negative"
0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,"negative"
