"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
128,1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
174,1.5151365,14.853,0,2.42144,73.7188,0,8.389,0.5607,0,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
15,1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0,0,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
119,1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
82,1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
157,1.52171992,11.56125,1.88131,1.56116,72.862,0.47196,11.41256,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
152,1.51666276,12.858,0,1.8308,73.8812,0.96876,10.17516,0,0,"negative"
160,1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
202,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
189,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
179,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
173,1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
199,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
44,1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
198,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
176,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
53,1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
47,1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
121,1.53393,12.2994,0,0.99941,70.1628,0.11799,16.19,0,0.1224,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
167,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
126,1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
11,1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
194,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
156,1.52058092,12.85135,1.61191,2.17106,72.1788,0.75762,9.70172,0.2394,0.2601,"negative"
71,1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
51,1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
170,1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
188,1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
168,1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
137,1.5167311,12.7915,3.52016,1.53869,73.3604,0.65826,7.9048,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
203,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
195,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
27,1.51734616,13.0176,3.53812,1.68956,72.7276,0.54027,8.4428,0,0.0357,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
151,1.5132002,12.99765,0,3.0185,70.7004,6.21,6.92564,0,0,"negative"
77,1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0,0,"negative"
196,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
153,1.523679,13.4432,0,1.58042,72.218,0.32292,12.24108,0,0,"negative"
40,1.51784732,13.7745,3.48873,1.27868,72.862,0.60237,8.48584,0,0,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
118,1.51591102,13.0176,3.57853,1.5098,73.1196,0.68931,7.9586,0,0,"negative"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
100,1.51841682,13.0176,3.61894,1.0604,72.3412,0.63963,9.13144,0,0.0765,"negative"
94,1.51818902,12.6186,2.76135,0.82928,73.8084,0.34776,9.42196,0,0.102,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
54,1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
113,1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
143,1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
183,1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
43,1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
204,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
5,1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
78,1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
185,1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
28,1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,"negative"
26,1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
60,1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
190,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
62,1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
159,1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0,0,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
125,1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
186,1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
134,1.53124196,10.73,0,2.10044,69.81,0.57753,13.29556,3.15,0.1428,"negative"
150,1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0,0,"negative"
102,1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
169,1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
178,1.51609326,15.126,0,2.51132,73.0524,0.04968,8.83016,0.5292,0,"negative"
141,1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
131,1.5167311,12.8713,3.56057,1.64141,73.142,0.65205,7.99088,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
182,1.51622994,14.14145,0,2.88047,72.61,0.08073,9.18524,1.06155,0,"negative"
147,1.5151365,14.00845,2.68053,3.5,69.8884,1.68291,5.87116,2.1987,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
109,1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
97,1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
80,1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
52,1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
172,1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
112,1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
155,1.51994308,13.2703,0,1.76018,73.03,0.47196,11.31572,0,0,"negative"
124,1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
136,1.52067204,13.5496,2.08785,1.6703,72.1788,0.52785,9.5726,0.2709,0.0867,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
184,1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
158,1.5196925,12.63855,0,1.65104,73.7524,0.37881,11.53092,0,0,"negative"
0,1.2853738639278,14.0586307775685,3.92440225287922,1.12719476116687,71.53444192278,0.0899526200641888,8.92724410778668,0,0.0851979011565583,"positive"
0,1.51718347121772,14.3187699115503,3.90428923222327,0.833032141820558,71.504186373449,-0.00241019554881387,9.4828145541188,0,-0.00178418661571173,"positive"
0,1.48200315957858,13.3938258552912,3.50727610544386,1.29744572704985,72.7225314856901,0.57617713787248,8.30965554520153,0,-0.00783184354814041,"positive"
0,1.57255586139458,13.3620943749308,3.35580229917071,1.27468153460636,72.6326771072337,0.536385818482353,8.70676028761811,0,0.0474873369531121,"positive"
0,1.53263218200063,13.3828325905403,3.36151229547459,1.26377598256066,72.6473557566113,0.570270976116742,8.37287440161192,0,-0.0173936729209334,"positive"
0,1.37533220731507,13.3952433782878,3.38404153675384,1.64945423051443,72.1806395567127,0.611038132644695,8.70295487300452,0,0.0118152328281413,"positive"
0,1.357983217759,12.6986842889942,3.752877840892,1.44282072167882,72.6548926139269,0.647926724428511,8.72867024241339,-0.0393981460939672,-0.0917551246583559,"positive"
0,1.26409747222503,13.2902702998151,3.36539999935454,1.75100461232794,72.2914178407559,0.637208359920517,8.63722096519396,0,0.0210430621347728,"positive"
0,1.63460110623091,14.3829359038721,3.83295466438324,0.725072341713125,71.4182599090398,0.0669379906642192,9.58943077913774,0,0.0495519407479247,"positive"
0,1.57172006785234,13.1654309129096,3.53551191751481,1.39718172547293,72.6705515337095,0.618632702259922,8.50447339600991,0,0.0369532042134839,"positive"
0,1.94746898810248,14.4204502832102,3.52216054918042,0.518430521877125,71.0499193626335,0.48099350550571,9.52843218941543,0,0.374672302660694,"positive"
0,1.66924571041381,13.672611820798,3.43329772957651,1.38112951669493,71.8879321258543,0.541889020460441,8.87664237359802,0,-0.0125672915273476,"positive"
0,1.41777049741507,13.1048759104014,3.53199958072899,1.79679843999889,72.5826961584209,0.63217350451104,8.28206742988357,0,0.0924086624120029,"positive"
0,1.55799857810612,13.0542048368449,3.39805229816237,1.30416904981106,72.9896725062181,0.49955615710853,8.60095476179709,-0.0145712542667755,-0.0426704389014342,"positive"
0,1.61596195361336,13.7259753899624,3.63433776785687,0.667203281784656,72.5860732718997,0.0395522434077491,8.99578820484842,0.195288449776241,0.143718162952475,"positive"
0,1.55746822786639,13.1839852001119,3.54433013042289,1.39309316921135,72.6780770916053,0.603157809209407,8.48849572931801,0,0.0405922939294135,"positive"
0,1.65273234999482,13.2935869404624,3.30691836183981,1.26895755533467,72.6250571518608,0.557495106928673,8.79196620014459,0,0.115467550766979,"positive"
0,1.46746287377659,13.5420917378168,3.50895152513895,1.09482917195251,72.8090848552864,0.647813416485411,8.18202541839687,0,0.051143661718468,"positive"
0,1.6333529497393,13.0851918565657,3.49737706088202,1.41486291649155,72.6380068362263,0.685554745766994,8.57356971234673,0,0.0212157564973284,"positive"
0,1.56543471476367,12.9066092924296,3.52533420952288,1.27049266102902,72.5963026804794,0.596574803388723,8.80495378011513,0.0120208860292102,0.0279956801389434,"positive"
0,1.66941107047564,13.772046634155,3.68756924813699,0.62193350018312,72.5511490655202,-0.0278919561987981,9.05170313899385,0.219679926497427,0.15551221509159,"positive"
0,1.54114225897292,13.5517196044427,3.41182920826361,1.49807998540348,72.0155099055753,0.572027955356197,8.80093993712066,0,-0.0019400644967797,"positive"
0,1.49214695112093,14.3050880386688,3.91949963346429,0.856052003400389,71.5225081498397,-0.0171970481166009,9.46008117799492,0,-0.0127303957118707,"positive"
0,1.31808010583933,12.6586900985314,3.79664565708147,1.4759678716888,72.6661623357919,0.657804221010253,8.71399717142335,-0.0492885514332275,-0.114789086019407,"positive"
0,1.32907451742499,12.6697096047761,3.78458641252026,1.46683491456919,72.6630572155474,0.655082697358809,8.71804000853377,-0.0465634710618579,-0.108442592238134,"positive"
0,1.30579221177184,14.0697889272863,3.91199752322086,1.10842108418454,71.5194997342482,0.102011927750737,8.94578414368512,0,0.0941250006110728,"positive"
0,1.6042662540866,13.1660368972497,3.37415626732231,1.72772572416003,72.391245749568,0.575955680973072,8.46347604825579,0,0.0816405134516371,"positive"
0,1.41145960404421,13.5497016133677,3.43066812039798,0.840410572109953,72.7196972245625,0.297601358043025,8.78185136023773,0.101963908759104,0.0985927892329301,"positive"
0,1.72746907127351,13.7275576560492,3.44305522985823,1.32797521627805,71.8299476841955,0.52819079404558,8.91104933318734,0,-0.017397394599349,"positive"
0,1.53442259115952,13.2139880181789,3.55858943527642,1.38648185570004,72.690246135985,0.578134460387686,8.46265938100314,0,0.0464768070603271,"positive"
0,1.6916535900038,13.1946954351068,3.30019476333351,1.69535994421171,72.3015367852006,0.549613388163165,8.54847967597849,0,0.0765948230445179,"positive"
0,1.68989175979709,13.0313504097017,3.38882322558076,1.16710733234022,72.561152632922,0.565767079936829,8.8507188086839,0.0428688716496034,0.0998381663134836,"positive"
0,1.44942230335664,13.465162774055,3.39645810155402,1.58181458957376,72.1068534889215,0.59360693500013,8.74673824282088,0,0.00566885454953862,"positive"
0,1.86192186641921,14.3737007812937,3.57413286964615,0.597086936270545,71.1125229204875,0.430468405729902,9.45075466530174,0,0.337270272430466,"positive"
0,1.48322494428549,13.0242260803162,3.39963216411604,1.22362062525001,73.02194204907,0.539307140887451,8.56806013547096,0.0116570473401364,0.0341364797560759,"positive"
0,1.4884553201814,12.829454192977,3.60976922800554,1.33443873984695,72.6180437509008,0.615630051720772,8.77664711261135,-0.0070592653314679,-0.01644046318678,"positive"
0,1.64537295531385,13.1795177745523,3.3393650310994,1.71250097297202,72.3490469623301,0.563564357346916,8.50346146137493,0,0.0792670380976432,"positive"
0,1.58407230678404,13.0646584944229,3.39750139546955,1.33225646057508,72.9784200464687,0.485694902642574,8.61242518951292,-0.023717120059814,-0.0694531784225205,"positive"
0,1.43679365479374,13.3410898749477,3.61899656500223,1.3584741458546,72.7417982312685,0.472127281638475,8.3532080676096,0,0.0714055502019877,"positive"
0,1.65159897686068,12.9929702237856,3.43082474887843,1.19891679679622,72.5719675541742,0.575245960514392,8.83663788377851,0.0333776032600168,0.0777337629190868,"positive"
0,1.53959413719865,13.6537038704454,3.66195520020469,0.623919253464627,73.0000784149173,0.0379668401418353,8.9472313487102,0.0195119894809254,0.0135983924344243,"positive"
0,1.74656842537797,13.2127046680461,3.253716818069,1.67502105346784,72.2451630216785,0.53305970040222,8.60189657184338,0,0.0734240746157237,"positive"
0,1.66602550533822,13.2822284987983,3.29881346994336,1.26800852717226,72.6237937733793,0.560994998922022,8.80609322729677,0,0.126738579946227,"positive"
0,1.4874327486302,13.5010335247809,3.40282817234672,1.54711342156804,72.0689990192748,0.584664206895829,8.76920042698868,0,0.00251557782739348,"positive"
0,1.78079905508744,13.774191357749,3.4937889349334,0.48346257520023,72.0683850613539,0.076612774279062,9.94797155054428,0,-0.0826236468978641,"positive"
0,1.75010477204821,13.8416017446639,3.76793437736931,0.553588381287667,72.4984229653955,-0.12971444523775,9.1361195573419,0.256504455301618,0.173318042007257,"positive"
0,1.53741593012771,13.0459527008855,3.39848718173183,1.28199679759803,72.9985552180379,0.510498256136107,8.59189998567539,-0.00735149147790641,-0.02152809649734,"positive"
0,1.36805761805024,12.7087816840258,3.74182771274526,1.43445200952458,72.6520473298431,0.645432937612082,8.73237477530679,-0.0369011001835915,-0.0859397048607415,"positive"
0,1.52783642962016,13.2225624571905,3.56266457047008,1.38459242303534,72.6937239002613,0.570983092877556,8.45527566816615,0,0.0481585290519424,"positive"
0,1.49043312973762,13.4859575931287,3.456983552233,1.15437793177863,72.7520801256959,0.620481996962171,8.24929404704764,0,0.0269862759420064,"positive"
0,1.72378467256956,13.8189147518483,3.7417214492871,0.57588070761738,72.5156207909179,-0.0965027076616963,9.10858520849866,0.24449329157394,0.167510263623235,"positive"
0,1.36044843287517,14.1858434090187,3.92184889664803,0.638008901158473,71.6214694269359,0.133560722536445,9.46208391441012,0,0.0511727237829889,"positive"
0,1.61938594854359,13.1709953770047,3.36135950071817,1.72212582002581,72.3757243686144,0.571397956282166,8.47818331522318,0,0.0807675117005311,"positive"
0,1.50289768075264,13.4554970309418,3.42878371630028,1.18669139646066,72.7211471504045,0.605650909596909,8.28579661170999,0,0.0138775422861351,"positive"
0,1.49462029943891,13.3702586858783,3.51536818531738,1.31307341810171,72.7036811546467,0.569782669618394,8.31910984292621,0,-0.00493318780381578,"positive"
0,1.59984008035649,13.0709802180142,3.39716824369721,1.34924198415071,72.9716152568794,0.47731247585011,8.61936179260626,-0.0292479723107508,-0.085649717768113,"positive"
0,1.56147399389168,13.152003243564,3.4103741001453,1.7435747583756,72.4351748761941,0.588855104398913,8.42185105400642,0,0.0841113119317397,"positive"
0,1.59434815980556,13.183980067549,3.57932925895493,1.43659714917908,72.5546851695841,0.519239785555802,8.39383810097743,0,0.0179782436712168,"positive"
0,1.69081672628756,13.7299826597109,3.74226376521359,0.446454973082157,72.9867579942247,-0.129324134817299,9.08747498320971,0.154769028461341,0.107862398540617,"positive"
0,1.52207766198977,13.4052258714354,3.38657906651686,1.27828528643073,72.6374745439073,0.523095652124485,8.65311562048352,0,0.00468777253732271,"positive"
0,1.56096056200889,13.1794385752024,3.54216927638263,1.3940950471892,72.6762329954881,0.606949845704704,8.4924109676985,0,0.0397005552293514,"positive"
0,1.5113450242955,12.852396142663,3.584662605637,1.31542447205046,72.6115790771817,0.609964003052709,8.78506405648488,-0.00138581178629489,-0.0032274445833373,"positive"
0,1.74365762797405,14.3090721399898,3.64598177325819,0.705825147025371,71.1990689310123,0.36062020593337,9.34336971706677,0,0.285564001845965,"positive"
0,1.37984901788749,14.1102592403875,3.86700589773565,1.04032945566602,71.4653048127252,0.145750716905142,9.01302836218881,0,0.126503353577134,"positive"
0,1.51800932995912,14.18576062076,3.78306956097358,0.913297773650303,71.3641988150047,0.227349763315144,9.1384791168294,0,0.186908380269352,"positive"
0,1.58379909779943,13.9671146751712,3.69440192256424,0.555891680818202,71.8589352443694,0.103301787644383,9.72025726036091,0,-0.0199191380507035,"positive"
0,1.47709139923136,13.2886267596841,3.59406265537957,1.37003472999746,72.7205193641796,0.515883265845694,8.3983856678138,0,0.0611158537485723,"positive"
0,1.53219410558562,13.3839031508731,3.36250340081119,1.26264030051745,72.6484429202729,0.570792226306648,8.37159149036652,0,-0.016932956202107,"positive"
0,1.44033610462201,13.0070307934701,3.40053834740705,1.17741946730667,73.0404512906124,0.562107605204181,8.5491923570549,0.0267011392851999,0.0781915757976774,"positive"
0,1.60627260509999,13.1204474090046,3.51413280925479,1.40709412925074,72.6523063723999,0.656150441657664,8.54321007310189,0,0.0281304989992009,"positive"
0,1.80981950541836,13.790009326137,3.80546161469921,0.306801613824138,72.9762756510036,-0.260971734977969,9.19783800742058,0.261207911915512,0.182042312839295,"positive"
0,1.41445242640017,13.3701756328902,3.63282002280114,1.35206491242719,72.7535953190764,0.447868791482224,8.32816142793978,0,0.0771101984837834,"positive"
0,1.35579693948105,13.3768077951791,3.3807676724736,1.66728871275389,72.200094661696,0.61563420057884,8.69141055194494,0,0.0134358427651881,"positive"
0,1.41144347046955,12.9954469610352,3.4011488097676,1.14629544613121,73.0529202860089,0.577467439584838,8.53648182855093,0.0368357908200811,0.107869873985948,"positive"
0,1.58760896234115,12.9288341525549,3.5010123372322,1.252072716432,72.5900400711053,0.591085856684763,8.81310763812776,0.0175170061582836,0.0407957034288122,"positive"
0,1.36996378470736,14.2383177948544,3.99372939777916,0.96839347766889,71.6119220398321,-0.0893598111938381,9.34913780937389,0,-0.0661500595638541,"positive"
0,1.50593584729529,13.4190183725999,3.39642079782374,1.27943768677068,72.6390086583311,0.51884575008485,8.6359612392567,0,-0.00899858406711985,"positive"
0,1.48830207068395,13.382060312008,3.51131595063422,1.30524760907759,72.7131207507008,0.572984798915755,8.31437545649606,0,-0.00638473468981916,"positive"
0,1.72747049483604,13.8220917999953,3.74539226345228,0.572758927898259,72.5132124364853,-0.101153623284779,9.11244107219484,0.246175314651008,0.16832357509662,"positive"
0,1.55048064561595,13.3392149555978,3.32113188024772,1.31004685890166,72.603061655417,0.549033779293888,8.42514380918678,0,-0.036164566105756,"positive"
0,1.74297871828693,14.4421617350027,3.76711216875913,0.625424402692936,71.3389489518395,0.130947036846598,9.68783858536449,0,0.0969356825108195,"positive"
