"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
11,1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,"negative"
208,1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0,0,"negative"
136,1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0,0.24,"negative"
62,1.51994,13.27,0,1.76,73.03,0.47,11.32,0,0,"negative"
17,1.52475,11.45,0,1.88,72.19,0.81,13.24,0,0.34,"negative"
55,1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0,0,"negative"
148,1.51653,11.95,0,1.19,75.18,2.7,8.93,0,0,"negative"
207,1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,"negative"
83,1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0,0.1,"negative"
13,1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0,0,"negative"
212,1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0,0,"negative"
97,1.51748,12.86,3.56,1.27,73.21,0.54,8.38,0,0.17,"negative"
162,1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,"negative"
195,1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,"negative"
44,1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,"negative"
41,1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,"negative"
115,1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,"negative"
209,1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,"negative"
60,1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0,0.19,"negative"
46,1.51831,14.39,0,1.82,72.86,1.41,6.47,2.88,0,"negative"
108,1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0,0,"negative"
121,1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,"negative"
156,1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,"negative"
177,1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0,0.17,"positive"
102,1.51732,14.95,0,1.8,72.99,0,8.61,1.55,0,"negative"
199,1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0,0.24,"negative"
145,1.523,13.31,3.58,0.82,71.99,0.12,10.17,0,0.03,"negative"
175,1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,"negative"
43,1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0,0,"negative"
105,1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0,0.14,"negative"
189,1.51623,14.14,0,2.88,72.61,0.08,9.18,1.06,0,"negative"
190,1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,"negative"
2,1.5175,12.82,3.55,1.49,72.75,0.54,8.52,0,0.19,"negative"
106,1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,"negative"
29,1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,"negative"
114,1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,"positive"
214,1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,"negative"
113,1.51779,13.64,3.65,0.65,73,0.06,8.93,0,0,"positive"
53,1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,"negative"
117,1.52043,13.38,0,1.4,72.25,0.33,12.5,0,0,"negative"
67,1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,"negative"
127,1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0,0,"positive"
186,1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0,0,"negative"
73,1.51751,12.81,3.57,1.35,73.02,0.62,8.59,0,0,"negative"
86,1.51743,13.3,3.6,1.14,73.09,0.58,8.17,0,0,"negative"
192,1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0,0.09,"negative"
40,1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0,0,"negative"
196,1.51609,15.01,0,2.51,73.05,0.05,8.83,0.53,0,"negative"
78,1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,"negative"
36,1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,"positive"
210,1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,"positive"
150,1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0,0,"negative"
158,1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,"negative"
25,1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0,0.16,"negative"
19,1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,"negative"
165,1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0,0.3,"negative"
95,1.5164,14.37,0,2.74,72.85,0,9.45,0.54,0,"negative"
93,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
8,1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0,0,"negative"
213,1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0,0,"negative"
198,1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,"positive"
45,1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,"negative"
10,1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0,0.07,"negative"
9,1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,"negative"
87,1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,"negative"
76,1.51299,14.4,1.74,1.54,74.55,0,7.59,0,0,"negative"
56,1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0,0,"negative"
107,1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0,0.11,"negative"
160,1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,"negative"
98,1.51623,14.2,0,2.79,73.46,0.04,9.04,0.4,0.09,"negative"
69,1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0,0.14,"negative"
80,1.51818,13.72,0,0.56,74.45,0,10.99,0,0,"negative"
57,1.51937,13.79,2.41,1.19,72.76,0,9.77,0,0,"negative"
172,1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0,0,"negative"
14,1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0,0,"negative"
118,1.51911,13.9,3.73,1.18,72.12,0.06,8.89,0,0,"negative"
77,1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,"negative"
151,1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,"negative"
99,1.51763,12.8,3.66,1.27,73.01,0.6,8.56,0,0,"negative"
171,1.52664,11.23,0,0.77,73.21,0,14.68,0,0,"negative"
58,1.51736,12.78,3.62,1.29,72.79,0.59,8.7,0,0,"negative"
193,1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0,0,"negative"
204,1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0,0,"negative"
61,1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,"negative"
146,1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0,0,"negative"
4,1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,"negative"
139,1.51602,14.85,0,2.38,73.28,0,8.76,0.64,0.09,"negative"
31,1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,"negative"
103,1.51651,14.38,0,1.94,73.61,0,8.48,1.57,0,"negative"
152,1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,"negative"
125,1.51916,14.15,0,2.09,72.74,0,10.88,0,0,"negative"
132,1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,"negative"
128,1.51918,14.04,3.58,1.37,72.08,0.56,8.3,0,0,"negative"
82,1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0,0,"negative"
166,1.51969,14.56,0,0.56,73.48,0,11.22,0,0,"negative"
35,1.51966,14.77,3.75,0.29,72.02,0.03,9,0,0,"negative"
119,1.51806,13,3.8,1.08,73.07,0.56,8.38,0,0.12,"negative"
182,1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0,0,"negative"
122,1.51645,14.94,0,1.87,73.11,0,8.67,1.38,0,"negative"
116,1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,"negative"
137,1.51969,12.64,0,1.65,73.75,0.38,11.53,0,0,"negative"
205,1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0,0,"negative"
133,1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0,0,"negative"
96,1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,"positive"
75,1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0,0.24,"negative"
6,1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0,0,"negative"
184,1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0,0.2,"negative"
112,1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0,"negative"
176,1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0,0,"negative"
71,1.51508,15.15,0,2.25,73.5,0,8.34,0.63,0,"negative"
59,1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0,0.1,"negative"
32,1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0,0.07,"negative"
153,1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0,0.31,"negative"
124,1.51627,13,3.58,1.54,72.83,0.61,8.04,0,0,"negative"
109,1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0,0,"negative"
68,1.53125,10.73,0,2.1,69.81,0.58,13.3,3.15,0.28,"negative"
51,1.52101,13.64,4.49,1.1,71.78,0.06,8.75,0,0,"negative"
100,1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0,0.24,"negative"
52,1.51756,13.15,3.61,1.05,73.24,0.57,8.24,0,0,"negative"
101,1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0,0.17,"negative"
138,1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0,0,"negative"
16,1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0,0.09,"negative"
39,1.52739,11.02,0,0.75,73.08,0,14.96,0,0,"negative"
179,1.51618,13.53,3.55,1.54,72.99,0.39,7.78,0,0,"negative"
131,1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0,"negative"
90,1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0,0,"negative"
168,1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0,0,"negative"
169,1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0,0,"negative"
191,1.51719,14.75,0,2,73.02,0,8.53,1.59,0.08,"negative"
37,1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0,0,"negative"
178,1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0,0.16,"negative"
163,1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,"positive"
7,1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0,0,"negative"
94,1.52196,14.36,3.85,0.89,71.36,0.15,9.15,0,0,"negative"
28,1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0,0,"negative"
147,1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0,0.16,"negative"
129,1.51617,14.95,0,2.27,73.3,0,8.71,0.67,0,"negative"
24,1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0,0,"negative"
54,1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0,0,"negative"
33,1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,"negative"
72,1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0,0,"negative"
120,1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0,0,"negative"
141,1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0,0,"positive"
0,1.71118767594639,13.8115353000119,3.57204759593992,0.468451912498208,71.8741312062246,0.151008032433244,9.91036133568558,0,0.221098146886251,"positive"
0,1.51650920391611,12.8625204626462,3.57642361210261,1.30707120859751,72.6119924623238,0.610233926222551,8.79144709209748,0,-0.00192437067605767,"positive"
0,1.51490870264328,12.1582344546879,3.51890738899461,1.35130129612783,72.8901275283925,0.568578085011928,8.52866339985082,0,-0.000333939288435297,"positive"
0,1.53726862234025,14.011533398099,3.74411257186031,0.57057095208137,71.7971115264521,0.113466367837598,9.67200808248101,0,0.0186892045251532,"positive"
0,1.61382494357778,13.8027299072536,3.73373078387006,0.940097843345169,72.8039816916644,-0.0556356392289658,8.76928634406803,0.118271877328021,0.0792890329391482,"positive"
0,1.4276514828232,13.3964859805691,3.41859862213985,1.64450863429105,72.1811106924011,0.685986511527838,8.69585742244058,-0.100811121577307,0.128141370181738,"positive"
0,1.49322072428768,13.147844151851,3.44777991183869,1.7670102446601,72.4952324069821,0.616443894973318,8.3552228396949,0,0.170237297105126,"positive"
0,1.63428941645485,13.8352418839416,3.749426030266,0.903930369300682,72.8112154547635,-0.0908948896152107,8.80532272863027,0.143448691664429,0.0961674769642294,"positive"
0,1.69331736294113,13.7901237918605,3.39324740573815,1.27742129396437,71.7650756996463,0.373507727636343,8.97341687528144,0.196409121065933,-0.249656322594123,"positive"
0,1.57461829734502,13.6195414023093,3.23566524745722,1.75745694870406,71.9017333410935,0.285987216542681,8.87570509067197,0.190060254322547,-0.234453509055944,"positive"
0,1.50175092645778,13.2616927501553,3.58274853385603,1.39258844655221,72.6869378222449,0.541077663971948,8.41116491310091,0,0.11104195111959,"positive"
0,1.54660687560762,13.0020317073459,3.4241073665164,1.25494080396297,73.0478600662553,0.526749683206578,8.55218911318945,0,0.02320534314236,"positive"
0,1.61425969905062,13.9229975614987,3.66794226455025,0.525364549176592,71.8312068596006,0.130085439289448,9.77752310927731,0,0.108292281848009,"positive"
0,1.61118068143489,13.9265382757238,3.67098845805766,0.527172438049368,71.829843323255,0.129420811439783,9.77330336537826,0,0.104708886663931,"positive"
0,1.55413207171456,13.1274509538481,3.45355168912161,1.74878503559765,72.4556312496426,0.573693115475498,8.41963841267832,0,0.169620372937636,"positive"
0,1.79960868344221,13.709855622234,3.48456920751631,0.416534263584951,71.9132882597003,0.170094335732334,10.0315408979662,0,0.324003505664613,"positive"
0,1.67517867356619,13.9336629155436,3.84966952501278,0.425393441240457,72.8179877183881,-0.235299591732897,9.17134820549398,0.168166055023546,0.0779122472615457,"positive"
0,1.54060641944015,13.3662843260746,3.34708384574007,1.16693141184569,72.7254803514086,0.540123505183084,8.42221583704394,0,-0.0686427528764858,"positive"
0,1.46678912713568,13.0649773990513,3.43549952879859,1.34095763272452,72.3580898799242,0.810808968893024,9.09461624452915,-0.173965666173413,0.214599633337296,"positive"
0,1.47641504926282,13.584426347347,3.62834413836642,1.18294645302823,72.7554101682779,0.181114649835573,8.52731794234391,-0.0507793080084128,-0.0340422619160735,"positive"
0,1.38616171620261,13.2041033530616,3.29580517315141,1.28186643052501,72.8463644139535,0.490827088370943,8.70020186998689,0,-0.100296177479007,"positive"
0,1.67062553309185,13.0884487921118,3.46459026144663,1.71392917084178,72.3798937050322,0.491931892145861,8.54283373473956,0,0.168440500307753,"positive"
0,1.72633818683222,13.0697961234877,3.46986942604918,1.69725945649897,72.343672448078,0.452829828640341,8.60175153355234,0,0.167876229708277,"positive"
0,1.67184353958193,13.9274400715018,3.84543844152118,0.430152951249872,72.8218446372641,-0.229042065815617,9.16623393275792,0.164602543670411,0.076261253084237,"positive"
0,1.69376706353189,13.9683459754418,3.87325149511969,0.398866282656072,72.7964911570886,-0.27017595127941,9.19985263633764,0.188027307672432,0.0871140735581032,"positive"
0,1.50917632252539,12.9054230198556,3.51554741280665,1.25721820209223,72.6459075568248,0.614215748036379,8.81607905861047,0,-0.0346804296260501,"positive"
0,1.7920538972527,13.0477944185325,3.47609645041424,1.67759673991668,72.3009477621537,0.406707095120103,8.6712478641963,0,0.167210645844927,"positive"
0,1.5214440441647,12.8336481470034,3.61739172578941,1.34062099754225,72.589168477527,0.607554262731135,8.77487041326233,0,0.0201196130567439,"positive"
0,1.43876438503421,14.1248082791786,3.84156669703342,0.628409112420864,71.7534891362869,0.0922035276742198,9.53700961664586,0,-0.0959511300316039,"positive"
0,1.54155957238411,13.5652638870253,3.4077289213447,1.48711462637386,72.0027296703664,0.552006712219039,8.81486505337399,0.0266263574218479,-0.0338448562976043,"positive"
0,1.49150974648409,14.0641537864468,3.7893836316383,0.597438925186944,71.7768473064479,0.103588989056799,9.60929628238117,0,-0.0345654876643168,"positive"
0,1.6657761854393,13.8852650194191,3.77357483685349,0.848282862187713,72.8223453689791,-0.145144997993061,8.8607685406266,0.182185899387142,0.122136758998862,"positive"
0,1.51622830778559,12.8641639042441,3.57409166536685,1.30516152045777,72.6132916267728,0.610386455396325,8.7923906535315,0,-0.00317913667045697,"positive"
0,1.46123420678023,13.9592691742496,3.78546442673948,0.391379965018341,72.6963042830492,-0.228411826014979,9.1177963103835,0.419528263435458,0.418404758753233,"positive"
0,1.5386465615243,13.5609476714141,3.40800689595196,1.49113971762154,72.0072914697643,0.555433023834703,8.8118216301839,0.0233673548198254,-0.0297023266608443,"positive"
0,1.25174649522298,11.8528209209168,3.32990165467188,1.57640650648968,72.9121880763387,0.3226075747946,8.29745110979987,0,-0.0581005553288158,"positive"
0,1.43376083463653,14.3794600205298,3.92246223517572,0.846614793260928,71.5307969553767,-0.0184868312377797,9.39532952818979,0,-0.0869544235073716,"positive"
0,1.36512281358384,11.9844000803105,3.41132966257872,1.47942601584532,72.902683886008,0.428577315461973,8.39706267052786,0,-0.0332133714317618,"positive"
0,1.89308516225069,13.6023624086388,3.39208924202772,0.361648222972319,71.9546841178011,0.19027189846768,10.1596489020068,0,0.43279247857445,"positive"
0,1.47817995210285,13.2958968268263,3.60284980392703,1.4124372987244,72.6663420136808,0.51124184197315,8.36569914614879,0,0.12845236427551,"positive"
0,1.46899417574922,13.5489545410661,3.58809567848817,0.719635647333892,73.0564299774804,0.15155288403563,8.85517387463988,-0.05213717785369,-0.0241554378610303,"positive"
0,1.53883632084636,13.6792691786592,3.67670019888625,0.619965172253242,72.9756609621901,0.0205119618039262,8.96227355344846,0.0224874933456032,0.0104185778847561,"positive"
0,1.52752833164133,14.0227342388016,3.75374902542775,0.576290101943392,71.7927980596124,0.111363856819392,9.65865917143815,0,0.00735334512516683,"positive"
0,1.46383082099225,14.3590283091929,3.91474373960503,0.840905601491311,71.5202144749687,-0.0121343679184053,9.42786028978257,0,-0.0570750580994648,"positive"
0,1.45988277883396,13.9666947554275,3.79117345277163,0.38303915921379,72.6973812307798,-0.237445531042495,9.1230944103293,0.42579696759268,0.422554107094702,"positive"
0,1.47825751234219,13.4714690634142,3.41376953228836,1.57458308430182,72.1018612264368,0.62646320896956,8.74872902890169,-0.0441943804053957,0.0561756319230868,"positive"
0,1.51708725213896,12.859138470544,3.58122245950538,1.31100110194754,72.6093189484539,0.609920040738723,8.7895053636405,0,0.000657776866581513,"positive"
0,1.72438773185555,13.0704491383399,3.46968460676343,1.69784304972451,72.3449405250075,0.454198760278703,8.5996888690373,0,0.167895984365882,"positive"
0,1.52852204737759,13.3927720874096,3.37317735555526,1.19310008841052,72.707984618571,0.564718127094939,8.37181213737082,0,-0.0347942925910706,"positive"
0,1.52469572224198,13.4011590177737,3.38143945241601,1.20138598563277,72.7024448716999,0.572505624826315,8.35585260368642,0,-0.0240767134134797,"positive"
0,1.46510436918655,13.5664570319791,3.61966940182328,1.20293615569693,72.7514120794606,0.200602378800974,8.50740069261372,-0.0646944913610219,-0.0433709498182643,"positive"
0,1.39343654875531,13.1949411110116,3.30162259373509,1.2806455808257,72.8555005395682,0.492455874575878,8.69349074186463,0,-0.0946964268486009,"positive"
0,1.51939850764203,13.3355467506088,3.33800125699615,1.54416582724612,72.1354355207068,0.554750731462409,8.98781045006743,0.00364098820746175,-0.00449143070292867,"positive"
0,1.52018385990624,13.6353633116335,3.53643516460828,0.755208173786576,72.6493275312876,0.165640834569521,8.88669175546068,0.146085689868281,0.237409060015326,"positive"
0,1.42152557766288,13.1718477797912,3.44098629396509,1.78846206096688,72.541844588487,0.666763310548556,8.27940307630007,0,0.17096344207668,"positive"
0,1.43241948067894,13.1458443028695,3.33279583503541,1.27410353324283,72.9044574001286,0.501183891514445,8.65752847760274,0,-0.0646895921849564,"positive"
0,1.59540168588513,14.2696296011243,3.8809715547462,0.81592510133139,71.4739109587811,0.0156607591974884,9.57019824723139,0,0.0736617471209696,"positive"
0,1.53333039351061,12.7641045725677,3.71606995786859,1.42143101200877,72.5341932720303,0.601099866077155,8.73494283998662,0,0.07321606165979,"positive"
0,1.54033737110459,13.5634529482762,3.40784555013086,1.48880341914184,72.004643647804,0.553444277213548,8.8135881354715,0.0252589896563876,-0.032106790335566,"positive"
0,1.62369404367621,12.9049447589272,3.48575118787053,1.24200416998885,73.1446702740028,0.544008982993644,8.48107519300729,0,0.082542642641901,"positive"
0,1.70470965138171,13.9887631514606,3.8871336968619,0.383250311409969,72.7838365909362,-0.290706918669475,9.216632585499,0.199719202576666,0.092530992011754,"positive"
0,1.51681999010906,12.8607021429827,3.57900370050338,1.30918410600759,72.6105550542243,0.61006516647088,8.79040312660976,0,-0.000536085455735752,"positive"
0,1.50254589460353,13.5074572212797,3.41145180885891,1.54102229116874,72.0638254164426,0.597894978271863,8.77410477563986,-0.0170211549015297,0.0216356496885617,"positive"
0,1.50858190451065,13.4364789298099,3.41623365264056,1.23628041641103,72.6791153144368,0.605301143915513,8.28864215821912,0,0.0210582689175639,"positive"
0,1.53634409027939,13.3756269346071,3.3562873961783,1.176161474661,72.7193093586689,0.548798376631122,8.40443773837111,0,-0.0567039215847373,"positive"
0,1.44057773154774,12.071969467122,3.46552214073822,1.41488295190159,72.8963585976931,0.49910296141974,8.46335678072347,0,-0.016650296828052,"positive"
0,1.48763655623433,14.0686077589553,3.7932155314402,0.599713123788117,71.7751320724551,0.102752933396095,9.6039881377175,0,-0.0390731498540663,"positive"
0,1.47276880113168,13.0950266052984,3.36506172784308,1.2673321807223,72.9551302448234,0.510217833678185,8.62030570206211,0,-0.0336309896666176,"positive"
0,1.45828559125622,13.3247657328576,3.61981566686703,1.42919011604789,72.6489587506331,0.48605982785434,8.32732515446333,0,0.143147091637952,"positive"
0,1.70286642896094,13.804272667306,3.39233618432351,1.26422674581141,71.7501217823024,0.362276023603276,8.98339344260888,0.207092373722102,-0.263235842511569,"positive"
0,1.41783788405149,13.4913646085354,3.58341832734306,1.28647162639122,72.734704365656,0.282040138975209,8.42416799732448,-0.122845000671892,-0.082354838062384,"positive"
0,1.56051005506895,14.2933374844761,3.88992769109834,0.822549747220075,71.4861903125242,0.00828969483148268,9.53245126223987,0,0.0389913028280657,"positive"
0,1.502379316505,12.9451903260623,3.45911994984016,1.21100837442758,72.6773441898783,0.617906584611879,8.83891095998208,0,-0.0650427276128709,"positive"
0,1.46634254058154,13.5684241190266,3.62061901851957,1.20074789841515,72.7518497471494,0.198469072192033,8.50958101852839,-0.0631712070079066,-0.042349745572771,"positive"
0,1.3254550895121,11.9383636075807,3.38283990566954,1.51335722298663,72.9060091800819,0.391500979825751,8.36221091345514,0,-0.0419208154379132,"positive"
0,1.43958549614701,13.4141686385101,3.41745981668174,1.6280186536864,72.1624219276094,0.671949609353145,8.70832570857082,-0.087459650420243,0.111170268370355,"positive"
0,1.45386652645575,13.520728687857,3.56890414150812,0.741224044852844,73.0739243619297,0.179936048840442,8.83197632854209,-0.0683007113902543,-0.03164409079604,"positive"
0,1.60065856594775,13.7818124389589,3.72363281837215,0.963367175717168,72.7993276525782,-0.0329506373564036,8.74610135169526,0.102073686098483,0.0684298249264823,"positive"
0,1.57977189886283,13.6218831885056,3.40408250292866,1.43431423932928,71.9428888471389,0.507061003336759,8.85478810417939,0.0693773382513254,-0.088185777957736,"positive"
0,1.51136684494614,12.8926069099983,3.53373271710142,1.27211059195547,72.6357762358681,0.613026274281948,8.80872084946474,0,-0.0248953427383635,"positive"
0,1.51230993605277,12.8870891581078,3.54156208172665,1.27852224987939,72.6314143728705,0.61251416716597,8.80555290124364,0,-0.0206825447619607,"positive"
0,1.47834953550085,13.4716054143628,3.41376075096119,1.57445593008636,72.1017171173998,0.626354970438159,8.74882517183715,-0.0440914272315329,0.0560447677827327,"positive"
0,1.34161246583918,14.44207224952,3.94611528137252,0.864110401755656,71.5632265779207,-0.037953721771105,9.2956402040561,0,-0.178518641411148,"positive"
0,1.48384806472793,14.0729643322013,3.79696363543632,0.601937590320566,71.7734543471191,0.101935160561506,9.59879607131325,0,-0.0434822386977194,"positive"
0,1.53035256965308,13.6634398114391,3.66593737502664,0.632072181720441,72.9854720043466,0.0364295510876737,8.94926411585703,0.0134228069380645,0.00621885940629362,"positive"
0,1.75143976770643,14.1636061062139,3.84091901766987,0.78629917061288,71.4189967355343,0.0486247312947647,9.73900569460021,0,0.228710665638387,"positive"
0,1.45527797233881,14.1058184906245,3.82522915411899,0.618712925369169,71.7608021429974,0.0957681029349863,9.55964122126029,0,-0.0767324321856387,"positive"
0,1.3325446817703,13.2016386989725,3.4325547301396,1.81508592497108,72.5996949990805,0.729214771902101,8.18530311569128,0,0.171864661101378,"positive"
0,1.53515373170216,13.6777446891204,3.67339382517716,1.07913582544481,72.7761730638613,0.0799108746917812,8.63075230695124,0.0214850943548553,0.0144035284844441,"positive"
0,1.91629934573196,14.0515886523482,3.79860214037822,0.754998360068053,71.3609779777644,0.0834522968901029,9.91735654470014,0,0.392525158752757,"positive"
0,1.5019898152512,12.9474691846629,3.4558863838394,1.20836032824968,72.6791456606954,0.618118087363154,8.84021933813922,0,-0.0667826338449359,"positive"
0,1.44083023960879,14.1224326511076,3.83952286566325,0.627196116600681,71.7544039955533,0.0926494570760543,9.53984083696524,0,-0.0935468653415533,"positive"
