"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
309,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,"negative"
175,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,"positive"
1,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,"positive"
224,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,"negative"
238,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,"negative"
174,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,"positive"
126,0.54,0.455,0.14,0.972,0.419,0.255,0.269,"negative"
142,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,"negative"
251,0.6,0.445,0.175,1.057,0.383,0.216,0.355,"negative"
247,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,"positive"
228,0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,"negative"
171,0.415,0.325,0.1,0.385,0.167,0.08,0.125,"negative"
266,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,"negative"
154,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,"negative"
4,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,"negative"
255,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,"negative"
107,0.585,0.47,0.165,1.409,0.8,0.229,0.295,"negative"
216,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,"negative"
22,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,"positive"
129,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,"negative"
38,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,"negative"
212,0.655,0.515,0.155,1.309,0.524,0.346,0.385,"negative"
211,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,"negative"
105,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,"negative"
139,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,"negative"
113,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,"negative"
210,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,"negative"
229,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,"negative"
127,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,"negative"
37,0.475,0.375,0.125,0.593,0.277,0.115,0.18,"negative"
204,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,"negative"
50,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,"negative"
314,0.69,0.535,0.185,1.826,0.797,0.409,0.499,"negative"
112,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,"negative"
24,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,"negative"
75,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,"negative"
300,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,"negative"
282,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,"negative"
56,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
278,0.625,0.5,0.175,1.273,0.564,0.302,0.374,"negative"
102,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,"negative"
73,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,"negative"
203,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,"negative"
201,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,"negative"
134,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,"negative"
246,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,"negative"
221,0.615,0.475,0.175,1.194,0.559,0.259,0.3165,"negative"
307,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,"negative"
182,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,"negative"
285,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,"negative"
194,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,"negative"
164,0.555,0.455,0.18,0.958,0.296,0.195,0.39,"negative"
298,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,"negative"
124,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,"negative"
10,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,"negative"
98,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,"negative"
54,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,"negative"
29,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,"negative"
152,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,"negative"
222,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,"negative"
12,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,"negative"
9,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,"negative"
121,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,"negative"
27,0.295,0.215,0.085,0.128,0.049,0.034,0.04,"negative"
296,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,"negative"
321,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,"negative"
3,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,"positive"
227,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,"negative"
20,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,"negative"
34,0.58,0.455,0.17,0.93,0.408,0.259,0.22,"negative"
136,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,"negative"
243,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,"negative"
169,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,"positive"
158,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,"negative"
16,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,"negative"
252,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,"negative"
97,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,"negative"
125,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,"negative"
88,0.57,0.455,0.15,1.107,0.54,0.255,0.27,"negative"
96,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,"negative"
85,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,"negative"
128,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,"negative"
62,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,"positive"
189,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,"negative"
272,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,"negative"
207,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,"negative"
30,0.355,0.275,0.09,0.251,0.097,0.053,0.08,"negative"
84,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,"negative"
19,0.445,0.355,0.15,0.485,0.181,0.125,0.155,"negative"
303,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,"negative"
17,0.4,0.3,0.11,0.315,0.109,0.067,0.12,"negative"
42,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,"negative"
187,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,"positive"
147,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,"negative"
277,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,"negative"
167,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,"negative"
39,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,"negative"
61,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,"positive"
90,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,"negative"
5,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,"negative"
177,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,"negative"
33,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,"negative"
161,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,"negative"
233,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,"negative"
59,0.355,0.265,0.09,0.168,0.05,0.041,0.063,"negative"
52,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,"negative"
21,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,"negative"
206,0.56,0.435,0.135,0.72,0.329,0.103,0.251,"negative"
91,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,"negative"
2,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,"negative"
223,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,"negative"
99,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,"negative"
36,0.68,0.58,0.2,1.787,0.585,0.453,0.6,"positive"
65,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,"negative"
270,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,"negative"
83,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,"negative"
190,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,"negative"
148,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,"negative"
313,0.575,0.45,0.15,0.858,0.449,0.166,0.215,"negative"
295,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,"negative"
322,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,"negative"
7,0.505,0.405,0.11,0.625,0.305,0.16,0.175,"negative"
40,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,"negative"
217,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,"negative"
72,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,"negative"
15,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,"negative"
280,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,"negative"
286,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,"negative"
53,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,"negative"
244,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,"negative"
310,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,"negative"
116,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,"negative"
199,0.59,0.47,0.15,0.861,0.413,0.164,0.249,"negative"
215,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,"negative"
305,0.65,0.515,0.215,1.498,0.564,0.323,0.425,"negative"
120,0.75,0.55,0.18,1.893,0.942,0.397,0.445,"negative"
250,0.535,0.42,0.16,0.72,0.275,0.164,0.225,"negative"
315,0.64,0.49,0.18,1.36,0.653,0.347,0.305,"negative"
155,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,"negative"
202,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,"negative"
241,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,"negative"
160,0.57,0.45,0.17,1.098,0.414,0.187,0.405,"negative"
242,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,"negative"
55,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,"positive"
265,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,"positive"
234,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,"negative"
249,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,"negative"
218,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,"negative"
323,0.405,0.3,0.085,0.3035,0.15,0.0505,0.088,"negative"
294,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,"negative"
82,0.425,0.34,0.1,0.382,0.164,0.096,0.1,"negative"
299,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,"negative"
138,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,"negative"
151,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,"negative"
48,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,"positive"
256,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,"negative"
58,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,"negative"
159,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,"negative"
44,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,"negative"
101,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,"negative"
132,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,"negative"
198,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,"negative"
115,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,"negative"
157,0.71,0.565,0.195,1.817,0.785,0.492,0.49,"negative"
320,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,"negative"
268,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,"negative"
316,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,"negative"
45,0.64,0.54,0.175,1.221,0.51,0.259,0.39,"negative"
267,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,"negative"
23,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,"negative"
205,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,"negative"
180,0.34,0.255,0.095,0.213,0.081,0.034,0.07,"negative"
318,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,"negative"
66,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,"negative"
104,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,"negative"
31,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,"negative"
57,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,"negative"
200,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,"negative"
6,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,"negative"
109,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,"negative"
43,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,"positive"
108,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,"negative"
253,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,"positive"
80,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,"negative"
71,0.53,0.41,0.165,0.732,0.189,0.17,0.31,"negative"
106,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,"negative"
74,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,"negative"
306,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,"negative"
179,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,"negative"
324,0.565,0.45,0.165,0.887,0.37,0.239,0.249,"negative"
235,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,"negative"
297,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,"positive"
188,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,"negative"
312,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,"negative"
197,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,"negative"
276,0.335,0.26,0.085,0.192,0.097,0.03,0.054,"negative"
230,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,"negative"
49,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,"positive"
70,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,"negative"
0,0.619392440534566,0.497562120356156,0.176764667345353,1.02118784932944,0.423767031292964,0.207391246508048,0.315728604096219,"positive"
0,0.635713854384036,0.511807901998767,0.190106115870617,1.03330815732359,0.411028543293979,0.205566876870329,0.333565263286321,"positive"
0,0.66968372649022,0.552361097991143,0.186658894547871,1.80205587213924,0.801081330133636,0.406537862685811,0.469749671481859,"positive"
0,0.596621698474899,0.477687186590369,0.158151409580248,1.00427825990514,0.441539071578829,0.209936507036646,0.290843874784782,"positive"
0,0.691435170858986,0.547382818619733,0.162076588163798,1.79350423019994,0.830428281142484,0.376939598450446,0.438650587263992,"positive"
0,0.664650035571475,0.53450198390039,0.158449598668498,1.49031805010968,0.527123850773401,0.273273104732207,0.416864598884653,"positive"
0,0.590949254550074,0.478383167376664,0.154800239588715,0.950607529226009,0.388266863327628,0.184529413970505,0.266428068240031,"positive"
0,0.736349216602298,0.58098906598463,0.197587854919929,1.91513001857994,0.916770671933737,0.395693441962355,0.470587172456565,"positive"
0,0.561369506672423,0.424604846963072,0.187030703731526,1.08637728164121,0.394200869917836,0.223441761176389,0.35298585563439,"positive"
0,0.509850856718883,0.393505868546408,0.180229326112855,0.801440598405329,0.218659692285231,0.152827021128953,0.251127737171085,"positive"
0,0.52212314519191,0.395086315312026,0.153422711657822,0.995638209197384,0.263443793023827,0.214026868040197,0.367204749629294,"positive"
0,0.584527564546154,0.467131091836913,0.148265423797635,0.995297136732175,0.45097826485769,0.21128836116752,0.277626947190395,"positive"
0,0.695363111014715,0.546483826207188,0.157637442572847,1.79195994940638,0.835727840351591,0.371594656355616,0.433034622657928,"positive"
0,0.533026485618234,0.395058189648502,0.151923927555049,0.767773376609958,0.298783545003238,0.12986851470441,0.272979306937174,"positive"
0,0.463739538547039,0.376689383161979,0.126469086102576,0.806241477493058,0.246851210402917,0.130204674536443,0.249805172815391,"positive"
0,0.638431044068913,0.505226444076959,0.178396902848235,1.81892451679086,0.694818721850327,0.437271261345209,0.612197920174457,"positive"
0,0.666101091094624,0.562319757351162,0.252652802279324,1.86394217269861,0.831365898602191,0.462471297728302,0.520556583501996,"positive"
0,0.608471450354355,0.451539243516761,0.167782826498248,1.38892149014431,0.461064469857629,0.281007812565137,0.483309194938894,"positive"
0,0.541817945203867,0.43231624476009,0.142706010649428,0.888100851577372,0.305116993624835,0.144959050618529,0.316113139609741,"positive"
0,0.671369157232844,0.555456790086305,0.127310101739517,1.4560985479047,0.52874777170037,0.238266177520726,0.412334065466711,"positive"
0,0.578670880882182,0.451284777745027,0.170435329726009,1.16182103169468,0.414432448910053,0.225940236065133,0.432887905846626,"positive"
0,0.580403999253949,0.463531929945451,0.144894739456566,0.992234970559779,0.45419661269644,0.211749283694676,0.273120558868677,"positive"
0,0.592508824315241,0.483941513713518,0.146257337031207,0.958998901334756,0.399384424418028,0.185399210192806,0.260559593050047,"positive"
0,0.530903685226888,0.402411440837605,0.149285744741185,0.992377732886315,0.272312425114657,0.213522503260465,0.361210166472059,"positive"
0,0.512713057933648,0.38876968469698,0.160630814643399,0.669378962788131,0.265495428198152,0.144145035810762,0.220986311338518,"positive"
0,0.681486818385938,0.542608626523493,0.19643368600045,1.84194774385255,0.725861985998823,0.466266859701589,0.576966178618409,"positive"
0,0.532797985494851,0.423845614288306,0.134665061071426,0.881046381473921,0.294773095721166,0.138299461874289,0.311828235024247,"positive"
0,0.667964991155084,0.530868612075432,0.190769166677471,1.8347172131383,0.716112732590743,0.457160683407015,0.588030839048279,"positive"
0,0.665362831037169,0.56726766182267,0.19716322517952,1.77711192703815,0.574742420188936,0.438863265017041,0.605619023069088,"positive"
0,0.587173787008559,0.464927304966407,0.175481232537263,0.930293367119932,0.361353036209988,0.182423777224797,0.280634702718861,"positive"
0,0.635453816852744,0.505506960811849,0.197453889173872,1.46742760511863,0.58694961491616,0.329237738582542,0.399713184924552,"positive"
0,0.52069361656701,0.393893737568735,0.15409623658955,0.996169035797902,0.261999922443311,0.214108981883668,0.368180706482001,"positive"
0,0.459718673757505,0.371981475122072,0.125150487780005,0.801977174666711,0.244108088465516,0.12705746938046,0.246375408910262,"positive"
0,0.626418059294002,0.50369427481742,0.182507547950037,1.02640508504193,0.418283697491253,0.206605939201394,0.32340646635542,"positive"
0,0.622236727103579,0.492363451096326,0.214696819505093,1.47701916408908,0.591725751016173,0.348258212105325,0.38547065930065,"positive"
0,0.543576088241896,0.433967314218504,0.144273328018437,0.889475887375699,0.30713319465811,0.1462571173466,0.316948340143737,"positive"
0,0.522095627713794,0.403529464070614,0.170974361370335,0.807553764963037,0.231628341983264,0.162655450051144,0.24436533583965,"positive"
0,0.672932868836286,0.566507959970585,0.210602397244358,1.51492525629402,0.685931733661267,0.376322954362012,0.477456159953403,"positive"
0,0.705454862106156,0.544174114933393,0.146232291122863,1.7879923488916,0.84934358557996,0.357862312409252,0.418605961656031,"positive"
0,0.714309566777544,0.542147527969413,0.136225182653087,1.78451109667937,0.861290313336679,0.345813278600434,0.405945965306764,"positive"
0,0.643262489320187,0.523102293576416,0.199400306374302,1.21838710927804,0.475203613211382,0.291230313091025,0.409000724991815,"positive"
0,0.621363549658963,0.499282558943088,0.178375891174572,1.02265159811359,0.422228625971134,0.207170920519604,0.317882706798511,"positive"
0,0.601521305599767,0.500614309302957,0.161011414009098,1.01656855154856,0.399581009994068,0.174959428040658,0.331508040317361,"positive"
0,0.536730508440335,0.395085042719238,0.145889646418417,0.761208144922699,0.305144307071444,0.124962349535654,0.267432057049746,"positive"
0,0.535559075675453,0.426438549885986,0.137126467512116,0.88320581774197,0.297939455200845,0.140338021433506,0.313139882565643,"positive"
0,0.595689056946925,0.45640342577952,0.157184767431242,0.901689686305532,0.364494321848351,0.15855486282893,0.309263595634998,"positive"
0,0.672030921316492,0.557520622059074,0.124243182923481,1.45272828038152,0.528907711138635,0.234818356767508,0.411887854719702,"positive"
0,0.677470035814221,0.550579035962069,0.177859228734477,1.79899466258283,0.81158658368817,0.395942647173548,0.458617211250335,"positive"
0,0.713092528236612,0.5636736939102,0.202700945857198,1.47517151159319,0.472374868861608,0.327062357747157,0.523075995413492,"positive"
0,0.69543379186608,0.546467649395281,0.157557562896154,1.79193216102954,0.835823202638674,0.371498477431602,0.432933566851611,"positive"
0,0.420972277283102,0.362291692353825,0.116066268147645,0.379811353942073,0.0826501895645705,0.0425188171126418,0.169937021164422,"positive"
0,0.628397813409287,0.498490238403824,0.206659105912305,1.47254810247531,0.589499376884013,0.339391904833961,0.392109747878047,"positive"
0,0.470762517015557,0.349784506933423,0.122813661109957,0.435023415167749,0.137281057872063,0.0836529031956098,0.152892395555021,"positive"
0,0.76174463964799,0.615819761261323,0.218938976163475,1.51528050050542,0.477634562257885,0.348479178416102,0.541568815850131,"positive"
0,0.436305773677897,0.358439955877293,0.118144208045461,0.396814564738049,0.0994744150902703,0.0551865480584171,0.164687926025761,"positive"
0,0.521278224901186,0.394973018230505,0.171063201646478,0.788596696884745,0.278608752696212,0.145429678955213,0.290573836201746,"positive"
0,0.541442985301409,0.426639014493338,0.177000916599792,0.996753064516318,0.306224939522764,0.24992838681439,0.34329477015301,"positive"
0,0.627401461276428,0.511064819967331,0.178217392882114,1.04325244613869,0.400959136294383,0.199786934688158,0.357162529583645,"positive"
0,0.643624355119539,0.522955805650807,0.188985368009977,1.46096739617181,0.660296779896512,0.34188352696981,0.432909108461926,"positive"
0,0.585265811499935,0.458127231692333,0.185932607792374,0.920027374007708,0.347751827242052,0.181359669721106,0.28781418720589,"positive"
0,0.665140930592945,0.535028805278014,0.158724271408382,1.4458838532409,0.576221860294631,0.286515553019792,0.431703546355761,"positive"
0,0.521629023324712,0.420871608132995,0.218078505291206,1.10515144909478,0.384171715377919,0.180560931236005,0.440026423345134,"positive"
0,0.662963540525258,0.561485914461985,0.255112213910467,1.86165592728169,0.82755139404059,0.465453852748316,0.522788408948489,"positive"
0,0.586832169432507,0.463709771230585,0.177352521484596,0.928455270316843,0.35891777851511,0.182233251809546,0.281920168950834,"positive"
0,0.428909215721745,0.360297952993343,0.117141853299493,0.388612571477348,0.0913587605804187,0.0490758995995848,0.167219979734244,"positive"
0,0.597025805244619,0.471693080044055,0.178666274401267,1.17789535002535,0.431701721980389,0.244493643456716,0.426099912662609,"positive"
0,0.61752714932758,0.487680091716189,0.22084090439989,1.48043687508459,0.593427607087264,0.355035679845342,0.380395693220718,"positive"
0,0.535290964385953,0.460466767034883,0.149933588150572,0.882124891486026,0.295665158681393,0.18620929744847,0.310837938289521,"positive"
0,0.545433532343925,0.435711637155397,0.145929168493361,0.890928586091582,0.30926327203905,0.147628499729003,0.317830713347925,"positive"
0,0.682982497873277,0.551848802455147,0.211720813085114,1.8173532022707,0.769713237478219,0.447228463404818,0.522024593919206,"positive"
