"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
163,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
153,1.51545542,14.14145,0,2.68145,73.3884,0.08073,9.06688,0.6111,0.0255,"negative"
1,1.51588824,12.87795,3.43036,1.40066,73.282,0.68931,8.04468,0,0.1224,"negative"
91,1.5159338,13.09075,3.592,1.51943,73.0972,0.67068,7.82948,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
185,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
154,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
73,1.52725546,13.8023,3.15198,0.65915,70.5716,0.08073,11.63852,0,0,"negative"
19,1.51919134,14.417,3.57853,1.36856,72.078,0.5589,8.30292,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
87,1.52474966,11.4482,0,1.87895,72.19,0.8073,13.24176,0,0.1734,"negative"
190,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
95,1.51846238,13.0974,3.96916,1.1888,72.442,0.60237,8.43204,0,0,"negative"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
86,1.51743728,12.19965,3.25076,1.15991,73.5508,0.621,8.89472,0,0.1224,"negative"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
103,1.5184396,13.25035,3.75813,1.32041,72.4028,0.57753,8.42128,0,0,"negative"
181,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
166,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
168,1.51727782,14.70005,0,2.34119,73.282,0,8.94852,0.6615,0,"negative"
37,1.52171992,13.5097,3.8614,0.88064,71.7924,0.22977,9.54032,0,0.0561,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
116,1.5170728,13.4831,3.47975,1.70882,72.5204,0.621,7.99088,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
31,1.5215149,13.05085,3.65037,0.87101,72.3188,0.19251,9.85236,0,0.0867,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
106,1.51645774,13.4033,3.48873,1.51943,72.6492,0.67068,8.07696,0,0.051,"negative"
162,1.516845,14.9195,0,1.9913,73.58,0,8.39976,1.59075,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
14,1.51784732,12.67845,3.66833,1.15991,73.1084,0.60858,8.70104,0,0,"negative"
46,1.51750562,12.8181,3.55159,1.49054,72.75,0.54027,8.51812,0,0.0969,"negative"
117,1.51805234,12.99765,3.79854,1.07966,73.0692,0.5589,8.37824,0,0.0612,"negative"
189,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
81,1.51666276,12.9378,3.60996,1.25942,72.75,0.5589,8.6042,0,0,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
164,1.51531874,14.38085,0,2.65898,73.0972,0.03726,9.07764,0.63945,0,"negative"
177,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
184,1.51796122,13.50305,3.35852,1.62857,71.938,0.57132,8.80864,0,0.459,"positive"
105,1.51632106,13.3368,3.56955,1.57079,72.8676,0.60858,7.89404,0,0,"negative"
69,1.5219705,14.3609,3.84793,0.89027,71.3612,0.14904,9.15296,0,0,"negative"
67,1.51966972,14.7732,3.74915,0.29,72.022,0.03105,9.00232,0,0,"negative"
4,1.52222108,13.21045,3.7716,0.79076,71.9884,0.13041,10.2452,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
74,1.51891798,13.46315,3.82997,1.25942,72.5484,0.57132,8.20608,0,0.0714,"negative"
88,1.51828014,13.23705,3.90181,1.41029,72.33,0.55269,8.31368,0,0.051,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
167,1.51602492,14.853,0,2.37971,73.282,0,8.75484,0.63945,0.459,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
70,1.5190091,13.48975,3.47975,1.3493,71.9492,0.55269,9.00232,0,0,"negative"
174,1.51509094,15.15225,0,2.25131,73.5004,0,8.3352,0.63,0,"negative"
0,1.51715061232187,13.0336703833553,3.5339042562226,1.3653525087279,72.4606023628786,0.600458857435891,8.78712,0,0,"positive"
0,1.51879336458086,13.7241342839451,3.54769025684399,1.12961357956645,72.1224155340389,0.403780007769358,8.8471097425377,0,0.0761989260078874,"positive"
0,1.5163258997284,13.143389726381,3.44602976340421,1.2884481546209,72.8860615582228,0.535117745061368,8.49316115008622,0,0,"positive"
0,1.51700284168938,12.8999850021804,3.56420999328778,1.33146430949992,72.5662608767301,0.606154821825838,8.78852069335233,0,0.0298753833048977,"positive"
0,1.51750276984877,13.5045240296004,3.40414005490078,1.46889468359476,72.1645767874975,0.565798249911158,8.75775808906017,0,0,"positive"
0,1.51752170927952,13.3376008189317,3.45669646806206,1.45976937075872,72.2021268699862,0.586408325127927,8.78712,0,0,"positive"
0,1.52166026863303,14.096991124406,3.75038873799777,0.937208817403277,71.4914420902934,0.252859017792719,9.09793794074286,0,0.173772471793997,"positive"
0,1.51926762401651,13.7137363922079,3.51877961585649,1.20761028683946,71.8796085681822,0.387026053725653,9.14522489626395,0,0.274922615354648,"positive"
0,1.51897394223819,13.7633621561678,3.60081099891841,0.860077056498826,72.184821561718,0.321204350632466,9.06827481193915,0,0,"positive"
0,1.5188783391429,13.691283848229,3.52140855905112,1.21462502100294,71.9589472076118,0.426590722180177,9.06608624873281,0,0,"positive"
0,1.51808146661969,13.5571890898316,3.48388320990503,0.932898914017617,72.6644746761385,0.328425458637779,8.67250463499276,0.0922833920370787,0.0747056030776352,"positive"
0,1.51689481596575,13.4754080455796,3.4631898892796,1.10173656731759,72.7403704772973,0.392400084787854,8.72591902397996,0,0,"positive"
0,1.51643427719039,13.2785311328572,3.55154513878884,1.36280700672255,72.6871244713211,0.5589,8.39485832550554,0,0.0282767156206537,"positive"
0,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
0,1.51796122,13.50305,3.35852,1.62857,71.938,0.57132,8.80864,0,0.459,"positive"
0,1.52084661562648,13.9777025443738,3.7415038483869,0.634136811051564,71.8562355932497,0.144243797149435,9.55260805735819,0,0,"positive"
0,1.52011502476661,14.0973297248453,3.81889734485494,0.770003914695848,71.996090681044,0.0204775528337108,9.30201757871952,0,0,"positive"
0,1.52148533832366,14.0784694061125,3.75627352623368,0.963880072388346,71.5153571553279,0.267679253237494,9.06164298084555,0,0.172839688965445,"positive"
0,1.5196036502011,13.837709590322,3.64494154233441,0.781202310192957,72.0747409188986,0.262457407577829,9.23087473287512,0,0,"positive"
0,1.51990756487621,13.8800993129104,3.62599450369797,1.05561513416761,71.8664729224034,0.345272825706352,8.94632759580767,0,0.114025030969991,"positive"
0,1.51646695862058,13.0752257495898,3.39802149239711,1.26136853635096,72.9702075267229,0.52164,8.58921154241009,0,0,"positive"
0,1.51609326,13.4210304087376,3.40203432844555,1.22373158812286,72.6879994722534,0.589209738896904,8.32469652848532,0,0,"positive"
0,1.51621610857849,13.3516673761274,3.49160862677733,1.32322457681694,72.6625400521569,0.548853164981129,8.41933887276674,0,0,"positive"
0,1.51620755330837,13.3513411667003,3.53735950132482,1.29287721901074,72.6940014125029,0.525216520183347,8.37532456392008,0,0,"positive"
0,1.51779856266701,13.4923279477605,3.36213970034252,1.58827420130945,72.0186169341318,0.565598501017615,8.79005203833018,0,0.406138324619271,"positive"
0,1.51616315107779,13.4020915460539,3.41831805269759,1.23913808731663,72.6896726889592,0.586421697126597,8.33788959510776,0,0.00579528008191846,"positive"
0,1.51925735485237,13.6349377502338,3.53317850677612,0.766693912303641,72.6488264782067,0.173472060669358,8.88646650237533,0.146157455790974,0.118317940402217,"positive"
0,1.51710590019785,13.4466689968707,3.3775538875226,1.41667795719745,72.3619173167618,0.541233982433248,8.71089677867807,0,0.18103135943762,"positive"
0,1.52056166891772,14.1624983142081,3.80288539949121,0.967512057179872,71.6088773946822,0.115675085101922,9.3464352346713,0,0,"positive"
0,1.51649346573736,13.1835581715623,3.39540917996609,1.26697133561839,72.8626896342389,0.52164,8.60799226518814,0,0,"positive"
0,1.51789995134182,13.5878637985844,3.60467716560712,1.21044809253004,72.2779319208894,0.460023340294815,8.57763753040466,0,0.0566889243957354,"positive"
0,1.51889730188526,13.6121492895622,3.51874267766766,0.814721336223588,72.654657224193,0.221112193736506,8.81532852518366,0.130150706684031,0.105360095887072,"positive"
0,1.51730492543563,13.1600536665182,3.5017989695804,1.40461383833695,72.3531205921013,0.59461622966517,8.78712,0,0,"positive"
0,1.51648940165972,13.0627575230068,3.42048843396203,1.27483259978132,72.9686831223754,0.526347931364584,8.5650056725905,0,0.0064440284378361,"positive"
0,1.52036369140623,14.1067251175984,3.83612895158746,0.938422901491392,71.7380993210666,0.11048316967967,9.28019777087482,0,0.0100816633631475,"positive"
0,1.52048264520601,13.9223694175683,3.68367580334991,0.778849761793464,71.8447828280926,0.210795025097877,9.46492024991035,0,0,"positive"
0,1.51885600912989,13.8523061958964,3.72806922143031,0.705068886590488,72.5382273642912,0.0429100475229789,9.09990116280101,0,0,"positive"
0,1.51999358521735,14.1003871757193,3.77823241484344,0.925516585068032,71.7929421832204,0.144974141670205,9.20095079828441,0,0,"positive"
0,1.51922494838237,13.6300521651134,3.52185396959798,0.828688264920874,72.5847879686976,0.198580240649055,8.88692389812358,0.137506103581376,0.152885221789079,"positive"
0,1.51722134513315,13.5701061104272,3.56719384327095,0.838532060260279,72.8982613635451,0.236712370066135,8.72767361995444,0,0,"positive"
0,1.51766068952,13.4832396204313,3.36520786498221,1.55411829530308,72.0869502223209,0.560748789935857,8.77429633445345,0,0.361331211363897,"positive"
0,1.5171031380404,13.3472952176034,3.5086476179993,1.43340665545383,72.4506251545034,0.565919372535716,8.57253217130959,0,0.0317843263917603,"positive"
0,1.51653014603601,13.3334675571952,3.39179428661758,1.27472443649726,72.7139073868439,0.52164,8.63398085255779,0,0,"positive"
0,1.51696749227231,12.8777411806189,3.57179678994194,1.32050567985252,72.5894340386391,0.607439690892398,8.7877786004293,0,0.0140472861081362,"positive"
0,1.5172831420667,13.4548376929707,3.61294110402044,0.988464078068808,72.8619542422146,0.292175173504651,8.70276006640308,0,0.0236188281979412,"positive"
0,1.51896586251389,13.7214863974875,3.65747816206325,0.913294072872808,72.1788496087777,0.308310196856987,9.07091803180778,0,0,"positive"
0,1.51800509456283,13.668054059528,3.65745362316499,0.644877781478181,72.9224867243841,0.0653657238199376,8.97438980709077,0,0,"positive"
0,1.5190360733671,13.5943859697566,3.54186339940971,0.824347005559059,72.6552027785635,0.208796196671873,8.84089508554762,0.133191664309613,0.113896063701762,"positive"
0,1.51636352418777,13.1372510501989,3.39893,1.24946281966901,72.9250887860423,0.539297709979482,8.51592656675301,0,0,"positive"
0,1.51959028649722,13.690078078107,3.55918599819883,0.762974950552308,72.5372928578731,0.167395075216375,8.91622215802296,0.138063074619882,0.128160437517869,"positive"
0,1.52203530910238,14.1993409455703,3.79091731452243,0.902687061037491,71.3731378374424,0.210177450649026,9.17156025848687,0,0.172609500533016,"positive"
0,1.51641083703402,13.3857747746157,3.43211728848665,1.29715677940082,72.6481790422671,0.532927830799716,8.55270820389846,0,0,"positive"
0,1.51707439209693,13.3147698322159,3.5078912925093,1.45361808619853,72.4770758488134,0.562528873368879,8.54969106548073,0,0.170209366707131,"positive"
0,1.51825049958651,13.4106540483532,3.53418657180045,1.00317055055222,72.5500170766929,0.367307431742395,8.98379556387725,0,0,"positive"
0,1.51698496632156,13.4531871384125,3.39643737682447,1.36564191372443,72.4215614591748,0.541828167634718,8.6977664070271,0,0,"positive"
0,1.51721037936178,13.4947267220067,3.40496252785357,1.42144460357759,72.2520158024855,0.581606570607866,8.63525625693659,0,0,"positive"
0,1.51655735255282,13.3746781185751,3.53041935531852,1.25552318203425,72.6684087350629,0.502277842116505,8.41491323917817,0.0215410383252427,0.0174379834061489,"positive"
0,1.51740463955766,13.4792726603897,3.37056063024628,1.5070999744494,72.1615904215988,0.576871025525567,8.66436696943213,0,0.322235602993285,"positive"
0,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
0,1.52188195902973,14.2235389851772,3.8129739185942,0.888086364207005,71.3986094580812,0.168373062976243,9.23420589004666,0,0.138277394714789,"positive"
0,1.51657747282607,13.2568559894855,3.56095322196446,1.3725224066463,72.6936433114329,0.5589,8.41990929679228,0,0.0401503172528464,"positive"
0,1.51816504069029,13.4926294818828,3.6304550087742,1.12221944245787,72.4066048575673,0.41449525122961,8.83201330031797,0,0.0345287122309674,"positive"
0,1.51609326,13.4138644121652,3.41205671742176,1.23287342929255,72.68670636009,0.586819790523418,8.32552473603762,0,0,"positive"
0,1.516337753595,13.3492333066886,3.4667534597894,1.28470064058257,72.6928521319285,0.577607259251783,8.37148949420158,0,0.0202731007458642,"positive"
0,1.51796122,13.50305,3.35852,1.62857,71.938,0.57132,8.80864,0,0.459,"positive"
0,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
0,1.51786035981804,13.580338874068,3.52004350803252,1.08671771101855,72.5268676119465,0.289493716771225,8.87414598735901,0,0.204967825297499,"positive"
0,1.51722666883843,13.3603740174304,3.60735214772954,1.31858376631423,72.5632546865735,0.495312386787333,8.56154693802527,0,0.0451975876295473,"positive"
0,1.51794014134814,13.1162349446788,3.61776035381381,1.23287265296813,72.3675309782594,0.535029639553539,8.85606290538088,0,0.0366382962863892,"positive"
0,1.51619406270682,13.3478059613789,3.49834384380541,1.32617580094613,72.6641659109984,0.550656126303538,8.40423967654976,0,0,"positive"
0,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
0,1.51611871697219,13.4225068530944,3.39842823614948,1.22412849836114,72.6855838643579,0.5861331304422,8.34247667827928,0,0,"positive"
0,1.51774195273997,13.4885963324442,3.3633994712275,1.57424998129846,72.0466741921492,0.563607237334326,8.78358283626732,0,0.387740779719315,"positive"
0,1.51614026387429,13.3735095634541,3.39893,1.2258675955814,72.7295644992104,0.581140642415222,8.35774300838374,0,0,"positive"
0,1.51650752388304,13.0188646532051,3.41762055017745,1.2647649145719,72.9662227018343,0.530687641605944,8.60395559063629,0,0,"positive"
0,1.51793486886211,13.5423168223141,3.42249953501559,1.43310961158119,72.1071929972622,0.530910939759328,8.79917617055278,0.0169413846429437,0.013714454234764,"positive"
0,1.51826393405238,13.5780113875285,3.40831005101822,1.55531871637918,71.8979692718718,0.518961127302675,8.87076461076816,0,0.416934743107064,"positive"
0,1.5201653795887,13.8766702162166,3.65158603032258,0.865028147452187,71.8673598370411,0.253470519893949,9.3860473225449,0,0,"positive"
0,1.51665694438427,13.255900586434,3.44258273559248,1.28763911980337,72.6301851914488,0.545904980551545,8.68628055071946,0,0,"positive"
0,1.51672404910426,13.160258252604,3.47526002758209,1.29320143326644,72.625333329238,0.560970012716018,8.71051906807818,0,0,"positive"
0,1.51652774434531,13.0932841642947,3.44659598051106,1.29349746045446,72.9215542726679,0.53204929805323,8.54360183006748,0,0.0142478314738255,"positive"
0,1.5164588582294,13.3979357097257,3.5554323103185,1.18999056449463,72.7432570100572,0.451154229429737,8.46354932975741,0,0,"positive"
0,1.5164155916009,13.3899136273292,3.55232075361102,1.20770433882169,72.7347767796179,0.463905374957062,8.44835986131323,0,0,"positive"
0,1.51645578523048,13.1801285011417,3.47617833471021,1.25955857641288,72.6546791233782,0.597963009329906,8.52344478565545,0,0,"positive"
0,1.51992036018561,14.0012490691819,3.80379768921664,0.9921481063917,71.8547121689122,0.164868116826634,9.1786363877361,0,0.0150443262804765,"positive"
0,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
0,1.51688124426988,12.9493109986864,3.5763667688479,1.32779195812487,72.6315841326535,0.596612369305529,8.70417526166022,0,0.0122856112201698,"positive"
0,1.51669162941064,13.4241046693169,3.39207379165356,1.3071489777614,72.5671438775716,0.528249059884048,8.663780978647,0,0,"positive"
0,1.51645349052855,13.3932456895917,3.41908625270345,1.29144686581208,72.6450333938561,0.529439531401182,8.58192154110508,0,0,"positive"
0,1.52117286117327,14.0572146614196,3.71491754024851,0.971581806101075,71.5758220940806,0.278831521459355,9.0590003197947,0,0.156980710249837,"positive"
0,1.52090276019685,13.9865511213818,3.73321623149864,0.626252264984199,71.8496195193784,0.139514144054451,9.58020662647634,0,0,"positive"
0,1.51859115198227,13.588844356952,3.47608954196122,1.11603917650778,72.358412874688,0.359670680256479,8.84346067057082,0.0791701616199687,0.0640901308352128,"positive"
0,1.51896850598582,13.7402867774993,3.6493530807652,1.13402072160221,72.0450997572593,0.4015434486468,8.72102547000283,0,0.0902171823909972,"positive"
0,1.51721648545838,13.4989180890615,3.44692380868747,1.0581955061042,72.6748835311405,0.442203271898171,8.52107703727487,0.0521349513150752,0.042204484397918,"positive"
0,1.51769579361227,13.6111824704532,3.6440905799631,0.70638441396446,72.9785046199065,0.100699553010799,8.88937942115976,0,0.00396251449990086,"positive"
0,1.51609326,13.3732271169729,3.46889218688465,1.28471544379303,72.679373314341,0.573266750612331,8.33022137724352,0,0,"positive"
