"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
309,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,"negative"
175,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,"positive"
1,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,"positive"
224,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,"negative"
238,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,"negative"
174,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,"positive"
126,0.54,0.455,0.14,0.972,0.419,0.255,0.269,"negative"
142,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,"negative"
251,0.6,0.445,0.175,1.057,0.383,0.216,0.355,"negative"
247,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,"positive"
228,0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,"negative"
171,0.415,0.325,0.1,0.385,0.167,0.08,0.125,"negative"
266,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,"negative"
154,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,"negative"
4,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,"negative"
255,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,"negative"
107,0.585,0.47,0.165,1.409,0.8,0.229,0.295,"negative"
216,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,"negative"
22,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,"positive"
129,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,"negative"
38,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,"negative"
212,0.655,0.515,0.155,1.309,0.524,0.346,0.385,"negative"
211,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,"negative"
105,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,"negative"
139,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,"negative"
113,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,"negative"
210,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,"negative"
229,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,"negative"
127,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,"negative"
37,0.475,0.375,0.125,0.593,0.277,0.115,0.18,"negative"
204,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,"negative"
50,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,"negative"
314,0.69,0.535,0.185,1.826,0.797,0.409,0.499,"negative"
112,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,"negative"
24,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,"negative"
75,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,"negative"
300,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,"negative"
282,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,"negative"
56,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
278,0.625,0.5,0.175,1.273,0.564,0.302,0.374,"negative"
102,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,"negative"
73,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,"negative"
203,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,"negative"
201,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,"negative"
134,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,"negative"
246,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,"negative"
221,0.615,0.475,0.175,1.194,0.559,0.259,0.3165,"negative"
307,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,"negative"
182,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,"negative"
285,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,"negative"
194,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,"negative"
164,0.555,0.455,0.18,0.958,0.296,0.195,0.39,"negative"
298,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,"negative"
124,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,"negative"
10,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,"negative"
98,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,"negative"
54,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,"negative"
29,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,"negative"
152,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,"negative"
222,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,"negative"
12,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,"negative"
9,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,"negative"
121,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,"negative"
27,0.295,0.215,0.085,0.128,0.049,0.034,0.04,"negative"
296,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,"negative"
321,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,"negative"
3,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,"positive"
227,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,"negative"
20,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,"negative"
34,0.58,0.455,0.17,0.93,0.408,0.259,0.22,"negative"
136,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,"negative"
243,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,"negative"
169,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,"positive"
158,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,"negative"
16,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,"negative"
252,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,"negative"
97,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,"negative"
125,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,"negative"
88,0.57,0.455,0.15,1.107,0.54,0.255,0.27,"negative"
96,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,"negative"
85,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,"negative"
128,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,"negative"
62,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,"positive"
189,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,"negative"
272,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,"negative"
207,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,"negative"
30,0.355,0.275,0.09,0.251,0.097,0.053,0.08,"negative"
84,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,"negative"
19,0.445,0.355,0.15,0.485,0.181,0.125,0.155,"negative"
303,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,"negative"
17,0.4,0.3,0.11,0.315,0.109,0.067,0.12,"negative"
42,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,"negative"
187,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,"positive"
147,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,"negative"
277,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,"negative"
167,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,"negative"
39,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,"negative"
61,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,"positive"
90,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,"negative"
5,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,"negative"
177,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,"negative"
33,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,"negative"
161,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,"negative"
233,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,"negative"
59,0.355,0.265,0.09,0.168,0.05,0.041,0.063,"negative"
52,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,"negative"
21,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,"negative"
206,0.56,0.435,0.135,0.72,0.329,0.103,0.251,"negative"
91,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,"negative"
2,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,"negative"
223,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,"negative"
99,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,"negative"
36,0.68,0.58,0.2,1.787,0.585,0.453,0.6,"positive"
65,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,"negative"
270,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,"negative"
83,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,"negative"
190,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,"negative"
148,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,"negative"
313,0.575,0.45,0.15,0.858,0.449,0.166,0.215,"negative"
295,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,"negative"
322,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,"negative"
7,0.505,0.405,0.11,0.625,0.305,0.16,0.175,"negative"
40,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,"negative"
217,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,"negative"
72,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,"negative"
15,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,"negative"
280,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,"negative"
286,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,"negative"
53,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,"negative"
244,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,"negative"
310,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,"negative"
116,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,"negative"
199,0.59,0.47,0.15,0.861,0.413,0.164,0.249,"negative"
215,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,"negative"
305,0.65,0.515,0.215,1.498,0.564,0.323,0.425,"negative"
120,0.75,0.55,0.18,1.893,0.942,0.397,0.445,"negative"
250,0.535,0.42,0.16,0.72,0.275,0.164,0.225,"negative"
315,0.64,0.49,0.18,1.36,0.653,0.347,0.305,"negative"
155,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,"negative"
202,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,"negative"
241,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,"negative"
160,0.57,0.45,0.17,1.098,0.414,0.187,0.405,"negative"
242,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,"negative"
55,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,"positive"
265,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,"positive"
234,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,"negative"
249,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,"negative"
218,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,"negative"
323,0.405,0.3,0.085,0.3035,0.15,0.0505,0.088,"negative"
294,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,"negative"
82,0.425,0.34,0.1,0.382,0.164,0.096,0.1,"negative"
299,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,"negative"
138,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,"negative"
151,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,"negative"
48,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,"positive"
256,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,"negative"
58,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,"negative"
159,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,"negative"
44,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,"negative"
101,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,"negative"
132,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,"negative"
198,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,"negative"
115,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,"negative"
157,0.71,0.565,0.195,1.817,0.785,0.492,0.49,"negative"
320,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,"negative"
268,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,"negative"
316,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,"negative"
45,0.64,0.54,0.175,1.221,0.51,0.259,0.39,"negative"
267,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,"negative"
23,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,"negative"
205,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,"negative"
180,0.34,0.255,0.095,0.213,0.081,0.034,0.07,"negative"
318,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,"negative"
66,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,"negative"
104,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,"negative"
31,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,"negative"
57,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,"negative"
200,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,"negative"
6,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,"negative"
109,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,"negative"
43,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,"positive"
108,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,"negative"
253,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,"positive"
80,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,"negative"
71,0.53,0.41,0.165,0.732,0.189,0.17,0.31,"negative"
106,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,"negative"
74,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,"negative"
306,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,"negative"
179,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,"negative"
324,0.565,0.45,0.165,0.887,0.37,0.239,0.249,"negative"
235,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,"negative"
297,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,"positive"
188,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,"negative"
312,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,"negative"
197,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,"negative"
276,0.335,0.26,0.085,0.192,0.097,0.03,0.054,"negative"
230,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,"negative"
49,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,"positive"
70,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,"negative"
0,0.563403798600193,0.451358932089061,0.162955133488867,0.975051334888674,0.347811478226911,0.232759702566313,0.302506468377542,"positive"
0,0.608976170624373,0.504986761457985,0.165984113749582,1.10446250055626,0.451761260079686,0.2074099779143,0.350944398123538,"positive"
0,0.573185829189606,0.456592914594803,0.161924798918189,1.02088278626872,0.412475635784795,0.199393784000771,0.311106281077955,"positive"
0,0.529031738881022,0.407095216643065,0.165,0.805787259398028,0.248714350070804,0.163480911621824,0.248714350070804,"positive"
0,0.63332607800141,0.506509874910116,0.179693671818823,1.35118963946775,0.540624868296087,0.287588713767007,0.380284562185407,"positive"
0,0.633904750510119,0.503253958758432,0.187534389002249,1.43139515377488,0.546574036408449,0.332073516550241,0.479624320266303,"positive"
0,0.632968307577539,0.497742563975044,0.167161384596257,1.32872822449589,0.576183517365949,0.268911163800978,0.381839589565061,"positive"
0,0.68647003369173,0.553235016845865,0.194410101075191,1.8099695623297,0.791384377025184,0.422909158351133,0.493820202150382,"positive"
0,0.51950640777126,0.403240388343111,0.158133009714074,0.800678213577718,0.28225320388563,0.146542951451615,0.285,"positive"
0,0.63190650310833,0.523890920293052,0.178625112492591,1.33732580406289,0.476255259806057,0.309253881512675,0.423657178063877,"positive"
0,0.639884179043584,0.507068400813732,0.174252622583881,1.35063079694682,0.48447519816854,0.264883633163525,0.376894669379108,"positive"
0,0.647746200039983,0.509631400033832,0.178586100004613,1.44778235021606,0.499041640087962,0.285387590039521,0.403033200055361,"positive"
0,0.627247360856272,0.515943223896902,0.179275748907821,1.48630995688075,0.470639814427705,0.362566904325038,0.507682881498477,"positive"
0,0.545205645622918,0.419116415743483,0.169562565140659,0.913010799038922,0.324107701205648,0.181237188755884,0.326063086265931,"positive"
0,0.635520062735304,0.51973336818628,0.183680041823536,1.36901662526187,0.606305698592216,0.307686903666705,0.412880146382377,"positive"
0,0.586251826189691,0.451253287141444,0.172499269524124,1.05737043452577,0.409127520141774,0.228123137286515,0.326247443334432,"positive"
0,0.646456038230099,0.506456038230099,0.190103645052295,1.54030677791801,0.600774333393434,0.377984627996804,0.476974263491575,"positive"
0,0.558522407741984,0.447019917992875,0.163497510250891,0.980475102508906,0.341628383139847,0.241708919139695,0.308472612759797,"positive"
0,0.633304938798537,0.506494500944391,0.179684063090244,1.35099169965903,0.540547229769174,0.287538171854685,0.380230753305368,"positive"
0,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,"positive"
0,0.581089437713381,0.467901362741832,0.176920868799789,1.14375164326269,0.357505706740776,0.265729335404001,0.362614650512114,"positive"
0,0.533605102149304,0.434535034049768,0.146356689366512,0.878287267680978,0.300108922997722,0.155189807228511,0.307248412782792,"positive"
0,0.547604394693626,0.437604394693626,0.157186815919122,0.942891227188753,0.319291210612748,0.206338482577237,0.322395605306374,"positive"
0,0.50703857678338,0.426377416745527,0.140661160037853,0.860980766295339,0.280035835621646,0.165910483861924,0.288140510179801,"positive"
0,0.596624530107947,0.455294567699311,0.178324906021589,1.12560001326154,0.409942733101314,0.246336665436858,0.359604304559762,"positive"
0,0.592357133757323,0.462357133757323,0.176226188959554,1.16284846045286,0.452550870221341,0.238729153396096,0.355163680997211,"positive"
0,0.636897114263847,0.49234534512274,0.186379422852769,1.25302246953081,0.432817560901865,0.275010745355859,0.419207729110494,"positive"
0,0.511701296758838,0.427233765586279,0.14148917705752,0.856626837905962,0.280882249377202,0.160787446383853,0.290212119701318,"positive"
0,0.532055450633634,0.41,0.160889098732732,0.847984248747001,0.248530120129581,0.178043982787989,0.26363768228679,"positive"
0,0.650035808150424,0.513659150641179,0.177282493131934,1.42278235279524,0.509513791667065,0.281466709478409,0.39825994505547,"positive"
0,0.533127091089264,0.432031772772316,0.15757943193079,0.952312293837196,0.309807275222964,0.235630436832085,0.313127091089264,"positive"
0,0.634744697674178,0.51577022790676,0.187436174418544,1.41550518511515,0.626939631161978,0.335603417209117,0.423719167441595,"positive"
0,0.572826728974469,0.458676414615475,0.156225471538492,0.942643646564335,0.364511288025882,0.175071823282167,0.311699371282011,"positive"
0,0.637483218582347,0.508736814600416,0.181244006636553,1.48938588635996,0.575387455415213,0.351586522606667,0.476220033182763,"positive"
0,0.611008878375869,0.483789170973469,0.1736098537012,1.29311394293816,0.440159034719458,0.284293697649147,0.379529073440935,"positive"
0,0.59816363022197,0.473622722666478,0.177245445332956,1.16351357955323,0.433994998311042,0.244240443643997,0.409849949331256,"positive"
0,0.554462065789849,0.441115516447462,0.151115516447462,0.895113534046104,0.31935249654646,0.151557758223731,0.319442241776269,"positive"
0,0.526991296642227,0.435262605099706,0.14293217288563,0.892663115485921,0.320155462438706,0.17701425578387,0.277669567785924,"positive"
0,0.648773052482866,0.527096140268259,0.181676912214607,1.46560881266114,0.579689332783921,0.335263957401505,0.460061473287642,"positive"
0,0.548371359381126,0.42376475000754,0.163202203124529,0.84078795782791,0.319697479696595,0.1561408328166,0.279606609373586,"positive"
0,0.626283561899327,0.532422583396546,0.181582935508341,1.49938684285525,0.489845166793093,0.363830712752882,0.503310411418788,"positive"
0,0.552198358967435,0.44,0.151831965806196,0.907580235856236,0.320801962373313,0.157118765792693,0.321099179483717,"positive"
0,0.682133968342096,0.578577354438603,0.204267936684191,1.80094192650169,0.625047472553328,0.450439237989485,0.585773544386029,"positive"
0,0.624913367182016,0.503239481113851,0.185815284829587,1.34942466445453,0.598478189533576,0.309520112816244,0.40989170897752,"positive"
0,0.61055282071,0.500394871935714,0.161110564142,1.42179470876046,0.600705846762285,0.301226564361714,0.387537025832571,"positive"
0,0.63463660441339,0.504826922749635,0.191159151103348,1.46874867147161,0.592167571728816,0.345901259336388,0.419844163835514,"positive"
0,0.674474451371934,0.544842821280472,0.174631630091462,1.76166030852275,0.793818730259081,0.384266932544182,0.447080046966439,"positive"
0,0.680310571221635,0.550155285610817,0.175931713664904,1.79857455676002,0.813866415041033,0.393959684741683,0.456863427329809,"positive"
0,0.59,0.45046979743056,0.16,0.900855031323619,0.358441609584726,0.156526173122227,0.314154364624992,"positive"
0,0.602014363550115,0.47653475318104,0.18038368829526,1.18602511145175,0.435209823346231,0.248958015521988,0.426822519402485,"positive"
0,0.68670334075694,0.541425059271278,0.194097851857077,1.40074333931925,0.452967254831223,0.303137588906917,0.496391407428309,"positive"
0,0.538781534414738,0.423172301622108,0.158413849188946,0.847943367821164,0.272711215694901,0.161096619026735,0.275126137658954,"positive"
0,0.609890694310889,0.488668020733166,0.167445347155444,1.0655203109975,0.453156702629174,0.222021473602741,0.313449409354944,"positive"
0,0.571561081372201,0.44539027034305,0.15539027034305,0.897464648688678,0.337947675992269,0.153695135171525,0.317304864828475,"positive"
0,0.592137155309319,0.476424770206213,0.160712385103107,0.954761006340385,0.38912252060324,0.187561925515532,0.274274310618639,"positive"
0,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,"positive"
0,0.685661763050593,0.537810456044972,0.196239787259838,1.39474611296796,0.45146343782742,0.303839459101437,0.494752857316053,"positive"
0,0.594638794185594,0.487525360367727,0.189329849273199,1.27696679525892,0.439530278424616,0.255246539863292,0.464844757460523,"positive"
0,0.547595802647993,0.437595802647993,0.157212592056021,0.943064786510542,0.319308394704014,0.206536958831362,0.322404197352007,"positive"
0,0.682413648890797,0.53928775575012,0.19214387787506,1.36578120321641,0.453823725218885,0.296101774089271,0.470899236719124,"positive"
0,0.611898391870782,0.48913992452668,0.183103831639746,1.27551045049948,0.557643704494578,0.287503112914739,0.393622989838477,"positive"
0,0.570764153068885,0.446832811231725,0.162862683674321,1.10738670106884,0.481527233951958,0.237142351031303,0.309352204091847,"positive"
0,0.589227198387962,0.473840797581943,0.159227198387962,0.949364008060191,0.385170807657181,0.186163844513707,0.269227198387962,"positive"
0,0.543219703175128,0.437739901058376,0.148493267372251,0.887795039806515,0.30854840612039,0.152732742521912,0.314726435802877,"positive"
0,0.657039990386693,0.518185800559586,0.179236126551405,1.50131970075332,0.521206694110064,0.294921927110991,0.417421927110991,"positive"
0,0.700850571199553,0.553616857066518,0.2,1.57306560577126,0.543561746834428,0.364579345124424,0.533831429334823,"positive"
0,0.591312548292335,0.471312548292335,0.156787528975401,1.0022875289754,0.43171501159016,0.21064249420492,0.278100077267736,"positive"
0,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
0,0.689983042476233,0.570016957523767,0.2,1.65981603885279,0.539676987157902,0.401287839973113,0.568054264076054,"positive"
0,0.528234436084749,0.43584273683955,0.1430979248113,0.895074806004413,0.322708042094018,0.177834727815934,0.27725518797175,"positive"
0,0.621954417647794,0.500033952451777,0.185198837009957,1.33262029689143,0.589194485369953,0.304514556520851,0.406193022059742,"positive"
0,0.604353426171001,0.495966732979287,0.1598706852342,1.38821170291491,0.581576286470518,0.293078788681887,0.38151475685183,"positive"
