"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
11,1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,"negative"
208,1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0,0,"negative"
136,1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0,0.24,"negative"
62,1.51994,13.27,0,1.76,73.03,0.47,11.32,0,0,"negative"
17,1.52475,11.45,0,1.88,72.19,0.81,13.24,0,0.34,"negative"
55,1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0,0,"negative"
148,1.51653,11.95,0,1.19,75.18,2.7,8.93,0,0,"negative"
207,1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,"negative"
83,1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0,0.1,"negative"
13,1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0,0,"negative"
212,1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0,0,"negative"
97,1.51748,12.86,3.56,1.27,73.21,0.54,8.38,0,0.17,"negative"
162,1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,"negative"
195,1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,"negative"
44,1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,"negative"
41,1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,"negative"
115,1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,"negative"
209,1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,"negative"
60,1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0,0.19,"negative"
46,1.51831,14.39,0,1.82,72.86,1.41,6.47,2.88,0,"negative"
108,1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0,0,"negative"
121,1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,"negative"
156,1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,"negative"
177,1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0,0.17,"positive"
102,1.51732,14.95,0,1.8,72.99,0,8.61,1.55,0,"negative"
199,1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0,0.24,"negative"
145,1.523,13.31,3.58,0.82,71.99,0.12,10.17,0,0.03,"negative"
175,1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,"negative"
43,1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0,0,"negative"
105,1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0,0.14,"negative"
189,1.51623,14.14,0,2.88,72.61,0.08,9.18,1.06,0,"negative"
190,1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,"negative"
2,1.5175,12.82,3.55,1.49,72.75,0.54,8.52,0,0.19,"negative"
106,1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,"negative"
29,1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,"negative"
114,1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,"positive"
214,1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,"negative"
113,1.51779,13.64,3.65,0.65,73,0.06,8.93,0,0,"positive"
53,1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,"negative"
117,1.52043,13.38,0,1.4,72.25,0.33,12.5,0,0,"negative"
67,1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,"negative"
127,1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0,0,"positive"
186,1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0,0,"negative"
73,1.51751,12.81,3.57,1.35,73.02,0.62,8.59,0,0,"negative"
86,1.51743,13.3,3.6,1.14,73.09,0.58,8.17,0,0,"negative"
192,1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0,0.09,"negative"
40,1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0,0,"negative"
196,1.51609,15.01,0,2.51,73.05,0.05,8.83,0.53,0,"negative"
78,1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,"negative"
36,1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,"positive"
210,1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,"positive"
150,1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0,0,"negative"
158,1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,"negative"
25,1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0,0.16,"negative"
19,1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,"negative"
165,1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0,0.3,"negative"
95,1.5164,14.37,0,2.74,72.85,0,9.45,0.54,0,"negative"
93,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
8,1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0,0,"negative"
213,1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0,0,"negative"
198,1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,"positive"
45,1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,"negative"
10,1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0,0.07,"negative"
9,1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,"negative"
87,1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,"negative"
76,1.51299,14.4,1.74,1.54,74.55,0,7.59,0,0,"negative"
56,1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0,0,"negative"
107,1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0,0.11,"negative"
160,1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,"negative"
98,1.51623,14.2,0,2.79,73.46,0.04,9.04,0.4,0.09,"negative"
69,1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0,0.14,"negative"
80,1.51818,13.72,0,0.56,74.45,0,10.99,0,0,"negative"
57,1.51937,13.79,2.41,1.19,72.76,0,9.77,0,0,"negative"
172,1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0,0,"negative"
14,1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0,0,"negative"
118,1.51911,13.9,3.73,1.18,72.12,0.06,8.89,0,0,"negative"
77,1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,"negative"
151,1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,"negative"
99,1.51763,12.8,3.66,1.27,73.01,0.6,8.56,0,0,"negative"
171,1.52664,11.23,0,0.77,73.21,0,14.68,0,0,"negative"
58,1.51736,12.78,3.62,1.29,72.79,0.59,8.7,0,0,"negative"
193,1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0,0,"negative"
204,1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0,0,"negative"
61,1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,"negative"
146,1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0,0,"negative"
4,1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,"negative"
139,1.51602,14.85,0,2.38,73.28,0,8.76,0.64,0.09,"negative"
31,1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,"negative"
103,1.51651,14.38,0,1.94,73.61,0,8.48,1.57,0,"negative"
152,1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,"negative"
125,1.51916,14.15,0,2.09,72.74,0,10.88,0,0,"negative"
132,1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,"negative"
128,1.51918,14.04,3.58,1.37,72.08,0.56,8.3,0,0,"negative"
82,1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0,0,"negative"
166,1.51969,14.56,0,0.56,73.48,0,11.22,0,0,"negative"
35,1.51966,14.77,3.75,0.29,72.02,0.03,9,0,0,"negative"
119,1.51806,13,3.8,1.08,73.07,0.56,8.38,0,0.12,"negative"
182,1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0,0,"negative"
122,1.51645,14.94,0,1.87,73.11,0,8.67,1.38,0,"negative"
116,1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,"negative"
137,1.51969,12.64,0,1.65,73.75,0.38,11.53,0,0,"negative"
205,1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0,0,"negative"
133,1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0,0,"negative"
96,1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,"positive"
75,1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0,0.24,"negative"
6,1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0,0,"negative"
184,1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0,0.2,"negative"
112,1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0,"negative"
176,1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0,0,"negative"
71,1.51508,15.15,0,2.25,73.5,0,8.34,0.63,0,"negative"
59,1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0,0.1,"negative"
32,1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0,0.07,"negative"
153,1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0,0.31,"negative"
124,1.51627,13,3.58,1.54,72.83,0.61,8.04,0,0,"negative"
109,1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0,0,"negative"
68,1.53125,10.73,0,2.1,69.81,0.58,13.3,3.15,0.28,"negative"
51,1.52101,13.64,4.49,1.1,71.78,0.06,8.75,0,0,"negative"
100,1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0,0.24,"negative"
52,1.51756,13.15,3.61,1.05,73.24,0.57,8.24,0,0,"negative"
101,1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0,0.17,"negative"
138,1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0,0,"negative"
16,1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0,0.09,"negative"
39,1.52739,11.02,0,0.75,73.08,0,14.96,0,0,"negative"
179,1.51618,13.53,3.55,1.54,72.99,0.39,7.78,0,0,"negative"
131,1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0,"negative"
90,1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0,0,"negative"
168,1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0,0,"negative"
169,1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0,0,"negative"
191,1.51719,14.75,0,2,73.02,0,8.53,1.59,0.08,"negative"
37,1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0,0,"negative"
178,1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0,0.16,"negative"
163,1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,"positive"
7,1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0,0,"negative"
94,1.52196,14.36,3.85,0.89,71.36,0.15,9.15,0,0,"negative"
28,1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0,0,"negative"
147,1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0,0.16,"negative"
129,1.51617,14.95,0,2.27,73.3,0,8.71,0.67,0,"negative"
24,1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0,0,"negative"
54,1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0,0,"negative"
33,1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,"negative"
72,1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0,0,"negative"
120,1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0,0,"negative"
141,1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0,0,"positive"
0,1.51742968622387,13.2601094756043,3.47847968529444,1.43540744757745,72.2696083565755,0.592084650346078,8.79,0,0,"positive"
0,1.51847490295672,13.4792012930708,3.51105623275274,1.07481338799698,72.5953284396441,0.301502862097695,8.72598531893222,0.10176038792124,0.217488181029912,"positive"
0,1.51860035176537,13.8203730957536,3.72102916862816,1.03879930326715,72.447053982676,0.0820282977120951,8.82631650032941,0,0,"positive"
0,1.51667113667833,13.2159472319391,3.5495551471482,1.36556833916344,72.7372817904944,0.555189446387813,8.45683693764266,0,0.0879736159695312,"positive"
0,1.51650287678237,13.4466966542532,3.40242696856847,1.29280905705411,72.5322470430494,0.58757303143153,8.43406752271811,0,0,"positive"
0,1.516239561381,13.2726852089493,3.4,1.2355068201106,72.8140545608848,0.562863064806443,8.42079433071893,0,0,"positive"
0,1.51643398418155,13.0674611417018,3.4,1.25710935350508,72.9868748280406,0.525058631366119,8.56121079778299,0,0,"positive"
0,1.51828117775991,13.325583098433,3.3425571535388,1.5451143070776,72.1479039291199,0.560929874014109,8.97581942128483,0,0.00395196455996484,"positive"
0,1.5172841108518,13.1411637447635,3.50865994535852,1.39812594985124,72.3708009932609,0.59741057859268,8.79,0,0,"positive"
0,1.51701118728152,13.5386160958186,3.53479101797566,0.912676479015499,72.8571408622898,0.304243041891605,8.64889008386061,0,0,"positive"
0,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
0,1.51721911503354,13.3820220374782,3.49164301380515,1.44856236292049,72.3767774319463,0.569794623274356,8.61140590730123,0,0.0510268836282194,"positive"
0,1.51906468797278,13.5982860564813,3.5431285457639,0.81569946104195,72.6552142429398,0.201713943518698,8.84307181354147,0.134357271180488,0.225400119768456,"positive"
0,1.51768324428523,13.4672849647608,3.42591277013533,1.50034304865636,72.0933545822185,0.582808135906234,8.79,0,0,"positive"
0,1.51774783541603,13.6245267581753,3.64690535163507,0.678238666329999,72.9883950686315,0.079341552280821,8.9110452787648,0,0.00386831045616418,"positive"
0,1.51802851093708,13.7133526055422,3.68269347064197,1.08352428425103,72.6499137178529,0.0995988259557635,8.68415495363064,0,0,"positive"
0,1.51821647798706,13.3905506113404,3.40055061134044,1.36616114808712,72.3079791153315,0.46233772364445,8.97828052683733,0,0,"positive"
0,1.51722840366966,13.4339096035436,3.60878192070872,1.02611497353297,72.8454322026577,0.317612995570526,8.67753926434088,0,0.0515225991141051,"positive"
0,1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,"positive"
0,1.51790559865389,13.3069777029939,3.39883475901559,1.49907147198915,72.283249848038,0.56,8.84930818496272,0,0.0255803300067782,"positive"
0,1.51661003488875,13.266989533375,3.54450988514582,1.35600930366665,72.6985005814792,0.564498255562503,8.42200697774999,0,0.085005814791657,"positive"
0,1.517013898166,13.2487770010321,3.4042607551231,1.37077963320073,72.5967067530588,0.545564530738629,8.6694758575852,0,0,"positive"
0,1.51765561486665,13.0925748316618,3.56807308555581,1.14302319778129,72.6219269144442,0.475822212502826,8.81981728611048,0.0447259291657247,0.0715614866651595,"positive"
0,1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,"positive"
0,1.51712545928253,13.3563992376742,3.50577973093838,1.43619273542892,72.4350913901208,0.568027533632703,8.5804818385723,0,0.0598623318364844,"positive"
0,1.52031547541053,13.8435622434574,3.69220445216633,0.708058257019147,72.0197515787697,0.187211596143898,9.44849656616105,0,0,"positive"
0,1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0,0.1,"positive"
0,1.51824387992673,13.3745230617234,3.38452306172345,1.41217572601978,72.2635155905876,0.48818861012347,8.98138263321482,0,0,"positive"
0,1.51829984919522,13.682604307062,3.55497959105298,0.944480727016926,72.3025510223676,0.383360545262694,8.89256348916795,0,0,"positive"
0,1.51677340397488,13.1237770397682,3.57305849895347,1.35859050732572,72.6724735094188,0.575292494767346,8.54704746337142,0,0.069415010465309,"positive"
0,1.51913868688276,13.4624505041749,3.67268469294999,0.934112078591716,72.1877697321167,0.352542519583367,9.23282686631661,0,0,"positive"
0,1.51766254723245,13.3566534905764,3.35776899371762,1.44523203350604,72.3028824424115,0.568884496858809,8.79157957015326,0,0,"positive"
0,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
0,1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,"positive"
0,1.52045791970286,13.9442364573432,3.73581028284039,0.595393456374295,72.0560868887557,0.0990046740183607,9.49166730586439,0,0,"positive"
0,1.51952458173528,13.6217672023177,3.51506032139063,1.13986212253571,71.9941163988411,0.372435369938612,9.2650947907567,0,0,"positive"
0,1.51691806195011,12.8947352456534,3.57908591458807,1.31639859788353,72.6182267687074,0.605429572940338,8.75800701058237,0,0.00914085411932319,"positive"
0,1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0,0.1,"positive"
0,1.51693647866011,12.86132050246,3.57867949754,1.30963319376111,72.6129344499111,0.609339748769999,8.78845941379666,0,0,"positive"
0,1.518021894978,13.4715514484746,3.62568958887365,1.14551752053201,72.4332761796052,0.428103605299257,8.79465475019533,0,0.0706896900665015,"positive"
0,1.51778280910743,13.6136333938991,3.59247285941616,0.858535884616431,72.7698914376646,0.18464213793166,8.89644250132609,0,0,"positive"
0,1.51894879496027,13.5807265091315,3.54444551181514,0.843355748117901,72.6574091863586,0.219273490868509,8.82331732277293,0.127772440924309,0.219254278196022,"positive"
0,1.51617349655242,13.3979510342749,3.42082402318483,1.23959908064455,72.6912249425403,0.586325172379147,8.33469931048341,0,0.0122494254028425,"positive"
0,1.51652621183811,13.0951765317563,3.44690005199285,1.29310591905378,72.9244763757777,0.531035306351259,8.54137642777059,0,0.0275882658781484,"positive"
0,1.5167,13.24,3.57,1.38,72.7,0.56,8.44,0,0.1,"positive"
0,1.51615878097432,13.390075140344,3.40534372493858,1.27771222933661,72.667556355258,0.591068744987715,8.32641246992629,0,0.0181686647911556,"positive"
0,1.51671214671415,13.0799962759949,3.4778588718595,1.66356544356327,72.5078588718595,0.602142990143038,8.46786259586457,0,0.133569167568348,"positive"
0,1.51847813487343,13.4968070257362,3.57428109885193,1.28693001082167,72.2033743283618,0.403555682459846,8.88915159852244,0,0.101845849016681,"positive"
0,1.51824242518433,13.3331449249596,3.34209661663976,1.52881804458797,72.1592189858644,0.561048308319878,8.96658778085606,0,0,"positive"
0,1.51840411698969,13.7100308847893,3.66975230083801,0.637430354012176,72.7827246907819,0.0689783185627312,9.05928778730333,0,0,"positive"
0,1.51777816756358,13.5966143997898,3.55534050863236,0.993140656207688,72.6213620345295,0.265095564629883,8.87478196336888,0,0,"positive"
0,1.52071921899746,13.9588723184727,3.7102106229309,0.713720041271299,71.8255638407636,0.17686002063565,9.52766038777307,0,0,"positive"
0,1.51712903328858,13.1793819351215,3.43252245152835,1.14152535514673,72.9263708389271,0.436370838927105,8.65201399981277,0.0348454837803729,0.0557527740485966,"positive"
0,1.51738519172549,13.2327482761443,3.444974597767,1.09616396527737,72.8943510343134,0.40435103431344,8.6795866093412,0.0481870690360665,0.0770993104577064,"positive"
0,1.51690853575092,13.297052233743,3.53852290552109,1.40754245766904,72.5701569852745,0.563934636809863,8.5088561441726,0,0.0803268159506842,"positive"
0,1.51710557652216,13.4882798873074,3.44345083737746,1.07412933166139,72.677585475035,0.456543856626376,8.49690698075108,0.0465544686187059,0.0744871497899294,"positive"
0,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
0,1.51655900925258,13.2822972242255,3.53005262156483,1.34240246735513,72.6976501542097,0.567049537370913,8.41180185051635,0,0.0765015420969576,"positive"
0,1.5175312763463,13.36595096156,3.560553677883,1.18162723554298,72.684256129805,0.434049038439989,8.58169483175501,0.0472316105850041,0.144082836546004,"positive"
0,1.51946668363308,13.9825078307721,3.77910728266463,0.971041503557935,72.1397239625664,0.055409162112046,9.04168950654799,0,0,"positive"
0,1.52073590122709,13.9469538734807,3.74002688096371,0.664097343310714,71.8856607280159,0.157304755612276,9.52280276824255,0,0.0105121679138392,"positive"
0,1.51815978812989,13.5578333508153,3.4428939600545,1.32516654429259,72.1943485817942,0.473727205977775,8.81530304619577,0.0379545692936517,0.0607273108698428,"positive"
0,1.51827092357536,13.3132855655206,3.34853503037244,1.53182059589308,72.1567144344794,0.561778131327592,8.98288747468963,0,0,"positive"
0,1.51777299583595,13.5776513984753,3.51396668758243,1.14312075751368,72.4558667503297,0.354738843571395,8.85064723442309,0,0,"positive"
0,1.51732546481142,12.9912814937439,3.51296264149249,1.37424413523637,72.4787185062561,0.596033883644268,8.84586446542293,0,0,"positive"
0,1.51778111998524,13.6074399458733,3.57895988190547,0.907520428092685,72.7158395276219,0.21392025587149,8.88855993111152,0,0,"positive"
0,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
0,1.51852161573179,13.5160023836046,3.54929982122965,0.945296245822683,72.6654997020494,0.283997616395354,8.75050268155523,0.103500893851742,0.196600834261626,"positive"
0,1.51944928550998,13.6627921651839,3.5528571188217,0.740064953637775,72.599740353697,0.157077927540522,8.93441550138406,0.141233782621566,0.225974052194506,"positive"
0,1.52033750239276,13.8186683996301,3.63320103977807,0.869826194792986,71.8956658001849,0.245856028809212,9.45074449107982,0,0,"positive"
0,1.51834876383168,13.3387419488444,3.34563996699639,1.51772213036427,72.1543819158408,0.548720066007227,8.98718001650181,0.00422997524728998,0.00676796039566398,"positive"
0,1.51819135852946,13.3759433823358,3.35608018381754,1.53540566176642,72.1170283088321,0.564594338233583,8.94405661766417,0,0,"positive"
0,1.51824280567498,13.7534580453183,3.69705959832296,1.06676380195655,72.5738929588743,0.0930143507686444,8.73742934378097,0,0,"positive"
0,1.51910530692376,13.5911056091171,3.52859130879398,0.791560232250486,72.6793366345298,0.189336634529755,8.86473789804382,0.137776402279269,0.22044224364683,"positive"
0,1.51708271824309,12.990964976009,3.59175326707773,1.19918348183855,72.6754824880045,0.517652901532128,8.81350653415546,0,0,"positive"
0,1.52127,14.32,3.9,0.83,71.5,0,9.49,0,0,"positive"
0,1.51660740897201,12.9847216354962,3.45527836450376,1.27535510125104,72.8871591899916,0.547639182251878,8.64449142525438,0,0,"positive"
0,1.51659106673931,13.1700023872592,3.44464243084658,1.70213825314306,72.5025017904444,0.598928486169316,8.3735709170159,0,0.15178426487837,"positive"
0,1.51677796758932,12.9680216071196,3.54527876914013,1.29263938457007,72.6254316581599,0.606142085460015,8.69933900831034,0,0,"positive"
0,1.51888872811258,13.5459850234538,3.51806317213923,0.829912730064243,72.7064089859277,0.216408985927701,8.84142559545115,0.126496255863458,0.202394009381533,"positive"
0,1.52127,14.32,3.9,0.83,71.5,0,9.49,0,0,"positive"
0,1.51653028569557,13.0136428641621,3.4263571358379,1.26732142662164,72.9514285870269,0.533178567918949,8.61074999181088,0,0,"positive"
0,1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,"positive"
0,1.51685945881155,13.1905652443529,3.40307276008883,1.33989176230971,72.711942271383,0.538436560533009,8.64452796186553,0,0,"positive"
0,1.51668356601965,13.2071320392983,3.53055844715796,1.50489825066645,72.6276904864563,0.573147184280679,8.42027922357898,0,0.123007572491188,"positive"
0,1.51675574019672,13.0379060169589,3.49740077784052,1.5959203843982,72.5274007778405,0.60364621368004,8.52949476088164,0,0.108014367439318,"positive"
0,1.51667099951586,13.1197246053722,3.4594135760772,1.72741454434814,72.4894135760772,0.600724121236708,8.40968897070503,0,0.157689938975964,"positive"
0,1.52127,14.32,3.9,0.83,71.5,0,9.49,0,0,"positive"
0,1.52089149004155,13.9635727894143,3.72252824018244,0.608955450768117,71.9364805156505,0.118516309049446,9.52055210244842,0.0255489271483384,0.0408782834373415,"positive"
0,1.51677168737268,13.1264949932555,3.5729869738617,1.35909118296811,72.6731172352447,0.57493486930849,8.54454408515943,0,0.0701302613830194,"positive"
0,1.5167520676826,13.2542449320317,3.56214072715491,1.38687686373945,72.667580499514,0.560982409105636,8.45719215934863,0,0.0950879544718191,"positive"
0,1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,"positive"
0,1.51659573107314,13.0895126179047,3.50622808710206,1.27311404355103,72.6427875168435,0.601803120789118,8.59737333854427,0,0,"positive"
0,1.51699543609079,13.2815501161478,3.50064588172827,1.01442404858302,73.0059741647309,0.334811577619985,8.72090423441958,0,0,"positive"
0,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
0,1.51705155103297,13.2595306129428,3.52008843359072,1.41472108967602,72.5784761861339,0.56,8.55935374576133,0,0.0782993189524859,"positive"
0,1.517810594256,13.6725693160668,3.66808453112841,1.10056804701686,72.7272193561122,0.10629458989948,8.62998013626784,0,0,"positive"
0,1.51715433999107,13.4915909870481,3.4455579008488,1.06705561857903,72.6769834569003,0.45007216167869,8.50548573917011,0.0488120366237126,0.0780992585979402,"positive"
0,1.51778083809363,13.6064063432999,3.57670474901795,0.915695284809917,72.7068189960718,0.218806377127767,8.88724443692714,0,0,"positive"
0,1.5186786407993,13.5939560050145,3.48558436956257,1.07230796489865,72.3946651187167,0.33580434449017,8.84814182274044,0.0872127341106534,0.139540374577045,"positive"
0,1.51845822662096,13.3634804964252,3.36008829785511,1.49408389061689,72.1232597517874,0.538476823726669,9.02156732520089,0,0,"positive"
0,1.51926206692511,13.6887877762388,3.67793630061438,0.925531365834176,72.1830419286364,0.304361393281724,9.12738380917581,0,0.0431914207292721,"positive"
0,1.52108416482552,14.0156503748405,3.7559526698268,0.582575573746581,71.8345206319052,0.108160304466728,9.62350838432089,0,0,"positive"
0,1.51927984954707,13.6274686556403,3.53707601964939,0.76065164270578,72.6575188066159,0.167518806615844,8.8835254720808,0.146867163910065,0.234987462256104,"positive"
0,1.51655545534027,13.1881318267714,3.44140503093367,1.66717433408368,72.5160988700786,0.598281006186735,8.36968603712041,0,0.140777105174493,"positive"
0,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
