"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
4143,0.67,0.535,0.19,1.669,0.7465,0.2935,0.508,"negative"
2319,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,"negative"
551,0.65,0.515,0.16,1.1625,0.495,0.203,0.33,"negative"
1458,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,"negative"
680,0.37,0.275,0.1,0.2225,0.093,0.026,0.08,"negative"
3770,0.575,0.45,0.145,0.795,0.364,0.1505,0.26,"negative"
3331,0.44,0.34,0.125,0.4895,0.1735,0.0875,0.2,"negative"
2224,0.59,0.475,0.155,0.857,0.356,0.174,0.28,"negative"
1862,0.52,0.415,0.14,0.6375,0.308,0.1335,0.168,"negative"
3893,0.495,0.38,0.135,0.6295,0.263,0.1425,0.215,"negative"
671,0.475,0.385,0.145,0.6175,0.235,0.108,0.215,"negative"
253,0.595,0.455,0.155,1.0605,0.5135,0.2165,0.3,"negative"
787,0.495,0.385,0.135,0.709,0.211,0.1375,0.262,"negative"
1253,0.425,0.325,0.11,0.3335,0.173,0.045,0.1,"negative"
1665,0.605,0.47,0.155,0.974,0.393,0.224,0.3345,"negative"
3590,0.65,0.475,0.165,1.3875,0.58,0.3485,0.3095,"negative"
2187,0.47,0.37,0.135,0.547,0.222,0.1325,0.17,"negative"
908,0.335,0.25,0.075,0.186,0.0945,0.038,0.0445,"negative"
3192,0.565,0.435,0.185,1.032,0.354,0.2045,0.31,"negative"
1257,0.43,0.315,0.095,0.378,0.175,0.08,0.1045,"negative"
1796,0.585,0.45,0.15,0.8915,0.3975,0.2035,0.253,"negative"
2410,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,"negative"
1066,0.34,0.265,0.08,0.2015,0.09,0.0475,0.055,"negative"
2871,0.4,0.315,0.09,0.3245,0.151,0.073,0.088,"negative"
4112,0.56,0.42,0.14,0.837,0.414,0.214,0.2,"negative"
987,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,"negative"
2162,0.55,0.47,0.15,0.897,0.377,0.184,0.29,"negative"
3300,0.66,0.525,0.19,1.67,0.6525,0.4875,0.49,"negative"
2478,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,"negative"
2310,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,"negative"
2461,0.44,0.325,0.08,0.413,0.144,0.1015,0.13,"negative"
1326,0.565,0.39,0.125,0.744,0.352,0.13,0.1685,"negative"
3493,0.555,0.43,0.135,0.812,0.4055,0.163,0.2215,"negative"
1754,0.72,0.525,0.18,1.445,0.631,0.3215,0.435,"negative"
105,0.605,0.47,0.16,1.1735,0.4975,0.2405,0.345,"negative"
3411,0.48,0.355,0.115,0.5785,0.25,0.106,0.184,"negative"
2076,0.61,0.43,0.14,0.909,0.438,0.2,0.22,"negative"
1287,0.505,0.38,0.12,0.594,0.2595,0.1435,0.18,"negative"
2068,0.55,0.41,0.13,0.8705,0.4455,0.2115,0.213,"negative"
3422,0.63,0.475,0.15,1.172,0.536,0.254,0.316,"negative"
1262,0.455,0.365,0.115,0.4305,0.184,0.108,0.1245,"negative"
2246,0.47,0.365,0.12,0.543,0.2295,0.1495,0.15,"negative"
1809,0.645,0.5,0.16,1.3815,0.672,0.326,0.315,"negative"
529,0.57,0.45,0.16,0.9715,0.3965,0.255,0.26,"negative"
3069,0.655,0.49,0.16,1.204,0.5455,0.2615,0.3225,"negative"
3781,0.62,0.5,0.175,1.107,0.4895,0.24,0.343,"negative"
171,0.695,0.55,0.215,1.9565,0.7125,0.541,0.59,"negative"
2145,0.465,0.35,0.12,0.5205,0.2015,0.1625,0.185,"negative"
2288,0.58,0.475,0.155,0.974,0.4305,0.23,0.285,"negative"
1122,0.55,0.415,0.135,0.8145,0.427,0.1855,0.175,"negative"
2923,0.605,0.49,0.18,1.167,0.457,0.29,0.3745,"negative"
3766,0.555,0.46,0.16,0.86,0.3345,0.1935,0.275,"negative"
2505,0.375,0.3,0.075,0.144,0.059,0.03,0.044,"negative"
2659,0.555,0.425,0.13,0.648,0.2835,0.133,0.2105,"negative"
795,0.515,0.405,0.145,0.695,0.215,0.1635,0.234,"negative"
653,0.47,0.35,0.13,0.466,0.1845,0.099,0.145,"negative"
2656,0.545,0.4,0.14,0.778,0.368,0.215,0.18,"negative"
3449,0.525,0.44,0.125,0.7115,0.3205,0.159,0.1915,"negative"
3625,0.69,0.53,0.19,1.5955,0.678,0.331,0.48,"negative"
882,0.66,0.53,0.17,1.3905,0.5905,0.212,0.453,"negative"
598,0.605,0.47,0.14,0.939,0.3385,0.201,0.32,"negative"
3569,0.58,0.47,0.165,1.041,0.54,0.166,0.279,"negative"
40,0.355,0.29,0.09,0.3275,0.134,0.086,0.09,"negative"
3827,0.68,0.52,0.175,1.543,0.7525,0.351,0.374,"negative"
2196,0.405,0.305,0.105,0.3625,0.1565,0.0705,0.125,"negative"
3702,0.67,0.51,0.155,1.278,0.5605,0.3045,0.358,"negative"
3877,0.45,0.355,0.115,0.478,0.18,0.1185,0.155,"negative"
1332,0.57,0.435,0.125,0.8965,0.383,0.1835,0.275,"negative"
1285,0.5,0.395,0.14,0.6215,0.2925,0.1205,0.195,"negative"
2844,0.62,0.48,0.17,1.1045,0.535,0.25,0.287,"negative"
548,0.205,0.155,0.045,0.0425,0.017,0.0055,0.0155,"negative"
1204,0.745,0.565,0.215,1.931,0.896,0.4585,0.5,"negative"
3957,0.61,0.5,0.18,1.438,0.5185,0.3735,0.3345,"negative"
827,0.41,0.325,0.1,0.394,0.208,0.0655,0.106,"negative"
3060,0.63,0.495,0.18,1.31,0.495,0.295,0.4695,"negative"
4011,0.62,0.465,0.14,1.011,0.479,0.2385,0.255,"negative"
152,0.605,0.5,0.185,1.1185,0.469,0.2585,0.335,"negative"
1598,0.53,0.42,0.13,0.8365,0.3745,0.167,0.249,"negative"
2935,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,"negative"
2238,0.46,0.36,0.115,0.4755,0.2105,0.105,0.16,"negative"
130,0.71,0.54,0.165,1.959,0.7665,0.261,0.78,"negative"
2193,0.43,0.325,0.11,0.3675,0.1355,0.0935,0.12,"negative"
749,0.695,0.515,0.175,1.5165,0.578,0.4105,0.39,"negative"
4019,0.68,0.55,0.175,1.473,0.713,0.282,0.4295,"negative"
1044,0.69,0.505,0.2,1.872,0.893,0.4015,0.48,"negative"
434,0.545,0.42,0.14,0.7505,0.2475,0.13,0.255,"negative"
1578,0.495,0.4,0.105,0.602,0.2505,0.1265,0.19,"negative"
2819,0.375,0.285,0.09,0.2545,0.119,0.0595,0.0675,"negative"
2780,0.595,0.475,0.14,1.0305,0.4925,0.217,0.278,"negative"
3917,0.645,0.49,0.19,1.3065,0.479,0.3565,0.345,"negative"
3139,0.55,0.425,0.16,0.97,0.2885,0.139,0.48,"negative"
3460,0.625,0.495,0.16,1.1115,0.4495,0.2825,0.345,"negative"
1322,0.56,0.455,0.145,0.974,0.547,0.1615,0.235,"negative"
2447,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,"negative"
2016,0.505,0.395,0.135,0.5915,0.288,0.1315,0.185,"negative"
1007,0.61,0.475,0.155,1.168,0.554,0.239,0.3295,"negative"
1858,0.515,0.415,0.135,0.7125,0.285,0.152,0.245,"negative"
2797,0.64,0.485,0.15,1.098,0.5195,0.222,0.3175,"negative"
4161,0.385,0.255,0.1,0.3175,0.137,0.068,0.092,"negative"
1526,0.72,0.565,0.2,2.1055,1.017,0.363,0.494,"negative"
2545,0.225,0.17,0.07,0.0565,0.024,0.013,0.016,"negative"
986,0.57,0.445,0.14,1.0635,0.5265,0.2195,0.24,"negative"
2568,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,"negative"
2000,0.36,0.27,0.085,0.2185,0.1065,0.038,0.062,"negative"
355,0.635,0.515,0.17,1.275,0.509,0.286,0.34,"negative"
1087,0.45,0.34,0.12,0.4925,0.241,0.1075,0.12,"negative"
4110,0.515,0.4,0.14,0.7165,0.3495,0.1595,0.1785,"negative"
1528,0.74,0.57,0.18,1.8725,0.9115,0.427,0.446,"negative"
3720,0.43,0.31,0.13,0.6485,0.2735,0.163,0.184,"negative"
1493,0.62,0.485,0.155,1.049,0.462,0.231,0.25,"negative"
2638,0.46,0.37,0.12,0.5335,0.2645,0.108,0.1345,"negative"
3175,0.49,0.38,0.13,0.539,0.229,0.1355,0.165,"negative"
899,0.3,0.235,0.08,0.131,0.05,0.0265,0.043,"negative"
2281,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,"negative"
2552,0.315,0.235,0.07,0.149,0.058,0.0325,0.047,"negative"
3158,0.34,0.255,0.085,0.204,0.097,0.021,0.05,"negative"
1327,0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215,"negative"
1972,0.68,0.54,0.155,1.534,0.671,0.379,0.384,"negative"
3109,0.395,0.3,0.12,0.2995,0.1265,0.068,0.0895,"negative"
1158,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,"negative"
9,0.475,0.37,0.125,0.5095,0.2165,0.1125,0.165,"negative"
273,0.62,0.485,0.205,1.219,0.3875,0.2505,0.385,"negative"
4173,0.6,0.475,0.205,1.176,0.5255,0.2875,0.308,"negative"
2611,0.635,0.495,0.18,1.596,0.617,0.317,0.37,"negative"
3338,0.585,0.475,0.185,0.8575,0.3465,0.1785,0.275,"negative"
1078,0.425,0.325,0.115,0.3685,0.162,0.0865,0.1045,"negative"
3813,0.38,0.275,0.095,0.2425,0.106,0.0485,0.21,"negative"
2400,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,"negative"
2848,0.63,0.49,0.165,1.2005,0.575,0.273,0.294,"negative"
2230,0.505,0.4,0.165,0.729,0.2675,0.155,0.25,"negative"
23,0.565,0.44,0.155,0.9395,0.4275,0.214,0.27,"negative"
165,0.65,0.545,0.23,1.752,0.5605,0.2895,0.815,"negative"
3347,0.49,0.385,0.115,0.683,0.3265,0.1615,0.165,"negative"
2897,0.55,0.435,0.165,0.804,0.34,0.194,0.244,"negative"
89,0.46,0.355,0.13,0.517,0.2205,0.114,0.165,"negative"
158,0.645,0.485,0.215,1.514,0.546,0.2615,0.635,"negative"
3646,0.485,0.365,0.125,0.426,0.163,0.0965,0.151,"negative"
3285,0.62,0.51,0.175,1.1255,0.4985,0.227,0.315,"negative"
3063,0.635,0.5,0.18,1.154,0.4405,0.2315,0.387,"negative"
628,0.38,0.305,0.095,0.2815,0.1255,0.0525,0.09,"negative"
774,0.49,0.38,0.14,0.7605,0.245,0.167,0.185,"negative"
3814,0.46,0.34,0.1,0.386,0.1805,0.0875,0.0965,"negative"
3940,0.54,0.44,0.16,1.0905,0.391,0.2295,0.355,"negative"
1046,0.705,0.535,0.18,1.685,0.693,0.42,0.4045,"negative"
1035,0.66,0.505,0.185,1.528,0.69,0.3025,0.441,"negative"
3156,0.43,0.35,0.09,0.397,0.1575,0.089,0.12,"negative"
4041,0.575,0.46,0.165,0.9575,0.4815,0.1945,0.236,"negative"
1581,0.5,0.375,0.14,0.559,0.2375,0.135,0.169,"negative"
1919,0.605,0.455,0.145,0.862,0.334,0.1985,0.3,"negative"
3579,0.62,0.48,0.165,1.043,0.4835,0.221,0.31,"negative"
3487,0.52,0.38,0.13,0.5345,0.2375,0.122,0.1535,"negative"
1926,0.615,0.47,0.15,1.0875,0.4975,0.283,0.2685,"negative"
1813,0.655,0.545,0.19,1.4245,0.6325,0.333,0.378,"negative"
2280,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,"negative"
2946,0.635,0.485,0.18,1.1795,0.4785,0.2775,0.355,"negative"
3187,0.72,0.575,0.23,2.2695,0.8835,0.3985,0.665,"negative"
3763,0.535,0.4,0.145,0.705,0.3065,0.1365,0.22,"negative"
2009,0.435,0.325,0.12,0.346,0.159,0.084,0.095,"negative"
298,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03,"negative"
3654,0.53,0.41,0.125,0.769,0.346,0.173,0.215,"negative"
930,0.445,0.335,0.11,0.4355,0.2025,0.1095,0.1195,"negative"
4130,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,"negative"
2603,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,"negative"
1552,0.39,0.29,0.1,0.2225,0.095,0.0465,0.073,"negative"
3631,0.3,0.225,0.075,0.1345,0.057,0.028,0.044,"negative"
2492,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,"negative"
2197,0.27,0.19,0.08,0.081,0.0265,0.0195,0.03,"negative"
2701,0.68,0.52,0.165,1.4775,0.724,0.279,0.406,"negative"
2458,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,"negative"
1697,0.63,0.495,0.175,1.2695,0.605,0.271,0.328,"negative"
3826,0.68,0.54,0.195,1.7825,0.5565,0.3235,0.4285,"negative"
4030,0.44,0.325,0.11,0.4965,0.258,0.1195,0.1075,"negative"
2203,0.42,0.345,0.105,0.43,0.175,0.096,0.13,"negative"
4051,0.625,0.47,0.145,1.7855,0.675,0.247,0.3245,"negative"
1449,0.455,0.335,0.135,0.501,0.274,0.0995,0.1065,"negative"
3489,0.535,0.42,0.16,0.7465,0.348,0.1515,0.2185,"negative"
2096,0.425,0.33,0.08,0.361,0.134,0.0825,0.125,"negative"
3932,0.235,0.18,0.06,0.058,0.022,0.0145,0.018,"negative"
35,0.705,0.55,0.2,1.7095,0.633,0.4115,0.49,"negative"
2259,0.55,0.46,0.175,0.869,0.3155,0.1825,0.32,"negative"
3153,0.54,0.41,0.13,0.56,0.2375,0.1065,0.175,"negative"
3150,0.665,0.5,0.175,1.742,0.595,0.3025,0.725,"negative"
3186,0.51,0.385,0.135,0.632,0.282,0.145,0.17,"negative"
1214,0.305,0.215,0.065,0.1075,0.044,0.0205,0.038,"negative"
3736,0.625,0.47,0.15,1.124,0.556,0.2315,0.287,"negative"
3490,0.55,0.44,0.16,0.985,0.4645,0.201,0.27,"negative"
2990,0.595,0.485,0.15,1.0835,0.5305,0.231,0.276,"negative"
1100,0.5,0.38,0.125,0.519,0.2485,0.1135,0.134,"negative"
3262,0.565,0.45,0.115,0.9085,0.398,0.197,0.29,"negative"
3674,0.6,0.47,0.16,1.012,0.441,0.2015,0.305,"negative"
2225,0.355,0.28,0.11,0.2235,0.0815,0.0525,0.08,"negative"
950,0.48,0.36,0.1,0.439,0.194,0.099,0.115,"negative"
755,0.62,0.505,0.185,1.5275,0.69,0.368,0.35,"negative"
1336,0.58,0.46,0.155,1.4395,0.6715,0.273,0.2955,"negative"
4028,0.435,0.335,0.11,0.334,0.1355,0.0775,0.0965,"negative"
316,0.45,0.355,0.11,0.4585,0.194,0.067,0.14,"negative"
2671,0.595,0.465,0.15,1.1005,0.5415,0.166,0.265,"negative"
2565,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,"negative"
2734,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,"negative"
556,0.5,0.385,0.15,0.6265,0.2605,0.1665,0.16,"negative"
3461,0.625,0.47,0.17,1.255,0.525,0.2415,0.405,"negative"
2199,0.65,0.515,0.195,1.4005,0.5195,0.36,0.44,"negative"
140,0.375,0.285,0.095,0.253,0.096,0.0575,0.0925,"negative"
3895,0.76,0.575,0.19,1.829,0.7035,0.386,0.56,"negative"
4167,0.515,0.4,0.125,0.615,0.2865,0.123,0.1765,"negative"
2507,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,"negative"
2200,0.645,0.49,0.215,1.406,0.4265,0.2285,0.51,"negative"
3475,0.4,0.29,0.1,0.258,0.104,0.059,0.0815,"negative"
3099,0.58,0.43,0.125,0.9115,0.446,0.2075,0.121,"negative"
38,0.45,0.355,0.105,0.5225,0.237,0.1165,0.145,"negative"
3853,0.485,0.4,0.155,0.731,0.236,0.183,0.255,"negative"
3880,0.565,0.455,0.13,1.058,0.439,0.2645,0.3,"negative"
1751,0.71,0.56,0.22,2.015,0.9215,0.454,0.566,"negative"
517,0.4,0.29,0.115,0.2795,0.1115,0.0575,0.075,"negative"
1985,0.135,0.13,0.04,0.029,0.0125,0.0065,0.008,"negative"
1958,0.65,0.51,0.155,1.189,0.483,0.278,0.3645,"negative"
2706,0.725,0.55,0.2,1.51,0.8735,0.4265,0.5085,"negative"
2941,0.63,0.53,0.18,1.2795,0.618,0.256,0.315,"negative"
1695,0.63,0.49,0.17,1.1745,0.5255,0.273,0.339,"negative"
2921,0.6,0.465,0.165,1.0475,0.465,0.2345,0.315,"negative"
1728,0.665,0.525,0.175,1.443,0.6635,0.3845,0.353,"negative"
2100,0.5,0.38,0.155,0.66,0.2655,0.1365,0.215,"positive"
2442,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,"negative"
1414,0.695,0.565,0.19,1.7635,0.7465,0.399,0.4975,"negative"
1583,0.515,0.375,0.11,0.6065,0.3005,0.131,0.15,"negative"
3025,0.495,0.375,0.115,0.507,0.241,0.103,0.15,"negative"
1154,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,"negative"
991,0.58,0.46,0.18,1.0515,0.4095,0.2595,0.276,"negative"
1171,0.63,0.47,0.155,1.1325,0.589,0.211,0.287,"negative"
1846,0.47,0.375,0.12,0.487,0.196,0.099,0.135,"negative"
2004,0.395,0.29,0.095,0.3,0.158,0.068,0.078,"negative"
843,0.525,0.395,0.13,0.7635,0.3375,0.1425,0.225,"negative"
3035,0.55,0.445,0.145,0.783,0.3045,0.157,0.265,"negative"
4125,0.55,0.42,0.145,0.7385,0.321,0.1485,0.252,"negative"
3195,0.325,0.245,0.075,0.1495,0.0605,0.033,0.045,"negative"
1120,0.545,0.41,0.12,0.793,0.434,0.1405,0.19,"negative"
1724,0.66,0.5,0.165,1.3195,0.667,0.269,0.341,"negative"
3778,0.595,0.48,0.185,1.1785,0.526,0.2975,0.314,"negative"
3705,0.675,0.535,0.185,1.5575,0.7035,0.402,0.4,"negative"
411,0.59,0.5,0.165,1.1045,0.4565,0.2425,0.34,"negative"
3608,0.555,0.405,0.12,0.913,0.4585,0.196,0.2065,"negative"
2754,0.525,0.415,0.15,0.7055,0.329,0.147,0.199,"negative"
1236,0.375,0.275,0.095,0.2465,0.11,0.0415,0.0775,"negative"
635,0.36,0.295,0.1,0.2105,0.066,0.0525,0.075,"negative"
1521,0.68,0.515,0.17,1.6115,0.8415,0.306,0.395,"negative"
999,0.595,0.45,0.15,1.114,0.5865,0.2205,0.25,"negative"
1621,0.565,0.42,0.155,0.743,0.31,0.186,0.231,"negative"
2452,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,"negative"
698,0.28,0.205,0.1,0.1165,0.0545,0.0285,0.03,"negative"
794,0.58,0.465,0.16,1.0345,0.315,0.26,0.3635,"negative"
180,0.58,0.475,0.15,0.97,0.385,0.2165,0.35,"negative"
349,0.375,0.305,0.115,0.2715,0.092,0.074,0.09,"negative"
4149,0.33,0.23,0.08,0.14,0.0565,0.0365,0.046,"negative"
2350,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,"positive"
353,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,"negative"
1566,0.465,0.345,0.11,0.393,0.1825,0.0735,0.12,"negative"
3551,0.525,0.39,0.105,0.567,0.2875,0.1075,0.16,"negative"
1428,0.14,0.105,0.035,0.014,0.0055,0.0025,0.004,"negative"
420,0.545,0.41,0.14,0.625,0.223,0.16,0.235,"negative"
1729,0.665,0.505,0.16,1.289,0.6145,0.253,0.3665,"negative"
3742,0.705,0.555,0.195,1.7525,0.7105,0.4215,0.516,"negative"
719,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,"negative"
370,0.69,0.56,0.215,1.719,0.68,0.299,0.47,"negative"
1209,0.185,0.375,0.12,0.4645,0.196,0.1045,0.15,"negative"
4059,0.545,0.405,0.13,0.658,0.327,0.1445,0.174,"negative"
2521,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,"negative"
317,0.635,0.535,0.19,1.242,0.576,0.2475,0.39,"negative"
3279,0.69,0.54,0.185,1.6195,0.533,0.353,0.555,"negative"
3497,0.59,0.46,0.145,0.929,0.38,0.24,0.255,"negative"
2827,0.52,0.4,0.105,0.872,0.4515,0.1615,0.1985,"negative"
1159,0.605,0.475,0.165,1.056,0.433,0.2195,0.357,"negative"
4094,0.635,0.485,0.155,1.073,0.467,0.1975,0.35,"negative"
2496,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,"negative"
2845,0.625,0.475,0.175,1.3405,0.656,0.283,0.337,"negative"
3266,0.4,0.335,0.115,0.4335,0.2105,0.1205,0.12,"negative"
3000,0.64,0.495,0.165,1.307,0.678,0.292,0.266,"negative"
3407,0.39,0.315,0.09,0.3095,0.147,0.05,0.09,"negative"
1851,0.495,0.38,0.135,0.5095,0.2065,0.1165,0.165,"negative"
2394,0.61,0.475,0.17,1.0385,0.4435,0.241,0.32,"negative"
3228,0.64,0.505,0.19,1.2765,0.4835,0.328,0.4,"negative"
2785,0.61,0.48,0.185,1.3065,0.6895,0.2915,0.29,"negative"
1338,0.58,0.445,0.15,0.858,0.4,0.156,0.253,"negative"
3133,0.46,0.36,0.125,0.547,0.2165,0.1105,0.19,"negative"
566,0.35,0.255,0.065,0.179,0.0705,0.0385,0.06,"negative"
554,0.48,0.37,0.12,0.514,0.2075,0.131,0.155,"negative"
1821,0.72,0.56,0.18,1.5865,0.691,0.375,0.4425,"negative"
3808,0.52,0.375,0.135,0.5375,0.221,0.117,0.17,"negative"
322,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015,"negative"
2918,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,"negative"
332,0.4,0.325,0.12,0.3185,0.134,0.0565,0.095,"negative"
1006,0.61,0.47,0.15,1.1625,0.565,0.258,0.3085,"negative"
