"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
309,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,"negative"
175,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,"positive"
1,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,"positive"
224,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,"negative"
238,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,"negative"
174,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,"positive"
126,0.54,0.455,0.14,0.972,0.419,0.255,0.269,"negative"
142,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,"negative"
251,0.6,0.445,0.175,1.057,0.383,0.216,0.355,"negative"
247,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,"positive"
228,0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,"negative"
171,0.415,0.325,0.1,0.385,0.167,0.08,0.125,"negative"
266,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,"negative"
154,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,"negative"
4,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,"negative"
255,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,"negative"
107,0.585,0.47,0.165,1.409,0.8,0.229,0.295,"negative"
216,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,"negative"
22,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,"positive"
129,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,"negative"
38,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,"negative"
212,0.655,0.515,0.155,1.309,0.524,0.346,0.385,"negative"
211,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,"negative"
105,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,"negative"
139,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,"negative"
113,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,"negative"
210,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,"negative"
229,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,"negative"
127,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,"negative"
37,0.475,0.375,0.125,0.593,0.277,0.115,0.18,"negative"
204,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,"negative"
50,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,"negative"
314,0.69,0.535,0.185,1.826,0.797,0.409,0.499,"negative"
112,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,"negative"
24,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,"negative"
75,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,"negative"
300,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,"negative"
282,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,"negative"
56,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
278,0.625,0.5,0.175,1.273,0.564,0.302,0.374,"negative"
102,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,"negative"
73,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,"negative"
203,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,"negative"
201,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,"negative"
134,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,"negative"
246,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,"negative"
221,0.615,0.475,0.175,1.194,0.559,0.259,0.3165,"negative"
307,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,"negative"
182,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,"negative"
285,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,"negative"
194,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,"negative"
164,0.555,0.455,0.18,0.958,0.296,0.195,0.39,"negative"
298,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,"negative"
124,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,"negative"
10,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,"negative"
98,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,"negative"
54,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,"negative"
29,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,"negative"
152,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,"negative"
222,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,"negative"
12,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,"negative"
9,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,"negative"
121,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,"negative"
27,0.295,0.215,0.085,0.128,0.049,0.034,0.04,"negative"
296,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,"negative"
321,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,"negative"
3,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,"positive"
227,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,"negative"
20,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,"negative"
34,0.58,0.455,0.17,0.93,0.408,0.259,0.22,"negative"
136,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,"negative"
243,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,"negative"
169,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,"positive"
158,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,"negative"
16,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,"negative"
252,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,"negative"
97,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,"negative"
125,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,"negative"
88,0.57,0.455,0.15,1.107,0.54,0.255,0.27,"negative"
96,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,"negative"
85,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,"negative"
128,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,"negative"
62,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,"positive"
189,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,"negative"
272,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,"negative"
207,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,"negative"
30,0.355,0.275,0.09,0.251,0.097,0.053,0.08,"negative"
84,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,"negative"
19,0.445,0.355,0.15,0.485,0.181,0.125,0.155,"negative"
303,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,"negative"
17,0.4,0.3,0.11,0.315,0.109,0.067,0.12,"negative"
42,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,"negative"
187,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,"positive"
147,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,"negative"
277,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,"negative"
167,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,"negative"
39,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,"negative"
61,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,"positive"
90,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,"negative"
5,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,"negative"
177,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,"negative"
33,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,"negative"
161,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,"negative"
233,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,"negative"
59,0.355,0.265,0.09,0.168,0.05,0.041,0.063,"negative"
52,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,"negative"
21,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,"negative"
206,0.56,0.435,0.135,0.72,0.329,0.103,0.251,"negative"
91,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,"negative"
2,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,"negative"
223,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,"negative"
99,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,"negative"
36,0.68,0.58,0.2,1.787,0.585,0.453,0.6,"positive"
65,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,"negative"
270,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,"negative"
83,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,"negative"
190,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,"negative"
148,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,"negative"
313,0.575,0.45,0.15,0.858,0.449,0.166,0.215,"negative"
295,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,"negative"
322,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,"negative"
7,0.505,0.405,0.11,0.625,0.305,0.16,0.175,"negative"
40,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,"negative"
217,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,"negative"
72,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,"negative"
15,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,"negative"
280,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,"negative"
286,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,"negative"
53,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,"negative"
244,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,"negative"
310,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,"negative"
116,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,"negative"
199,0.59,0.47,0.15,0.861,0.413,0.164,0.249,"negative"
215,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,"negative"
305,0.65,0.515,0.215,1.498,0.564,0.323,0.425,"negative"
120,0.75,0.55,0.18,1.893,0.942,0.397,0.445,"negative"
250,0.535,0.42,0.16,0.72,0.275,0.164,0.225,"negative"
315,0.64,0.49,0.18,1.36,0.653,0.347,0.305,"negative"
155,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,"negative"
202,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,"negative"
241,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,"negative"
160,0.57,0.45,0.17,1.098,0.414,0.187,0.405,"negative"
242,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,"negative"
55,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,"positive"
265,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,"positive"
234,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,"negative"
249,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,"negative"
218,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,"negative"
323,0.405,0.3,0.085,0.3035,0.15,0.0505,0.088,"negative"
294,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,"negative"
82,0.425,0.34,0.1,0.382,0.164,0.096,0.1,"negative"
299,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,"negative"
138,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,"negative"
151,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,"negative"
48,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,"positive"
256,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,"negative"
58,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,"negative"
159,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,"negative"
44,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,"negative"
101,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,"negative"
132,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,"negative"
198,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,"negative"
115,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,"negative"
157,0.71,0.565,0.195,1.817,0.785,0.492,0.49,"negative"
320,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,"negative"
268,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,"negative"
316,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,"negative"
45,0.64,0.54,0.175,1.221,0.51,0.259,0.39,"negative"
267,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,"negative"
23,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,"negative"
205,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,"negative"
180,0.34,0.255,0.095,0.213,0.081,0.034,0.07,"negative"
318,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,"negative"
66,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,"negative"
104,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,"negative"
31,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,"negative"
57,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,"negative"
200,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,"negative"
6,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,"negative"
109,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,"negative"
43,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,"positive"
108,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,"negative"
253,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,"positive"
80,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,"negative"
71,0.53,0.41,0.165,0.732,0.189,0.17,0.31,"negative"
106,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,"negative"
74,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,"negative"
306,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,"negative"
179,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,"negative"
324,0.565,0.45,0.165,0.887,0.37,0.239,0.249,"negative"
235,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,"negative"
297,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,"positive"
188,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,"negative"
312,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,"negative"
197,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,"negative"
276,0.335,0.26,0.085,0.192,0.097,0.03,0.054,"negative"
230,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,"negative"
49,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,"positive"
70,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,"negative"
0,0.665410145212577,0.56571145511996,0.196996413541808,1.78130515964998,0.576655764827158,0.437258223712751,0.609071784618732,"positive"
0,0.504171284764254,0.388083691873835,0.180653924576306,0.797082115876173,0.259686259207731,0.152736655360375,0.299644321019029,"positive"
0,0.589718530835621,0.473369548193397,0.162985356951779,0.941568719843471,0.376918606236729,0.183505289751251,0.27256372798332,"positive"
0,0.582722332412782,0.445057699145263,0.174194105511164,1.07069269833591,0.407441773191886,0.235703089518741,0.332101020642137,"positive"
0,0.632164494474103,0.507939749710146,0.184210294779751,1.4420670363551,0.650298594466446,0.32785268686165,0.4222429805462,"positive"
0,0.451589480049391,0.345153545877688,0.135951957647653,0.62187959866408,0.260863438329928,0.119090522762881,0.197469284205282,"positive"
0,0.674188277333718,0.549261481816032,0.182313530358973,1.79929737428988,0.808853097509381,0.40043825546908,0.461902925624944,"positive"
0,0.643215127048992,0.544482718268981,0.239620599462038,1.80368276983203,0.731124609516881,0.477751949236979,0.542662997792844,"positive"
0,0.664346275594606,0.546929188878508,0.192674250028565,1.7962780613517,0.791555639390327,0.414284102895126,0.474989612931564,"positive"
0,0.508380124039773,0.391547130242566,0.192970865876916,0.799238909939695,0.258704817729109,0.162411456834535,0.307821926819374,"positive"
0,0.521116185351319,0.395269815134618,0.159978475681849,0.981673234748869,0.264093127033268,0.214319385290446,0.364021079725811,"positive"
0,0.626934230405661,0.474905072972706,0.180916215554855,1.41974847965151,0.488897915983225,0.306222142028271,0.475935917681979,"positive"
0,0.589389219006866,0.464883428359833,0.175732942557395,0.924945931768777,0.357144896708782,0.177533600899452,0.286196024269844,"positive"
0,0.64407468344349,0.514015057954244,0.1846118431257,1.45964167895153,0.583273112581024,0.314591588632913,0.409522885042043,"positive"
0,0.581633368448866,0.442727257003087,0.173406463146726,1.07171401041058,0.399503155784245,0.23438650818185,0.33536293962328,"positive"
0,0.584766048260753,0.444688381335999,0.161167047639835,0.897818095972698,0.352117341027641,0.154262587032921,0.318636365868421,"positive"
0,0.555734757640939,0.412192723292473,0.164995449936446,0.88223189933944,0.316923230487215,0.1413147543684,0.338092820759182,"positive"
0,0.63273199366023,0.501345481824385,0.179695803231071,1.44912704294621,0.578258810192661,0.302556531963966,0.403424352321825,"positive"
0,0.541982512855928,0.432226969327316,0.147410673170269,0.8868708998745,0.305477176791938,0.146758631046403,0.31596393370961,"positive"
0,0.593144434420295,0.466768566773049,0.149129959397923,1.03685769080451,0.37940036587766,0.176173925537697,0.369548345722804,"positive"
0,0.671178832330519,0.548416496101859,0.1848704026847,1.79235595280024,0.803413679694898,0.404473585532804,0.461458213182081,"positive"
0,0.583923769118644,0.491193444671271,0.149348382999302,0.998267756919281,0.401293930097439,0.162520803633815,0.314003300920319,"positive"
0,0.52486954197483,0.397880904167492,0.156671535228605,0.990083573892106,0.271377478978809,0.214577305361227,0.362304752781545,"positive"
0,0.589589960740108,0.464191743161507,0.178356953386295,0.923027269637632,0.351305257820978,0.178371450624161,0.290145934506024,"positive"
0,0.639295569531269,0.541359213795022,0.250257064289747,1.80044729954681,0.731626778217337,0.4842903519997,0.540798663815388,"positive"
0,0.672108559355842,0.56249303122304,0.247522310205263,1.87114383413384,0.837103643746353,0.455229638153965,0.512877458697229,"positive"
0,0.55611789445888,0.439889943686204,0.13404528446868,0.980271292963678,0.434121464079191,0.223466442141118,0.242742038062265,"positive"
0,0.606102805552134,0.472538056414493,0.169154335243203,1.42020376334447,0.572399274589071,0.273931299267163,0.389594472416191,"positive"
0,0.494568873340151,0.410805663506359,0.134969454091097,0.837980880471048,0.269728181883364,0.152601190586864,0.275202135987297,"positive"
0,0.566708723703496,0.425039868460932,0.164172063798873,0.892961042847342,0.330481757206118,0.145747823830754,0.334970873127937,"positive"
0,0.55650329739964,0.427716518216013,0.165085125137824,1.13846743881226,0.390589899203499,0.206745519331002,0.429622389783073,"positive"
0,0.446846883061559,0.35592408830117,0.11896063694307,0.40816678555528,0.112087747649083,0.0647753446420386,0.159667789970872,"positive"
0,0.656648757286732,0.547502610489883,0.229679772385967,1.80736306048771,0.74472779870979,0.466768430216622,0.534719949961858,"positive"
0,0.482972162003982,0.395025237451443,0.129376789878376,0.824618732331416,0.263867285461625,0.14159627816664,0.264309448708968,"positive"
0,0.597379661470989,0.476876869578592,0.158669814586083,1.00149708887696,0.433533111604591,0.204213347049505,0.294431156449971,"positive"
0,0.578057008512529,0.487421281140996,0.14611634704609,0.994270609523615,0.404768023571397,0.159495500129433,0.308362530601438,"positive"
0,0.694336710380321,0.543648739755522,0.197305259368488,1.46187551590769,0.472382435390588,0.320603919256758,0.513789873961205,"positive"
0,0.49480875028792,0.383215546607365,0.185774854141504,0.785525055196183,0.207121739935057,0.13845160954705,0.261179393541309,"positive"
0,0.583827253278623,0.464118913759544,0.149309861869924,0.986762435523315,0.428505769344178,0.195142556388092,0.286800572208672,"positive"
0,0.612624611370357,0.514016048941442,0.186129553182538,1.76070144615168,0.546466642692565,0.380305082159651,0.641893152684315,"positive"
0,0.6549706587041,0.521158314781624,0.184780512452176,1.82662477630048,0.70911218282276,0.443847877399556,0.596306497162488,"positive"
0,0.490649670160436,0.362678245098435,0.192308026962073,0.984226738389322,0.239366269044112,0.242989990077264,0.377695263992557,"positive"
0,0.636068858063639,0.513129215752266,0.185971434160703,1.44858661462197,0.653705889942935,0.332612359129188,0.426123469878383,"positive"
0,0.684572112529967,0.545820119345227,0.197639419265406,1.84319521602466,0.726876476178598,0.467801201131243,0.574705895829534,"positive"
0,0.504083463256304,0.382174436760644,0.174215349782168,0.98477262035378,0.257016375636942,0.229411492332632,0.363650308775982,"positive"
0,0.551927705485608,0.436200962469689,0.13181691329214,0.979101516669811,0.433326294549191,0.225974248652466,0.241361574195959,"positive"
0,0.624390905607701,0.492236114006517,0.177195666487116,1.44119771458631,0.575894708838185,0.294774967428362,0.399243979067914,"positive"
0,0.55306345830396,0.436498117430657,0.132444976584629,0.979156449211132,0.433035743298405,0.224835145790457,0.243357630225325,"positive"
0,0.584260406199315,0.465338946345715,0.153172441470071,1.76037049236581,0.630421420605911,0.378386088167548,0.652244401706256,"positive"
0,0.632574780953636,0.543707858263874,0.225371675813624,1.81754018735153,0.768080174395127,0.452194105172502,0.518033074547749,"positive"
0,0.634451437381186,0.51089420735223,0.185357361380191,1.44603820564242,0.651829245252991,0.331617879741645,0.425202147698453,"positive"
0,0.578188582141439,0.436304193567365,0.162126160802017,0.893806525014358,0.343139319552245,0.150967099522107,0.324444286361521,"positive"
0,0.59246244260418,0.468730305240543,0.158920403662051,1.78810092806317,0.676926173221842,0.390400961203887,0.631391376383083,"positive"
0,0.53575703561364,0.407006144814746,0.14919956092747,0.98857219176233,0.277099849253731,0.21419728239173,0.358665417937656,"positive"
0,0.590595606096571,0.446459680059163,0.1709723217166,1.06433024496026,0.399471709168518,0.233134121086039,0.332758098617547,"positive"
0,0.589926405243261,0.474731169136928,0.160391884776478,0.945005335831152,0.380893760126061,0.183895228380903,0.270312249284935,"positive"
0,0.566850738035903,0.480997338176614,0.139025975147894,0.98368412423848,0.407458399541876,0.15234341179503,0.297312290042924,"positive"
0,0.463815260942882,0.35341213979948,0.142286980794692,0.625983048052193,0.255629495918995,0.125998285812453,0.203623986675131,"positive"
0,0.590901711612416,0.454517252477744,0.170970097329465,1.07850793627183,0.408858873592925,0.249125408446467,0.332825250072643,"positive"
0,0.519837846676949,0.412761572972922,0.142463838632322,0.865738029132205,0.280517521005981,0.136086137757321,0.306565004169924,"positive"
0,0.60004464136685,0.466692424996547,0.167590342081496,1.08312727277747,0.415869203420332,0.261391288045011,0.331001354291302,"positive"
0,0.593709756868215,0.458076768752925,0.162739560179767,1.41443703441623,0.573692213191676,0.264817471400038,0.382487788151287,"positive"
0,0.58847531226352,0.455745902076388,0.172491045761986,1.06581678387346,0.422111503131479,0.238245523252202,0.325974740928761,"positive"
0,0.677995640969588,0.566367574391132,0.24263997022016,1.88488501696191,0.846875187822556,0.451712487377767,0.517637911637478,"positive"
0,0.475332476755759,0.38350879510634,0.127594231913098,0.809635328715522,0.258885543623124,0.134944296053948,0.256240193405951,"positive"
0,0.541430958802201,0.427515919540139,0.125367171979278,0.968765957529141,0.430798619819343,0.228798495594276,0.232959797777809,"positive"
0,0.4690721177027,0.358707580748517,0.143270141148625,0.632951606530988,0.261954649056751,0.125957726926023,0.203826760171345,"positive"
0,0.681889381999456,0.543080082474002,0.196234136691021,1.8420109506113,0.726928358606989,0.465109623207426,0.575892837360078,"positive"
0,0.479456257281477,0.390729834679652,0.128756304062931,0.81708472013521,0.261603102490097,0.140375003883925,0.259490414966324,"positive"
0,0.579613729767622,0.463431082621932,0.163616066332636,1.05110279566572,0.377360313610095,0.175332983382962,0.390455494718345,"positive"
