"idx","Length","Diameter","Height","Whole_weight","Shucked_weight","Viscera_weight","Shell_weight","Class"
309,0.585,0.45,0.125,0.874,0.3545,0.2075,0.225,"negative"
175,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,"positive"
1,0.55,0.44,0.15,0.8945,0.3145,0.151,0.32,"positive"
224,0.67,0.485,0.175,1.2565,0.5355,0.322,0.386,"negative"
238,0.51,0.395,0.125,0.5805,0.244,0.1335,0.188,"negative"
174,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,"positive"
126,0.54,0.455,0.14,0.972,0.419,0.255,0.269,"negative"
142,0.635,0.505,0.155,1.2895,0.594,0.314,0.345,"negative"
251,0.6,0.445,0.175,1.057,0.383,0.216,0.355,"negative"
247,0.69,0.555,0.205,1.8165,0.7785,0.4395,0.515,"positive"
228,0.68,0.54,0.21,1.7885,0.8345,0.408,0.437,"negative"
171,0.415,0.325,0.1,0.385,0.167,0.08,0.125,"negative"
266,0.475,0.375,0.15,0.559,0.1955,0.1215,0.1945,"negative"
154,0.32,0.24,0.075,0.1735,0.076,0.0355,0.05,"negative"
4,0.54,0.475,0.155,1.217,0.5305,0.3075,0.34,"negative"
255,0.39,0.3,0.105,0.259,0.0955,0.038,0.085,"negative"
107,0.585,0.47,0.165,1.409,0.8,0.229,0.295,"negative"
216,0.545,0.43,0.15,0.742,0.3525,0.158,0.208,"negative"
22,0.56,0.45,0.185,1.07,0.3805,0.175,0.41,"positive"
129,0.575,0.435,0.15,1.0305,0.4605,0.218,0.36,"negative"
38,0.47,0.38,0.145,0.5865,0.2385,0.144,0.185,"negative"
212,0.655,0.515,0.155,1.309,0.524,0.346,0.385,"negative"
211,0.625,0.5,0.13,1.082,0.5785,0.2045,0.25,"negative"
105,0.575,0.42,0.135,0.857,0.461,0.147,0.2125,"negative"
139,0.575,0.43,0.155,0.7955,0.3485,0.1925,0.22,"negative"
113,0.72,0.575,0.17,1.9335,0.913,0.389,0.51,"negative"
210,0.59,0.455,0.15,0.976,0.465,0.2055,0.2765,"negative"
229,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,"negative"
127,0.55,0.415,0.145,0.7815,0.373,0.16,0.2215,"negative"
37,0.475,0.375,0.125,0.593,0.277,0.115,0.18,"negative"
204,0.485,0.365,0.14,0.4475,0.1895,0.0925,0.2305,"negative"
50,0.555,0.45,0.175,0.874,0.3275,0.202,0.305,"negative"
314,0.69,0.535,0.185,1.826,0.797,0.409,0.499,"negative"
112,0.67,0.53,0.225,1.5615,0.63,0.487,0.3725,"negative"
24,0.45,0.36,0.125,0.4995,0.2035,0.1,0.17,"negative"
75,0.445,0.325,0.1,0.378,0.1795,0.1,0.089,"negative"
300,0.455,0.355,0.135,0.4745,0.1865,0.0935,0.168,"negative"
282,0.435,0.325,0.1,0.342,0.1335,0.0835,0.105,"negative"
56,0.66,0.52,0.18,1.514,0.526,0.2975,0.42,"positive"
278,0.625,0.5,0.175,1.273,0.564,0.302,0.374,"negative"
102,0.53,0.425,0.13,0.7675,0.419,0.1205,0.21,"negative"
73,0.425,0.345,0.11,0.3665,0.125,0.081,0.117,"negative"
203,0.43,0.34,0.11,0.3645,0.159,0.0855,0.105,"negative"
201,0.25,0.175,0.06,0.0635,0.0275,0.008,0.02,"negative"
134,0.72,0.55,0.205,2.125,1.1455,0.4425,0.511,"negative"
246,0.665,0.535,0.155,1.383,0.596,0.2565,0.485,"negative"
221,0.615,0.475,0.175,1.194,0.559,0.259,0.3165,"negative"
307,0.475,0.4,0.115,0.541,0.186,0.1025,0.21,"negative"
182,0.235,0.17,0.065,0.0625,0.023,0.014,0.022,"negative"
285,0.65,0.51,0.175,1.35,0.575,0.3155,0.3885,"negative"
194,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,"negative"
164,0.555,0.455,0.18,0.958,0.296,0.195,0.39,"negative"
298,0.46,0.375,0.12,0.4915,0.2205,0.088,0.17,"negative"
124,0.54,0.425,0.14,0.742,0.32,0.1395,0.25,"negative"
10,0.575,0.445,0.14,0.941,0.3845,0.252,0.285,"negative"
98,0.705,0.55,0.17,1.219,0.6395,0.236,0.301,"negative"
54,0.45,0.345,0.135,0.443,0.1975,0.0875,0.1175,"negative"
29,0.33,0.255,0.095,0.172,0.066,0.0255,0.06,"negative"
152,0.62,0.51,0.175,1.1505,0.4375,0.2265,0.4,"negative"
222,0.625,0.495,0.175,1.2075,0.531,0.281,0.3525,"negative"
12,0.435,0.395,0.105,0.3635,0.136,0.098,0.13,"negative"
9,0.595,0.475,0.14,0.944,0.3625,0.189,0.315,"negative"
121,0.35,0.26,0.075,0.18,0.09,0.0245,0.055,"negative"
27,0.295,0.215,0.085,0.128,0.049,0.034,0.04,"negative"
296,0.655,0.515,0.2,1.373,0.443,0.3375,0.49,"negative"
321,0.58,0.425,0.145,0.83,0.379,0.1605,0.2575,"negative"
3,0.68,0.55,0.175,1.798,0.815,0.3925,0.455,"positive"
227,0.555,0.405,0.19,1.406,0.6115,0.342,0.389,"negative"
20,0.565,0.44,0.175,0.9025,0.31,0.193,0.325,"negative"
34,0.58,0.455,0.17,0.93,0.408,0.259,0.22,"negative"
136,0.635,0.495,0.195,1.172,0.445,0.3115,0.3475,"negative"
243,0.31,0.235,0.075,0.1515,0.056,0.0315,0.05,"negative"
169,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,"positive"
158,0.165,0.115,0.015,0.0145,0.0055,0.003,0.005,"negative"
16,0.605,0.485,0.16,1.222,0.53,0.2575,0.28,"negative"
252,0.48,0.38,0.135,0.507,0.1915,0.1365,0.155,"negative"
97,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,"negative"
125,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,"negative"
88,0.57,0.455,0.15,1.107,0.54,0.255,0.27,"negative"
96,0.56,0.43,0.145,0.8995,0.464,0.1775,0.234,"negative"
85,0.5,0.385,0.135,0.6425,0.3195,0.129,0.1535,"negative"
128,0.575,0.45,0.135,0.807,0.3615,0.176,0.254,"negative"
62,0.53,0.41,0.165,0.8115,0.24,0.169,0.24,"positive"
189,0.525,0.425,0.19,0.872,0.4625,0.1725,0.199,"negative"
272,0.505,0.475,0.16,1.1155,0.509,0.239,0.3065,"negative"
207,0.57,0.445,0.155,1.017,0.5265,0.2025,0.265,"negative"
30,0.355,0.275,0.09,0.251,0.097,0.053,0.08,"negative"
84,0.475,0.36,0.12,0.5915,0.3245,0.11,0.127,"negative"
19,0.445,0.355,0.15,0.485,0.181,0.125,0.155,"negative"
303,0.565,0.43,0.135,0.8545,0.321,0.1775,0.275,"negative"
17,0.4,0.3,0.11,0.315,0.109,0.067,0.12,"negative"
42,0.44,0.345,0.1,0.366,0.122,0.0905,0.12,"negative"
187,0.54,0.41,0.145,0.989,0.2815,0.213,0.355,"positive"
147,0.72,0.575,0.215,2.1,0.8565,0.4825,0.602,"negative"
277,0.575,0.475,0.16,0.895,0.3605,0.221,0.271,"negative"
167,0.57,0.45,0.16,0.8615,0.3725,0.2175,0.255,"negative"
39,0.585,0.455,0.15,0.987,0.4355,0.2075,0.31,"negative"
61,0.45,0.355,0.12,0.412,0.1145,0.0665,0.16,"positive"
90,0.64,0.5,0.17,1.5175,0.693,0.326,0.409,"negative"
5,0.325,0.245,0.07,0.161,0.0755,0.0255,0.045,"negative"
177,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,"negative"
33,0.57,0.46,0.14,0.9535,0.4465,0.2065,0.245,"negative"
161,0.55,0.43,0.16,0.9295,0.317,0.1735,0.355,"negative"
233,0.6,0.45,0.14,0.869,0.3425,0.195,0.291,"negative"
59,0.355,0.265,0.09,0.168,0.05,0.041,0.063,"negative"
52,0.32,0.245,0.075,0.1555,0.0585,0.038,0.049,"negative"
21,0.59,0.47,0.18,1.1235,0.4205,0.2805,0.36,"negative"
206,0.56,0.435,0.135,0.72,0.329,0.103,0.251,"negative"
91,0.65,0.52,0.21,1.6785,0.6665,0.308,0.46,"negative"
2,0.55,0.415,0.135,0.7635,0.318,0.21,0.2,"negative"
223,0.625,0.49,0.12,0.8765,0.456,0.18,0.233,"negative"
99,0.33,0.25,0.095,0.2085,0.102,0.0395,0.052,"negative"
36,0.68,0.58,0.2,1.787,0.585,0.453,0.6,"positive"
65,0.59,0.44,0.15,0.9555,0.366,0.2425,0.295,"negative"
270,0.165,0.12,0.05,0.021,0.0075,0.0045,0.014,"negative"
83,0.465,0.345,0.11,0.4415,0.1755,0.0905,0.12,"negative"
190,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,"negative"
148,0.37,0.29,0.1,0.25,0.1025,0.0505,0.085,"negative"
313,0.575,0.45,0.15,0.858,0.449,0.166,0.215,"negative"
295,0.53,0.41,0.145,0.8255,0.375,0.204,0.245,"negative"
322,0.655,0.525,0.18,1.402,0.624,0.2935,0.365,"negative"
7,0.505,0.405,0.11,0.625,0.305,0.16,0.175,"negative"
40,0.63,0.5,0.17,1.3135,0.5595,0.267,0.4,"negative"
217,0.59,0.475,0.145,0.9745,0.4675,0.207,0.259,"negative"
72,0.505,0.39,0.16,0.644,0.2475,0.2025,0.1635,"negative"
15,0.565,0.45,0.135,0.9885,0.387,0.1495,0.31,"negative"
280,0.495,0.375,0.115,0.5755,0.31,0.1145,0.1395,"negative"
286,0.635,0.505,0.17,1.2635,0.512,0.322,0.355,"negative"
53,0.565,0.45,0.16,0.795,0.3605,0.1555,0.23,"negative"
244,0.295,0.215,0.075,0.116,0.037,0.0295,0.04,"negative"
310,0.585,0.465,0.15,0.98,0.4315,0.2545,0.247,"negative"
116,0.635,0.505,0.145,1.1345,0.505,0.2655,0.315,"negative"
199,0.59,0.47,0.15,0.861,0.413,0.164,0.249,"negative"
215,0.535,0.445,0.125,0.8725,0.417,0.199,0.24,"negative"
305,0.65,0.515,0.215,1.498,0.564,0.323,0.425,"negative"
120,0.75,0.55,0.18,1.893,0.942,0.397,0.445,"negative"
250,0.535,0.42,0.16,0.72,0.275,0.164,0.225,"negative"
315,0.64,0.49,0.18,1.36,0.653,0.347,0.305,"negative"
155,0.62,0.495,0.175,1.806,0.643,0.3285,0.725,"negative"
202,0.42,0.315,0.11,0.4025,0.1855,0.083,0.1015,"negative"
241,0.37,0.295,0.1,0.2685,0.1165,0.056,0.0835,"negative"
160,0.57,0.45,0.17,1.098,0.414,0.187,0.405,"negative"
242,0.59,0.415,0.15,0.8805,0.3645,0.234,0.235,"negative"
55,0.645,0.525,0.19,1.4635,0.6615,0.3435,0.435,"positive"
265,0.645,0.515,0.185,1.4605,0.5835,0.3155,0.41,"positive"
234,0.63,0.515,0.175,1.1955,0.492,0.247,0.37,"negative"
249,0.665,0.57,0.185,1.522,0.6965,0.3025,0.405,"negative"
218,0.6,0.48,0.17,1.056,0.4575,0.2435,0.3135,"negative"
323,0.405,0.3,0.085,0.3035,0.15,0.0505,0.088,"negative"
294,0.17,0.105,0.035,0.034,0.012,0.0085,0.005,"negative"
82,0.425,0.34,0.1,0.382,0.164,0.096,0.1,"negative"
299,0.575,0.45,0.1,0.9315,0.431,0.222,0.235,"negative"
138,0.24,0.18,0.055,0.0555,0.0235,0.013,0.018,"negative"
151,0.385,0.29,0.09,0.232,0.0855,0.0495,0.08,"negative"
48,0.58,0.46,0.15,0.9955,0.429,0.212,0.26,"positive"
256,0.425,0.325,0.135,0.382,0.1465,0.079,0.14,"negative"
58,0.5,0.385,0.115,0.6785,0.2945,0.138,0.195,"negative"
159,0.215,0.15,0.03,0.0385,0.0115,0.005,0.01,"negative"
44,0.565,0.49,0.155,0.9245,0.405,0.2195,0.255,"negative"
101,0.515,0.4,0.135,0.6965,0.32,0.1255,0.175,"negative"
132,0.645,0.51,0.16,1.2415,0.5815,0.276,0.315,"negative"
198,0.375,0.29,0.1,0.219,0.0925,0.038,0.075,"negative"
115,0.485,0.38,0.12,0.4725,0.2075,0.1075,0.147,"negative"
157,0.71,0.565,0.195,1.817,0.785,0.492,0.49,"negative"
320,0.58,0.45,0.14,0.824,0.3465,0.1765,0.263,"negative"
268,0.65,0.545,0.185,1.5055,0.6565,0.341,0.43,"negative"
316,0.455,0.335,0.105,0.4055,0.175,0.092,0.1185,"negative"
45,0.64,0.54,0.175,1.221,0.51,0.259,0.39,"negative"
267,0.58,0.48,0.18,1.2495,0.4945,0.27,0.371,"negative"
23,0.47,0.39,0.15,0.6355,0.2185,0.0885,0.255,"negative"
205,0.505,0.38,0.135,0.5385,0.2645,0.095,0.165,"negative"
180,0.34,0.255,0.095,0.213,0.081,0.034,0.07,"negative"
318,0.6,0.47,0.13,1.0105,0.423,0.219,0.298,"negative"
66,0.15,0.1,0.025,0.015,0.0045,0.004,0.005,"negative"
104,0.555,0.425,0.145,0.7905,0.3485,0.1765,0.225,"negative"
31,0.5,0.38,0.155,0.5955,0.2135,0.161,0.2,"negative"
57,0.605,0.495,0.145,1.054,0.369,0.2255,0.36,"negative"
200,0.7,0.55,0.2,1.523,0.693,0.306,0.4405,"negative"
6,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,"negative"
109,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,"negative"
43,0.505,0.425,0.14,0.85,0.275,0.1625,0.285,"positive"
108,0.595,0.465,0.155,1.026,0.4645,0.112,0.305,"negative"
253,0.705,0.555,0.2,1.4685,0.4715,0.3235,0.52,"positive"
80,0.34,0.25,0.075,0.1785,0.0665,0.0455,0.045,"negative"
71,0.53,0.41,0.165,0.732,0.189,0.17,0.31,"negative"
106,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.235,"negative"
74,0.385,0.29,0.095,0.312,0.143,0.0635,0.086,"negative"
306,0.235,0.175,0.08,0.0645,0.0215,0.0175,0.0215,"negative"
179,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,"negative"
324,0.565,0.45,0.165,0.887,0.37,0.239,0.249,"negative"
235,0.68,0.56,0.195,1.664,0.58,0.3855,0.545,"negative"
297,0.525,0.395,0.165,0.782,0.285,0.1405,0.285,"positive"
188,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,"negative"
312,0.485,0.365,0.09,0.651,0.3165,0.132,0.18,"negative"
197,0.355,0.285,0.095,0.2275,0.0955,0.0475,0.0715,"negative"
276,0.335,0.26,0.085,0.192,0.097,0.03,0.054,"negative"
230,0.395,0.3,0.09,0.253,0.1155,0.05,0.075,"negative"
49,0.605,0.485,0.165,1.0105,0.435,0.209,0.3,"positive"
70,0.53,0.425,0.17,0.949,0.3485,0.2395,0.278,"negative"
125,0.54,0.43,0.14,0.8195,0.3935,0.1725,0.2295,"negative"
229,0.7,0.545,0.185,1.6135,0.75,0.4035,0.3685,"negative"
6,0.485,0.36,0.13,0.5415,0.2595,0.096,0.16,"negative"
152.595259044928,0.699650274684337,0.533312352562986,0.198447438022385,1.8628190355608,0.723936161791885,0.472604808175197,0.603039902492396,"positive"
165.562015678748,0.683934808383936,0.547081171539526,0.200538349816329,1.78914067874987,0.686269771351009,0.507308011954814,0.551991065121302,"positive"
70.7576605746316,0.637445151311482,0.522698056539035,0.193189184302699,1.40915068785054,0.663412530799013,0.342211504075435,0.413181524032058,"positive"
27.963673299422,0.434390005487054,0.355549415309902,0.121034697714759,0.524604969341182,0.180670897293952,0.0887824150405319,0.167274745623613,"positive"
163.873680189828,0.67541070702907,0.542573378302433,0.193316264277695,1.89819173096773,0.691538322228701,0.497504604229026,0.586655059155265,"positive"
27.1514865898022,0.560565269412961,0.466501340925072,0.18620795729647,1.1135271282705,0.353240671297898,0.177596526414025,0.406842430077518,"positive"
257.153674206853,0.550111336069589,0.422104365825214,0.166539001646252,1.00415598203645,0.287518180881577,0.213829897758497,0.32866411870938,"positive"
276.073954181629,0.523948510252823,0.437291924233212,0.167253540481414,1.02397067685628,0.314393197578999,0.26115837781952,0.307233144808738,"positive"
163.649000477145,0.589921594141264,0.448487785009143,0.176475861882876,1.18940718187944,0.472738500007473,0.254900350210466,0.440398547018866,"positive"
51.0911924474797,0.650376273669236,0.525021786862774,0.181898735511975,1.46596345514135,0.657256195405041,0.3223863720565,0.440042655137609,"positive"
14.7871558239664,0.6754539382199,0.554596395709021,0.17389099403599,1.81110493263457,0.8079258055762,0.371595715779594,0.456628156674795,"positive"
45.640405617108,0.581728682528387,0.440217502143093,0.181773538544496,1.01073073200924,0.344830945029421,0.189674418596594,0.42205920998639,"positive"
190.712552946972,0.552500613147472,0.416356504055149,0.142383122071535,1.12984472411595,0.283306567166896,0.167732980088656,0.37110270149284,"positive"
-4.80393277167725,0.555975605407448,0.442984895116878,0.146741145703977,0.941539416724306,0.343157720247441,0.154781379339654,0.308192255150877,"positive"
157.652783001554,0.590049013668229,0.483804964785587,0.158640106200143,0.930765288185631,0.444062521849953,0.179644269346142,0.277751767402699,"positive"
31.4491569787585,0.682803283477647,0.572394377752625,0.198936639642009,1.85814255223512,0.621390646745625,0.442338060567345,0.584050603943652,"positive"
284.079789614347,0.517916489697753,0.386246869395302,0.167720073972143,0.745207904841317,0.260917850512089,0.141525577527136,0.320939268497182,"positive"
243.440350013317,0.696301922895589,0.539023525330274,0.208370409022638,1.91686874460978,0.764573416553629,0.440381987882482,0.522362343373365,"positive"
67.4216884719517,0.54485340679233,0.407091815931459,0.162285259795697,0.788367848155937,0.256814302238501,0.172999116576335,0.239422674701399,"positive"
253.289179176469,0.655871823681836,0.502926086566618,0.183944836810489,1.32433194667988,0.58322205471438,0.31750815341212,0.402094332679109,"positive"
185.41915876104,0.491839390728988,0.386206103753635,0.156234977389043,0.740013003203495,0.273121112084911,0.127834116825172,0.211444587252972,"positive"
51.1447550266347,0.588755161728909,0.485642841311273,0.169779362018338,1.07691139097642,0.398675715564855,0.213184870439398,0.282249109339254,"positive"
164.53741223328,0.498899645081376,0.399748181779452,0.154808419689642,0.614582140365513,0.253693700689359,0.158967206742501,0.21602310917194,"positive"
143.530495288751,0.699424163906862,0.55955926681774,0.224195322366998,1.80227384450512,0.840857233412805,0.44580158576169,0.509406117859873,"positive"
159.186839862222,0.513556731457203,0.390656999910248,0.155792189229879,0.552394988879117,0.239797619874771,0.160737446571303,0.206724937080054,"positive"
37.9050502975017,0.646768235132124,0.515243952483651,0.179593093330658,1.49822089422625,0.506100911250847,0.293049646618082,0.406902105643007,"positive"
181.644909764987,0.603656466381754,0.461863466715535,0.186056218825173,1.07293012368441,0.423018643148107,0.256940082010032,0.398736257133204,"positive"
65.473254796606,0.592343085614671,0.455167280098247,0.161173398120777,0.852227025017196,0.357843113347971,0.164149447147527,0.324170447829617,"positive"
259.397541304777,0.65698090523771,0.502073148545529,0.182871175720934,1.47009439380079,0.601033795670947,0.30346671281895,0.415380403756719,"positive"
205.205114082194,0.539719933617179,0.400483862036493,0.143498248844969,1.03918085112021,0.267405932790953,0.199774634060875,0.351593596295955,"positive"
52.3598872261237,0.526414636413726,0.403388463970068,0.163273511837765,0.763404707067362,0.216278096690837,0.199280162575736,0.231116603750165,"positive"
148.018062479957,0.678492138745959,0.551902057543353,0.200635641208706,1.83925002649091,0.776735338856438,0.458606653889655,0.57416463963542,"positive"
27.2378595504117,0.594807874312268,0.490991278982909,0.160602780871489,1.02995409938948,0.427010111652915,0.188892175644821,0.30783236218374,"positive"
253.81428092215,0.541366220122011,0.444720543980011,0.168129252194357,1.09632437009302,0.343788615919829,0.262190631242258,0.301260011218715,"positive"
309.993836334393,0.548586954676738,0.384187104215535,0.166093973559721,0.725776213546902,0.33205499924153,0.122705700941062,0.261704013062283,"positive"
179.962277254788,0.614550049339735,0.476953731221186,0.158747110033509,0.85139848559675,0.354436211650939,0.159160796674205,0.264176228834568,"positive"
73.8183265803073,0.588327193439216,0.451290423852076,0.156786137770927,0.791744978686784,0.414711042901087,0.136469669368185,0.3277458107678,"positive"
55.6368823862301,0.43952717820105,0.345388581411777,0.122168640530285,0.444597005699247,0.148447980948096,0.0349288095507272,0.171519892348988,"positive"
270.174113230426,0.625202318083183,0.511134479319728,0.184786490578907,1.45697368274977,0.591998362839717,0.301187264401778,0.400890035401677,"positive"
152.356633065364,0.505164541979786,0.374082275316515,0.155624716841091,0.705287057139231,0.282781467587841,0.152259583309503,0.237857612504857,"positive"
154.392668745405,0.579056492160603,0.483652253979621,0.163770898990626,0.937239004645779,0.383197924307701,0.174593990594331,0.251531029368781,"positive"
80.4487801157636,0.682925722401804,0.534033189728475,0.185986320946411,1.53705709473741,0.522932354413777,0.325618514426945,0.412056047103833,"positive"
49.8483058744002,0.57111315092018,0.450613624831704,0.146741018622244,1.00865163774031,0.385370030287549,0.209204361691523,0.248183599575468,"positive"
11.5249962531994,0.551114912467223,0.448392324823819,0.155617461866351,0.895880865353308,0.335054804378367,0.135813765610113,0.322566733764451,"positive"
272.130646665968,0.618234735690944,0.43931959431219,0.172038561872212,1.03645985493092,0.459799273496952,0.229892387596696,0.306771730379395,"positive"
60.3048530382018,0.438872492937049,0.337258938466659,0.120910066947433,0.486023707719561,0.172344683120146,0.0569637119710097,0.17909882345854,"positive"
169.795832869742,0.593086318810296,0.468182917474914,0.160759791146394,0.921699147483587,0.386199888098813,0.176812686177639,0.289456687108536,"positive"
60.2856905246188,0.568892718001937,0.464158852671417,0.149053864433255,1.03460931827682,0.426013954795465,0.212971353178681,0.275759170706126,"positive"
26.602372642888,0.603488577467876,0.501308637533918,0.164763856450864,1.02465698103455,0.404537587377583,0.174831363303832,0.328678338075008,"positive"
75.1007650566729,0.571237109143438,0.43797412674253,0.147748642399659,1.09999609094937,0.460719164582903,0.224278565303657,0.27863833192893,"positive"
259.726055695301,0.645775708620031,0.520233577596913,0.187256890327005,1.50221656362415,0.624391467177966,0.324237221666492,0.417846889842623,"positive"
269.740198364734,0.68702103153683,0.560907556571999,0.204954708183679,1.79669257875197,0.789791848790891,0.452074037425014,0.530456114322661,"positive"
189.788993918981,0.588126596015892,0.47225380093956,0.176817336380545,1.17996336423566,0.465343111516088,0.2496398783162,0.427865915468642,"positive"
248.140563187904,0.690113318006357,0.548618828165715,0.20915032604675,1.80914993401748,0.777750543648286,0.426436734409985,0.519710923843804,"positive"
56.7978132287467,0.614950354449726,0.502780532290881,0.157864599589063,0.887860515108024,0.448776895256754,0.216275042705454,0.265934107756361,"positive"
282.915121466743,0.540994881581306,0.39418835100334,0.163202252559751,0.881561375282971,0.317818383769525,0.147180724707656,0.276326962905201,"positive"
52.4404998410522,0.566225343453492,0.459873586052767,0.144733365934509,1.0579024106612,0.529742993375888,0.205465430325509,0.276345536028972,"positive"
62.346958689958,0.577495245398121,0.44986815485257,0.150663952421228,0.950533768620067,0.427505214157438,0.20571679480779,0.261632411053765,"positive"
44.3620716648177,0.516634401922133,0.412878023786942,0.14090347378191,0.872406819109899,0.256505756546678,0.180231247613051,0.265355105877075,"positive"
53.7567979156884,0.578819185444875,0.436263489148491,0.156177527612652,0.914188509168034,0.370339914700678,0.17770256525477,0.299551491962886,"positive"
26.9847040715189,0.654627418522653,0.576194498940273,0.20222416329613,1.72055750531846,0.573766802296342,0.454852242303124,0.591040849515005,"positive"
186.506160060392,0.530608559441788,0.422273435208729,0.141470806718789,1.07639116571601,0.299084566815776,0.206649179215373,0.389203475419425,"positive"
170.698191063555,0.680294105094457,0.565816518823589,0.202252346757034,1.83193895836073,0.741445717751377,0.498751911825967,0.567105107941793,"positive"
