"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
128,1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
174,1.5151365,14.853,0,2.42144,73.7188,0,8.389,0.5607,0,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
15,1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0,0,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
119,1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
82,1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
157,1.52171992,11.56125,1.88131,1.56116,72.862,0.47196,11.41256,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
152,1.51666276,12.858,0,1.8308,73.8812,0.96876,10.17516,0,0,"negative"
160,1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
202,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
189,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
179,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
173,1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
199,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
44,1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
198,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
176,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
53,1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
47,1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
121,1.53393,12.2994,0,0.99941,70.1628,0.11799,16.19,0,0.1224,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
167,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
126,1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
11,1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
194,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
156,1.52058092,12.85135,1.61191,2.17106,72.1788,0.75762,9.70172,0.2394,0.2601,"negative"
71,1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
51,1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
170,1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
188,1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
168,1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
137,1.5167311,12.7915,3.52016,1.53869,73.3604,0.65826,7.9048,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
203,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
195,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
27,1.51734616,13.0176,3.53812,1.68956,72.7276,0.54027,8.4428,0,0.0357,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
151,1.5132002,12.99765,0,3.0185,70.7004,6.21,6.92564,0,0,"negative"
77,1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0,0,"negative"
196,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
153,1.523679,13.4432,0,1.58042,72.218,0.32292,12.24108,0,0,"negative"
40,1.51784732,13.7745,3.48873,1.27868,72.862,0.60237,8.48584,0,0,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
118,1.51591102,13.0176,3.57853,1.5098,73.1196,0.68931,7.9586,0,0,"negative"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
100,1.51841682,13.0176,3.61894,1.0604,72.3412,0.63963,9.13144,0,0.0765,"negative"
94,1.51818902,12.6186,2.76135,0.82928,73.8084,0.34776,9.42196,0,0.102,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
54,1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
113,1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
143,1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
183,1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
43,1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
204,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
5,1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
78,1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
185,1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
28,1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,"negative"
26,1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
60,1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
190,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
62,1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
159,1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0,0,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
125,1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
186,1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
134,1.53124196,10.73,0,2.10044,69.81,0.57753,13.29556,3.15,0.1428,"negative"
150,1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0,0,"negative"
102,1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
169,1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
178,1.51609326,15.126,0,2.51132,73.0524,0.04968,8.83016,0.5292,0,"negative"
141,1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
131,1.5167311,12.8713,3.56057,1.64141,73.142,0.65205,7.99088,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
182,1.51622994,14.14145,0,2.88047,72.61,0.08073,9.18524,1.06155,0,"negative"
147,1.5151365,14.00845,2.68053,3.5,69.8884,1.68291,5.87116,2.1987,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
109,1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
97,1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
80,1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
52,1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
172,1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
112,1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
155,1.51994308,13.2703,0,1.76018,73.03,0.47196,11.31572,0,0,"negative"
124,1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
136,1.52067204,13.5496,2.08785,1.6703,72.1788,0.52785,9.5726,0.2709,0.0867,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
184,1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
158,1.5196925,12.63855,0,1.65104,73.7524,0.37881,11.53092,0,0,"negative"
0,1.5165050159149,13.0634267148309,3.41174254080698,1.38932499968627,72.8710435820855,0.542582628454096,8.52964505684188,0,0.0224913401086349,"positive"
0,1.51664022013619,13.1376505060769,3.44874598347569,1.75884902564611,72.4819674238315,0.602217253141233,8.37846685385788,0,0.0865745557198534,"positive"
0,1.5176601585382,13.4958915406121,3.41138694493148,1.54014453828888,72.0768648462679,0.579667275726255,8.75193927137878,0,0.00745981503487565,"positive"
0,1.51873455510644,13.5278085025178,3.51770595869825,0.978892559713388,72.6110089205045,0.261691124168749,8.77730970989391,0.116828028454073,0.114284395607212,"positive"
0,1.51612837070378,13.4048861103574,3.40210185700104,1.25553290227825,72.675093485106,0.590747620246061,8.32789506998696,0,0.00556792877081316,"positive"
0,1.51663531867839,13.1512476441689,3.44533403267874,1.73554845528206,72.4892212382384,0.598240187736077,8.39200092529413,0,0.082264787275088,"positive"
0,1.51691318778776,12.8796281720807,3.56844691984739,1.34558021673129,72.6000261061082,0.608099115830215,8.75545753311729,0,0.00671379348153714,"positive"
0,1.51646795561537,13.1979798774079,3.47374985580557,1.6278673463895,72.5411089896731,0.588692249048897,8.36469754771255,0,0.0594200136309955,"positive"
0,1.51965745850497,13.8035088441361,3.60021244489895,1.00299399263089,71.9035041219145,0.321791139536044,9.25977702863634,0,0,"positive"
0,1.52114906013514,14.0140082368598,3.74992068755903,0.585248122019831,71.8243700872662,0.113633727749046,9.61981557688041,0.00564178010579199,0.00456715532373637,"positive"
0,1.51849921181446,13.7073123823078,3.5675414314219,0.919539924908523,72.2678102378786,0.365493073042848,8.94569238657643,0,0,"positive"
0,1.52210500895596,14.1876099833092,3.78052513862964,0.908722034971877,71.362253729305,0.229481666232138,9.14343583484264,0,0.188238871243363,"positive"
0,1.52097082580368,13.9955652704091,3.73858259804223,0.616052699608915,71.8372945708498,0.133540275317542,9.5947919262559,0,0,"positive"
0,1.51925976908778,13.4930286020625,3.67597628924336,0.913680945593361,72.1663915028654,0.339029239999428,9.25416769365638,0,0,"positive"
0,1.51823999036302,13.6943927527386,3.66481234128887,0.640055280792317,72.8398855231717,0.0687582731554471,9.02362001375251,0,0,"positive"
0,1.52126191385803,14.3055470337725,3.89422188589349,0.816056781667685,71.51657902859,0.00590339222456329,9.49504395334626,0,0,"positive"
0,1.51651026152155,13.0662979245756,3.41316418541141,1.4037389043656,72.8558916541696,0.544906365423426,8.52376044410795,0,0.0249869179017842,"positive"
0,1.51670713385587,13.235318687775,3.5674458698643,1.38797430019631,72.6958093374442,0.559654487643312,8.44167946348626,0,0.0516196275331546,"positive"
0,1.51736871042091,13.3934478746532,3.4219381072646,1.60300502657641,72.192376705119,0.58615306816265,8.64517957687825,0,0.0300974239010364,"positive"
0,1.51810878370853,13.411140902123,3.49697633757547,1.21230855524007,72.5722274466891,0.363471717144737,8.65808437896415,0.0819247020201758,0.10604333242143,"positive"
0,1.51642028454093,13.2522069295433,3.42847298740989,1.54347425086869,72.564461814308,0.597379113254319,8.35662086095671,0,0.0518602350361878,"positive"
0,1.5165967711851,13.2665897649557,3.42064113119214,1.53185422766855,72.5555540625163,0.564088090134335,8.50579894653615,0,0.0455871350755217,"positive"
0,1.51685976068804,12.9300171399711,3.54495552167693,1.42665720266022,72.5767890883341,0.60697875961611,8.68169082638249,0,0.0223554816881195,"positive"
0,1.51614156470483,13.3131109995509,3.52199925840653,1.3768235912827,72.6547774659812,0.562740732950605,8.33900274088323,0,0.00766026102639734,"positive"
0,1.51652155393258,13.0724788837522,3.41622461221575,1.43476824889978,72.8232735397778,0.549908759752535,8.51109242110977,0,0.0303592403139453,"positive"
0,1.51665078408662,13.1530697928047,3.46748563390193,1.70029747249549,72.5157275463514,0.595497690293519,8.38844649447091,0,0.0810560741540976,"positive"
0,1.51762017861946,13.4818386468117,3.41283431956758,1.54876753862645,72.0927103928903,0.580556975948,8.7372943186144,0,0.010565169673576,"positive"
0,1.51715456685408,13.2332385706366,3.46536646545937,1.56823641927344,72.5130909376077,0.518673373210556,8.47628185390264,0.0287018438469619,0.0934768242416438,"positive"
0,1.51629604246256,13.3171890452712,3.41724911367041,1.42092291192912,72.6115479985319,0.59455666919997,8.34439481505301,0,0.0321576666374691,"positive"
0,1.5166188407329,13.2005530857725,3.43477852698867,1.64847502732644,72.5175766141541,0.583641147572303,8.44064630872105,0,0.0665861451073783,"positive"
0,1.51692909648488,12.8646241229607,3.57544182581201,1.32143836326,72.6069452666046,0.608432718211294,8.77742264448209,0,0.00205625299208331,"positive"
0,1.51654641410384,13.170304432021,3.46215156959262,1.68821373757249,72.5137851379663,0.594930525486376,8.37087411587149,0,0.0718621246760711,"positive"
0,1.51653527743005,13.0992816517483,3.45172526025712,1.29716449564039,72.9122949937921,0.533169430296449,8.53939667445337,0,0.0157810237552039,"positive"
0,1.51717959613745,13.3111243921544,3.40392227401249,1.40396801402982,72.4690125764698,0.552711068436317,8.6963348439993,0,0,"positive"
0,1.518254386978,13.4133600138742,3.48536971879889,0.942457803881273,72.7850265736222,0.297961158725596,8.77646295749699,0.0938981642531231,0.0760127996334806,"positive"
0,1.51644692373323,13.0489959890641,3.39893,1.25827688488787,72.9981274573263,0.523667159743239,8.57501649931058,0,0,"positive"
0,1.51645783215796,13.0379266420718,3.39892091770729,1.25943947939394,73.0072261898234,0.52164,8.58274529541396,0,0,"positive"
0,1.51666385344236,12.9601895991146,3.47631194374284,1.28154882311042,72.8362911980392,0.559098720428743,8.67076443529391,0,0,"positive"
0,1.51770541776693,13.6090072679119,3.63637066007396,0.683477196233259,73.0023117893079,0.0876856533153494,8.9078294116953,0,0,"positive"
0,1.51636629751693,13.1109588853905,3.43159770665312,1.27955350325561,72.923302715341,0.530987966745221,8.52059103569224,0,0,"positive"
0,1.51647523090962,13.0471237392131,3.40367032059885,1.30748161050986,72.9570775306087,0.529388250292477,8.56305839353655,0,0.00832123498523142,"positive"
0,1.51666522186428,13.1741433708168,3.49309716134462,1.62027491731324,72.5618675908411,0.586314046822975,8.40208569443544,0,0.0735139514971292,"positive"
0,1.51676387172073,13.1808477922177,3.4438348049356,1.73345862628672,72.4320970478473,0.599612953590704,8.42362249339102,0,0.0770769756970229,"positive"
0,1.51835639747978,13.4573055312706,3.50517891711139,1.11994732698014,72.5875730297852,0.32319778236544,8.70526108585402,0.0957357268067077,0.109304268829362,"positive"
0,1.51626293593742,13.3345046928868,3.41425831165701,1.38826691456556,72.6240949549437,0.593804578472972,8.3411369663322,0,0.02690756470263,"positive"
0,1.51659648192075,13.2674553040815,3.42045583312218,1.53032568525495,72.5560518308453,0.563831809284801,8.50665289858031,0,0.0453119022047846,"positive"
0,1.51679153641016,12.9943618445382,3.51495794207906,1.53018928369304,72.5471163423684,0.605548109364188,8.58749368064884,0,0.0423292943840381,"positive"
0,1.51613619931148,13.3150035882744,3.5227924086302,1.37269679592819,72.6566460109279,0.562314127652133,8.33858035551295,0,0.00680940573820844,"positive"
0,1.51780679975408,13.5369384303372,3.41302790290265,1.50568566439086,72.035199259679,0.570723811670062,8.79969920969278,0,0,"positive"
0,1.52057729652345,13.8959493785167,3.68257785783628,0.637323189610993,72.0866278778505,0.128840271908976,9.38926869561512,0.0519225666794926,0.0420325539786369,"positive"
0,1.52102391772597,14.0053956487898,3.7444752648852,0.603305178016983,71.826460809195,0.129957295907135,9.59760883956088,0,0,"positive"
0,1.52202888236217,14.1739342394385,3.77860145160022,0.880391137754181,71.3992022302888,0.219371384156356,9.18676977713745,0,0.172069617682043,"positive"
0,1.52036823587494,13.9157623321396,3.69107375203677,0.706350217827437,71.9464082657334,0.186427383861719,9.46566717200326,0,0,"positive"
0,1.52024582489251,13.9193055023992,3.72765029281447,0.598874730154439,72.1345330160692,0.0977281082685851,9.44400917497964,0,0,"positive"
0,1.5212524186223,14.2445657788413,3.86427729700588,0.763874667485603,71.5772685071819,0.0291996488076495,9.52868159704379,0,0,"positive"
0,1.51804391530574,13.5958889654153,3.61628867982878,1.05013726427643,72.3369953478079,0.388735723284669,8.83479306076612,0,0,"positive"
0,1.5165528791211,13.0896248865756,3.42471424709742,1.52084376141939,72.7327907740012,0.563785419481164,8.47595128008511,0,0.0452620818656869,"positive"
0,1.51667942901115,13.1948803169796,3.51829956719229,1.54153065197478,72.6072705887552,0.57727710396891,8.41550702019248,0,0.0660923076073173,"positive"
0,1.5176868454708,13.5052719656247,3.41042081016721,1.53438861291158,72.0662878103929,0.579073393332185,8.76171490073817,0,0.00538696464977693,"positive"
0,1.51869827951745,13.5210453523722,3.51650427511482,0.992423543626438,72.608760781952,0.267591283509205,8.77039828965813,0.114804703756794,0.113806666164799,"positive"
0,1.51617793695278,13.3789615623223,3.40657960985102,1.304424632526,72.6563085004833,0.591873631389951,8.33277263838803,0,0.0134282481085975,"positive"
0,1.51655161643198,13.4017021819521,3.39171572580032,1.29324564969767,72.633256710545,0.524082128556787,8.63910259653442,0,0.00262272446269635,"positive"
0,1.51664176995446,13.1356118312907,3.44910702630732,1.75746369846777,72.4819785038659,0.602407535007822,8.38071138711726,0,0.0861759605188156,"positive"
0,1.51621887441649,13.2858407736695,3.51057079247067,1.43628640012571,72.6278536858007,0.568887669528583,8.34508887270555,0,0.0199201966443099,"positive"
0,1.51659593185136,13.1475718467037,3.49302487460947,1.32669050055599,72.8377417103521,0.542188441143762,8.50553786507811,0,0.0281258856235072,"positive"
0,1.51714187548564,13.2968287398039,3.40366140232359,1.39641464567448,72.4971565065596,0.551087447201056,8.69039580078339,0,0,"positive"
0,1.51909381736791,13.5889461753957,3.52575613179101,0.794366552160245,72.6810356948495,0.193453807396456,8.86700233755347,0.137769316235371,0.111527541714348,"positive"
0,1.51610800321463,13.4076484364479,3.39893,1.2224581338554,72.7013116388017,0.587186860756434,8.33488580703057,0,0,"positive"
0,1.51649240980337,13.1792426555653,3.3955132436977,1.2667481432497,72.8669727027472,0.52164,8.60724411880584,0,0,"positive"
0,1.51686824573299,12.8834751967915,3.55304770902947,1.30349285933048,72.6664129114136,0.596244641553573,8.75811332090191,0,0,"positive"
0,1.51749196651636,13.5112430280469,3.59574959013818,0.782008816316915,73.0032164901974,0.161926054517585,8.85220323129326,0,0,"positive"
0,1.51635551140107,13.1196178447297,3.43545103233852,1.28192835454394,72.9133594127506,0.532090607978907,8.51326731984381,0,0,"positive"
0,1.51853316877587,13.6415652236974,3.48649636519963,1.30838313214206,71.9835099526435,0.473019693359239,8.98027613946617,0,0,"positive"
0,1.51968556316431,13.7118225467748,3.57754870499335,0.71854045143167,72.4956500957306,0.152556686223038,9.02970341257665,0.124102958070114,0.100464299390092,"positive"
0,1.51963345011723,13.8412279630166,3.64702994929451,0.777469689735305,72.0695315295994,0.259677303022945,9.23856951250642,0,0,"positive"
0,1.5213841998506,14.0581204026872,3.76231059549078,0.640469277822548,71.7121027716871,0.133751869129487,9.55374580171062,0,0.0351393482899759,"positive"
0,1.51982137386273,13.8433396225622,3.64795855563901,0.788296961635426,72.0454310537011,0.234423457509354,9.34848396071717,0,0,"positive"
0,1.51872316834841,13.7485711446606,3.67994914064979,0.630135451812469,72.6699757931516,0.075736708495561,9.12488598809621,0,0,"positive"
0,1.52122958256477,14.0979057605831,3.79226051155359,0.638376597179752,71.7232268028647,0.0852271841490828,9.60958018537898,0,0,"positive"
0,1.51822741988625,13.6208879066576,3.62448704367421,1.02289996455728,72.3055179841986,0.372727808342669,8.88179142832441,0,0,"positive"
0,1.5165361807901,13.0804849693381,3.42018872817651,1.47496000246345,72.7810238811072,0.556388271425182,8.49468375808046,0,0.0373179131990997,"positive"
0,1.51667478563084,13.1881027754741,3.51006256111009,1.56726696447019,72.5924313399855,0.580230685214424,8.41112047302868,0,0.068517954040831,"positive"
0,1.51695535830179,13.2481550973006,3.4369025041878,1.6921581708293,72.3562037083069,0.595351672952855,8.49376550575832,0,0.0622036652581533,"positive"
0,1.51924082117813,13.6221957626947,3.53447678569446,0.790052674220975,72.6423841870453,0.179347857677664,8.87376624360219,0.145065768340789,0.120951639747131,"positive"
0,1.51620351467211,13.3655836927671,3.40889026897791,1.32965427929556,72.6466148667296,0.592454688007808,8.33528961471981,0,0.0174844162863912,"positive"
0,1.51660140781419,13.2527160059444,3.423611280884,1.55635529117095,72.547575315357,0.568196025454269,8.49211091728975,0,0.0499988530519651,"positive"
