"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
128,1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
174,1.5151365,14.853,0,2.42144,73.7188,0,8.389,0.5607,0,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
15,1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0,0,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
119,1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
82,1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
157,1.52171992,11.56125,1.88131,1.56116,72.862,0.47196,11.41256,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
152,1.51666276,12.858,0,1.8308,73.8812,0.96876,10.17516,0,0,"negative"
160,1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
202,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
189,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
179,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
173,1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
199,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
44,1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
198,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
176,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
53,1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
47,1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
121,1.53393,12.2994,0,0.99941,70.1628,0.11799,16.19,0,0.1224,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
167,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
126,1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
11,1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
194,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
156,1.52058092,12.85135,1.61191,2.17106,72.1788,0.75762,9.70172,0.2394,0.2601,"negative"
71,1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
51,1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
170,1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
188,1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
168,1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
137,1.5167311,12.7915,3.52016,1.53869,73.3604,0.65826,7.9048,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
203,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
195,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
27,1.51734616,13.0176,3.53812,1.68956,72.7276,0.54027,8.4428,0,0.0357,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
151,1.5132002,12.99765,0,3.0185,70.7004,6.21,6.92564,0,0,"negative"
77,1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0,0,"negative"
196,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
153,1.523679,13.4432,0,1.58042,72.218,0.32292,12.24108,0,0,"negative"
40,1.51784732,13.7745,3.48873,1.27868,72.862,0.60237,8.48584,0,0,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
118,1.51591102,13.0176,3.57853,1.5098,73.1196,0.68931,7.9586,0,0,"negative"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
100,1.51841682,13.0176,3.61894,1.0604,72.3412,0.63963,9.13144,0,0.0765,"negative"
94,1.51818902,12.6186,2.76135,0.82928,73.8084,0.34776,9.42196,0,0.102,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
54,1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
113,1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
143,1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
183,1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
43,1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
204,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
5,1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
78,1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
185,1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
28,1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,"negative"
26,1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
60,1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
190,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
62,1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
159,1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0,0,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
125,1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
186,1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
134,1.53124196,10.73,0,2.10044,69.81,0.57753,13.29556,3.15,0.1428,"negative"
150,1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0,0,"negative"
102,1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
169,1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
178,1.51609326,15.126,0,2.51132,73.0524,0.04968,8.83016,0.5292,0,"negative"
141,1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
131,1.5167311,12.8713,3.56057,1.64141,73.142,0.65205,7.99088,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
182,1.51622994,14.14145,0,2.88047,72.61,0.08073,9.18524,1.06155,0,"negative"
147,1.5151365,14.00845,2.68053,3.5,69.8884,1.68291,5.87116,2.1987,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
109,1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
97,1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
80,1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
52,1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
172,1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
112,1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
155,1.51994308,13.2703,0,1.76018,73.03,0.47196,11.31572,0,0,"negative"
124,1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
136,1.52067204,13.5496,2.08785,1.6703,72.1788,0.52785,9.5726,0.2709,0.0867,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
184,1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
158,1.5196925,12.63855,0,1.65104,73.7524,0.37881,11.53092,0,0,"negative"
0,1.51824805867037,13.6972613408832,3.53567590159932,1.10933555251938,72.2128617827784,0.460896839150945,8.61744492202766,0,0.0676115593653638,"positive"
0,1.51748242144361,13.5111102770838,3.59776275125602,0.93869974209351,72.8664006179368,0.202768736841932,8.78412074327766,0,0.0225738602628233,"positive"
0,1.51839156891819,13.667891189747,3.51945268871008,1.1562984175887,72.2147118937485,0.42487848717761,8.81133044570038,0,0.0625583220940316,"positive"
0,1.51904444234027,13.8889781551891,3.74166320262533,0.714787523480467,72.4570873429045,0.0395526412542444,9.1301513392178,0,0,"positive"
0,1.51610546580045,13.3203513355668,3.52477949386246,1.33698256725645,72.6828520548515,0.557652227488789,8.34348767421027,0,0,"positive"
0,1.51609326,13.3753255182947,3.46595735513265,1.28203846071043,72.6797519732261,0.573966593373253,8.32997885524328,0,0,"positive"
0,1.51772513567309,13.6327167024322,3.6464977390365,0.671564385910744,72.9914465476999,0.0779685081800446,8.90809705486926,0,0,"positive"
0,1.51633628328583,13.3767167818139,3.54665429840901,1.3156833019428,72.616594942287,0.532633487050747,8.38930835872022,0,0,"positive"
0,1.5162432416801,13.4188716937109,3.39597382026493,1.23992094266061,72.6718085235359,0.567462623863856,8.43070445640093,0,0,"positive"
0,1.51802685995248,13.4692963571594,3.6210889334364,1.2661572547949,72.3727284248151,0.478518020367147,8.61361140143778,0,0.0846298684271984,"positive"
0,1.51632959136745,13.1404261245735,3.44471093021434,1.28763534175333,72.8894647373319,0.534740356806591,8.49566775355622,0,0,"positive"
0,1.51769851832447,13.5677904340153,3.64351196097828,0.712645652609961,72.9645786289461,0.114268446054943,8.91364668014536,0,0,"positive"
0,1.51815000363645,13.7192988037202,3.56375306094311,1.12608535383145,72.2519973436484,0.344516120989406,8.93221916029448,0,0,"positive"
0,1.51856176424983,13.589545197488,3.50440563699408,0.863325541860792,72.6586949567486,0.265248112683431,8.7565877567712,0.114576595398411,0.09275248198919,"positive"
0,1.5182949011764,13.4806078147066,3.55067899761807,1.00171639273756,72.6693391498553,0.320271581715792,8.7141389562978,0.0907825504342094,0.0938695377050433,"positive"
0,1.51796054137016,13.5845308831755,3.61256381444805,1.06251232797221,72.3512968528638,0.39600879987767,8.8134397034903,0,0,"positive"
0,1.51964991684981,13.9568283260264,3.67452196085734,1.14688040537418,71.7485983596742,0.265773762393321,9.16466283341491,0,0,"positive"
0,1.51609326,13.3641281510181,3.48161803389825,1.29632322237996,72.6777313956725,0.570232133073185,8.33127298705741,0,0,"positive"
0,1.51776362544482,13.6368824899519,3.64921094376411,0.660016041548187,72.9976632194292,0.0692247109377757,8.92005598825267,0,0.000731401485158129,"positive"
0,1.51751258372742,13.3781568766456,3.60317599961815,1.23830494912735,72.5378357256677,0.479173321936224,8.6576868631871,0,0.0419061089165043,"positive"
0,1.5161965947193,13.3919669955223,3.42759544696019,1.2478652106266,72.6902816844799,0.584733365794667,8.34432537277112,0,0.00856838468508795,"positive"
0,1.51879550646006,13.6032437649471,3.65681457344249,1.01004662112843,72.2797971522588,0.351997167898994,9.00046402983889,0,0.0273999721838627,"positive"
0,1.51700728928039,13.2892527542524,3.50351256718041,1.0057415569387,73.0052707668779,0.330501466265959,8.72589456224769,0,0,"positive"
0,1.52203674095027,14.1779522875582,3.77763496670006,0.914568087112778,71.3765482804496,0.233624990494789,9.13274787673778,0,0.186489819504856,"positive"
0,1.51664863908897,13.4198424552734,3.39143428150969,1.29857647959115,72.5884798730176,0.526258958439664,8.65880020587834,0,0,"positive"
0,1.52005121513113,13.9289736973817,3.71872814805808,0.78602105273467,72.1406064869542,0.150124043352264,9.03997652608938,0,0.0990644538711291,"positive"
0,1.51655667217187,13.452900531641,3.40143246028324,1.30409147754506,72.5073757015601,0.586488913505813,8.45337522537282,0,0,"positive"
0,1.51849148905084,13.7064005824044,3.56700021267395,0.920507247949112,72.269160271281,0.366213547900042,8.94369825464845,0,0,"positive"
0,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
0,1.51658098803516,13.275597803229,3.5342276252044,1.34817270452061,72.6972813351441,0.565328084265639,8.41829668104087,0,0.0404417939598206,"positive"
0,1.52121483091411,14.3083321963862,3.89695680893738,0.83924237085755,71.5116878326785,0.00644648548013996,9.47465933142765,0,0.000927852135943249,"positive"
0,1.51671027553891,13.1798892999522,3.46855285680772,1.29205974177287,72.6263291972075,0.557877842670819,8.70554399623642,0,0,"positive"
0,1.52023504607974,14.1221392303081,3.79008301072994,0.927373441523006,71.7493366807373,0.113861733057545,9.30332493190603,0,0,"positive"
0,1.5162024509651,13.3901941067503,3.4292199919778,1.24939339885381,72.690388324406,0.5844377256423,8.34545232827624,0,0.00905397720588371,"positive"
0,1.51666774446467,13.2431918111073,3.56688415051722,1.37864707005898,72.6977528387647,0.5589,8.43570162325297,0,0.0476355277500115,"positive"
0,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
0,1.52080979219949,14.2128600945207,3.86866219337189,0.884362065236596,71.6207579710562,0.0557584696456092,9.38239362687687,0,0.00508799776691012,"positive"
0,1.51646295031914,13.3805131382964,3.54565651276546,1.28479744042719,72.608185361704,0.526650280852038,8.42988342127373,0,0,"positive"
0,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
0,1.520677935781,14.2077076928404,3.83815838884506,0.885164488049522,71.6425651224181,0.064867788932249,9.38215254755184,0,0,"positive"
0,1.51720834064622,13.3766709881717,3.49241966326701,1.44726426861701,72.3842837013539,0.567789743710316,8.60710040549308,0,0.0266641476529185,"positive"
0,1.52051955189628,13.8646959642157,3.67332719869872,1.00785747975188,71.8238778778002,0.311792468533488,8.98496146368638,0,0.135670775303151,"positive"
0,1.51735396664014,13.5165728830584,3.45342548400752,1.15803554837639,72.492215684511,0.450978742258348,8.8197606348434,0,0,"positive"
0,1.51667033609193,13.082019359443,3.40915835683859,1.22191406532907,72.9812630282998,0.495172225259556,8.60561021386531,0.0111109099360183,0.00899454613868148,"positive"
0,1.51620246261696,13.349277236245,3.49577759382284,1.3250513265842,72.6635464268442,0.54996916262547,8.40999276689072,0,0,"positive"
0,1.51648857771181,13.0544291799463,3.40728752077743,1.34415602155308,72.9185253100377,0.535300713755053,8.54808571881478,0,0.014670926329284,"positive"
0,1.51899999345325,13.7413965682904,3.67975681063955,1.28509890223741,71.9810609133018,0.294952875862874,8.94384627245496,0,0.0424530012074159,"positive"
0,1.52129169923638,14.0312788926078,3.73102051095258,1.03641189778543,71.5282578093454,0.285346553359022,9.02824867497542,0,0.173485806648899,"positive"
0,1.51914133516082,13.8143400048976,3.69135522838385,0.731361404132431,72.4855376489347,0.114876232571381,8.99473689538594,0,0.0593956884727115,"positive"
0,1.51621536320729,13.4196855297257,3.39652331255164,1.23638534529694,72.6748925336974,0.571642559064834,8.41095210560491,0,0,"positive"
0,1.51910195464878,13.5878564647383,3.59842546564464,0.881467176279267,72.3326921774739,0.294008564729649,9.17430179794903,0,0,"positive"
0,1.51752831886258,13.5952726110181,3.59730430445261,0.777723720953064,72.9278278427953,0.15574031077432,8.86999339917695,0,0,"positive"
0,1.51959387452847,13.9982617418362,3.72048427163855,0.988479355928646,71.9039098972401,0.184790280433064,9.18920616946196,0,0,"positive"
0,1.51670784261114,13.2371222610852,3.56951863511864,1.38136761057908,72.6995782673428,0.5589,8.44271648450298,0,0.0509604155172128,"positive"
0,1.51691411233902,12.8893668555484,3.5678131567727,1.30895578392408,72.6115912165148,0.603639272721489,8.77917073692526,0,0,"positive"
0,1.51629027148444,13.3636077888292,3.45358174044016,1.27231017665365,72.6919875014238,0.580004292927752,8.36235220254658,0,0.0163359439834021,"positive"
0,1.51869303940917,13.6645931216563,3.50266645126106,1.26495771085443,71.9721333630554,0.451515445791681,9.02002032906607,0,0,"positive"
0,1.51786104854296,13.5823145451844,3.60305065249305,1.21323057881259,72.2864086262055,0.462152413875922,8.57241721508866,0,0.0554682633051183,"positive"
0,1.51684814295228,13.0043902543324,3.57506189688984,1.33805365719814,72.6446037904978,0.589393434018642,8.65414257651567,0,0.0196963539663702,"positive"
0,1.51793432329681,13.3786148428184,3.4911970733777,1.27738319882118,72.5614154602166,0.391847389499329,8.62484524340883,0.0721939141949639,0.103745785296033,"positive"
0,1.51682493087713,12.9628663538089,3.52964117819743,1.479512328685,72.5616405786946,0.606248385044206,8.63360136503622,0,0.0325524986581877,"positive"
0,1.51922467605408,13.7411705027408,3.55643874279672,1.12055004322254,71.934301449874,0.380004838793976,9.15218636342704,0,0,"positive"
0,1.51773390744905,13.5212014037239,3.40775582728194,1.51496603024234,72.0554327983586,0.57657045509882,8.7836100812382,0,0,"positive"
0,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
0,1.5167959433081,13.5126055384627,3.44352305819456,1.18451865444769,72.5333262234094,0.547865556922532,8.41998937578719,0,0.022048238127376,"positive"
0,1.51915430462516,13.6661943701998,3.67181580568935,0.946209051512857,72.2076308679532,0.316429499205518,9.09632936553374,0,0.0233430051428732,"positive"
0,1.51659348801559,13.0877804252068,3.50552059820054,1.2742427782086,72.6418704738367,0.601006697352317,8.59903542302576,0,0,"positive"
0,1.51774221917616,13.4883620835078,3.53368565512686,1.04068940488543,72.6602611720666,0.357716795810759,8.61842772344999,0.0765370885502547,0.0619585954930633,"positive"
0,1.51847850627221,13.5087932341291,3.54849517478447,0.957777988496863,72.6658372513248,0.292656610446721,8.74553931312127,0.101288246025704,0.098830560623249,"positive"
0,1.51683699970886,13.2568037630937,3.56801946684571,1.35060575085029,72.6971456929375,0.539546035735309,8.46480695332754,0.00736292118765414,0.0544769350052811,"positive"
0,1.52206053168179,14.1797834101641,3.77875661606491,0.913607146270438,71.3727643134091,0.232613815355902,9.13615690316921,0,0.18751021670918,"positive"
0,1.51997478570175,13.6884350441135,3.70596176172487,0.791488475661464,72.0298874811456,0.256085015451461,9.39788425664127,0,0,"positive"
0,1.5162190947096,13.4195765986881,3.39644976362553,1.23685858103752,72.6744797423972,0.571083079427609,8.413595935599,0,0,"positive"
0,1.51802944301176,13.617201042096,3.49400304874233,1.18034863030687,72.2978957257912,0.443893889008979,8.77908368073497,0,0.0502644709768239,"positive"
0,1.51632483269998,13.2484650512309,3.49490729292446,1.51778427434217,72.5909527910519,0.577312469395862,8.35343033546809,0,0.036723282645992,"positive"
0,1.51660753660998,13.1195419438418,3.43952731434934,1.67103188770145,72.5749126893401,0.587997991241589,8.41463555890709,0,0.0712651782564819,"positive"
0,1.51688279093012,13.5164671773217,3.45426109162021,1.12200645651398,72.5503803505242,0.5162927948774,8.52830857777706,0,0,"positive"
0,1.51744237695579,13.4885301805862,3.58631239545006,0.804899943584977,73.0034266727071,0.179173781398656,8.83928000955045,0,0,"positive"
0,1.516588897406,13.290149750386,3.41559731549594,1.4902472847575,72.56910332243,0.557112122322894,8.52904353146466,0,0.038095293018641,"positive"
0,1.52061455798824,13.925090996603,3.7222365676567,1.03998782789098,71.7312272465918,0.320764521571104,8.94883698724871,0,0.150630101721687,"positive"
0,1.51645967909054,13.0454749047142,3.39873889998836,1.25982986483565,72.9997346810356,0.52164,8.58405387714379,0,0,"positive"
0,1.51911297684898,13.7688734002984,3.57015210508139,1.10838686559968,72.0489974969462,0.386997017100309,8.87557073223021,0,0.0870494770725723,"positive"
0,1.51685029231734,13.0008137976832,3.57514662603035,1.33738733515998,72.643758386156,0.589862180533167,8.65739134462923,0,0.0192151528343093,"positive"
0,1.51614727385478,13.3949992285387,3.40380954398487,1.27417881109862,72.6679294287575,0.591177048720228,8.32975523519712,0,0.00856562995521817,"positive"
0,1.51796976318582,13.4776868134811,3.57872636651648,1.49248879051315,72.1993895098323,0.429151443916003,8.6969389082072,0,0.0617683984718984,"positive"
0,1.52152331819724,14.1047155786086,3.75616893173089,0.951290169047383,71.4884202667031,0.261723606822349,9.06385235406789,0,0.170380048590596,"positive"
0,1.51665940796801,13.1656573281923,3.48278374833841,1.65249890954696,72.5432876238316,0.590012174871974,8.39659337451726,0,0.0765510614890605,"positive"
0,1.52030696650343,13.8709121287527,3.7102134681431,1.06687187265941,71.8074804636178,0.339516181254142,8.90898978163903,0,0.142784862641827,"positive"
