"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
128,1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
174,1.5151365,14.853,0,2.42144,73.7188,0,8.389,0.5607,0,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
15,1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0,0,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
119,1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
82,1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
157,1.52171992,11.56125,1.88131,1.56116,72.862,0.47196,11.41256,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
152,1.51666276,12.858,0,1.8308,73.8812,0.96876,10.17516,0,0,"negative"
160,1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
202,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
189,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
179,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
173,1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
199,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
44,1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
198,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
176,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
53,1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
47,1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
121,1.53393,12.2994,0,0.99941,70.1628,0.11799,16.19,0,0.1224,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
167,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
126,1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
11,1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
194,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
156,1.52058092,12.85135,1.61191,2.17106,72.1788,0.75762,9.70172,0.2394,0.2601,"negative"
71,1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
51,1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
170,1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
188,1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
168,1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
137,1.5167311,12.7915,3.52016,1.53869,73.3604,0.65826,7.9048,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
203,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
195,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
27,1.51734616,13.0176,3.53812,1.68956,72.7276,0.54027,8.4428,0,0.0357,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
151,1.5132002,12.99765,0,3.0185,70.7004,6.21,6.92564,0,0,"negative"
77,1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0,0,"negative"
196,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
153,1.523679,13.4432,0,1.58042,72.218,0.32292,12.24108,0,0,"negative"
40,1.51784732,13.7745,3.48873,1.27868,72.862,0.60237,8.48584,0,0,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
118,1.51591102,13.0176,3.57853,1.5098,73.1196,0.68931,7.9586,0,0,"negative"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
100,1.51841682,13.0176,3.61894,1.0604,72.3412,0.63963,9.13144,0,0.0765,"negative"
94,1.51818902,12.6186,2.76135,0.82928,73.8084,0.34776,9.42196,0,0.102,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
54,1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
113,1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
143,1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
183,1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
43,1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
204,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
5,1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
78,1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
185,1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
28,1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,"negative"
26,1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
60,1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
190,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
62,1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
159,1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0,0,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
125,1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
186,1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
134,1.53124196,10.73,0,2.10044,69.81,0.57753,13.29556,3.15,0.1428,"negative"
150,1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0,0,"negative"
102,1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
169,1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
178,1.51609326,15.126,0,2.51132,73.0524,0.04968,8.83016,0.5292,0,"negative"
141,1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
131,1.5167311,12.8713,3.56057,1.64141,73.142,0.65205,7.99088,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
182,1.51622994,14.14145,0,2.88047,72.61,0.08073,9.18524,1.06155,0,"negative"
147,1.5151365,14.00845,2.68053,3.5,69.8884,1.68291,5.87116,2.1987,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
109,1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
97,1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
80,1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
52,1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
172,1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
112,1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
155,1.51994308,13.2703,0,1.76018,73.03,0.47196,11.31572,0,0,"negative"
124,1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
136,1.52067204,13.5496,2.08785,1.6703,72.1788,0.52785,9.5726,0.2709,0.0867,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
184,1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
158,1.5196925,12.63855,0,1.65104,73.7524,0.37881,11.53092,0,0,"negative"
0,1.52125934851677,14.2890716419203,3.88613171398193,0.801958666110765,71.5329755908161,0.0121973747988604,9.50413188309658,0,0,"positive"
0,1.51787617983378,13.556714650429,3.42480167984694,1.49582645100959,72.0204137536228,0.557778123381247,8.81103990460609,0,0,"positive"
0,1.52087458121926,14.1828463277234,3.82773494608538,0.812934972430784,71.7350204566911,0.0328855844401941,9.36598433251761,0.0307958650276065,0.0249299859747291,"positive"
0,1.52045058484612,14.1797270821852,3.82267513515934,0.890906622193959,71.6880217299133,0.0928364888497163,9.30365123660907,0,0,"positive"
0,1.52154992762652,14.2759322374691,3.86073056502543,0.856473142429343,71.4537602499675,0.0778587954640528,9.36984532334864,0,0.0639420059366617,"positive"
0,1.51853952537958,13.7945563149874,3.60603538322753,1.08896255534237,72.1580916976262,0.301425919378716,9.00154809290666,0,0,"positive"
0,1.51914346346603,13.9082491673714,3.74880680177482,0.719894640021641,72.4144484882928,0.0377883336373838,9.14604772243496,0,0,"positive"
0,1.5169475557825,13.493845446599,3.59070772678412,1.25534995257642,72.4782416201247,0.466565756568429,8.52540622856976,0,0,"positive"
0,1.51645330262558,13.2349375388036,3.43145579981986,1.57604301127465,72.5519483757304,0.598129194852454,8.35987000668776,0,0.057096311892732,"positive"
0,1.51644965625448,13.0461043806119,3.39893,1.25856567088108,73.0005205125971,0.52315503691884,8.57695253500335,0,0,"positive"
0,1.51659367027483,13.2717584493013,3.53774572706884,1.35148213688049,72.6975122737262,0.564687848285737,8.42073720698551,0,0.0414933892891277,"positive"
0,1.51687528231553,13.4732861855345,3.40315297881673,1.36128818108656,72.3829159198947,0.584109309921632,8.54202216469075,0,0,"positive"
0,1.51760755467134,13.5252631650341,3.46363363381679,1.00154729011331,72.6701775526574,0.390762845361333,8.58953942016696,0.0702865826072171,0.0568986621106043,"positive"
0,1.51631561938768,13.4167588238453,3.39454723594965,1.24910001189632,72.663801858782,0.556610733599206,8.48198523780085,0,0,"positive"
0,1.51681351320481,12.9402242021014,3.55240445077859,1.29770558817361,72.621404471375,0.605869983396465,8.71981616306368,0,0,"positive"
0,1.51609326,13.3850361099744,3.45237608614647,1.26965041587909,72.6815042604465,0.577205195646663,8.32885655699974,0,0,"positive"
0,1.51766464028408,13.290000936694,3.45699600987926,1.04650017255351,72.8580859692454,0.371383405141798,8.71285399039245,0.0630762317245826,0.0510617113960907,"positive"
0,1.51866714183367,13.5377508858449,3.54625151893972,0.912635747117642,72.662239406763,0.264285036188364,8.77779998602495,0.112081779710948,0.103927507085726,"positive"
0,1.51826053893023,13.5654053719196,3.44909272426049,1.27576844735213,72.2318568688165,0.445935682489355,8.82115164987657,0.0478214262206107,0.0387125831309706,"positive"
0,1.51889199761486,13.6117919579136,3.51851603382092,0.815489684754112,72.6547210537698,0.221809906373131,8.81439993510591,0.129904506887868,0.105160791290179,"positive"
0,1.51872322262957,13.5905687505912,3.50493294425394,0.867660789470894,72.6466914285999,0.242132968472815,8.8392895312409,0.117334286098368,0.0949848982701078,"positive"
0,1.51717647010057,12.9361067155546,3.57450770819987,1.25486506758913,72.6139018519813,0.564074998523276,8.79783018554056,0.0150500004993752,0.0121833337375894,"positive"
0,1.51839243195635,13.6427,3.606560923833,0.688356892377536,72.8643087565994,0.100878350182213,8.91440171956641,0.0590105328859761,0.0477704313838854,"positive"
0,1.51898253417678,13.6073661336327,3.53710480844672,0.815802019936554,72.651732326369,0.206390705004036,8.83146610491179,0.134106797009334,0.108562645198032,"positive"
0,1.52095499423626,13.9904069617094,3.73145145990951,0.650546300357787,71.8111698940046,0.147259213200684,9.58234725341245,0,0,"positive"
0,1.52022933057474,13.8241006952377,3.64159411708387,0.669015220946874,72.2462336642995,0.138094725072831,9.2489616480504,0.0800882936999202,0.0648333806142211,"positive"
0,1.51646213420802,13.4668016977824,3.42478106146149,1.17469626542795,72.6239162832141,0.555536853955896,8.41968878291497,0,0,"positive"
0,1.52203412245609,14.1748755948673,3.77873386657125,0.882341265231676,71.3966589191304,0.220067314776897,9.18378693085031,0,0.173182611224684,"positive"
0,1.51733641505539,13.514248469776,3.45204169795798,1.16066563638156,72.4953938296668,0.452519180495795,8.81599962929163,0,0,"positive"
0,1.51700054358796,12.875606281955,3.58123171585707,1.29977035745283,72.5977008748066,0.601106656805165,8.80006898112342,0,0,"positive"
0,1.51879324606075,13.7564289069736,3.68214450613294,0.628696729555419,72.6453329378396,0.076748825767301,9.13957309726575,0,0,"positive"
0,1.52123051517769,14.1038952807744,3.79520164026543,0.643501874232041,71.7172659406647,0.0829390482400451,9.60627632837666,0,0,"positive"
0,1.51648768990832,13.0539432361435,3.40704691161028,1.34171651058844,72.921089729264,0.534907428108884,8.54908167220884,0,0.0142485571291996,"positive"
0,1.51656657492991,13.1241992478139,3.47303573765413,1.31239982580618,72.8738257226733,0.537823212899971,8.52192563015438,0,0.022150935531361,"positive"
0,1.51748475346918,13.2523734744101,3.44834135157092,1.07823557778375,72.8803708283424,0.393778942389451,8.69345173751123,0.0536748067930341,0.0434510340705514,"positive"
0,1.51616017174391,13.3524426590628,3.39893,1.22797155502438,72.7469991787067,0.577409555459109,8.37184805735968,0,0,"positive"
0,1.51646404186492,13.0633052073941,3.39830894263588,1.26075202280991,72.9820384407818,0.52164,8.58714497365564,0,0,"positive"
0,1.51669638536897,12.9479794159499,3.48852552712562,1.28504152713347,72.8092526637798,0.565011019645329,8.68466724702428,0,0,"positive"
0,1.51688546511911,13.2334552525112,3.48032868907116,1.0619770296512,73.005787111602,0.372873083138075,8.69414673807263,0,0,"positive"
0,1.51640070356709,13.0833381372632,3.41930619054352,1.27197809301219,72.9550203208461,0.527470710849026,8.54395256250894,0,0,"positive"
0,1.51683846713197,12.9500998380512,3.53559294338475,1.45897071686426,72.567527894232,0.606532237757617,8.6522908493292,0,0.0285895308236126,"positive"
0,1.51689214044583,12.8745068124744,3.56201859080812,1.30605825180348,72.6465530974092,0.600587227643975,8.76832494156354,0,0,"positive"
0,1.51683117747273,13.0326201271355,3.57439310845092,1.34331310481022,72.6512767798215,0.585693499759678,8.62849923182875,0,0.0234945956573356,"positive"
0,1.51733696850201,13.1862971129363,3.49513231756243,1.41276644028015,72.3308020383991,0.593403009965499,8.78712,0,0,"positive"
0,1.51786340147193,13.159339213073,3.56301181776439,1.09505768198831,72.6250535200108,0.43687770746883,8.82844037635613,0.0580635771844536,0.0470038481969386,"positive"
0,1.5163640842482,13.2416262353229,3.45663832045292,1.2497798654917,72.6632088400695,0.595936113641637,8.47310640148752,0,0,"positive"
0,1.51678042389763,13.0799089596214,3.50271227809511,1.29787434259653,72.6212572712554,0.573626172752087,8.73088188917141,0,0,"positive"
0,1.51609348113067,13.3300261278934,3.52915295783828,1.33966242049103,72.6715838387763,0.558913033921961,8.33531856461378,0,0,"positive"
0,1.52148929470013,14.0770001419833,3.76496629816745,0.679580858044713,71.6610943532381,0.147709390680506,9.49392210649254,0,0.057461446066713,"positive"
0,1.51796138052663,13.5606960171512,3.42548411591361,1.49066875467381,72.0068462045696,0.561130572758429,8.80386461877426,0,0.0088985850025434,"positive"
0,1.5197299747826,13.7177128824596,3.57147342651962,0.77110879632269,72.4720193790428,0.17085690079005,8.92876399074106,0.130400535800681,0.131520399976289,"positive"
0,1.52207632585888,14.184076485151,3.7786219621548,0.911127469524064,71.3680091388134,0.231617886993536,9.13800451977391,0,0.187731883292575,"positive"
0,1.51751944111534,13.545811310035,3.45816091644362,1.21421987198842,72.4150481066093,0.47067432869365,8.7336687822311,0,0.0329503620636184,"positive"
0,1.51808645332693,13.6814378598895,3.65962005819954,0.667990990188632,72.885438326597,0.0740111992805195,8.9422877085058,0,0.0134051607576432,"positive"
0,1.52179024935543,14.2380104118458,3.82616467840647,0.879354544732168,71.413842538785,0.143372313309785,9.27167056396037,0,0.117745378080499,"positive"
0,1.52113329442607,14.0490810021418,3.73986216725364,0.979186254285388,71.5734042953819,0.283068839849699,9.01151557816453,0,0.15814219281245,"positive"
0,1.51664101743766,13.1388142582185,3.45016033607851,1.75442991751367,72.4845154285206,0.601710102207928,8.37922005524399,0,0.0861580549533712,"positive"
0,1.51662767055934,13.1728407118988,3.51463577074775,1.34214060670385,72.7987301289983,0.54690782919975,8.4878205274165,0,0.0345855955230072,"positive"
0,1.51727791496634,13.3960982566231,3.48168752494681,1.45642881360797,72.3404096788224,0.56902668838308,8.6299616395095,0,0.0232779867129866,"positive"
0,1.51769095205127,13.3878949227984,3.55786244687895,1.1462470261801,72.6808582667101,0.411108046056926,8.61085087516595,0.0562251998696476,0.0775507888273336,"positive"
0,1.51654539624694,13.2863726722919,3.5243543268182,1.338885022004,72.6966332227193,0.567124860229134,8.4114475215227,0,0.0374905677395873,"positive"
0,1.51665559509953,13.2942187902347,3.51016587781291,1.34743598535046,72.6792321719002,0.5465801091721,8.51039738273902,0,0.0341370254368521,"positive"
0,1.51672700221963,13.2059635410482,3.57028646326708,1.37560834789295,72.6922517696291,0.562974331303854,8.47103819956809,0,0.0468174135165755,"positive"
0,1.51629085206197,13.3002410139351,3.54212197773237,1.35307603639624,72.6805951837789,0.5589,8.36976720623616,0,0.016384084740188,"positive"
0,1.51706486886368,13.3156251656429,3.51447031173967,0.97916214074919,73.0050267191149,0.310474732513335,8.74090001327634,0,0,"positive"
0,1.51677452562648,13.2621338850641,3.57454760776749,1.33614326685388,72.7182992896423,0.528179738444835,8.47274112448674,0,0.0478463499611244,"positive"
0,1.5177770482813,13.6331134855457,3.62980966125971,0.723287401936667,72.9203217096649,0.10580789159823,8.91513833134129,0,0,"positive"
0,1.51830250333266,13.6427,3.61298308922723,0.68266362130065,72.8844935223106,0.095193661063537,8.91624855697332,0.0503599190097302,0.0407675534840673,"positive"
0,1.51621286112491,13.4388198851897,3.41676956223333,1.18036082934743,72.7106497880861,0.55249926453681,8.36719137853689,0,0,"positive"
0,1.51678966972816,13.4555134118852,3.44093012340774,1.15551490345129,72.709257065204,0.431679912791667,8.70200614439962,0,0,"positive"
0,1.51733698744716,13.2312063281959,3.61269737940308,0.996282209018948,72.7964367027562,0.348672017035168,8.85364746423862,0,0,"positive"
0,1.51711634884664,13.5198413004639,3.60271631212682,0.920807574739533,72.872124734197,0.257384600638412,8.69437232959378,0,0,"positive"
0,1.5166166481567,13.1245291957353,3.44199669150242,1.69606864216952,72.548593998646,0.592034290443216,8.40441406740727,0,0.0755999626090284,"positive"
0,1.51669934723876,13.2239532348018,3.55363299904782,1.43113225786248,72.6709249772502,0.564607432412698,8.43432353723111,0,0.0556872633341001,"positive"
0,1.517471336452,13.429520802299,3.41822278419548,1.58087030673255,72.1517021462034,0.583869261554461,8.68277228404235,0,0.0221261665367056,"positive"
0,1.51871412383883,13.5239993367852,3.51702914215138,0.986513529105014,72.6097427158289,0.265014233118421,8.77341703494817,0.115688444245979,0.114015327113634,"positive"
0,1.5163513468202,13.2882633043677,3.42224524006742,1.4754746641741,72.5905883429445,0.595813034655545,8.34983704222772,0,0.0409279472331516,"positive"
0,1.51657310796042,13.337395056962,3.40548285173346,1.40681205601613,72.5962739223607,0.543123075560087,8.57565635915195,0,0.0230717533885734,"positive"
0,1.51692031993413,12.8729015951822,3.5715828581859,1.33475700277441,72.6031280864322,0.608248675595841,8.76530487562438,0,0.00462573685033713,"positive"
0,1.51656374888843,13.164189760512,3.45958901967631,1.7015467970294,72.5077481483094,0.596308823492588,8.37223877991997,0,0.074611111037666,"positive"
0,1.51622874134094,13.2823603149682,3.50911219422208,1.44387555070124,72.6244174434531,0.569672193976322,8.34586563673202,0,0.0214849141418701,"positive"
0,1.51614151363005,13.2914125873748,3.51190145421078,1.32904567545054,72.7160831532538,0.553967136040963,8.36796396061681,0,0,"positive"
0,1.51642440901012,13.2800248531166,3.55089679039267,1.36213747990809,72.6866752321454,0.5589,8.39313196353009,0,0.0274584585505072,"positive"
0,1.51682471516037,13.4179013948154,3.47581618248887,1.41873862522313,72.3932587336382,0.567094528748926,8.53398000172919,0,0,"positive"
0,1.51648237121628,13.3674839116782,3.53021265566108,1.26911840315599,72.6689243333176,0.511426028291881,8.40203433134593,0.0180607501063496,0.0146206072289497,"positive"
0,1.51609326,13.391244068561,3.44369361259589,1.26173076774452,72.6826244935749,0.579275626517914,8.32813907435321,0,0,"positive"
