"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
128,1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
174,1.5151365,14.853,0,2.42144,73.7188,0,8.389,0.5607,0,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
15,1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0,0,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
119,1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
82,1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
157,1.52171992,11.56125,1.88131,1.56116,72.862,0.47196,11.41256,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
152,1.51666276,12.858,0,1.8308,73.8812,0.96876,10.17516,0,0,"negative"
160,1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
202,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
189,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
179,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
173,1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
199,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
44,1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
198,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
176,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
53,1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
47,1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
121,1.53393,12.2994,0,0.99941,70.1628,0.11799,16.19,0,0.1224,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
167,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
126,1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
11,1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
194,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
156,1.52058092,12.85135,1.61191,2.17106,72.1788,0.75762,9.70172,0.2394,0.2601,"negative"
71,1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
51,1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
170,1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
188,1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
168,1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
137,1.5167311,12.7915,3.52016,1.53869,73.3604,0.65826,7.9048,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
203,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
195,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
27,1.51734616,13.0176,3.53812,1.68956,72.7276,0.54027,8.4428,0,0.0357,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
151,1.5132002,12.99765,0,3.0185,70.7004,6.21,6.92564,0,0,"negative"
77,1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0,0,"negative"
196,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
153,1.523679,13.4432,0,1.58042,72.218,0.32292,12.24108,0,0,"negative"
40,1.51784732,13.7745,3.48873,1.27868,72.862,0.60237,8.48584,0,0,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
118,1.51591102,13.0176,3.57853,1.5098,73.1196,0.68931,7.9586,0,0,"negative"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
100,1.51841682,13.0176,3.61894,1.0604,72.3412,0.63963,9.13144,0,0.0765,"negative"
94,1.51818902,12.6186,2.76135,0.82928,73.8084,0.34776,9.42196,0,0.102,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
54,1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
113,1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
143,1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
183,1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
43,1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
204,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
5,1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
78,1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
185,1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
28,1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,"negative"
26,1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
60,1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
190,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
62,1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
159,1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0,0,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
125,1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
186,1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
134,1.53124196,10.73,0,2.10044,69.81,0.57753,13.29556,3.15,0.1428,"negative"
150,1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0,0,"negative"
102,1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
169,1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
178,1.51609326,15.126,0,2.51132,73.0524,0.04968,8.83016,0.5292,0,"negative"
141,1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
131,1.5167311,12.8713,3.56057,1.64141,73.142,0.65205,7.99088,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
182,1.51622994,14.14145,0,2.88047,72.61,0.08073,9.18524,1.06155,0,"negative"
147,1.5151365,14.00845,2.68053,3.5,69.8884,1.68291,5.87116,2.1987,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
109,1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
97,1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
80,1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
52,1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
172,1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
112,1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
155,1.51994308,13.2703,0,1.76018,73.03,0.47196,11.31572,0,0,"negative"
124,1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
136,1.52067204,13.5496,2.08785,1.6703,72.1788,0.52785,9.5726,0.2709,0.0867,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
184,1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
158,1.5196925,12.63855,0,1.65104,73.7524,0.37881,11.53092,0,0,"negative"
0,1.5165089160616,13.183531490562,3.46769479422983,1.65937209698608,72.5268441576511,0.591949036065694,8.36792211898476,0,0.0659156067838892,"positive"
0,1.51631015887141,13.2536410971763,3.49707648158565,1.50649789072531,72.5960630796079,0.576145745427764,8.35227515259285,0,0.0343962762499927,"positive"
0,1.51652748391654,13.1769818658472,3.46494996317228,1.67365357320494,72.5203777405098,0.593425376155665,8.36938385529652,0,0.0688601360178553,"positive"
0,1.51630250990111,13.2563391947832,3.49820720623478,1.50061468084894,72.5987269001126,0.575537571702227,8.35167299484849,0,0.0331832865558565,"positive"
0,1.51668438134707,13.2021088143199,3.527084637193,1.51408192793894,72.6230971934583,0.574127000917434,8.4201854341102,0,0.0635052664539311,"positive"
0,1.51667812081516,13.192970856192,3.5159789262772,1.54878143450238,72.6030898746098,0.57810922688056,8.41427118271431,0,0.0667756935734069,"positive"
0,1.51665502295551,13.1592569038975,3.47500506726312,1.67680319741051,72.5292740632703,0.592801412406766,8.39245090441728,0,0.0788417396577308,"positive"
0,1.51665323464084,13.1566466553083,3.47183273206037,1.68671507671513,72.5235589926749,0.59393893126566,8.39076150442809,0,0.0797759338896722,"positive"
0,1.51664565828492,13.1455881024429,3.45839284871327,1.72870764467862,72.4993465821907,0.598758132198583,8.38360420946077,0,0.0837337317572907,"positive"
0,1.5214723122922,14.0739493413427,3.76453715985679,0.673260768973271,71.6693368672496,0.145453977349775,9.50358909208129,0,0.0538543904220918,"positive"
0,1.52130196512236,14.0433473644538,3.7602325584711,0.609865207452099,71.7520158925284,0.122830373006905,9.60055670957664,0,0.0176727297771256,"positive"
0,1.52122224391614,14.0507747555404,3.76911702965155,0.598046245017787,71.7701323007062,0.103232323396085,9.63557794414142,0,0,"positive"
0,1.52122063646513,14.040451222525,3.7640477021613,0.589212320901626,71.7804064388268,0.107176152926018,9.6412724698717,0,0,"positive"
0,1.52180275036421,14.1333108103465,3.77288719105438,0.796234970080657,71.5089567580111,0.189339063363327,9.31549208641324,0,0.124039285165351,"positive"
0,1.52183402301509,14.1389287782894,3.77367743779822,0.807873245399801,71.4937783884814,0.193492346806771,9.29769059049818,0,0.130681581849628,"positive"
0,1.52193055552146,14.1562703374811,3.77611677366198,0.843798306274379,71.4469257548755,0.206312713780703,9.24274088301401,0,0.151185041871504,"positive"
0,1.5212413437058,14.173439339685,3.82935095805176,0.703011243575993,71.6480546284474,0.0563716015379643,9.56791538815734,0,0,"positive"
0,1.52122212584839,14.0500164890271,3.7687446860677,0.597397390712909,71.7708869391501,0.103521998826228,9.63599620871849,0,0,"positive"
0,1.5165394492269,13.2626115207876,3.55845503700292,1.36994261801861,72.6919123245752,0.5589,8.41325736158164,0,0.0369974483333062,"positive"
0,1.51631971144954,13.2958726450233,3.54401806567786,1.35503406039933,72.6819089789404,0.5589,8.37481593335653,0,0.0187770687842276,"positive"
0,1.51666749311236,13.2813179598229,3.52356662472989,1.35510037690565,72.6838284191724,0.549360241856547,8.49514321403241,0,0.0379423600290902,"positive"
0,1.51655429925833,13.4040522967218,3.396076243544,1.28218382926971,72.6401012060262,0.522910956761967,8.64026645194802,0,0.00173963485937566,"positive"
0,1.51660998249394,13.2519350873319,3.56308913663715,1.37472809136027,72.6951232820055,0.5589,8.42559661227809,0,0.0428459779385012,"positive"
0,1.51621673746875,13.3858690864607,3.43318312281461,1.25312146414104,72.6906484760024,0.583716501797014,8.34820157318214,0,0.0102385960821994,"positive"
0,1.51611171643097,13.3273562990217,3.53035260425923,1.34092221419791,72.6724402108205,0.5589,8.33842881015325,0,0.00153038399457,"positive"
0,1.51675413949779,13.1774269274505,3.44418713613286,1.73555770413229,72.4359542941148,0.599829531342247,8.42005750502342,0,0.0778329052887624,"positive"
0,1.51710258581024,13.464848354636,3.39818704635975,1.38909586364753,72.3631871838106,0.547272991149577,8.71139356596892,0,0,"positive"
0,1.51747354038778,13.5016261164357,3.40370524687706,1.46306617403415,72.1790833001817,0.564445164140265,8.7543716221138,0,0,"positive"
0,1.51673824389661,13.4287261959546,3.39276721369544,1.31644415351767,72.5440092179116,0.530406930592325,8.66918163985068,0,0,"positive"
0,1.51689330267822,13.2263426195558,3.43914907542691,1.70554253177503,72.380798687673,0.596732638792489,8.47103405195359,0,0.0670237030317541,"positive"
0,1.51714721000876,13.4692725570663,3.39885086152808,1.39799416552811,72.34104029913,0.549338727773067,8.71656363644474,0,0,"positive"
0,1.51686140907296,13.4409372314622,3.3945993790899,1.34100394297852,72.482882630809,0.536108474239125,8.6834513110855,0,0,"positive"
0,1.51671763753045,13.4266832072117,3.39246068004613,1.31233513480542,72.5542361089287,0.52945302381838,8.66679422744167,0,0,"positive"
0,1.51682178910072,13.4370091658992,3.39401000517585,1.33310351036117,72.5025459297677,0.534274392498799,8.67886102026717,0,0,"positive"
0,1.5174128704736,13.4817211434687,3.43563992622021,1.11535632164045,72.641453649009,0.410574348208169,8.72355330863858,0.0466242616217583,0.0377434498842806,"positive"
0,1.51778677557189,13.5373367010848,3.47129148518568,0.975586299198468,72.6680208763612,0.367188502857888,8.62091465889566,0.0786051911780611,0.0636327738108113,"positive"
0,1.51890637983031,13.6057831514963,3.5146185201169,0.83303863076254,72.6474235501472,0.218588723927219,8.85546680271667,0.127217926987074,0.102985940894298,"positive"
0,1.51689045117919,13.4383251068743,3.40801375761791,1.21410910695601,72.6393654186767,0.477729598307214,8.6774108762589,0.0184331521349028,0.0149220755377784,"positive"
0,1.51800534195951,13.6427,3.63420458032395,0.663850698547561,72.9511923379803,0.076409096650444,8.92235127174038,0.0217747122941539,0.0176271480476484,"positive"
0,1.51714915550219,13.4943822863128,3.444046896477,1.06794856713412,72.6756937542791,0.451059713546738,8.50928994412604,0.0490098049236461,0.0396746039858088,"positive"
0,1.51814080963313,13.6427,3.62453028787091,0.672426991126644,72.9207861876246,0.084972461444512,8.9195692124051,0.0348059195894748,0.028176220620051,"positive"
0,1.51611985004975,13.4224737759841,3.39840590288251,1.22427219726601,72.6854585195187,0.58596324341916,8.34327948212992,0,0,"positive"
0,1.51635768094287,13.4155309514044,3.39371819124901,1.2544343329212,72.65914886848,0.550304269957649,8.51178653283078,0,0,"positive"
0,1.51616444330378,13.4211719974972,3.39752695770862,1.22992759282802,72.6805254641999,0.57927719165659,8.37487452691045,0,0,"positive"
0,1.51609326,13.4138623117959,3.41205965500599,1.23287610878628,72.6867059810759,0.5868190900243,8.32552497878707,0,0,"positive"
0,1.51609326,13.384846553983,3.45264119984823,1.26989223720124,72.6814700548541,0.577141976382094,8.32887846486727,0,0,"positive"
0,1.51650879702639,13.4111195293,3.39073965211382,1.27359914263515,72.6424319005052,0.527646808006105,8.61885473247884,0,0,"positive"
0,1.51609326,13.3897747635127,3.44574858800233,1.26360519696672,72.6823593558218,0.578785595134995,8.32830888877125,0,0,"positive"
0,1.52197254382885,14.163813316995,3.77717780054222,0.859424467406368,71.4265464768907,0.211889130778445,9.21883965745169,0,0.160103339078673,"positive"
0,1.52196333096969,14.1621582750972,3.77694499546324,0.855995855234331,71.4310179935969,0.210665581946885,9.22408394184101,0,0.15814653202286,"positive"
0,1.52210151032123,14.1869814719026,3.78043672960033,0.907420000345588,71.3639518127544,0.229017016727992,9.14542738113671,0,0.187495762832207,"positive"
0,1.52159671927893,14.0962984049397,3.7676808721234,0.719559458804508,71.6089551866543,0.161976320794676,9.43277224720499,0,0.0802783772688825,"positive"
0,1.5213313963043,14.3104156224381,3.89216230006141,0.835666438340938,71.4900585499348,0.0182855070105591,9.45911839938253,0,0.01501708305215,"positive"
0,1.52168661657108,14.2543632584848,3.84107035959478,0.869487507568412,71.4310560615629,0.115121233819239,9.31400599369526,0,0.0945440084505826,"positive"
0,1.52139653020125,14.3001377491318,3.88279397990409,0.841867937084027,71.4792397359282,0.0360414991127327,9.43251029910564,0,0.0295992987882346,"positive"
0,1.52133918754825,14.0500341783166,3.76117315352887,0.623717721659243,71.7339497638464,0.127773838969767,9.57936839186549,0,0.025578755941987,"positive"
0,1.52208730435463,14.191136298832,3.78343874817598,0.907637609163388,71.3645013671916,0.224351749002761,9.15031947679579,0,0.184250228649611,"positive"
0,1.51614849556277,13.3398247100719,3.51226502637956,1.33227575730217,72.6675264378645,0.554382710560402,8.37303078359453,0,0,"positive"
0,1.51634995751022,13.3751115042036,3.45071654423428,1.30530656464436,72.6526688403353,0.537906696157549,8.51101187683839,0,0,"positive"
0,1.51655845856448,13.3995424256947,3.40076087533394,1.28486314651616,72.6417079616958,0.523882835272509,8.63493390115106,0,0.00306990335206501,"positive"
0,1.51613938015066,13.3382281124298,3.51504986880814,1.33349601407147,72.6681986895032,0.555128189609824,8.36678764664924,0,0,"positive"
0,1.51640340904532,13.3844737353296,3.43438660751227,1.29815114514098,72.6487268482823,0.533535308541614,8.54762078160695,0,0,"positive"
0,1.51624863463301,13.4187142611522,3.39586752369524,1.24060488651323,72.6712119369978,0.566654036038101,8.43452545113308,0,0,"positive"
0,1.51662731174432,13.3248859927742,3.47831029900378,1.32921658081107,72.6683062050035,0.539971318156351,8.54665882222532,0,0.0250911762204487,"positive"
0,1.51760466169008,13.6097173750248,3.61346630420604,0.738677243090877,72.9504181504147,0.127220668017645,8.88735566417588,0,0,"positive"
0,1.51757843122801,13.6047543307323,3.60791323870811,0.752093135451991,72.9426563969348,0.137019668551097,8.88139020221557,0,0,"positive"
0,1.51671275190354,13.4409598531431,3.42464639508279,1.19485547066168,72.6864966124343,0.460414359126245,8.68451311069949,0,0,"positive"
0,1.51865856014481,13.6427,3.58755563750619,0.705205142198298,72.8045754379705,0.11770120318383,8.90893632408641,0.0846105265840888,0.0684942358061671,"positive"
0,1.51800949692404,13.6427,3.63390785756452,0.664113744265079,72.9502597429734,0.0766717458564788,8.92226594246933,0.0221743958685547,0.0179507014174014,"positive"
0,1.51875287016357,13.6427,3.58082057903539,0.711175794032861,72.7834072541976,0.123662854940258,8.90699950727182,0.0936826053438708,0.0758382995640859,"positive"
0,1.51826396751292,13.6427,3.61573508739862,0.680223965727959,72.8931430096591,0.0927576829939708,8.91703995564568,0.0466529958603904,0.0377667109346017,"positive"
0,1.52178790208706,14.2383808015818,3.8265022900433,0.879131057692198,71.4142324227177,0.142732430229737,9.27262945564389,0,0.117219870236982,"positive"
0,1.52123289408772,14.119173355278,3.8027038745261,0.656575436413172,71.7020609669961,0.0771024687184906,9.59784884640512,0,0,"positive"
0,1.52122076261672,14.0412614058706,3.7644455392874,0.589905600826698,71.7796001319565,0.106866644059396,9.64082556764346,0,0,"positive"
0,1.52125754369563,14.2774805386811,3.8804399514617,0.792040072710058,71.5445112342313,0.0166254456125479,9.51052560853342,0,0,"positive"
0,1.52122190735474,14.0486132571694,3.76805563496277,0.59619663475764,71.7722834569797,0.104058066006834,9.63677024023531,0,0,"positive"
0,1.52162614359845,14.263905656226,3.84976829100959,0.863729782615527,71.4411006907642,0.0986358448793739,9.33871004174233,0,0.0810052832342684,"positive"
0,1.52150277151862,14.2833732862207,3.86751310893637,0.851983336697654,71.4615929328639,0.0650036843990022,9.389109247455,0,0.0533846683470067,"positive"
0,1.52205650270921,14.1959966775912,3.78786900168711,0.90470493701732,71.3696175553592,0.215954987893703,9.16290237615198,0,0.177354337883717,"positive"
0,1.52122244612851,14.0520734241013,3.7697547353892,0.599157525381045,71.7688398458704,0.102736201824853,9.63486159039659,0,0,"positive"
0,1.51609326,13.405680647162,3.42350256104234,1.24331366312111,72.6852295904653,0.58409040380643,8.32647057182102,0,0,"positive"
0,1.51658904866834,13.2551037849598,3.56171376530372,1.37330779327206,72.6941702902377,0.5589,8.42193440105617,0,0.0411101715043187,"positive"
0,1.51616883361314,13.3187106227306,3.53410525494584,1.34479744590175,72.6750404142164,0.5589,8.34842102034576,0,0.00626646875124425,"positive"
0,1.51609326,13.4086332504794,3.41937303925976,1.23954695317473,72.6857623910639,0.585075133484253,8.32612932572333,0,0,"positive"
0,1.51665119885335,13.2456962763842,3.56579708884332,1.37752449931778,72.696999616125,0.5589,8.43280709625194,0,0.0462635865134653,"positive"
0,1.51634641275629,13.2918309390783,3.5457723657556,1.3568456650082,72.6831245296005,0.5589,8.37948712089341,0,0.0209911074866541,"positive"
0,1.51609326,13.3587092299353,3.4891969567145,1.30323627562385,72.6767535452515,0.568424855955876,8.33189927696988,0,0,"positive"
