"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
128,1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
174,1.5151365,14.853,0,2.42144,73.7188,0,8.389,0.5607,0,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
15,1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0,0,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
119,1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
82,1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
157,1.52171992,11.56125,1.88131,1.56116,72.862,0.47196,11.41256,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
152,1.51666276,12.858,0,1.8308,73.8812,0.96876,10.17516,0,0,"negative"
160,1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
202,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
189,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
179,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
173,1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
199,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
44,1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
198,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
176,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
53,1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
47,1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
121,1.53393,12.2994,0,0.99941,70.1628,0.11799,16.19,0,0.1224,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
167,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
126,1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
11,1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
194,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
156,1.52058092,12.85135,1.61191,2.17106,72.1788,0.75762,9.70172,0.2394,0.2601,"negative"
71,1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
51,1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
170,1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
188,1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
168,1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
137,1.5167311,12.7915,3.52016,1.53869,73.3604,0.65826,7.9048,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
203,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
195,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
27,1.51734616,13.0176,3.53812,1.68956,72.7276,0.54027,8.4428,0,0.0357,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
151,1.5132002,12.99765,0,3.0185,70.7004,6.21,6.92564,0,0,"negative"
77,1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0,0,"negative"
196,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
153,1.523679,13.4432,0,1.58042,72.218,0.32292,12.24108,0,0,"negative"
40,1.51784732,13.7745,3.48873,1.27868,72.862,0.60237,8.48584,0,0,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
118,1.51591102,13.0176,3.57853,1.5098,73.1196,0.68931,7.9586,0,0,"negative"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
100,1.51841682,13.0176,3.61894,1.0604,72.3412,0.63963,9.13144,0,0.0765,"negative"
94,1.51818902,12.6186,2.76135,0.82928,73.8084,0.34776,9.42196,0,0.102,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
54,1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
113,1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
143,1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
183,1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
43,1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
204,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
5,1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
78,1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
185,1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
28,1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,"negative"
26,1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
60,1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
190,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
62,1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
159,1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0,0,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
125,1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
186,1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
134,1.53124196,10.73,0,2.10044,69.81,0.57753,13.29556,3.15,0.1428,"negative"
150,1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0,0,"negative"
102,1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
169,1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
178,1.51609326,15.126,0,2.51132,73.0524,0.04968,8.83016,0.5292,0,"negative"
141,1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
131,1.5167311,12.8713,3.56057,1.64141,73.142,0.65205,7.99088,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
182,1.51622994,14.14145,0,2.88047,72.61,0.08073,9.18524,1.06155,0,"negative"
147,1.5151365,14.00845,2.68053,3.5,69.8884,1.68291,5.87116,2.1987,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
109,1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
97,1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
80,1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
52,1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
172,1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
112,1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
155,1.51994308,13.2703,0,1.76018,73.03,0.47196,11.31572,0,0,"negative"
124,1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
136,1.52067204,13.5496,2.08785,1.6703,72.1788,0.52785,9.5726,0.2709,0.0867,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
184,1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
158,1.5196925,12.63855,0,1.65104,73.7524,0.37881,11.53092,0,0,"negative"
0,1.56566684299902,13.1478708768409,3.40356462475506,1.74870096252071,72.4325121920557,0.593760700592334,8.41903030024208,0,0.0828640509481029,"positive"
0,1.62481585737831,14.265951398355,3.80398949854125,0.806746280750296,71.2885365576837,0.162144861061706,9.2292305562354,0,0.210769084440742,"positive"
0,1.02276328799853,14.3686255107137,4.09275067006808,0.856854943220135,71.6935066675149,-0.0130088594713023,9.24037249726898,0,-0.0477744347321883,"positive"
0,1.56685990431761,13.2425157271573,3.51423252230126,1.39551560553862,72.6139915978476,0.544065546405319,8.39375549879981,0,-0.00919735918416986,"positive"
0,1.4772983747007,14.0665026855065,3.79017011466154,0.607919834481097,71.7799455209177,0.0994481113517547,9.59816658720594,0,-0.00522512771142197,"positive"
0,1.72016221477867,13.1811822381575,3.26252973256255,1.71252776981468,72.2790852638503,0.566630738947098,8.5475702927158,0,0.0707760579857046,"positive"
0,1.33447183469571,14.1904104039544,3.89436270512462,0.702290649359128,71.7394442788916,0.0593455262912475,9.43637138084812,0,-0.0222169393046227,"positive"
0,1.60952781636429,13.3483118617171,3.31125178547893,1.27101338466019,72.5949803799426,0.50375945882112,8.76533855834742,0,0.0761109275399026,"positive"
0,1.600174525921,13.1852321907411,3.50479825293326,1.43287783723358,72.5758992270424,0.535604420035183,8.42982573183364,0,-0.0152339155735604,"positive"
0,1.1228163450925,14.3172042498215,4.02559654816151,0.89089516773395,71.7639335387676,0.00814933933961448,9.11505093682764,0,-0.0473618395347841,"positive"
0,1.56735952549777,13.1723879936158,3.59494851812671,1.40505794294592,72.670257847159,0.600905045051793,8.43811363235731,0,0.0632059812711079,"positive"
0,1.57503849242114,12.9200220663312,3.51341613637447,1.26946779326306,72.5850959663394,0.585899537470819,8.81336706382547,0.0138744428688193,0.039548821221314,"positive"
0,1.53726309704243,13.3688160515645,3.34239037441797,1.26577743138968,72.6302075979761,0.571093873326021,8.38954633453407,0,-0.0305557050136214,"positive"
0,1.71513410722387,14.3698673640418,3.77956163263083,0.652646048086418,71.3840654389093,0.0970616212757482,9.65845386013419,0,0.111381158796109,"positive"
0,1.63625365692717,13.73741784554,3.73175063045011,0.568907807429892,72.9140402963941,-0.0693014698185266,9.03910871433416,0.0595926537044322,0.0190657280903661,"positive"
0,1.64521716876884,14.2782982033949,3.80328829198768,0.795745591426699,71.2765669365301,0.154428681667262,9.23508569222255,0,0.215314856991593,"positive"
0,1.28668371286132,14.1884841212007,3.91557691158243,0.709684351606779,71.745868356355,0.0530639006040692,9.45615929491542,0,-0.0224789974858667,"positive"
0,1.53213419925988,13.3996679143107,3.37698454542976,1.27788525071422,72.6306079662303,0.518679684848763,8.66619270242102,0,0.0125841814723824,"positive"
0,1.55482644415884,13.6757523607654,3.67674418872006,0.624315787572985,72.9766213977796,0.0217825400732261,8.96052354545441,0.0186286694677158,0.00595994849496628,"positive"
0,1.71731429976796,13.7361868742888,3.4553174255125,1.32834530910841,71.8260929058911,0.498209849666985,8.91942403782747,0,0.0156750457427716,"positive"
0,1.8626765677605,13.8998887973499,3.90810804247542,0.396324932486706,72.7629278103635,-0.316217017794332,9.2327356482571,0.181368656719062,0.0630416608518821,"positive"
0,1.19562954499248,13.6467938428043,3.39918709296654,0.472506567378026,72.7708165401495,0.162641618630492,8.85662759548838,0.118970652810987,0.135835495158817,"positive"
0,1.65104994269144,13.6708305898399,3.44121962070961,1.39255125850103,71.8921999449518,0.523996368205695,8.87397738104774,0,0.00985141997999606,"positive"
0,1.58829698406809,13.3640319778122,3.32979385808616,1.27522377402014,72.6002999034657,0.50722986813069,8.73614540276821,0,0.0579267607829497,"positive"
0,1.64308386386113,12.9930276120932,3.43465774223699,1.22331844460491,72.5562712150713,0.559855640861567,8.84499027478207,0.0301239509684978,0.0858677182642169,"positive"
0,1.56672673088911,13.0137379817236,3.43667055521439,1.30507496843143,73.0041258251401,0.538177442752551,8.59124158465737,-0.00902393540763044,-0.0495905424175712,"positive"
0,1.58989333893909,12.9794519166359,3.44418581696914,1.35026718285664,73.0106397410416,0.528459904609068,8.57402345880049,-0.0131954093110617,-0.0725146486093085,"positive"
0,1.51901078575084,13.4157139619612,3.39106700756271,1.22716723173507,72.6803153613008,0.587343919981756,8.33344946164696,0,-0.00424204646711779,"positive"
0,1.52867737906092,14.1932349921502,3.78201021392231,0.902834235179868,71.3565824015619,0.225396180369868,9.14769103573608,0,0.190110509126243,"positive"
0,1.64329486132401,14.2873316298559,3.8079351796466,0.784304094076465,71.2757339259129,0.149091696535779,9.24234909648767,0,0.214694123374923,"positive"
0,1.64453770526628,13.3275703864994,3.2842861208577,1.27092337784128,72.5778572612336,0.496782058636636,8.80128525816423,0,0.103368655849511,"positive"
0,1.75463457181607,13.6172532907576,3.73363544969628,0.83377637122702,72.7352795088593,0.138076728029057,8.75136256090957,0.177626138586143,0.115137651667148,"positive"
0,1.55269361503723,13.3292547111791,3.299360436907,1.29910757284982,72.5867589415736,0.557006406283105,8.43956472678046,0,-0.0532119851765529,"positive"
0,1.62447331428529,14.2630830871392,3.7994619777359,0.814918099178068,71.2908274849281,0.167123584491336,9.21943458785371,0,0.210830292204809,"positive"
0,1.73138739279691,13.1770994923648,3.25197408728884,1.7098967180365,72.2682965474327,0.565783470794733,8.56066131650851,0,0.0710671247912469,"positive"
0,1.65095266316539,13.0136299711043,3.42017553826055,1.21731861362872,72.5454504966821,0.555880445230668,8.84839321113048,0.0320008675600425,0.0912178313770928,"positive"
0,1.61670327254164,12.9337639514659,3.49192668887714,1.39175963939622,73.0057164985709,0.551962428244411,8.61733565492364,-0.0179913754091195,-0.098870617427288,"positive"
0,1.56675435499703,12.9730211215212,3.43141181156315,1.3259748295417,72.9966770364307,0.540142650296535,8.61406210571538,-0.00901306146684021,-0.049530785271975,"positive"
0,1.63332181284427,14.280783544232,3.80684186827097,0.799743270102015,71.278909558247,0.154126112043567,9.2328809805614,0,0.212560165358164,"positive"
0,1.40914628910375,14.0915065983955,3.82872247332805,0.651291257089649,71.7779042781768,0.0847150441277611,9.54396906454735,0,-0.0128469733448818,"positive"
0,1.54194074704272,12.8848003001571,3.54991199871131,1.29422982611216,72.5978684370706,0.59847368802529,8.79816636761929,0.00597107499748883,0.0175590013649241,"positive"
0,1.62466943989356,12.9831079386618,3.45123189574959,1.23564819016659,72.5581098965421,0.566215842127296,8.83637635522086,0.0257248815727384,0.0733282591509412,"positive"
0,1.65677549007401,14.3551573268045,3.81636079443243,0.705816339976656,71.4193252444911,0.0678441651827306,9.60669838826646,0,0.0778532404083716,"positive"
0,1.52001231659826,13.6426916343307,3.53840390605382,0.749595068983445,72.6489514795254,0.16145758539075,8.8947978409124,0.15126585989578,0.122372544888802,"positive"
0,1.70099075189112,13.1767739460837,3.27961970294888,1.71824544619319,72.296277124984,0.572441042924668,8.53060934925088,0,0.0722756840531047,"positive"
0,1.80555997112004,14.3754372265427,3.74327054254415,0.590212154729531,71.3293086167835,0.14063522091425,9.7133358899978,0,0.163352788618599,"positive"
0,1.5461619668675,13.2782798499167,3.52070900649564,1.37284445100261,72.6373230480508,0.550287264383615,8.36947156933086,0,-0.0053052131123108,"positive"
0,1.62994453946048,13.1617300465155,3.34488715185475,1.73365112980393,72.3686790208313,0.582473298131303,8.47250927844195,0,0.0778348495324548,"positive"
0,1.19106912426328,13.9107361743159,3.42235284155509,0.578299414640732,72.6724889805825,0.0970443694663649,8.64480993328633,0.121644128954701,0.0417686620609291,"positive"
0,1.5401309248001,13.3607543466238,3.33433360735675,1.27271591232952,72.6219215256309,0.568480531973373,8.39913740451504,0,-0.0347207815015311,"positive"
0,1.57195151523754,12.9663533383788,3.43476816426413,1.33285195465099,72.9955483642134,0.542054533202988,8.61730482557032,-0.00994438308169503,-0.0546488121593136,"positive"
0,1.59976013310249,13.3550371964467,3.31971598552752,1.27353874591172,72.5999261646871,0.505839428171168,8.75024158484437,0,0.0671892436231127,"positive"
0,1.60367289593768,14.3415957099325,3.84947540835851,0.758330205492485,71.4475732327085,0.0423494024605029,9.55558250729209,0,0.0491053041192178,"positive"
0,1.052210926557,14.3485257456783,4.07298202652848,0.84043398455231,71.6993490652304,-0.00563661172552143,9.26444949557666,0,-0.044952027585809,"positive"
0,1.59808025928594,13.154190982472,3.37353152903945,1.74073866674041,72.3999503025438,0.58872269967648,8.44702585301118,0,0.0803265659875008,"positive"
0,1.24981856949815,14.225139591645,3.94033389587939,0.79143773769998,71.7730080417379,0.0411845919586339,9.28491827148112,0,-0.0322638914607046,"positive"
0,1.53055324058234,13.3050166224114,3.52497624725966,1.35585980635056,72.6550062152779,0.554742724246792,8.35189321977463,0,-0.00255713196363549,"positive"
0,1.50541663291673,14.0414677912579,3.76921572138038,0.587457940153464,71.7893531134537,0.107936504179853,9.63049044555322,0,-0.00188047159574595,"positive"
0,1.85619085189291,14.4415549094427,3.85672479544922,0.575202237105429,71.1248453877019,0.00980363196317136,9.4252869653487,0,0.260484789303837,"positive"
0,1.83120804270196,14.4413548966909,3.85035202250057,0.590129256205674,71.1432105398219,0.0239922102967123,9.39763992413218,0,0.25500051728515,"positive"
0,1.9413277476882,14.4014341814068,3.66755869274165,0.476043296804908,71.2472204426641,0.207796752142308,9.82165372375295,0,0.241363285154796,"positive"
0,1.15642112610305,13.921089329773,3.07719621558411,0.709706619464717,72.5395785068715,0.0988661614743936,9.15692315733923,-0.00224684992495527,0.0257788981140077,"positive"
0,1.51794197352278,13.4184435198168,3.39396195399406,1.22488511164105,72.6832872049111,0.588298804004143,8.33018490504763,0,-0.00267034168323299,"positive"
0,1.83031268930039,13.9333583793333,3.89264168085411,0.432660813186847,72.7231282699055,-0.320916363183717,9.24204138650686,0.157097418667377,0.0502608372311477,"positive"
0,1.65007154978092,12.8661279411805,3.48521848267014,1.43622403213838,72.9785829622394,0.570792603953766,8.66604709545616,-0.0239433504709063,-0.131579370142903,"positive"
0,1.76313737481632,13.782599682467,3.46857165260346,1.29410626810394,71.7795294486766,0.479965773226509,8.93447657169145,0,0.0198673046427421,"positive"
0,1.59894160737794,13.1313330209085,3.61179473526756,1.4195006602262,72.6515801062653,0.627165947640499,8.43444531625276,0,0.0708127259488709,"positive"
0,1.68646540650985,14.3165900166515,3.8158448085877,0.754362172200123,71.2519226504238,0.119433321929685,9.2639894903908,0,0.224162020703981,"positive"
0,1.68269969300647,14.3056394747114,3.817615280313,0.752087105298339,71.2481263538306,0.125291535499903,9.27399901357053,0,0.224391884398102,"positive"
0,1.66122250269136,13.7567216558239,3.75872962681791,0.548439378807434,72.9011470076673,-0.0953399387425833,9.04918485999578,0.0721334682020354,0.0251080780422168,"positive"
0,1.5577286093398,13.3148185113346,3.28638214012907,1.31085452735992,72.5728064687978,0.553009432004777,8.45371273974067,0,-0.0605166679206146,"positive"
0,1.54868706697331,13.6807310012342,3.56081177136183,0.775517427097962,72.6622067435166,0.171054508735074,8.88013596313076,0.153667943300302,0.120831940599898,"positive"
0,1.60054214684531,13.1842194199151,3.50488517480001,1.4350045821341,72.5748450448537,0.533820322212616,8.43099927683686,0,-0.0153007839454604,"positive"
0,1.76721980920599,14.3833004281761,3.833936601767,0.659732923170343,71.1889325111031,0.0665971007813688,9.34705257658913,0,0.241321480300165,"positive"
0,1.58943325485428,13.2034159672339,3.50807579392447,1.4224637232134,72.5875727478048,0.537119447187706,8.41839728930387,0,-0.0132880308757888,"positive"
0,1.46726942724221,14.0728498849905,3.7953027428135,0.616114955337535,71.774423032784,0.10083683592917,9.58038035510826,0,-0.00293543136112956,"positive"
0,1.28564850310167,14.171275299463,3.92624046926254,0.737010439599517,71.7486797383537,0.0632074807279472,9.38587462753002,0,-0.0238848875480727,"positive"
0,1.7778150421199,13.1936129934634,3.20989993404495,1.69902906878928,72.2218311461417,0.556506688132567,8.59553738653334,0,0.066265198125403,"positive"
0,1.59486590399456,13.004734405086,3.44138260925755,1.31872743745311,72.9986551497968,0.53699326371546,8.56829328729667,-0.0142472995141052,-0.0521713906634138,"positive"
0,1.74079195070269,13.850103511064,3.82324647910159,0.49477697537193,72.80300702381,-0.211206892791027,9.15180236022048,0.112099146377402,0.0358643509079836,"positive"
0,1.58962735859772,13.7043619031236,3.70226233255672,0.591090051402878,72.9484681887254,-0.0240040017311456,8.99943081382357,0.0390683366189983,0.0139462576018292,"positive"
