"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
11,1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,"negative"
208,1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0,0,"negative"
136,1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0,0.24,"negative"
62,1.51994,13.27,0,1.76,73.03,0.47,11.32,0,0,"negative"
17,1.52475,11.45,0,1.88,72.19,0.81,13.24,0,0.34,"negative"
55,1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0,0,"negative"
148,1.51653,11.95,0,1.19,75.18,2.7,8.93,0,0,"negative"
207,1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,"negative"
83,1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0,0.1,"negative"
13,1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0,0,"negative"
212,1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0,0,"negative"
97,1.51748,12.86,3.56,1.27,73.21,0.54,8.38,0,0.17,"negative"
162,1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,"negative"
195,1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,"negative"
44,1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,"negative"
41,1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,"negative"
115,1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,"negative"
209,1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,"negative"
60,1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0,0.19,"negative"
46,1.51831,14.39,0,1.82,72.86,1.41,6.47,2.88,0,"negative"
108,1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0,0,"negative"
121,1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,"negative"
156,1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,"negative"
177,1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0,0.17,"positive"
102,1.51732,14.95,0,1.8,72.99,0,8.61,1.55,0,"negative"
199,1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0,0.24,"negative"
145,1.523,13.31,3.58,0.82,71.99,0.12,10.17,0,0.03,"negative"
175,1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,"negative"
43,1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0,0,"negative"
105,1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0,0.14,"negative"
189,1.51623,14.14,0,2.88,72.61,0.08,9.18,1.06,0,"negative"
190,1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,"negative"
2,1.5175,12.82,3.55,1.49,72.75,0.54,8.52,0,0.19,"negative"
106,1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,"negative"
29,1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,"negative"
114,1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,"positive"
214,1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,"negative"
113,1.51779,13.64,3.65,0.65,73,0.06,8.93,0,0,"positive"
53,1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,"negative"
117,1.52043,13.38,0,1.4,72.25,0.33,12.5,0,0,"negative"
67,1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,"negative"
127,1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0,0,"positive"
186,1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0,0,"negative"
73,1.51751,12.81,3.57,1.35,73.02,0.62,8.59,0,0,"negative"
86,1.51743,13.3,3.6,1.14,73.09,0.58,8.17,0,0,"negative"
192,1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0,0.09,"negative"
40,1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0,0,"negative"
196,1.51609,15.01,0,2.51,73.05,0.05,8.83,0.53,0,"negative"
78,1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,"negative"
36,1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,"positive"
210,1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,"positive"
150,1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0,0,"negative"
158,1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,"negative"
25,1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0,0.16,"negative"
19,1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,"negative"
165,1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0,0.3,"negative"
95,1.5164,14.37,0,2.74,72.85,0,9.45,0.54,0,"negative"
93,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
8,1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0,0,"negative"
213,1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0,0,"negative"
198,1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,"positive"
45,1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,"negative"
10,1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0,0.07,"negative"
9,1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,"negative"
87,1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,"negative"
76,1.51299,14.4,1.74,1.54,74.55,0,7.59,0,0,"negative"
56,1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0,0,"negative"
107,1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0,0.11,"negative"
160,1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,"negative"
98,1.51623,14.2,0,2.79,73.46,0.04,9.04,0.4,0.09,"negative"
69,1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0,0.14,"negative"
80,1.51818,13.72,0,0.56,74.45,0,10.99,0,0,"negative"
57,1.51937,13.79,2.41,1.19,72.76,0,9.77,0,0,"negative"
172,1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0,0,"negative"
14,1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0,0,"negative"
118,1.51911,13.9,3.73,1.18,72.12,0.06,8.89,0,0,"negative"
77,1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,"negative"
151,1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,"negative"
99,1.51763,12.8,3.66,1.27,73.01,0.6,8.56,0,0,"negative"
171,1.52664,11.23,0,0.77,73.21,0,14.68,0,0,"negative"
58,1.51736,12.78,3.62,1.29,72.79,0.59,8.7,0,0,"negative"
193,1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0,0,"negative"
204,1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0,0,"negative"
61,1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,"negative"
146,1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0,0,"negative"
4,1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,"negative"
139,1.51602,14.85,0,2.38,73.28,0,8.76,0.64,0.09,"negative"
31,1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,"negative"
103,1.51651,14.38,0,1.94,73.61,0,8.48,1.57,0,"negative"
152,1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,"negative"
125,1.51916,14.15,0,2.09,72.74,0,10.88,0,0,"negative"
132,1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,"negative"
128,1.51918,14.04,3.58,1.37,72.08,0.56,8.3,0,0,"negative"
82,1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0,0,"negative"
166,1.51969,14.56,0,0.56,73.48,0,11.22,0,0,"negative"
35,1.51966,14.77,3.75,0.29,72.02,0.03,9,0,0,"negative"
119,1.51806,13,3.8,1.08,73.07,0.56,8.38,0,0.12,"negative"
182,1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0,0,"negative"
122,1.51645,14.94,0,1.87,73.11,0,8.67,1.38,0,"negative"
116,1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,"negative"
137,1.51969,12.64,0,1.65,73.75,0.38,11.53,0,0,"negative"
205,1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0,0,"negative"
133,1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0,0,"negative"
96,1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,"positive"
75,1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0,0.24,"negative"
6,1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0,0,"negative"
184,1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0,0.2,"negative"
112,1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0,"negative"
176,1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0,0,"negative"
71,1.51508,15.15,0,2.25,73.5,0,8.34,0.63,0,"negative"
59,1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0,0.1,"negative"
32,1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0,0.07,"negative"
153,1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0,0.31,"negative"
124,1.51627,13,3.58,1.54,72.83,0.61,8.04,0,0,"negative"
109,1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0,0,"negative"
68,1.53125,10.73,0,2.1,69.81,0.58,13.3,3.15,0.28,"negative"
51,1.52101,13.64,4.49,1.1,71.78,0.06,8.75,0,0,"negative"
100,1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0,0.24,"negative"
52,1.51756,13.15,3.61,1.05,73.24,0.57,8.24,0,0,"negative"
101,1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0,0.17,"negative"
138,1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0,0,"negative"
16,1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0,0.09,"negative"
39,1.52739,11.02,0,0.75,73.08,0,14.96,0,0,"negative"
179,1.51618,13.53,3.55,1.54,72.99,0.39,7.78,0,0,"negative"
131,1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0,"negative"
90,1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0,0,"negative"
168,1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0,0,"negative"
169,1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0,0,"negative"
191,1.51719,14.75,0,2,73.02,0,8.53,1.59,0.08,"negative"
37,1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0,0,"negative"
178,1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0,0.16,"negative"
163,1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,"positive"
7,1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0,0,"negative"
94,1.52196,14.36,3.85,0.89,71.36,0.15,9.15,0,0,"negative"
28,1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0,0,"negative"
147,1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0,0.16,"negative"
129,1.51617,14.95,0,2.27,73.3,0,8.71,0.67,0,"negative"
24,1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0,0,"negative"
54,1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0,0,"negative"
33,1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,"negative"
72,1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0,0,"negative"
120,1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0,0,"negative"
141,1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0,0,"positive"
0,1.52126917735828,14.3160238983575,3.89808050265536,0.826572326170281,71.5039761016425,0.00150817648507655,9.49219371125102,0,0,"positive"
0,1.52126693765628,14.3051986720273,3.89285453132354,0.817240234506316,71.5148013279727,0.00561429681722075,9.49816624991596,0,0,"positive"
0,1.52124963476862,14.2215680483216,3.85248112677596,0.745144869242795,71.5984319516784,0.0373362575331703,9.54430728368461,0,0,"positive"
0,1.52123055818452,14.1293645585375,3.807969097225,0.665659102187492,71.6906354414625,0.0723099950375035,9.59517817460001,0,0,"positive"
0,1.52124982666581,14.222495551412,3.85292888688855,0.745944440872408,71.597504448588,0.0369844460161403,9.54379555784166,0,0,"positive"
0,1.52124810304977,14.214164740555,3.84890711612999,0.73876270737499,71.605835259445,0.0401444087550044,9.54839186728001,0,0,"positive"
0,1.52124319205326,14.1904282574472,3.83744812428486,0.718300221937243,71.6295717425528,0.0491479023476131,9.56148785796016,0,0,"positive"
0,1.52122398749168,14.0976062097657,3.79263748057652,0.638281215315219,71.7223937902343,0.0843562652613036,9.61270002219826,0,0,"positive"
0,1.52122793866369,14.116703541188,3.80185688195284,0.654744432058651,71.703296458812,0.0771124498941936,9.60216356348246,0,0,"positive"
0,1.51669964723769,13.2392944753729,3.56915337044746,1.38268099358305,72.6984478458203,0.560282209850848,8.43957668522373,0,0.100493867238984,"positive"
0,1.5166666476846,13.1732953691948,3.48995444303378,1.63347759705968,72.5532498122286,0.586681852322072,8.39997722151689,0,0.146693241563626,"positive"
0,1.51666914595411,13.1782919082185,3.49595028986223,1.6144907487696,72.5642421980808,0.58468323671259,8.40297514493112,0,0.143195664247032,"positive"
0,1.51667030923947,13.1806184789492,3.49874217473902,1.60564977999311,72.5693606536882,0.583752608420327,8.40437108736951,0,0.141567064735573,"positive"
0,1.516685094855,13.210189710008,3.53422765200958,1.49327910196967,72.6344173620176,0.571924115996808,8.42211382600479,0,0.120867202994414,"positive"
0,1.51668404529857,13.2080905971443,3.53170871657319,1.50125573085155,72.6297993137175,0.572763761142269,8.4208543582866,0,0.12233658199897,"positive"
0,1.51665755252342,13.1551050468441,3.46812605621293,1.70260082199238,72.5132311030571,0.593957981262356,8.38906302810647,0,0.159426467209123,"positive"
0,1.51669200642026,13.2240128405252,3.5508154086303,1.44075120600406,72.6648282491555,0.566394863789901,8.43040770431515,0,0.111191011632327,"positive"
0,1.51669657017189,13.2331403437862,3.56176841254346,1.40606669361237,72.6849087563297,0.562743862485513,8.43588420627173,0,0.104801759349648,"positive"
0,1.51817263829108,13.64,3.62284502450377,0.674686341360211,72.9135978052393,0.0846863413602114,8.92012546345592,0.0370295120403171,0.0592472192645073,"positive"
0,1.51771545396562,13.6474546034378,3.6574546034378,0.992911758138798,72.8285441209306,0.0972730171889998,8.6839980865526,0,0,"positive"
0,1.51770129883265,13.6488701167353,3.65887011673534,1.05802536982577,72.7959873150871,0.104350583676714,8.63728614773368,0,0,"positive"
0,1.51807756466031,13.64,3.62959218539763,0.668552558729425,72.935066044447,0.0785525587294251,8.92257897650823,0.0278288380941376,0.0445261409506202,"positive"
0,1.51771433917613,13.6475660823868,3.65756608238677,0.998039789791219,72.8259801051044,0.0978304119338281,8.68031928123673,0,0,"positive"
0,1.51783529331423,13.64,3.64678563576424,0.652922149305232,72.9897724774317,0.0629221493052319,8.92883114027791,0.0043832239578478,0.00701315833255649,"positive"
0,1.51826406050727,13.64,3.61635699625826,0.680584548856132,72.8929540790035,0.0905845488561317,8.91776618045755,0.0458768232841976,0.0734029172547161,"positive"
0,1.52121840083821,14.0706040513585,3.77960195582826,0.615003492550459,71.7493959486415,0.0945984632777981,9.62759776476771,0,0,"positive"
0,1.52123668603835,14.1589825186995,3.82226742282044,0.691191826465074,71.6610174813005,0.0610755963553675,9.57883723106235,0,0,"positive"
0,1.52121688244881,14.0632651692536,3.77605904722586,0.608676870046183,71.7567348307464,0.0973821771796793,9.63164680317044,0,0,"positive"
0,1.52125305706501,14.2381091475487,3.8604664850235,0.759404437541962,71.5818908524513,0.0310620474815369,9.53518115997315,0,0,"positive"
0,1.52123662922461,14.1587079189508,3.82213485742453,0.690955102543812,71.6612920810492,0.0611797548807226,9.57898873437196,0,0,"positive"
0,1.52126642870786,14.3027387546632,3.8916669850098,0.815119616088923,71.5172612453369,0.00654736892087385,9.49952344570309,0,0,"positive"
0,1.52126555455341,14.2985136748152,3.88962729129009,0.81147730587516,71.5214863251848,0.00814998541492969,9.5018545242399,0,0,"positive"
0,1.52124246349654,14.1869068999286,3.83574815858621,0.715264568903949,71.6330931000714,0.0504835896822624,9.56343067590147,0,0,"positive"
0,1.52124820956058,14.2146795428195,3.84915564136114,0.739206502430607,71.6053204571805,0.0399491389305331,9.54810783844441,0,0,"positive"
0,1.51802139293089,13.4366453818232,3.37732588363811,1.52933546181768,72.0866773090884,0.570664538182318,8.88335461817682,0,0,"positive"
0,1.51801690290863,13.4382489612047,3.37788713642163,1.52917510387953,72.0858755193977,0.570824896120466,8.88175103879534,0,0,"positive"
0,1.51831254327385,13.332663116483,3.34093209076906,1.5397336883517,72.1386684417585,0.560266311648302,8.98733688351698,0,0,"positive"
0,1.5178362884124,13.5027541384287,3.40046394845005,1.52272458615713,72.0536229307857,0.577275413842872,8.81724586157128,0,0,"positive"
0,1.51817558993017,13.3815750249382,3.35805125872837,1.53484249750618,72.1142124875309,0.565157502493821,8.93842497506179,0,0,"positive"
0,1.51810482811393,13.4068471021671,3.36689648575848,1.53231528978329,72.1015764489165,0.567684710216709,8.91315289783292,0,0,"positive"
0,1.5178058767469,13.5136154475342,3.40426540663699,1.52163845524658,72.0481922762329,0.578361544753425,8.80638455246575,0,0,"positive"
0,1.51799435912129,13.4463003138267,3.38070510983933,1.52836996861734,72.0818498430867,0.571630031382665,8.87369968617335,0,0,"positive"
0,1.51815001273142,13.390709738778,3.36124840857228,1.5339290261222,72.109645130611,0.566070973877795,8.92929026122205,0,0,"positive"
0,1.51931607617587,13.6401449928735,3.54173991448246,0.755219743447378,72.6517399144825,0.159275035632309,8.88579520666739,0.147825106896926,0.236520171035081,"positive"
0,1.51880880813893,13.64,3.57769748691469,0.715729557350278,72.769946549274,0.125729557350278,8.90370817705989,0.0985943360254168,0.157750937640667,"positive"
0,1.51781823501247,13.64,3.64799622492166,0.65182161370758,72.9936243520235,0.0618216137075797,8.92927135451697,0.00273242056136952,0.00437187289819121,"positive"
0,1.51928728527257,13.64,3.54374104517279,0.746599049842916,72.6619033255498,0.156599049842916,8.89136038006283,0.144898574764375,0.231837719622999,"positive"
0,1.51926652786484,13.6404452856677,3.54534342801198,0.766030284035951,72.655343428012,0.157773571661673,8.87708671563771,0.14332071498502,0.229313143976033,"positive"
0,1.51887946836782,13.64,3.5726828900259,0.720288281794637,72.7539910137188,0.130288281794637,8.90188468728214,0.105432422691956,0.16869187630713,"positive"
0,1.5190497688174,13.64,3.56059705166845,0.73127540757414,72.7155360734905,0.14127540757414,8.89748983697034,0.121913111361209,0.195060978177935,"positive"
0,1.51775531086268,13.6434689137316,3.65346891373163,0.809570031655021,72.9202149841725,0.0773445686581545,8.81552584685618,0,0,"positive"
0,1.51777970032569,13.6410299674305,3.65102996743051,0.697378501803614,72.9763107490982,0.0651498371525668,8.89601107479306,0,0,"positive"
0,1.51804865740776,13.6478263187408,3.63391582489014,1.03174747467041,72.7439158248901,0.120868406295776,8.6630367565155,0.0326052188873291,0.0521683502197266,"positive"
0,1.51903717007698,13.6418353328668,3.5620239944011,0.816071983203292,72.6720239944011,0.150823335666209,8.83677534686402,0.122470006998628,0.195952011197805,"positive"
0,1.51799526825204,13.6481498893816,3.63779867257923,1.04339601773769,72.7477986725792,0.119250553091988,8.65365320793353,0.0277516592759639,0.0444026548415422,"positive"
0,1.51776975118435,13.642024881565,3.65202488156501,0.743144551990554,72.9534277240047,0.0701244078250602,8.8631789083546,0,0,"positive"
0,1.51911379667659,13.6413709292328,3.55645115079358,0.799353452380747,72.6664511507936,0.153145353836007,8.85024305224884,0.129436061508022,0.207097698412836,"positive"
0,1.51811900461301,13.4017840667814,3.36512442337349,1.53282159332186,72.1041079666093,0.56717840667814,8.9182159332186,0,0,"positive"
0,1.5182416840243,13.3579699913226,3.34978949696291,1.53720300086774,72.1260150043387,0.562796999132261,8.96203000867739,0,0,"positive"
0,1.51793750127045,13.4666066891234,3.3878123411932,1.52633933108766,72.0716966554383,0.573660668912344,8.85339331087656,0,0,"positive"
0,1.51819740746122,13.3737830495648,3.35532406734768,1.53562169504352,72.1181084752176,0.564378304956481,8.94621695043519,0,0,"positive"
0,1.51798021748511,13.4513508981746,3.3824728143611,1.52786491018254,72.0793245509127,0.572135089817457,8.86864910182543,0,0,"positive"
0,1.51823537465483,13.3602233375609,3.35057816814631,1.53697766624391,72.1248883312196,0.563022333756089,8.95977666243911,0,0,"positive"
0,1.51794100309277,13.4653560382966,3.38737461340381,1.52646439617034,72.0723219808517,0.57353560382966,8.8546439617034,0,0,"positive"
0,1.51816043834645,13.3869863048382,3.35994520669337,1.53430136951618,72.1115068475809,0.565698630483821,8.93301369516179,0,0,"positive"
0,1.51802405984357,13.4356929130107,3.37699251955375,1.52943070869893,72.0871535434947,0.570569291301072,8.88430708698928,0,0,"positive"
0,1.52125890089842,14.2663543423871,3.87410209632479,0.783753743437119,71.5536456576129,0.0203483528876677,9.51959760420024,0,0,"positive"
0,1.52122491198468,14.1020745926211,3.79479463092051,0.642133269500919,71.7179254073789,0.0826613614195958,9.61023470751941,0,0,"positive"
0,1.5212606299015,14.2747111905809,3.87813643683214,0.790957922914531,71.5452888094191,0.0171785139176063,9.5149869293347,0,0,"positive"
0,1.52126622401929,14.3017494265456,3.89118937833235,0.814266747022048,71.5182505734544,0.00692263131029904,9.50006928190589,0,0,"positive"
0,1.5212610357574,14.2766728274338,3.87908343393356,0.792648989167064,71.5433271725662,0.0164344447664917,9.51390464693308,0,0,"positive"
0,1.51665744422107,13.1548884421447,3.46786613057368,1.70342391985003,72.5127545727184,0.594044623142108,8.38893306528684,0,0.15957809049869,"positive"
0,1.51667811864438,13.1962372887507,3.51748474650085,1.54629830274731,72.6037220352516,0.577505084499717,8.41374237325043,0,0.130633897874504,"positive"
0,1.516664561586,13.169123172001,3.48494780640118,1.64933194639627,72.5440709784022,0.588350731199607,8.39747390320059,0,0.149613779599313,"positive"
0,1.51667889783683,13.1977956736553,3.51935480838642,1.54037644010968,72.6071504820418,0.576881730537862,8.41467740419321,0,0.129543028441258,"positive"
0,1.5166859174593,13.2118349186005,3.53620190232061,1.48702730931807,72.6380368209211,0.571266032559797,8.4231009511603,0,0.119715556979645,"positive"
0,1.5177584380532,13.6431561946799,3.6531561946799,0.795184955275618,72.9274075223622,0.0757809733995236,8.82584557556314,0,0,"positive"
0,1.51773703594879,13.6452964051208,3.65529640512075,0.893634635554627,72.8781826822227,0.0864820256037638,8.75521863101516,0,0,"positive"
0,1.51773466128044,13.6455338719557,3.6555338719557,0.904558109962382,72.8727209450188,0.0876693597785197,8.74738222546177,0,0,"positive"
0,1.51778469311156,13.6405306888442,3.65053068884416,0.674411686831154,72.9877941565844,0.0626534442207776,8.91248726814287,0,0,"positive"
0,1.52123275074095,14.1399619145691,3.81308506220579,0.674794753938913,71.6800380854309,0.0682903082668781,9.5893313574791,0,0,"positive"
0,1.52121886943968,14.0728689584765,3.7806953592645,0.616955998686608,71.7471310415235,0.0937393605778925,9.62634816084057,0,0,"positive"
0,1.52125436440903,14.2444279769668,3.86351695439778,0.764851704281755,71.5755720230332,0.0286652501160279,9.53169490925968,0,0,"positive"
0,1.52121199701978,14.0396522622649,3.76465971281752,0.588320915745571,71.7803477377351,0.106338797071949,9.64467461392283,0,0,"positive"
0,1.52124821646404,14.2147129095485,3.84917174943723,0.739235266852193,71.6052870904515,0.0399364825850353,9.5480894292146,0,0,"positive"
0,1.51792843754264,13.4698437347729,3.38894530717051,1.52601562652271,72.0700781326136,0.573984373477288,8.85015626522712,0,0,"positive"
0,1.51822397005912,13.3642964074574,3.3520037426101,1.53657035925426,72.1228517962713,0.563429640745744,8.95570359254256,0,0,"positive"
0,1.51813016488636,13.3977982548717,3.36372938920511,1.53322017451283,72.1061008725641,0.566779825487174,8.92220174512826,0,0,"positive"
0,1.51780118758751,13.5152901473176,3.40485155156115,1.52147098526824,72.0473549263412,0.578529014731757,8.80470985268243,0,0,"positive"
0,1.51792626892058,13.4706182426494,3.38921638492728,1.52593817573506,72.0696908786753,0.574061824264936,8.84938175735064,0,0,"positive"
0,1.51784824799507,13.649040921242,3.64849105490372,1.07547316471115,72.7584910549037,0.114795393790118,8.62781328398269,0.0143861813703552,0.0230178901925683,"positive"
0,1.51917506591755,13.64,3.55170499939937,0.739359091455117,72.6872431799071,0.149359091455117,8.89425636341795,0.134038637182675,0.21446181949228,"positive"
0,1.51921077080124,13.6407832072652,3.54939848718233,0.778195461547002,72.6593984871823,0.156083963674027,8.86728698930936,0.138251891022082,0.221203025635332,"positive"
0,1.51909784307468,13.6414676177292,3.55761141275056,0.802834238251671,72.6676114127506,0.152661911353935,8.84743908585282,0.127985734061804,0.204777174498886,"positive"
0,1.51831243309274,13.6462276782258,3.6147321387101,0.97419641613029,72.7247321387101,0.128861608870793,8.7093973314506,0.0565848266123794,0.090535722579807,"positive"
0,1.5177886930267,13.6401306973305,3.65013069733046,0.656012077201158,72.9969939613994,0.0606534866522998,8.92568698809482,0,0,"positive"
0,1.51918082420997,13.6409647017578,3.5515764210932,0.784729263279587,72.6615764210932,0.155176491211168,8.86202364902478,0.135529473633505,0.216847157813609,"positive"
0,1.5177835339232,13.6406466076802,3.65064660768025,0.679743953291327,72.9851280233543,0.0632330384012312,8.90866194655187,0,0,"positive"
0,1.5177828061258,13.5218549550697,3.4071492342744,1.52081450449303,72.0440725224651,0.579185495506972,8.79814504493028,0,0,"positive"
0,1.51808952381164,13.4123129244149,3.36880952354521,1.53176870755851,72.0988435377926,0.568231292441487,8.90768707558513,0,0,"positive"
