"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
11,1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,"negative"
208,1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0,0,"negative"
136,1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0,0.24,"negative"
62,1.51994,13.27,0,1.76,73.03,0.47,11.32,0,0,"negative"
17,1.52475,11.45,0,1.88,72.19,0.81,13.24,0,0.34,"negative"
55,1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0,0,"negative"
148,1.51653,11.95,0,1.19,75.18,2.7,8.93,0,0,"negative"
207,1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,"negative"
83,1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0,0.1,"negative"
13,1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0,0,"negative"
212,1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0,0,"negative"
97,1.51748,12.86,3.56,1.27,73.21,0.54,8.38,0,0.17,"negative"
162,1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,"negative"
195,1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,"negative"
44,1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,"negative"
41,1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,"negative"
115,1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,"negative"
209,1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,"negative"
60,1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0,0.19,"negative"
46,1.51831,14.39,0,1.82,72.86,1.41,6.47,2.88,0,"negative"
108,1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0,0,"negative"
121,1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,"negative"
156,1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,"negative"
177,1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0,0.17,"positive"
102,1.51732,14.95,0,1.8,72.99,0,8.61,1.55,0,"negative"
199,1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0,0.24,"negative"
145,1.523,13.31,3.58,0.82,71.99,0.12,10.17,0,0.03,"negative"
175,1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,"negative"
43,1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0,0,"negative"
105,1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0,0.14,"negative"
189,1.51623,14.14,0,2.88,72.61,0.08,9.18,1.06,0,"negative"
190,1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,"negative"
2,1.5175,12.82,3.55,1.49,72.75,0.54,8.52,0,0.19,"negative"
106,1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,"negative"
29,1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,"negative"
114,1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,"positive"
214,1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,"negative"
113,1.51779,13.64,3.65,0.65,73,0.06,8.93,0,0,"positive"
53,1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,"negative"
117,1.52043,13.38,0,1.4,72.25,0.33,12.5,0,0,"negative"
67,1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,"negative"
127,1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0,0,"positive"
186,1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0,0,"negative"
73,1.51751,12.81,3.57,1.35,73.02,0.62,8.59,0,0,"negative"
86,1.51743,13.3,3.6,1.14,73.09,0.58,8.17,0,0,"negative"
192,1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0,0.09,"negative"
40,1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0,0,"negative"
196,1.51609,15.01,0,2.51,73.05,0.05,8.83,0.53,0,"negative"
78,1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,"negative"
36,1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,"positive"
210,1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,"positive"
150,1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0,0,"negative"
158,1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,"negative"
25,1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0,0.16,"negative"
19,1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,"negative"
165,1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0,0.3,"negative"
95,1.5164,14.37,0,2.74,72.85,0,9.45,0.54,0,"negative"
93,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
8,1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0,0,"negative"
213,1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0,0,"negative"
198,1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,"positive"
45,1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,"negative"
10,1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0,0.07,"negative"
9,1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,"negative"
87,1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,"negative"
76,1.51299,14.4,1.74,1.54,74.55,0,7.59,0,0,"negative"
56,1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0,0,"negative"
107,1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0,0.11,"negative"
160,1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,"negative"
98,1.51623,14.2,0,2.79,73.46,0.04,9.04,0.4,0.09,"negative"
69,1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0,0.14,"negative"
80,1.51818,13.72,0,0.56,74.45,0,10.99,0,0,"negative"
57,1.51937,13.79,2.41,1.19,72.76,0,9.77,0,0,"negative"
172,1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0,0,"negative"
14,1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0,0,"negative"
118,1.51911,13.9,3.73,1.18,72.12,0.06,8.89,0,0,"negative"
77,1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,"negative"
151,1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,"negative"
99,1.51763,12.8,3.66,1.27,73.01,0.6,8.56,0,0,"negative"
171,1.52664,11.23,0,0.77,73.21,0,14.68,0,0,"negative"
58,1.51736,12.78,3.62,1.29,72.79,0.59,8.7,0,0,"negative"
193,1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0,0,"negative"
204,1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0,0,"negative"
61,1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,"negative"
146,1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0,0,"negative"
4,1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,"negative"
139,1.51602,14.85,0,2.38,73.28,0,8.76,0.64,0.09,"negative"
31,1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,"negative"
103,1.51651,14.38,0,1.94,73.61,0,8.48,1.57,0,"negative"
152,1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,"negative"
125,1.51916,14.15,0,2.09,72.74,0,10.88,0,0,"negative"
132,1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,"negative"
128,1.51918,14.04,3.58,1.37,72.08,0.56,8.3,0,0,"negative"
82,1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0,0,"negative"
166,1.51969,14.56,0,0.56,73.48,0,11.22,0,0,"negative"
35,1.51966,14.77,3.75,0.29,72.02,0.03,9,0,0,"negative"
119,1.51806,13,3.8,1.08,73.07,0.56,8.38,0,0.12,"negative"
182,1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0,0,"negative"
122,1.51645,14.94,0,1.87,73.11,0,8.67,1.38,0,"negative"
116,1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,"negative"
137,1.51969,12.64,0,1.65,73.75,0.38,11.53,0,0,"negative"
205,1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0,0,"negative"
133,1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0,0,"negative"
96,1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,"positive"
75,1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0,0.24,"negative"
6,1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0,0,"negative"
184,1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0,0.2,"negative"
112,1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0,"negative"
176,1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0,0,"negative"
71,1.51508,15.15,0,2.25,73.5,0,8.34,0.63,0,"negative"
59,1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0,0.1,"negative"
32,1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0,0.07,"negative"
153,1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0,0.31,"negative"
124,1.51627,13,3.58,1.54,72.83,0.61,8.04,0,0,"negative"
109,1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0,0,"negative"
68,1.53125,10.73,0,2.1,69.81,0.58,13.3,3.15,0.28,"negative"
51,1.52101,13.64,4.49,1.1,71.78,0.06,8.75,0,0,"negative"
100,1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0,0.24,"negative"
52,1.51756,13.15,3.61,1.05,73.24,0.57,8.24,0,0,"negative"
101,1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0,0.17,"negative"
138,1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0,0,"negative"
16,1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0,0.09,"negative"
39,1.52739,11.02,0,0.75,73.08,0,14.96,0,0,"negative"
179,1.51618,13.53,3.55,1.54,72.99,0.39,7.78,0,0,"negative"
131,1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0,"negative"
90,1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0,0,"negative"
168,1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0,0,"negative"
169,1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0,0,"negative"
191,1.51719,14.75,0,2,73.02,0,8.53,1.59,0.08,"negative"
37,1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0,0,"negative"
178,1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0,0.16,"negative"
163,1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,"positive"
7,1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0,0,"negative"
94,1.52196,14.36,3.85,0.89,71.36,0.15,9.15,0,0,"negative"
28,1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0,0,"negative"
147,1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0,0.16,"negative"
129,1.51617,14.95,0,2.27,73.3,0,8.71,0.67,0,"negative"
24,1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0,0,"negative"
54,1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0,0,"negative"
33,1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,"negative"
72,1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0,0,"negative"
120,1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0,0,"negative"
141,1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0,0,"positive"
80,1.51818,13.72,0,0.56,74.45,0,10.99,0,0,"negative"
115,1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,"negative"
65,1.5202,13.98,1.35,1.63,71.76,0.39,10.56,0,0.18,"negative"
144.141581880276,1.51656413422592,12.7864499627739,3.59382913095484,1.33257622132607,72.4349849763734,0.639642017248531,8.78669336433695,0.00676386060018754,0.0044162905616105,"positive"
124.094041014226,1.52145438386104,14.0392273259883,3.69984222643121,0.573672293897006,71.8479859513396,0.104592879682444,9.81206862429577,0.00155956954926192,0.0259905607373104,"positive"
130.121962010638,1.52115896888417,14.3464413177426,3.7515800047406,0.61831912728389,71.9480313663304,0.125091702642679,9.64548616336308,0.00713721301536502,-0.0139599267809682,"positive"
175.878784923894,1.5166443071087,12.0679056534704,3.53763289840341,1.30528130713812,72.894253541418,0.578608222688135,8.51157782447767,-0.000490300907734272,-0.00978708798266531,"positive"
126.098794719504,1.51660355738407,13.4455432337547,3.38370238669961,1.21506730238391,72.5912874393922,0.590903826329338,8.36566063380834,0.00597515069738455,-0.00488667872808826,"positive"
90.4766073751982,1.51808321525478,13.5580730417384,3.65909978420364,1.18838460033628,72.7432220161695,0.0860831531386209,8.62496405833164,-0.00101183336430495,0.00112741540504463,"positive"
95.5735552809762,1.51797068776926,13.6688724384001,3.61059895151408,0.65955450115648,72.9319155366572,0.108451194659824,8.89652845850888,-0.00436489730381238,-0.00293388049347175,"positive"
160.046335027564,1.51704136985703,12.7874758755416,3.60096542540933,1.35668034435684,72.6069663663736,0.594421480984021,8.72267633467201,-0.00781444110267872,-0.00567815674723289,"positive"
166.08682431178,1.52121856350474,14.3264199805091,3.85424095426288,0.817473822562181,71.5492582740921,0.0255984636708826,9.54271626093761,-0.00454040969138195,0.0236773918756044,"positive"
181.12798188606,1.5170709641402,13.1153452276062,3.44199630711724,1.7016267185386,72.5431243771031,0.606320843447937,8.38738977874627,-0.00479510481813887,0.171500222582566,"positive"
126.897819701402,1.52136906868899,13.9317324028812,3.75368786184439,0.57938044142474,71.8071337230173,0.178396471883838,9.67998611491711,0.00368963189221622,0.0134228128448659,"positive"
180.889916858027,1.51633690260672,13.1409378513702,3.45150654670704,1.69053493956672,72.4119554209352,0.627305000073088,8.36188543415062,-0.000333683983426407,0.133466842399076,"positive"
34.7465246792992,1.5182784762871,13.4123519037644,3.31963552842221,1.39278339872968,72.1992496477399,0.54703532621963,8.88727184291272,-0.00403715130861602,0.0138706921221978,"positive"
180.208077167996,1.51613805600916,13.2723780931987,3.49524817635105,1.82629694520315,72.578232015415,0.599648752478354,8.38429629962849,-0.00575361691230532,0.186126297227488,"positive"
173.947851698358,1.5165979070919,13.0259971073355,3.41463899922141,1.69836511690598,72.6440613657034,0.595189115910934,8.52864597297327,0.00968837317182998,0.164068080142756,"positive"
152.551251298656,1.51573839554892,12.1392699535509,3.52628466452263,1.24644907535351,72.8540348541021,0.489728020406746,8.43910708927329,-0.00151631976836505,-0.00276382824523072,"positive"
168.532925465793,1.52162056129598,14.4162895495119,3.82730109723747,0.886439028628612,71.5345401102216,0.0651665219568601,9.42876478023984,-0.00799827231978792,0.0204991436465439,"positive"
104.589069163713,1.51752044413194,13.5574644658235,3.66005974155757,1.10932735892804,72.8569666427865,0.150844635311195,8.51692422635953,-0.00275410181697456,0.000506632803396242,"positive"
160.645647295852,1.51631528638483,11.9500094515594,3.53260373472467,1.31599712373928,72.8815199848661,0.54056797481745,8.50729612955308,0.000597559461518416,0.0127606055542462,"positive"
178.442829937781,1.51665482773508,13.1622738232124,3.5431755019066,1.36990917804721,72.7382386740468,0.574666073719437,8.52589877530901,0.00533541898256617,0.107222944874125,"positive"
214.897518193124,1.51950333306128,13.5596713114847,3.55743011175695,0.725844054448624,72.6656217194921,0.1692868925485,8.8804667385675,0.149456028805622,0.238054279130327,"positive"
126.659063019769,1.52139097368298,14.0339439006648,3.76818485365833,0.636517111842244,71.780204652529,0.066510983539277,9.63410856500167,0.000716390626694661,-0.00359013395821609,"positive"
147.78305396268,1.52142152332659,14.2864698882361,3.92414401357999,0.871263151057439,71.512276764069,0.0572006795133305,9.40987321318033,-0.00665732619410496,-0.0174525232196622,"positive"
188.016256851556,1.51654725194353,13.2592256221825,3.54914469264823,1.282088681902,72.7702857970227,0.550469271471961,8.44405826345488,0.00510088812544171,0.0737171123090274,"positive"
31.1935396785367,1.5179562889183,13.294922211025,3.31599812045436,1.56004002049137,72.1697816687525,0.567048164701855,9.05437655953875,0.000639856036874156,-0.000276557426546724,"positive"
93.3998872255848,1.5176562931895,13.5610703205383,3.36619105461754,1.56121511816734,72.0060175514393,0.59554384966675,8.93054013640975,0.00472004215620161,0.00331585834886263,"positive"
27.1803645489676,1.51839414442752,13.2996034279275,3.33202549500721,1.57789479530137,71.9768201676303,0.521833470560498,9.07174776697677,0.00990738649902333,-0.00618218995999907,"positive"
127.750159357144,1.51588041102833,13.518837250295,3.36689223216697,1.08252525363069,72.6320755141581,0.5483280849226,8.26590197974774,0.00114594389472046,0.00775349578510602,"positive"
90.4748974284041,1.51767163399741,13.5887653671237,3.6770177004628,1.09665368506581,72.7685461659731,0.108136349226154,8.56871539254813,-0.00180963996727492,0.00583306314954679,"positive"
197.756889698156,1.51902848056074,13.6641397000833,3.54176272929275,0.862258237671776,72.4668110596708,0.182117137954461,8.92777156451431,0.145085644004851,0.235812828704256,"positive"
178.503731456157,1.51664778324658,13.0665137451017,3.50415130902553,1.80518349421028,72.6410793482246,0.602834509414238,8.3793756250995,-0.0036917244139606,0.1706096718088,"positive"
115.006889785604,1.51782437720097,13.6572748201216,3.62137056082834,0.553072791457828,72.891535932839,0.0871027353833355,8.94712002809887,-0.00585942191952074,0.0159205770957796,"positive"
169.482414074214,1.51661108199009,13.1360360362407,3.47922246219271,1.66565903508883,72.3954331921749,0.612860590773522,8.29840130898583,0.00236918681618345,0.173867166878965,"positive"
91.9700535873972,1.51605627036328,13.2801015155337,3.38695848551152,1.24784914370968,72.7962038071344,0.610938585049845,8.29347838823391,-0.00940014978672552,0.00985243534526451,"positive"
183.115899953889,1.51717049623741,13.2280220662554,3.53397843197132,1.37012990847295,72.5404561539756,0.506139491368568,8.38239621729554,-0.0111786051819638,0.105974336478612,"positive"
165.350501130238,1.52147344967669,14.4180160756882,3.91416915159819,0.884511501423584,71.5538445580304,0.0259935230029993,9.43226230174164,-0.00427441286332438,0.0212095333440629,"positive"
162.544570197548,1.51672651756274,12.2165898772387,3.48455339860369,1.36666190545105,72.864937173025,0.53967789958939,8.48529878648525,0.00694453475582764,0.00125904161272544,"positive"
35.2513216127757,1.51807369856008,13.3418966345177,3.31390588493936,1.54459319698451,72.1732129903049,0.542119688310498,8.96420833734925,0.000786705818282502,-0.0121664674600753,"positive"
97.276632002981,1.5177338445912,13.5509787954442,3.64187056739255,1.12041483520324,72.8339748971177,0.105974508667555,8.59964757060897,-0.0031655432590601,-0.00565945965087843,"positive"
153.952461767156,1.51673809463205,12.2571037766113,3.52521561463049,1.35942775466541,72.8201709210394,0.506735530633057,8.56938783096509,0.00428854417312068,0.00292118862971716,"positive"
206.363656277861,1.51644492070689,13.0465776570171,3.37529726831718,1.18800537745199,72.9585755339461,0.516178567045662,8.5483391578607,-0.00225113379336024,-0.00331126518833366,"positive"
140.959248221057,1.51637191004773,12.8224804460077,3.60665461493298,1.44323173377989,72.3916566648643,0.59311294011561,8.73671123496325,-0.00073642059413133,-0.00208405415742514,"positive"
203.393715463562,1.51655200104862,13.1763695119726,3.37035005715338,1.17993000069978,72.9399823425622,0.492414834027696,8.68049324162953,0.000467463033989148,0.00817215977584759,"positive"
195.885761005642,1.51619177888252,13.176085794083,3.57535730855087,1.37903817173216,72.7276986905485,0.538707831724233,8.50179857732751,0.00697332798378958,0.0904674059879443,"positive"
189.704187177278,1.51648358874343,13.2651939557723,3.57353845946772,1.34913351042828,72.736796799285,0.607816949284113,8.48332985040196,0.00827857818412911,0.0764096246854708,"positive"
170.299268542209,1.51700322976045,13.2464475660292,3.42364461680791,1.86207821621228,72.6276815666851,0.551667361294454,8.48570411512544,0.0082141627785539,0.194820391412422,"positive"
169.868380187408,1.52143424512617,14.3700142616527,3.88940039102133,0.887355314486049,71.5047084149804,-0.00826906328635582,9.42920404111164,0.00627060858022377,0.00534933950393908,"positive"
172.747408614591,1.51699124524554,13.214501975025,3.55377306115357,1.34803356134502,72.7337799426729,0.465096190371278,8.56739540334344,0.00211017122746089,0.11290802824776,"positive"
91.8456073488017,1.51784179879782,13.4952506137718,3.43372526667267,1.53164871101444,72.0454479902408,0.554117221738932,8.86626057473712,0.0120385947639495,-0.00383632331897895,"positive"
175.0503403651,1.51662061085628,13.1694938043932,3.48848028148046,1.82608936272206,72.4445314496035,0.580754146612103,8.39909067981016,0.0130842552875872,0.171150690071591,"positive"
175.733216327532,1.51640340353941,13.1826443154017,3.42426170631583,1.8868142227025,72.5345620462015,0.659213131160593,8.41882100242028,0.00850919803876571,0.143534342806315,"positive"
184.78171773524,1.51707497183324,13.1415453340461,3.47301251730679,1.77714041908767,72.5138219023484,0.563066102946146,8.38381420867896,-0.00140692250064271,0.174400230259958,"positive"
142.038782765722,1.5169520083315,12.9694964395288,3.57813426577318,1.25088301470225,72.6194289531324,0.576515193034886,8.78310885628654,-0.00666124262568829,0.0057507059968462,"positive"
99.1049244696498,1.51756921162447,13.524532689743,3.36135239708334,1.4642266779297,71.9805894526969,0.526342059164561,8.69198985409113,0.00123579490531721,-0.0111444605230741,"positive"
209.468835605942,1.51957083198698,13.5818408077937,3.52130694022411,0.863737443558826,72.6470748308856,0.166903098560123,8.93617420982709,0.146443851235872,0.233493556984977,"positive"
91.1113942561066,1.51797664900575,13.6946246305359,3.6714039519545,0.992584970006723,72.8269302886955,0.154308018952975,8.73320959161858,0.00176124759466173,0.0165144171900561,"positive"
193.304038683819,1.51720573980086,13.0571432266336,3.57358840303847,1.55328070278722,72.7492830989112,0.513985773687499,8.56994200706585,-0.00352590011640296,0.105769994193146,"positive"
171.740755512469,1.51626912696531,12.1925531971565,3.45960305395996,1.33517970131302,72.8548362546438,0.553655544749583,8.54055780513615,0.00590043827141423,-0.00311101179381846,"positive"
179.674789011213,1.51635572077337,13.0812723253006,3.41435094536422,1.23423291175237,72.9612516057505,0.572455461416464,8.57329216297614,0.0140229158219315,0.0045367954541523,"positive"
214.367521003305,1.51922895654937,13.6213242823972,3.55619905696073,0.758934720433362,72.6873602418866,0.133728383653249,8.90131641110823,0.156174144555178,0.223447104957275,"positive"
200.85752346257,1.51635977873989,12.9472218935873,3.39246967261957,1.31292928369395,73.0864185406467,0.546318255600635,8.65125377279349,0.00475116105743378,0.0144047081909883,"positive"
110.757050060692,1.5160021869045,13.3871959221737,3.38250224695101,1.23717235621523,72.6988197164526,0.604953860298718,8.41185838750185,0.000239259417703798,-0.0234610111283538,"positive"
120.252106779532,1.51771111651442,13.7687125311024,3.69875583532068,0.539073408557204,72.9771749847772,0.00988310468735318,8.95536595268963,0.0139676921163255,-0.0123453530121656,"positive"
90.0318069516034,1.51807466179446,13.5882515440573,3.65777438469378,1.13004785812501,72.7058385595178,0.156718890374493,8.66928581156252,-0.000509723243282549,0.00831742599263358,"positive"
110.831789116154,1.51760390447161,13.4463526308034,3.64965336146901,0.675542034265944,72.9694527704821,0.0905284031475449,8.92831642499713,0.00881482404879198,0.0141636289036889,"positive"
42.5383212664536,1.5182164411876,13.3974565233974,3.31221755988958,1.5774008749998,72.0319738327877,0.541256878767523,9.02094834865082,0.010089507726339,-0.0212980173069884,"positive"
126.113304778719,1.51796408953353,13.5983664341841,3.61676043965747,0.59151165675184,72.9491967444548,0.0252937897975427,9.00372305328066,0.00102717427334699,0.00739091798269711,"positive"
143.059348688398,1.51724007689209,12.8175711603923,3.54233323896043,1.17554739843555,72.6926881063531,0.595011015715175,9.01630855682785,-0.0208360576286821,0.00419935516071338,"positive"
159.780565419101,1.51622400934755,12.0590647055457,3.50956497027505,1.33159438724264,72.9710100148266,0.601253606825865,8.52664212055389,-0.00211312192015133,-0.000433652425863123,"positive"
153.932218242933,1.51629444819739,12.1581265187075,3.55365487467227,1.29645204619832,72.8265593230162,0.54833728327973,8.4884546239367,0.002927545550428,-0.00769643462632381,"positive"
124.475652807985,1.52134969620248,14.0882375262679,3.80337033191661,0.536568996608022,71.8053528913731,0.0380453155688136,9.67772032271137,-0.00835245708398604,-0.0105210707234575,"positive"
106.833174720588,1.51637152561049,13.3712099509023,3.43878475254738,1.16591443855865,72.6950558336357,0.584513587558907,8.2947658008196,-0.00826964164044287,0.00186555971915659,"positive"
186.025466401171,1.5166329920561,13.189611588506,3.60206801504346,1.35743052834377,72.5788673884813,0.589635018573445,8.47950188301109,0.00580513457414736,0.114827989874295,"positive"
164.007404124087,1.52088849350886,14.4110753480137,3.89412438215641,0.812351944348467,71.5590739073706,-0.0445009754526265,9.51121881314903,-0.0179074312638841,-0.0182966821877055,"positive"
170.504021667175,1.51710597465434,13.1194444616671,3.41972747534214,1.80514369609126,72.340675668223,0.590865922456116,8.46183922672241,0.00149589680831991,0.157089448442811,"positive"
230.201663894991,1.51972286074532,13.6267202533796,3.53189338206691,0.805936978986409,72.5591675319827,0.113077427426372,8.83032113286598,0.1482768923724,0.260131739507019,"positive"
94.1896930533035,1.51750048080762,13.5980294711196,3.60034150032283,1.06494482576397,72.8427207398135,0.114484436206907,8.52503737684258,-0.00421781570564846,-0.0148398078844911,"positive"
135.618584020409,1.52119264068849,14.1047805859015,3.75224008377576,0.562487988620239,71.7505946090599,0.104913060578004,9.74747163621594,0.000405713897423293,-0.0322790802555957,"positive"
143.543903298541,1.52080059313333,14.2374327828399,3.9410478400899,0.850496296976303,71.484235898902,-0.00129322940536459,9.50400826290474,0.000348910474160981,0.00021464770794328,"positive"
119.650627912604,1.5162519958097,13.4905297629859,3.4032383944188,1.29932066137746,72.5718334372494,0.566107579789523,8.26264453859257,0.00158203268841725,0.00423062091727055,"positive"
