"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
11,1.51841,13.02,3.62,1.06,72.34,0.64,9.13,0,0.15,"negative"
208,1.51596,13.02,3.56,1.54,73.11,0.72,7.9,0,0,"negative"
136,1.51743,12.2,3.25,1.16,73.55,0.62,8.9,0,0.24,"negative"
62,1.51994,13.27,0,1.76,73.03,0.47,11.32,0,0,"negative"
17,1.52475,11.45,0,1.88,72.19,0.81,13.24,0,0.34,"negative"
55,1.51593,13.25,3.45,1.43,73.17,0.61,7.86,0,0,"negative"
148,1.51653,11.95,0,1.19,75.18,2.7,8.93,0,0,"negative"
207,1.52065,14.36,0,2.02,73.42,0,8.44,1.64,0,"negative"
83,1.51829,13.24,3.9,1.41,72.33,0.55,8.31,0,0.1,"negative"
13,1.51747,12.84,3.5,1.14,73.27,0.56,8.55,0,0,"negative"
212,1.51631,13.34,3.57,1.57,72.87,0.61,7.89,0,0,"negative"
97,1.51748,12.86,3.56,1.27,73.21,0.54,8.38,0,0.17,"negative"
162,1.51514,14.85,0,2.42,73.72,0,8.39,0.56,0,"negative"
195,1.52614,13.7,0,1.36,71.24,0.19,13.44,0,0.1,"negative"
44,1.518,13.71,3.93,1.54,71.81,0.54,8.21,0,0.15,"negative"
41,1.51813,13.43,3.98,1.18,72.49,0.58,8.15,0,0,"negative"
115,1.52315,13.44,3.34,1.23,72.38,0.6,8.83,0,0,"negative"
209,1.51674,12.87,3.56,1.64,73.14,0.65,7.99,0,0,"negative"
60,1.51588,13.12,3.41,1.58,73.26,0.07,8.39,0,0.19,"negative"
46,1.51831,14.39,0,1.82,72.86,1.41,6.47,2.88,0,"negative"
108,1.52171,11.56,1.88,1.56,72.86,0.47,11.41,0,0,"negative"
121,1.51556,13.87,0,2.54,73.23,0.14,9.41,0.81,0.01,"negative"
156,1.52058,12.85,1.61,2.17,72.18,0.76,9.7,0.24,0.51,"negative"
177,1.51665,13.14,3.45,1.76,72.48,0.6,8.38,0,0.17,"positive"
102,1.51732,14.95,0,1.8,72.99,0,8.61,1.55,0,"negative"
199,1.51769,12.45,2.71,1.29,73.7,0.56,9.06,0,0.24,"negative"
145,1.523,13.31,3.58,0.82,71.99,0.12,10.17,0,0.03,"negative"
175,1.5172,13.38,3.5,1.15,72.85,0.5,8.43,0,0,"negative"
43,1.51567,13.29,3.45,1.21,72.74,0.56,8.57,0,0,"negative"
105,1.51892,13.46,3.83,1.26,72.55,0.57,8.21,0,0.14,"negative"
189,1.51623,14.14,0,2.88,72.61,0.08,9.18,1.06,0,"negative"
190,1.51596,12.79,3.61,1.62,72.97,0.64,8.07,0,0.26,"negative"
2,1.5175,12.82,3.55,1.49,72.75,0.54,8.52,0,0.19,"negative"
106,1.52369,13.44,0,1.58,72.22,0.32,12.24,0,0,"negative"
29,1.51783,12.69,3.54,1.34,72.95,0.57,8.75,0,0,"negative"
114,1.5161,13.42,3.4,1.22,72.69,0.59,8.32,0,0,"positive"
214,1.51789,13.19,3.9,1.3,72.33,0.55,8.44,0,0.28,"negative"
113,1.51779,13.64,3.65,0.65,73,0.06,8.93,0,0,"positive"
53,1.51625,13.36,3.58,1.49,72.72,0.45,8.21,0,0,"negative"
117,1.52043,13.38,0,1.4,72.25,0.33,12.5,0,0,"negative"
67,1.51742,13.27,3.62,1.24,73.08,0.55,8.07,0,0,"negative"
127,1.52121,14.03,3.76,0.58,71.79,0.11,9.65,0,0,"positive"
186,1.51667,12.94,3.61,1.26,72.75,0.56,8.6,0,0,"negative"
73,1.51751,12.81,3.57,1.35,73.02,0.62,8.59,0,0,"negative"
86,1.51743,13.3,3.6,1.14,73.09,0.58,8.17,0,0,"negative"
192,1.51594,13.09,3.52,1.55,72.87,0.68,8.05,0,0.09,"negative"
40,1.51629,12.71,3.33,1.49,73.28,0.67,8.24,0,0,"negative"
196,1.51609,15.01,0,2.51,73.05,0.05,8.83,0.53,0,"negative"
78,1.51811,12.96,2.96,1.43,72.92,0.6,8.79,0.14,0,"negative"
36,1.51832,13.33,3.34,1.54,72.14,0.56,8.99,0,0,"positive"
210,1.51934,13.64,3.54,0.75,72.65,0.16,8.89,0.15,0.24,"positive"
150,1.51793,13.21,3.48,1.41,72.64,0.59,8.43,0,0,"negative"
158,1.51645,13.4,3.49,1.52,72.65,0.67,8.08,0,0.1,"negative"
25,1.52152,13.12,3.58,0.9,72.2,0.23,9.82,0,0.16,"negative"
19,1.51766,13.21,3.69,1.29,72.61,0.57,8.22,0,0,"negative"
165,1.51786,12.73,3.43,1.19,72.95,0.62,8.76,0,0.3,"negative"
95,1.5164,14.37,0,2.74,72.85,0,9.45,0.54,0,"negative"
93,1.51769,13.65,3.66,1.11,72.77,0.11,8.6,0,0,"positive"
8,1.5159,13.24,3.34,1.47,73.1,0.39,8.22,0,0,"negative"
213,1.51711,12.89,3.62,1.57,72.96,0.61,8.11,0,0,"negative"
198,1.51646,13.04,3.4,1.26,73.01,0.52,8.58,0,0,"positive"
45,1.52068,13.55,2.09,1.67,72.18,0.53,9.57,0.27,0.17,"negative"
10,1.51735,13.02,3.54,1.69,72.73,0.54,8.44,0,0.07,"negative"
9,1.52152,13.05,3.65,0.87,72.22,0.19,9.85,0,0.17,"negative"
87,1.51618,13.01,3.5,1.48,72.89,0.6,8.12,0,0,"negative"
76,1.51299,14.4,1.74,1.54,74.55,0,7.59,0,0,"negative"
56,1.51645,13.44,3.61,1.54,72.39,0.66,8.03,0,0,"negative"
107,1.51754,13.39,3.66,1.19,72.79,0.57,8.27,0,0.11,"negative"
160,1.51662,12.85,3.51,1.44,73.01,0.68,8.23,0.06,0.25,"negative"
98,1.51623,14.2,0,2.79,73.46,0.04,9.04,0.4,0.09,"negative"
69,1.51613,13.92,3.52,1.25,72.88,0.37,7.94,0,0.14,"negative"
80,1.51818,13.72,0,0.56,74.45,0,10.99,0,0,"negative"
57,1.51937,13.79,2.41,1.19,72.76,0,9.77,0,0,"negative"
172,1.51905,13.6,3.62,1.11,72.64,0.14,8.76,0,0,"negative"
14,1.51593,13.09,3.59,1.52,73.1,0.67,7.83,0,0,"negative"
118,1.51911,13.9,3.73,1.18,72.12,0.06,8.89,0,0,"negative"
77,1.51872,12.93,3.66,1.56,72.51,0.58,8.55,0,0.12,"negative"
151,1.51909,13.89,3.53,1.32,71.81,0.51,8.78,0.11,0,"negative"
99,1.51763,12.8,3.66,1.27,73.01,0.6,8.56,0,0,"negative"
171,1.52664,11.23,0,0.77,73.21,0,14.68,0,0,"negative"
58,1.51736,12.78,3.62,1.29,72.79,0.59,8.7,0,0,"negative"
193,1.52725,13.8,3.15,0.66,70.57,0.08,11.64,0,0,"negative"
204,1.51763,12.61,3.59,1.31,73.29,0.58,8.5,0,0,"negative"
61,1.5159,12.82,3.52,1.9,72.86,0.69,7.97,0,0,"negative"
146,1.51779,13.21,3.39,1.33,72.76,0.59,8.59,0,0,"negative"
4,1.51646,13.41,3.55,1.25,72.81,0.68,8.1,0,0,"negative"
139,1.51602,14.85,0,2.38,73.28,0,8.76,0.64,0.09,"negative"
31,1.51674,12.79,3.52,1.54,73.36,0.66,7.9,0,0,"negative"
103,1.51651,14.38,0,1.94,73.61,0,8.48,1.57,0,"negative"
152,1.51727,14.7,0,2.34,73.28,0,8.95,0.66,0,"negative"
125,1.51916,14.15,0,2.09,72.74,0,10.88,0,0,"negative"
132,1.519,13.49,3.48,1.35,71.95,0.55,9,0,0,"negative"
128,1.51918,14.04,3.58,1.37,72.08,0.56,8.3,0,0,"negative"
82,1.51808,13.43,2.87,1.19,72.84,0.55,9.03,0,0,"negative"
166,1.51969,14.56,0,0.56,73.48,0,11.22,0,0,"negative"
35,1.51966,14.77,3.75,0.29,72.02,0.03,9,0,0,"negative"
119,1.51806,13,3.8,1.08,73.07,0.56,8.38,0,0.12,"negative"
182,1.51915,12.73,1.85,1.86,72.69,0.6,10.09,0,0,"negative"
122,1.51645,14.94,0,1.87,73.11,0,8.67,1.38,0,"negative"
116,1.51839,12.85,3.67,1.24,72.57,0.62,8.68,0,0.35,"negative"
137,1.51969,12.64,0,1.65,73.75,0.38,11.53,0,0,"negative"
205,1.51768,12.56,3.52,1.43,73.15,0.57,8.54,0,0,"negative"
133,1.52099,13.69,3.59,1.12,71.96,0.09,9.4,0,0,"negative"
96,1.51776,13.53,3.41,1.52,72.04,0.58,8.79,0,0,"positive"
75,1.51571,12.72,3.46,1.56,73.2,0.67,8.09,0,0.24,"negative"
6,1.51846,13.41,3.89,1.33,72.38,0.51,8.28,0,0,"negative"
184,1.5182,12.62,2.76,0.83,73.81,0.35,9.42,0,0.2,"negative"
112,1.51514,14.01,2.68,3.5,69.89,1.68,5.87,2.2,0,"negative"
176,1.52213,14.21,3.82,0.47,71.77,0.11,9.57,0,0,"negative"
71,1.51508,15.15,0,2.25,73.5,0,8.34,0.63,0,"negative"
59,1.52667,13.99,3.7,0.71,71.57,0.02,9.82,0,0.1,"negative"
32,1.52172,13.48,3.74,0.9,72.01,0.18,9.61,0,0.07,"negative"
153,1.51215,12.99,3.47,1.12,72.98,0.62,8.35,0,0.31,"negative"
124,1.51627,13,3.58,1.54,72.83,0.61,8.04,0,0,"negative"
109,1.51754,13.48,3.74,1.17,72.99,0.59,8.03,0,0,"negative"
68,1.53125,10.73,0,2.1,69.81,0.58,13.3,3.15,0.28,"negative"
51,1.52101,13.64,4.49,1.1,71.78,0.06,8.75,0,0,"negative"
100,1.5166,12.99,3.18,1.23,72.97,0.58,8.81,0,0.24,"negative"
52,1.51756,13.15,3.61,1.05,73.24,0.57,8.24,0,0,"negative"
101,1.52152,13.05,3.65,0.87,72.32,0.19,9.85,0,0.17,"negative"
138,1.51708,13.72,3.68,1.81,72.06,0.64,7.88,0,0,"negative"
16,1.51778,13.21,2.81,1.29,72.98,0.51,9.02,0,0.09,"negative"
39,1.52739,11.02,0,0.75,73.08,0,14.96,0,0,"negative"
179,1.51618,13.53,3.55,1.54,72.99,0.39,7.78,0,0,"negative"
131,1.52365,15.79,1.83,1.31,70.43,0.31,8.61,1.68,0,"negative"
90,1.51844,13.25,3.76,1.32,72.4,0.58,8.42,0,0,"negative"
168,1.52151,11.03,1.71,1.56,73.44,0.58,11.62,0,0,"negative"
169,1.51652,13.56,3.57,1.47,72.45,0.64,7.96,0,0,"negative"
191,1.51719,14.75,0,2,73.02,0,8.53,1.59,0.08,"negative"
37,1.5221,13.73,3.84,0.72,71.76,0.17,9.74,0,0,"negative"
178,1.5232,13.72,3.72,0.51,71.75,0.09,10.06,0,0.16,"negative"
163,1.51643,12.16,3.52,1.35,72.89,0.57,8.53,0,0,"positive"
7,1.51811,13.33,3.85,1.25,72.78,0.52,8.12,0,0,"negative"
94,1.52196,14.36,3.85,0.89,71.36,0.15,9.15,0,0,"negative"
28,1.51687,13.23,3.54,1.48,72.84,0.56,8.1,0,0,"negative"
147,1.51869,13.19,3.37,1.18,72.72,0.57,8.83,0,0.16,"negative"
129,1.51617,14.95,0,2.27,73.3,0,8.71,0.67,0,"negative"
24,1.51409,14.25,3.09,2.08,72.28,1.1,7.08,0,0,"negative"
54,1.51689,12.67,2.88,1.71,73.21,0.73,8.54,0,0,"negative"
33,1.51768,12.65,3.56,1.3,73.08,0.61,8.69,0,0.14,"negative"
72,1.51847,13.1,3.97,1.19,72.44,0.6,8.43,0,0,"negative"
120,1.52177,13.2,3.68,1.15,72.75,0.54,8.52,0,0,"negative"
141,1.51694,12.86,3.58,1.31,72.61,0.61,8.79,0,0,"positive"
0,1.51813403469796,13.319668594331,3.36640248115407,1.52163305658847,72.2042843019403,0.56,8.92686363202287,0,0.0114793396322057,"positive"
0,1.51806180852543,13.3006249220553,3.35700662407326,1.57401324814651,72.1925659289537,0.566184226935729,8.89569053923013,0,0.0262829644768499,"positive"
0,1.51756112696194,13.3607651231647,3.36051008210983,1.43061289541423,72.3280090860068,0.570255041054916,8.76097074977355,0,0,"positive"
0,1.51801118963479,13.5106249305955,3.52062493059551,1.02143165087095,72.6410885171359,0.26866946678143,8.95504033601377,0,0,"positive"
0,1.51849506142966,13.3832049443084,3.37432577052154,1.40441320643993,72.2275307148299,0.491348458956927,8.97283711473923,0.0257443278911524,0.0411909246258438,"positive"
0,1.51770428089828,13.6427462103963,3.65274621039629,1.11974727977999,72.7557191017177,0.120200641630217,8.60884055607952,0,0,"positive"
0,1.51682679132452,13.0971878946829,3.38816802178975,1.31521589831449,72.8384363159514,0.527887985473499,8.66085185110336,0,0,"positive"
0,1.51794587777916,13.4636150788702,3.38676527760457,1.52663849211298,72.0731924605649,0.573361507887021,8.85638492112979,0,0,"positive"
0,1.5177943503394,13.0045978291496,3.39006187243853,1.487156912426,72.3485911351605,0.562781215135474,8.86206410376821,0,0,"positive"
0,1.51724118183727,12.962576422838,3.52762055004016,1.36019697287818,72.507423577162,0.599087614591699,8.8336495416332,0,0,"positive"
0,1.5166956737845,13.2313475689944,3.55961708279327,1.41287923782133,72.6809646517877,0.563460972402245,8.43480854139663,0,0.106056701703928,"positive"
0,1.51624665012518,13.3760049624462,3.44155086880084,1.25910670004785,72.692444168753,0.582667493741028,8.34933002503589,0,0.0244416875299066,"positive"
0,1.51705586948352,13.3705943058804,3.59611886117607,1.14166539176833,72.7979457294103,0.39675711764954,8.59997802470345,0,0.0673514235299081,"positive"
0,1.51713416145657,13.2641200809204,3.50835979320342,1.42288014385849,72.5499194964953,0.56,8.58740049451357,0,0.0731999100884423,"positive"
0,1.51738641745551,13.3440026447736,3.56219980164198,1.21619583448162,72.6869996694033,0.455997355226427,8.55700297537027,0.0390009917900898,0.13640092567075,"positive"
0,1.51697112202589,13.3522828592057,3.59464745689882,1.30605762930354,72.7191702442546,0.436762715505902,8.48381770115346,0,0.0726139367790893,"positive"
0,1.51662685649265,13.179047077205,3.51819001562428,1.34342824632302,72.7944770303322,0.547809415441006,8.48266704595648,0,0.0695235386025161,"positive"
0,1.51760027409744,13.4863014040166,3.43410957019776,1.49890412607696,72.1394519770658,0.57698630372528,8.7372603151924,0,0.0150684813736007,"positive"
0,1.51653759808126,12.5903923250549,3.53992557060439,1.36195534236263,72.8142828317033,0.566014885879122,8.4941339729121,0,0.0398511412087828,"positive"
0,1.51674587912736,13.1673580483394,3.57191163030686,1.36661858785199,72.6827953272383,0.569558151534293,8.50690706074005,0,0.0808836969314143,"positive"
0,1.52123024430726,14.1278474850766,3.80723671693355,0.664351280238479,71.6921525149234,0.0728854366950691,9.59601518064737,0,0,"positive"
0,1.51823202603075,13.5083593268949,3.63454211659497,1.10824371960014,72.3908772310452,0.407137092275079,8.85103137410479,0,0.0660304649500176,"positive"
0,1.52033879216461,13.9260006302176,3.69862332275137,0.689114092886448,71.9434416931216,0.191835569664836,9.42324727572035,0,0,"positive"
0,1.5188527527785,13.7611911063199,3.68418210691074,0.628247750147712,72.6239968239819,0.0755373213230632,9.15373742705211,0,0,"positive"
0,1.51919910290562,13.5429314996302,3.46775889977813,1.24797965764999,72.0335342501849,0.423115464523435,9.19076398536563,0,0,"positive"
0,1.52025525295485,13.830881632294,3.64767681821715,0.666795185923111,72.2290815287875,0.135527995859738,9.26197446293198,0.0765839875792153,0.122534380126745,"positive"
0,1.52106724214375,14.0145886405185,3.75594437908381,0.601494790855795,71.8297450849786,0.11,9.60741598038003,0,0,"positive"
0,1.518304026551,13.42433395484,3.53975780175999,0.996013041120023,72.53637633848,0.360831392440014,8.99539124411996,0,0,"positive"
0,1.52014252212406,13.8752930614585,3.65170514302095,0.870849044458009,71.8673534692708,0.255424522229005,9.38390406570863,0,0,"positive"
0,1.5191022197433,13.4524583371566,3.67114743648563,0.940346507586073,72.1947727893433,0.356812676428817,9.22548219654243,0,0,"positive"
0,1.51771436362144,13.4797183175385,3.64324726369232,1.25792122717947,72.4336463138461,0.435701613128185,8.67305947538465,0,0.0778038594871759,"positive"
0,1.51808200481426,13.505750147365,3.58948098840192,1.47173929063603,72.1762414030358,0.414025348797441,8.72405310472474,0,0.117307182159275,"positive"
0,1.51769260434224,13.6972425353993,3.55402363077737,1.09986156799365,72.3234237587499,0.408252115682699,8.68041529601905,0,0,"positive"
0,1.51851183819998,13.7810488436744,3.70185619252734,0.687336458619684,72.688862844836,0.0475545137934387,9.04615787126124,0,0,"positive"
0,1.52123219869018,14.1372936692066,3.81179694375489,0.672494542419445,71.6827063307935,0.0693024013354443,9.59080349285156,0,0,"positive"
0,1.51845936094998,13.376768589993,3.36645495999604,1.50645889000501,72.1097657600045,0.533545040003955,9.01362049999647,0,0,"positive"
0,1.5203750277235,14.0046729802992,3.73306216604076,0.792902703564614,72.0332736362587,0.0741945928707719,9.21177027673461,0.0695574308163486,0.111291889306158,"positive"
0,1.51855515599171,13.8119146688399,3.71799928436056,1.04233416824602,72.4630871202587,0.0834169946680777,8.81508067950374,0,0,"positive"
0,1.52037251865024,14.1180027731298,3.77471058080206,1.00642795764608,71.63807405381,0.148301761499606,9.31101511543151,0,0,"positive"
0,1.51883444373007,13.4987731745746,3.72000507935882,1.09999238096178,72.1243573809741,0.343115317472257,9.09626111109741,0,0,"positive"
0,1.5161737110998,13.3978866700595,3.42088481161045,1.23965629328042,72.69122851833,0.586314445009921,8.33474221996032,0,0.0122851833002642,"positive"
0,1.51646650756452,13.2334143307898,3.43331886950182,1.57984379061963,72.5500607480924,0.596663773900364,8.35998264340218,0,0.113284156306181,"positive"
0,1.51770741341124,13.6292490831204,3.63778304900043,0.677854648279026,72.9848509807605,0.0858999361190944,8.90019063956104,0,0,"positive"
0,1.51756665343842,13.3605410768208,3.36036071788054,1.43140950463712,72.3266399139049,0.57018035894027,8.76263865033397,0,0,"positive"
0,1.51683504309441,13.469910333571,3.43176112136338,1.11337337828008,72.6809253938962,0.492447984383907,8.44931313697947,0.0340297728893347,0.0544476366229355,"positive"
0,1.51745857779966,13.6165238326555,3.62215737604536,1.12601034090389,72.7583561157063,0.17986330576241,8.55924640497193,0,0,"positive"
0,1.51636388106199,13.1414588790108,3.4,1.24932011799887,72.924560943991,0.538689793501981,8.51058076699264,0,0,"positive"
0,1.51611157166636,13.4207667971682,3.40006970883347,1.22209126500413,72.6854689258244,0.589930291166529,8.32327631517313,0,0,"positive"
0,1.51612327712731,13.3311236957088,3.40846440993249,1.22916977742687,72.7041073498875,0.588589265011251,8.33481271738187,0,0,"positive"
0,1.51622734147097,13.3351056860201,3.42728745806497,1.23364372903248,72.67787224086,0.593031939784996,8.39125058494741,0,0,"positive"
0,1.51675097084856,13.159296156452,3.57212378535653,1.36513350250432,72.6808859317913,0.570618926782627,8.51433248747839,0,0.0787621464347467,"positive"
0,1.51684602925593,12.95073037358,3.537875183695,1.45581667182501,72.567875183695,0.606759629515,8.65714481011499,0,0.0550862982450053,"positive"
0,1.5164275537579,13.2016308280639,3.47019009097945,1.25509504548972,72.6588044040091,0.597798898997717,8.50327412644634,0,0,"positive"
0,1.517264612612,13.1578798086569,3.606732803341,1.05794785421342,72.7589399043284,0.399956545177847,8.843465606682,0,0,"positive"
0,1.51796767293622,13.2100045507425,3.4012742719613,1.48127882270375,72.2599954492575,0.572765473325271,8.93893810669891,0,0,"positive"
0,1.51816578421216,13.2583798689535,3.55957026313059,1.02398368382826,72.6304297368694,0.380165460219141,8.84107434217352,0.0766115132602863,0.122578421216458,"positive"
0,1.51748273930704,13.4316854034178,3.63789219275117,1.16526951812208,72.7257843855023,0.248173795305192,8.65250604221597,0,0,"positive"
0,1.51658363276076,12.9936377147166,3.44636228528339,1.27287841257872,72.9069726993702,0.543181142641697,8.63408933283063,0,0,"positive"
0,1.51717095862875,13.0487100991025,3.53211833306355,1.36914794150973,72.4494555873307,0.601550294070039,8.79,0,0,"positive"
0,1.51654868756429,12.3229045000067,3.53396324285772,1.34069117142819,72.8248381999973,0.579308828571811,8.59050738571677,0,0,"positive"
0,1.51668414925799,13.2082985159801,3.53195821917616,1.5004656392755,72.6302567351563,0.572680593607947,8.42097910958808,0,0.122191038813908,"positive"
0,1.51659795937387,13.1664934096672,3.44526903398801,1.70890556707047,72.4998700572504,0.599053806797601,8.37432284078561,0,0.153914715559222,"positive"
0,1.5167839373372,13.1987444461416,3.47349777845666,1.62958732956555,72.5410942239873,0.536555998167023,8.44461889075581,0,0.150026888311841,"positive"
0,1.51722470687917,13.2053858126001,3.41214505586307,1.68429011172615,72.3629938090313,0.586234565768391,8.58992287203204,0,0.111496904515661,"positive"
0,1.51870388270303,13.5217625842057,3.51871726515703,0.988839579904452,72.6097992786299,0.264048925898969,8.76939783588983,0.114528775261715,0.2234467617888,"positive"
0,1.51753950116061,13.5761976845283,3.62961081127636,1.20406177462079,72.7280339774769,0.180908107021824,8.56816370705143,0,0.024600771823898,"positive"
0,1.51654482086882,13.0846425625356,3.4223212812678,1.48321281267796,72.7733944185614,0.555714050028473,8.49071487492882,0,0.0758923563105054,"positive"
0,1.51752602234492,13.4477916347003,3.41843162721023,1.57058976326138,72.1327478993125,0.584215813605115,8.70357582109515,0,0.0358344156434759,"positive"
0,1.51644705032304,12.2359514389932,3.51457489721477,1.38177560202777,72.8582243979722,0.572325044050813,8.51837477974594,0,0.0131752496212721,"positive"
0,1.51679288169545,13.0020452595688,3.51405041520018,1.53828702430706,72.5440504152002,0.604926955015399,8.58200515563134,0,0.0862417647382245,"positive"
0,1.51721278051489,13.380289008792,3.49259916756302,1.44772572838236,72.3807215661975,0.569675104054622,8.60931432095589,0,0.0516244797268882,"positive"
0,1.51774392936638,13.5243535611592,3.41057912193239,1.52347473159432,72.0463703412563,0.580289560966194,8.78406400019303,0,0.00246126821264625,"positive"
0,1.51714990482805,13.4895720066782,3.40632472787984,1.40974183639511,72.2788926878106,0.583675272120163,8.61726221035235,0,0,"positive"
0,1.51777713981306,13.5928459812352,3.54711850451306,1.02294542114018,72.5884740180522,0.282909906888381,8.86998579429928,0,0,"positive"
0,1.51875492065379,13.6741913991002,3.51093397937017,1.24892016969156,71.9679043004499,0.444460084845778,9.03800920645241,0,0,"positive"
0,1.5181900203524,13.3764213027153,3.35624745595036,1.53535786972847,72.1167893486423,0.564642130271532,8.94357869728468,0,0,"positive"
0,1.51909981031711,13.6232779334695,3.52023755773669,0.867054465713445,72.5572685401491,0.223847890389152,8.87479812133592,0.127197182003874,0.203515491206199,"positive"
0,1.51769775381764,13.6367077411897,3.63230779414531,1.15541521760169,72.6891387589043,0.16206134700682,8.62104607644956,0,0,"positive"
0,1.51722595136279,13.3287047444354,3.40589193355991,1.41319027255755,72.4384824446891,0.555351601359434,8.70373060475802,0,0,"positive"
0,1.51738303375183,13.22199099235,3.48815153925447,1.42345986327389,72.3020375139709,0.59379144810373,8.79,0,0,"positive"
0,1.51758204678433,13.6052921026014,3.65018607130274,1.13944178609177,72.7623669443466,0.159069643486291,8.58255301564932,0,0.0109043652191758,"positive"
0,1.51703315285325,13.3278922645748,3.5273674030602,1.52052946671844,72.5868406994641,0.419476059526205,8.46105156511068,0,0.107369245141745,"positive"
0,1.51733359793993,13.5984449850209,3.60172041784972,1.13465674629435,72.7520678208768,0.217593074738979,8.53723737306893,0,0,"positive"
0,1.51773611737304,13.6453882626956,3.65538826269563,0.897860083999112,72.8760699580004,0.0869413134781644,8.75218733104411,0,0,"positive"
0,1.520721261672,13.9772384759551,3.74611538840923,0.653588441431057,71.9260691935895,0.11,9.50421157829696,0,0,"positive"
0,1.51825630362594,13.3623537138104,3.37235371381044,1.49652469706722,72.2036963740643,0.514502589954063,8.95056891129352,0,0,"positive"
0,1.51793265940774,13.6485293369228,3.64235204307362,1.05705612922087,72.7523520430736,0.11735331538599,8.64264922923874,0.0220599461579695,0.0352959138527513,"positive"
0,1.51735395276074,13.4833424260584,3.5889656242216,1.15098137064138,72.8355701930262,0.222015746419784,8.59453581724781,0,0,"positive"
0,1.51773299712973,13.5762906347495,3.5064388223947,1.36184033127269,72.3216013613925,0.398695013897959,8.71670649498003,0,0,"positive"
0,1.51768018943898,13.6396662090556,3.65895354015753,1.11261614960618,72.7679070803151,0.116540374015458,8.60248534212587,0,0,"positive"
0,1.51847611138457,13.5091077855416,3.54981691608438,0.956155237772036,72.6663615268073,0.290892214458436,8.74274625873426,0.100915419578087,0.194187724939547,"positive"
0,1.51678908904793,13.1658529828861,3.4546535369195,1.70777697457001,72.4887900141813,0.577249375060201,8.40637004254386,0.00775589486584066,0.173619417604059,"positive"
0,1.51800065120329,13.5490565631865,3.48212690384593,0.944288251374383,72.6665351703297,0.337753081044648,8.65437382280128,0.0879931112634949,0.140788978021592,"positive"
0,1.51877200790596,13.64,3.58030911635142,0.713355348771438,72.7782562793,0.123355348771438,8.90465786049143,0.095033023157157,0.152052837051451,"positive"
0,1.51944135048139,13.661137266173,3.55192358604632,0.740786319873296,72.6033896181826,0.157290094080381,8.93119056997821,0.141870282241143,0.226992451585829,"positive"
0,1.5191395764572,13.579086962482,3.50070126611739,0.905229998836294,72.5497882285994,0.238597467765212,8.9096493669413,0.120525949588045,0.192841519340873,"positive"
0,1.51846578237799,13.6452982886182,3.60357946341857,0.940738390255719,72.7135794634186,0.133508556908928,8.73634963007178,0.0705256707267836,0.112841073162854,"positive"
0,1.51707836672708,13.1688264014758,3.43005949367769,1.15049755874556,72.9327041591145,0.44270415911451,8.64656030742917,0.0322066003689542,0.0515305605903268,"positive"
0,1.51886463571122,13.60690501787,3.50088774839183,0.981664874909911,72.4664732809155,0.28636265904177,8.8599136526091,0.104870478913654,0.167792766261846,"positive"
