"idx","Height","Lenght","Area","Eccen","P_black","P_and","Mean_tr","Blackpix","Blackand","Wb_trans","Class"
315,1,61,61,61,1,1,61,61,61,1,"positive"
317,9,174,1566,19.333,0.178,0.737,1.71,279,1154,163,"negative"
326,9,97,873,10.778,0.466,0.973,2.42,407,849,168,"negative"
330,9,76,684,8.444,0.363,0.874,2.18,248,598,114,"negative"
331,8,2,16,0.25,0.563,0.563,9,9,9,1,"negative"
339,3,213,639,71,0.318,0.379,11.94,203,242,17,"positive"
351,4,16,64,4,0.391,0.938,1.67,25,60,15,"negative"
358,10,38,380,3.8,0.434,0.892,2.89,165,339,57,"negative"
382,9,82,738,9.111,0.385,0.935,2.29,284,690,124,"negative"
384,22,47,1034,2.136,0.319,0.753,2.13,330,779,155,"negative"
386,10,40,400,4,0.338,0.878,1.9,135,351,71,"negative"
394,11,86,946,7.818,0.283,0.764,1.91,268,723,140,"negative"
395,1,33,33,33,1,1,33,33,33,1,"positive"
398,9,6,54,0.667,0.5,0.593,13.5,27,32,2,"negative"
402,10,98,980,9.8,0.463,0.945,2.72,454,926,167,"negative"
405,25,118,2950,4.72,0.268,0.745,2.02,791,2198,392,"negative"
414,1,8,8,8,0.875,1,7,7,8,1,"positive"
433,7,16,112,2.286,0.42,0.768,2.14,47,86,22,"negative"
434,7,100,700,14.286,0.411,0.849,1.83,288,594,157,"negative"
437,12,8,96,0.667,0.479,0.5,46,46,48,1,"negative"
444,9,24,216,2.667,0.537,1,2.9,116,216,40,"negative"
454,10,98,980,9.8,0.376,0.861,2.1,368,844,175,"negative"
463,12,146,1752,12.167,0.091,0.128,26.67,160,225,6,"positive"
465,9,7,63,0.778,0.349,0.683,2.2,22,43,10,"negative"
492,11,61,671,5.545,0.361,0.614,5.04,242,412,48,"negative"
503,10,21,210,2.1,0.348,0.757,3.17,73,159,23,"negative"
515,10,80,800,8,0.308,0.838,2.02,246,670,122,"negative"
519,23,47,1081,2.043,0.315,0.747,2.2,341,808,155,"negative"
523,9,82,738,9.111,0.37,0.924,2.39,273,682,114,"negative"
534,10,99,990,9.9,0.473,0.917,2.93,468,908,160,"negative"
546,9,42,378,4.667,0.429,0.976,2.75,162,369,59,"negative"
549,1,117,117,117,0.393,1,5.75,46,117,8,"positive"
555,1,28,28,28,0.964,1,27,27,28,1,"positive"
562,7,23,161,3.286,0.093,0.54,1.36,15,87,11,"negative"
569,11,9,99,0.818,0.515,0.768,8.5,51,76,6,"negative"
574,1,14,14,14,0.571,1,2,8,14,4,"positive"
595,11,75,825,6.818,0.27,0.679,2.08,223,560,107,"negative"
603,10,63,630,6.3,0.251,0.898,1.84,158,566,86,"negative"
607,12,90,1080,7.5,0.183,0.716,1.92,198,773,103,"negative"
617,8,75,600,9.375,0.373,0.955,1.95,224,573,115,"negative"
621,1,11,11,11,0.727,1,4,8,11,2,"positive"
651,8,18,144,2.25,0.215,0.813,2.38,31,117,13,"negative"
681,9,12,108,1.333,0.444,1,1.78,48,108,27,"negative"
691,11,101,1111,9.182,0.264,0.852,1.65,293,947,178,"negative"
729,1,46,46,46,0.239,1,1.38,11,46,8,"positive"
752,2,14,28,7,0.286,0.821,8,8,23,1,"positive"
761,12,9,108,0.75,0.509,0.657,9.17,55,71,6,"negative"
772,9,36,324,4,0.577,0.948,3.02,187,307,62,"negative"
785,9,12,108,1.333,0.444,1,1.85,48,108,26,"negative"
792,8,54,432,6.75,0.35,0.887,1.74,151,383,87,"negative"
796,11,101,1111,9.182,0.267,0.849,1.72,297,943,173,"negative"
802,9,47,423,5.222,0.404,0.943,1.99,171,399,86,"negative"
807,12,61,732,5.083,0.251,0.746,1.77,184,546,104,"negative"
810,10,29,290,2.9,0.221,0.572,3.56,64,166,18,"negative"
814,8,7,56,0.875,0.321,0.429,6,18,24,3,"negative"
816,9,32,288,3.556,0.299,0.691,2.1,86,199,41,"negative"
835,6,142,852,23.667,0.115,0.173,6.53,98,147,15,"positive"
841,8,14,112,1.75,0.321,0.938,1.71,36,105,21,"negative"
852,7,14,98,2,0.327,0.99,2.67,32,97,12,"negative"
853,8,59,472,7.375,0.206,0.691,3.13,97,326,31,"negative"
856,10,8,80,0.8,0.675,1,9,54,80,6,"negative"
861,10,8,80,0.8,0.575,0.888,9.2,46,71,5,"negative"
895,9,83,747,9.222,0.293,0.751,2.28,219,561,96,"negative"
898,11,43,473,3.909,0.281,0.774,2.18,133,366,61,"negative"
900,8,18,144,2.25,0.472,1,2.52,68,144,27,"negative"
911,9,32,288,3.556,0.302,0.674,2.17,87,194,40,"negative"
916,10,116,1160,11.6,0.273,0.797,1.7,317,925,186,"negative"
918,9,47,423,5.222,0.307,0.872,2.03,130,369,64,"negative"
922,8,42,336,5.25,0.423,0.979,2.37,142,329,60,"negative"
946,9,133,1197,14.778,0.236,0.718,1.89,283,859,150,"negative"
947,6,100,600,16.667,0.342,0.822,1.71,205,493,120,"negative"
959,26,1,26,0.038,1,1,26,26,26,1,"positive"
975,8,185,1480,23.125,0.235,0.659,1.82,348,975,191,"negative"
980,7,46,322,6.571,0.304,0.963,2.58,98,310,38,"negative"
1006,10,86,860,8.6,0.423,0.914,2.44,364,786,149,"negative"
1019,11,63,693,5.727,0.332,0.724,2.77,230,502,83,"negative"
1038,9,76,684,8.444,0.352,0.813,2.27,241,556,106,"negative"
1042,7,71,497,10.143,0.394,0.958,1.87,196,476,105,"negative"
1052,6,29,174,4.833,0.333,0.799,1.53,58,139,38,"negative"
1053,10,35,350,3.5,0.337,0.714,1.87,118,250,63,"negative"
1056,12,80,960,6.667,0.324,0.673,2.45,311,646,127,"negative"
1066,10,128,1280,12.8,0.355,0.751,2.25,455,961,202,"negative"
1068,12,84,1008,7,0.331,0.792,2.35,334,798,142,"negative"
1106,13,409,5317,31.462,0.277,0.573,2.65,1475,3049,556,"negative"
1112,13,277,3601,21.308,0.293,0.636,2.59,1054,2292,407,"negative"
1129,7,189,1323,27,0.339,0.704,1.89,449,932,237,"negative"
1140,6,46,276,7.667,0.315,0.75,2.12,87,207,41,"negative"
1153,10,22,220,2.2,0.491,0.932,3.72,108,205,29,"negative"
1155,9,13,117,1.444,0.564,0.863,3.88,66,101,17,"negative"
1156,9,12,108,1.333,0.62,0.944,4.79,67,102,14,"negative"
1168,12,50,600,4.167,0.345,0.627,2.72,207,376,76,"negative"
1169,10,61,610,6.1,0.487,0.834,3.13,297,509,95,"negative"
1197,9,42,378,4.667,0.384,0.817,2.38,145,309,61,"negative"
1198,10,35,350,3.5,0.331,0.686,1.93,116,240,60,"negative"
1199,8,40,320,5,0.463,0.969,2.47,148,310,60,"negative"
1202,9,60,540,6.667,0.413,0.822,2.75,223,444,81,"negative"
1209,7,183,1281,26.143,0.265,0.664,1.88,340,850,181,"negative"
1210,6,39,234,6.5,0.303,0.739,1.58,71,173,45,"negative"
1211,7,115,805,16.429,0.273,0.704,1.72,220,567,128,"negative"
1216,5,333,1665,66.6,0.374,0.413,36.65,623,688,17,"positive"
1218,8,74,592,9.25,0.412,0.845,2.14,244,500,114,"negative"
1227,11,30,330,2.727,0.379,0.739,3.05,125,244,41,"negative"
1242,11,104,1144,9.455,0.377,0.779,2.57,431,891,168,"negative"
1261,10,121,1210,12.1,0.415,0.879,2.61,502,1063,192,"negative"
1273,9,35,315,3.889,0.397,0.832,1.92,125,262,65,"negative"
1285,10,121,1210,12.1,0.402,0.849,2.7,486,1027,180,"negative"
1291,10,50,500,5,0.472,0.812,2.74,236,406,86,"negative"
1324,7,12,84,1.714,0.476,0.762,2.86,40,64,14,"negative"
1326,8,35,280,4.375,0.321,0.775,1.76,90,217,51,"negative"
1331,9,271,2439,30.111,0.284,0.677,1.93,692,1651,358,"negative"
1335,10,271,2710,27.1,0.249,0.704,1.89,675,1908,358,"negative"
1337,7,24,168,3.429,0.101,0.298,1.89,17,50,9,"positive"
1338,10,271,2710,27.1,0.267,0.698,1.96,724,1892,369,"negative"
1346,7,13,91,1.857,0.154,0.484,2,14,44,7,"positive"
1348,4,7,28,1.75,0.286,1,2,8,28,4,"positive"
1355,8,7,56,0.875,0.304,0.946,1.55,17,53,11,"negative"
1375,7,7,49,1,0.367,1,1.38,18,49,13,"negative"
1382,6,5,30,0.833,0.233,0.633,1.75,7,19,4,"positive"
1404,4,9,36,2.25,0.417,1,1.67,15,36,9,"negative"
1410,7,5,35,0.714,0.2,0.429,7,7,15,1,"negative"
1422,10,272,2720,27.2,0.191,0.578,1.49,520,1571,348,"negative"
1426,10,125,1250,12.5,0.19,0.526,1.39,237,657,170,"negative"
1436,10,47,470,4.7,0.223,0.706,1.62,105,332,65,"negative"
1437,7,7,49,1,0.429,1,1.91,21,49,11,"negative"
1449,10,197,1970,19.7,0.144,0.589,1.25,284,1160,228,"negative"
1453,10,271,2710,27.1,0.193,0.693,1.37,522,1878,380,"negative"
1465,7,14,98,2,0.357,0.867,1.75,35,85,20,"negative"
1471,8,25,200,3.125,0.24,0.91,1.45,48,182,33,"negative"
1490,5,12,60,2.4,0.383,0.883,1.92,23,53,12,"negative"
1512,6,25,150,4.167,0.34,0.887,1.42,51,133,36,"negative"
1513,6,2,12,0.333,0.583,1,7,7,12,1,"negative"
1517,7,8,56,1.143,0.357,1,2.86,20,56,7,"negative"
1522,5,4,20,0.8,0.35,0.85,1.75,7,17,4,"negative"
1524,4,11,44,2.75,0.364,0.955,1.33,16,42,12,"negative"
1528,5,75,375,15,0.259,0.867,1.18,97,325,82,"negative"
1529,4,18,72,4.5,0.333,0.667,1.71,24,48,14,"negative"
1553,7,41,287,5.857,0.209,0.652,1.36,60,187,44,"negative"
1563,1,12,12,12,0.583,1,1.75,7,12,4,"negative"
1571,7,37,259,5.286,0.301,0.691,1.81,78,179,43,"negative"
1575,6,17,102,2.833,0.255,0.745,1.18,26,76,22,"negative"
1584,6,13,78,2.167,0.282,0.936,1.57,22,73,14,"negative"
1590,9,21,189,2.333,0.175,0.513,1.65,33,97,20,"negative"
1596,7,16,112,2.286,0.25,0.527,2,28,59,14,"negative"
1610,6,7,42,1.167,0.262,0.786,1.83,11,33,6,"negative"
1621,5,11,55,2.2,0.345,0.873,1.46,19,48,13,"negative"
1626,9,46,414,5.111,0.242,0.737,1.47,100,305,68,"negative"
1632,5,3,15,0.6,0.6,0.867,4.5,9,13,2,"negative"
1638,7,4,28,0.571,0.286,0.964,8,8,27,1,"negative"
1642,7,4,28,0.571,0.321,1,3,9,28,3,"negative"
1662,7,19,133,2.714,0.346,1,1.44,46,133,32,"negative"
1694,6,17,102,2.833,0.275,0.824,1.33,28,84,21,"negative"
1701,7,33,231,4.714,0.342,0.848,1.98,79,196,40,"negative"
1720,8,27,216,3.375,0.236,0.685,1.31,51,148,39,"negative"
1725,7,37,259,5.286,0.305,1,1.46,79,259,54,"negative"
1726,7,9,63,1.286,0.302,0.905,1.46,19,57,13,"negative"
1740,6,19,114,3.167,0.36,0.711,1.58,41,81,26,"negative"
1752,6,26,156,4.333,0.34,0.974,1.33,53,152,40,"negative"
1754,9,48,432,5.333,0.273,0.685,1.42,118,296,83,"negative"
1755,7,31,217,4.429,0.313,0.853,1.58,68,185,43,"negative"
1770,7,56,392,8,0.227,0.602,1.25,89,236,71,"negative"
1772,6,7,42,1.167,0.262,0.786,1.38,11,33,8,"negative"
1775,6,25,150,4.167,0.273,0.787,1.17,41,118,35,"negative"
1785,9,23,207,2.556,0.222,0.816,1.35,46,169,34,"negative"
1787,7,43,301,6.143,0.249,0.807,1.29,75,243,58,"negative"
1790,5,7,35,1.4,0.429,0.971,1.36,15,34,11,"negative"
1795,7,40,280,5.714,0.336,0.971,1.57,94,272,60,"negative"
1797,8,25,200,3.125,0.285,0.88,1.36,57,176,42,"negative"
1799,7,16,112,2.286,0.339,1,1.41,38,112,27,"negative"
1814,7,44,308,6.286,0.218,0.734,1.26,67,226,53,"negative"
1822,7,18,126,2.571,0.365,0.952,1.53,46,120,30,"negative"
1829,7,20,140,2.857,0.257,0.879,1.13,36,123,32,"negative"
1843,7,32,224,4.571,0.277,0.83,1.41,62,186,44,"negative"
1854,7,31,217,4.429,0.318,0.839,1.35,69,182,51,"negative"
1861,7,51,357,7.286,0.322,0.784,1.49,115,280,77,"negative"
1867,7,11,77,1.571,0.286,0.909,1.29,22,70,17,"negative"
1880,7,27,189,3.857,0.37,0.841,1.79,70,159,39,"negative"
1885,7,23,161,3.286,0.342,0.783,1.45,55,126,38,"negative"
1893,7,11,77,1.571,0.351,0.727,1.5,27,56,18,"negative"
1896,7,52,364,7.429,0.272,0.788,1.22,99,287,81,"negative"
1901,9,29,261,3.222,0.287,0.747,1.53,75,195,49,"negative"
1941,7,14,98,2,0.408,0.98,1.74,40,96,23,"negative"
1943,7,21,147,3,0.32,0.714,1.68,47,105,28,"negative"
1953,9,19,171,2.111,0.292,0.684,1.52,50,117,33,"negative"
1962,7,32,224,4.571,0.272,0.862,1.53,61,193,40,"negative"
1964,6,14,84,2.333,0.274,1,1.28,23,84,18,"negative"
1979,7,21,147,3,0.388,0.912,1.84,57,134,31,"negative"
2001,6,11,66,1.833,0.394,0.955,1.53,26,63,17,"negative"
2026,7,33,231,4.714,0.264,0.844,1.2,61,195,51,"negative"
2043,7,11,77,1.571,0.312,1,1.33,24,77,18,"negative"
2046,9,45,405,5,0.259,0.805,1.4,105,326,75,"negative"
2064,5,33,165,6.6,0.376,0.903,1.44,62,149,43,"negative"
2089,4,11,44,2.75,0.432,1,1.36,19,44,14,"negative"
2095,7,15,105,2.143,0.343,1,1.64,36,105,22,"negative"
2113,9,24,216,2.667,0.287,0.912,1.72,62,197,36,"negative"
2117,7,45,315,6.429,0.254,0.708,1.29,80,223,62,"negative"
2134,5,3,15,0.6,0.533,1,2.67,8,15,3,"negative"
2147,6,19,114,3.167,0.289,0.789,1.38,33,90,24,"negative"
2156,9,86,774,9.556,0.211,0.517,1.29,163,400,126,"negative"
2199,9,53,477,5.889,0.252,0.677,1.54,120,323,78,"negative"
2216,6,31,186,5.167,0.263,0.812,1.4,49,151,35,"negative"
2230,7,7,49,1,0.388,0.939,1.9,19,46,10,"negative"
2231,7,14,98,2,0.367,0.786,1.57,36,77,23,"negative"
2246,7,45,315,6.429,0.238,0.67,1.15,75,211,65,"negative"
2257,9,184,1656,20.444,0.206,0.659,1.36,341,1091,251,"negative"
2262,5,11,55,2.2,0.4,0.927,1.57,22,51,14,"negative"
2268,7,4,28,0.571,0.321,0.679,9,9,19,1,"negative"
2302,8,19,152,2.375,0.382,0.724,1.93,58,110,30,"negative"
2347,8,13,104,1.625,0.423,0.99,1.76,44,103,25,"negative"
2378,9,17,153,1.889,0.392,0.935,2.22,60,143,27,"negative"
2380,10,60,600,6,0.365,0.788,2.35,219,473,93,"negative"
2395,12,271,3252,22.583,0.238,0.571,1.98,773,1857,391,"negative"
2398,2,46,92,23,0.511,0.554,47,47,51,1,"positive"
2404,11,22,242,2,0.277,0.731,1.86,67,177,36,"negative"
2405,9,16,144,1.778,0.375,1,2.08,54,144,26,"negative"
2409,11,19,209,1.727,0.378,0.9,1.93,79,188,41,"negative"
2418,8,9,72,1.125,0.319,0.667,2.3,23,48,10,"negative"
2419,19,13,247,0.684,0.215,0.551,1.51,53,136,35,"negative"
2435,8,23,184,2.875,0.359,0.94,1.65,66,173,40,"negative"
2440,9,15,135,1.667,0.407,0.844,2.29,55,114,24,"negative"
2451,6,13,78,2.167,0.551,0.923,2.53,43,72,17,"negative"
2509,1,47,47,47,1,1,47,47,47,1,"positive"
2517,9,240,2160,26.667,0.259,0.714,1.66,559,1542,336,"negative"
2522,8,15,120,1.875,0.475,0.992,2.59,57,119,22,"negative"
2523,8,7,56,0.875,0.411,1,1.92,23,56,12,"negative"
2524,8,29,232,3.625,0.453,0.996,2.1,105,231,50,"negative"
2532,8,9,72,1.125,0.458,0.986,2.2,33,71,15,"negative"
2533,8,34,272,4.25,0.426,0.985,1.84,116,268,63,"negative"
2536,9,272,2448,30.222,0.269,0.763,1.87,659,1868,353,"negative"
2561,8,14,112,1.75,0.464,0.768,2.6,52,86,20,"negative"
2564,9,25,225,2.778,0.32,0.707,2.25,72,159,32,"negative"
2573,8,6,48,0.75,0.396,0.813,1.58,19,39,12,"negative"
2578,11,25,275,2.273,0.36,0.909,2.11,99,250,47,"negative"
2584,8,25,200,3.125,0.515,0.815,2.64,103,163,39,"negative"
2592,10,25,250,2.5,0.408,0.68,2.43,102,170,42,"negative"
2624,11,271,2981,24.636,0.278,0.728,1.99,829,2171,417,"negative"
2628,9,17,153,1.889,0.451,0.941,2.46,69,144,28,"negative"
2636,9,34,306,3.778,0.386,0.706,2.41,118,216,49,"negative"
2638,8,26,208,3.25,0.394,1,2.16,82,208,38,"negative"
2653,10,34,340,3.4,0.356,0.744,1.98,121,253,61,"negative"
2659,9,26,234,2.889,0.316,0.88,1.85,74,206,40,"negative"
2664,10,21,210,2.1,0.3,0.81,1.91,63,170,33,"negative"
2676,8,14,112,1.75,0.446,0.973,2.27,50,109,22,"negative"
2680,8,18,144,2.25,0.396,0.882,1.84,57,127,31,"negative"
2707,8,16,128,2,0.43,0.859,2.2,55,110,25,"negative"
2712,10,27,270,2.7,0.344,0.804,2.38,93,217,39,"negative"
2721,8,47,376,5.875,0.34,0.753,2,128,283,64,"negative"
2749,11,122,1342,11.091,0.256,0.656,1.94,344,881,177,"negative"
2754,9,18,162,2,0.352,0.901,1.84,57,146,31,"negative"
2772,12,261,3132,21.75,0.223,0.578,1.92,698,1810,364,"negative"
2782,9,20,180,2.222,0.361,0.872,1.86,65,157,35,"negative"
2788,8,4,32,0.5,0.438,0.656,4.67,14,21,3,"negative"
2799,8,14,112,1.75,0.375,0.839,2.1,42,94,20,"negative"
2803,10,44,440,4.4,0.314,0.623,1.92,138,274,72,"negative"
2804,10,12,120,1.2,0.4,0.933,2.29,48,112,21,"negative"
2806,6,14,84,2.333,0.56,0.929,2.24,47,78,21,"negative"
2814,8,50,400,6.25,0.405,0.993,1.93,162,397,84,"negative"
2834,10,19,190,1.9,0.3,0.905,1.68,57,172,34,"negative"
2843,10,30,300,3,0.3,0.73,2.14,90,219,42,"negative"
2856,8,29,232,3.625,0.345,0.681,2,80,158,40,"negative"
2883,11,154,1694,14,0.187,0.522,1.94,317,884,163,"negative"
2890,10,12,120,1.2,0.35,0.867,2.33,42,104,18,"negative"
2894,7,8,56,1.143,0.482,1,2.25,27,56,12,"negative"
2895,7,7,49,1,0.592,0.959,2.42,29,47,12,"negative"
2911,3,3,9,1,0.778,0.778,7,7,7,1,"negative"
2928,7,20,140,2.857,0.4,1,1.87,56,140,30,"negative"
2931,5,12,60,2.4,0.467,0.6,4.67,28,36,6,"negative"
2934,6,17,102,2.833,0.451,0.745,2.56,46,76,18,"negative"
2940,8,16,128,2,0.328,0.961,1.91,42,123,22,"negative"
2946,5,14,70,2.8,0.329,0.5,2.56,23,35,9,"negative"
2949,10,145,1450,14.5,0.268,0.747,1.83,389,1083,213,"negative"
2959,9,42,378,4.667,0.312,0.889,1.97,118,336,60,"negative"
2977,10,103,1030,10.3,0.25,0.61,1.77,258,628,146,"negative"
2987,7,20,140,2.857,0.493,0.979,1.82,69,137,38,"negative"
2988,7,20,140,2.857,0.457,0.857,2.46,64,120,26,"negative"
2993,11,221,2431,20.091,0.25,0.544,1.95,607,1323,312,"negative"
3017,10,16,160,1.6,0.288,0.744,2.19,46,119,21,"negative"
3022,8,9,72,1.125,0.361,0.819,1.73,26,59,15,"negative"
3026,8,31,248,3.875,0.351,0.839,1.98,87,208,44,"negative"
3029,8,34,272,4.25,0.36,0.717,1.88,98,195,52,"negative"
3030,8,12,96,1.5,0.396,0.99,1.9,38,95,20,"negative"
3031,10,28,280,2.8,0.311,0.957,1.78,87,268,49,"negative"
3037,6,26,156,4.333,0.423,0.769,2.36,66,120,28,"negative"
3040,8,71,568,8.875,0.289,0.574,1.64,164,326,100,"negative"
3050,11,127,1397,11.545,0.266,0.686,2.23,371,959,166,"negative"
3061,8,9,72,1.125,0.375,0.736,2.45,27,53,11,"negative"
3068,5,14,70,2.8,0.557,0.871,2.79,39,61,14,"negative"
3071,11,19,209,1.727,0.306,0.789,2.46,64,165,26,"negative"
3080,7,6,42,0.857,0.5,1,2.33,21,42,9,"negative"
3103,8,20,160,2.5,0.394,0.944,2.25,63,151,28,"negative"
3105,6,18,108,3,0.491,0.88,2.04,53,95,26,"negative"
3122,10,46,460,4.6,0.317,0.683,1.85,146,314,79,"negative"
3129,10,45,450,4.5,0.296,0.558,2.25,133,251,59,"negative"
3134,8,60,480,7.5,0.335,0.915,1.85,161,439,87,"negative"
3135,8,5,40,0.625,0.4,1,2.67,16,40,6,"negative"
3144,8,14,112,1.75,0.384,0.795,1.72,43,89,25,"negative"
3152,11,261,2871,23.727,0.243,0.524,1.93,698,1505,361,"negative"
3165,10,262,2620,26.2,0.273,0.703,1.83,716,1841,391,"negative"
3184,10,27,270,2.7,0.367,0.83,1.87,99,224,53,"negative"
3185,10,38,380,3.8,0.308,0.632,2.13,117,240,55,"negative"
3186,8,12,96,1.5,0.479,1,2.19,46,96,21,"negative"
3223,7,12,84,1.714,0.393,0.69,2.36,33,58,14,"negative"
3237,10,251,2510,25.1,0.281,0.708,1.77,705,1776,398,"negative"
3246,7,21,147,3,0.313,0.667,2.09,46,98,22,"negative"
3250,8,5,40,0.625,0.425,1,1.55,17,40,11,"negative"
3252,8,9,72,1.125,0.389,0.708,2.33,28,51,12,"negative"
3259,11,261,2871,23.727,0.246,0.638,1.93,707,1833,366,"negative"
3260,8,7,56,0.875,0.429,1,2.67,24,56,9,"negative"
3282,7,19,133,2.714,0.451,0.97,2.73,60,129,22,"negative"
3306,8,22,176,2.75,0.426,1,2.42,75,176,31,"negative"
3312,6,7,42,1.167,0.5,1,1.75,21,42,12,"negative"
3319,10,44,440,4.4,0.35,0.957,1.9,154,421,81,"negative"
3353,7,9,63,1.286,0.397,0.841,2.78,25,53,9,"negative"
3363,9,39,351,4.333,0.308,0.709,1.69,108,249,64,"negative"
3371,8,28,224,3.5,0.397,0.996,2.07,89,223,43,"negative"
3376,11,262,2882,23.818,0.238,0.57,1.84,685,1643,373,"negative"
3377,8,29,232,3.625,0.341,0.78,1.93,79,181,41,"negative"
3384,10,93,930,9.3,0.268,0.784,1.78,249,729,140,"negative"
3391,8,36,288,4.5,0.323,0.781,1.86,93,225,50,"negative"
3407,7,4,28,0.571,0.393,1,2.2,11,28,5,"negative"
3414,11,112,1232,10.182,0.217,0.469,1.73,267,578,154,"negative"
3425,8,53,424,6.625,0.38,0.915,1.87,161,388,86,"negative"
3433,7,16,112,2.286,0.42,0.768,1.96,47,86,24,"negative"
3466,2,536,1072,268,0.538,0.737,30.37,577,790,19,"positive"
3468,6,32,192,5.333,0.286,0.891,1.41,55,171,39,"negative"
3469,10,509,5090,50.9,0.097,0.388,1.23,492,1974,401,"negative"
3475,1,88,88,88,0.193,1,1,17,88,17,"negative"
3480,7,13,91,1.857,0.264,0.879,1.85,24,80,13,"negative"
3485,6,12,72,2,0.278,1,2.22,20,72,9,"negative"
3492,8,135,1080,16.875,0.131,0.671,1.22,142,725,116,"negative"
3494,2,19,38,9.5,0.184,0.789,1.4,7,30,5,"negative"
3496,1,89,89,89,0.191,1,1.06,17,89,16,"negative"
3506,7,13,91,1.857,0.308,0.978,1.56,28,89,18,"negative"
3507,1,60,60,60,0.217,1,1.08,13,60,12,"negative"
3520,4,12,48,3,0.25,0.792,3,12,38,4,"negative"
3524,7,66,462,9.429,0.171,0.903,1.49,79,417,53,"negative"
3528,13,38,494,2.923,0.33,0.98,3.88,163,484,42,"negative"
3537,25,291,7275,11.64,0.456,0.934,7.29,3315,6796,455,"negative"
3542,28,31,868,1.107,0.492,0.745,7.49,427,647,57,"positive"
3547,5,4,20,0.8,0.35,0.6,2.33,7,12,3,"negative"
3552,4,4,16,1,0.438,0.438,7,7,7,1,"negative"
3568,9,101,909,11.222,0.211,0.816,1.37,192,742,140,"negative"
3582,9,534,4806,59.333,0.102,0.417,1.4,491,2005,351,"negative"
3583,8,101,808,12.625,0.222,0.834,1.29,179,674,139,"negative"
3587,32,106,3392,3.313,0.198,0.395,4.56,671,1341,147,"positive"
3596,28,32,896,1.143,0.481,0.742,7.43,431,665,58,"positive"
3602,9,103,927,11.444,0.383,0.825,2.75,355,765,129,"negative"
3607,6,29,174,4.833,0.368,0.954,1.73,64,166,37,"negative"
3610,9,245,2205,27.222,0.16,0.607,1.39,353,1338,254,"negative"
3621,7,150,1050,21.429,0.178,0.774,1.36,187,813,138,"negative"
3651,8,103,824,12.875,0.425,0.933,2.71,350,769,129,"negative"
3659,9,535,4815,59.444,0.191,0.788,1.36,921,3793,676,"negative"
3670,9,535,4815,59.444,0.118,0.482,1.31,566,2323,432,"negative"
3680,13,228,2964,17.538,0.264,0.942,3.29,783,2791,238,"negative"
3683,8,62,496,7.75,0.361,0.877,3.03,179,435,59,"negative"
3684,8,96,768,12,0.276,0.883,1.77,212,678,120,"negative"
3705,9,510,4590,56.667,0.148,0.537,1.33,681,2465,513,"negative"
3712,9,535,4815,59.444,0.136,0.498,1.39,655,2399,470,"negative"
3718,8,61,488,7.625,0.207,0.803,1.31,101,392,77,"negative"
3734,24,282,6768,11.75,0.443,0.878,7.8,2995,5944,384,"negative"
