"idx","RI","Na","Mg","Al","Si","K","Ca","Ba","Fe","Class"
128,1.51654886,12.7516,2.85115,1.43918,73.2708,0.57132,8.78712,0.11025,0.1122,"negative"
174,1.5151365,14.853,0,2.42144,73.7188,0,8.389,0.5607,0,"negative"
107,1.52222108,14.4274,0,0.99941,72.6716,0.09936,11.52016,0,0.0408,"negative"
104,1.51812068,13.4299,3.97814,1.17917,72.4924,0.57753,8.15228,0,0,"negative"
15,1.51720948,13.3767,3.5022,1.15028,72.8508,0.50301,8.43204,0,0,"negative"
8,1.51910022,13.90205,3.73119,1.17917,72.1228,0.0621,8.89472,0,0,"negative"
119,1.51568322,13.23705,3.48873,1.47128,73.2484,0.37881,8.03392,0,0,"negative"
82,1.52613924,13.70255,0,1.35893,71.238,0.19251,13.43544,0,0.051,"negative"
157,1.52171992,11.56125,1.88131,1.56116,72.862,0.47196,11.41256,0,0,"negative"
17,1.52210718,13.72915,3.83895,0.72014,71.7588,0.16767,9.74476,0,0,"negative"
152,1.51666276,12.858,0,1.8308,73.8812,0.96876,10.17516,0,0,"negative"
160,1.51652608,11.94695,0,1.1888,75.1804,2.70135,8.927,0,0,"negative"
202,1.51670832,13.23705,3.56955,1.3814,72.6996,0.5589,8.4428,0,0.051,"positive"
189,1.5177562,13.52965,3.40791,1.51943,72.0388,0.57753,8.78712,0,0,"positive"
139,1.51848516,13.6427,3.87038,1.26905,71.9604,0.54027,8.32444,0,0.1632,"negative"
179,1.51830292,14.3875,0,1.82117,72.862,1.40967,6.47372,2.8791,0,"negative"
173,1.52365622,15.79065,1.83192,1.31078,70.4316,0.3105,8.61496,1.67895,0,"negative"
135,1.51846238,13.40995,3.88834,1.33004,72.3804,0.50922,8.2814,0,0,"negative"
72,1.51629828,12.7117,3.33158,1.49054,73.282,0.67068,8.23836,0,0,"negative"
199,1.5193508,13.6427,3.53812,0.74903,72.6492,0.16146,8.89472,0.1512,0.1224,"positive"
44,1.5229956,13.3102,3.57853,0.81965,71.9884,0.11799,10.17516,0,0.0153,"negative"
198,1.51609326,13.42325,3.39893,1.2209,72.6884,0.58995,8.32444,0,0,"positive"
176,1.51622994,14.2013,0,2.79059,73.4612,0.03726,9.04536,0.40005,0.459,"negative"
53,1.51768786,12.55875,3.52016,1.42955,73.1476,0.57132,8.53964,0,0,"negative"
55,1.51807512,13.4299,2.86911,1.1888,72.8396,0.55269,9.0346,0,0,"negative"
39,1.51761952,12.81145,3.53812,1.23053,73.2372,0.57753,8.389,0,0,"negative"
47,1.52212996,14.20795,3.82099,0.46976,71.77,0.11178,9.5726,0,0,"negative"
121,1.53393,12.2994,0,0.99941,70.1628,0.11799,16.19,0,0.1224,"negative"
114,1.51859906,13.35675,3.43036,1.42955,72.2628,0.50922,8.6042,0,0,"negative"
167,1.5165033,14.38085,0,1.93994,73.6124,0,8.47508,1.5687,0,"negative"
126,1.5163894,12.5521,3.47975,1.86932,73.2316,0.62721,8.07696,0,0.459,"negative"
11,1.51215232,12.991,3.47077,1.12139,72.9796,0.621,8.34596,0,0.1581,"negative"
194,1.52210718,14.188,3.78058,0.90953,71.3612,0.22977,9.1422,0,0.1887,"positive"
156,1.52058092,12.85135,1.61191,2.17106,72.1788,0.75762,9.70172,0.2394,0.2601,"negative"
71,1.51645774,13.40995,3.55159,1.24979,72.8116,0.6831,8.09848,0,0,"negative"
51,1.51618438,13.52965,3.55159,1.53869,72.9908,0.39123,7.77568,0,0,"negative"
98,1.51613882,13.922,3.52016,1.24979,72.8788,0.3726,7.93708,0,0.0714,"negative"
170,1.5171867,14.75325,0,2.00093,73.0188,0,8.52888,1.59075,0.0408,"negative"
7,1.51755118,13.1506,3.60996,1.05077,73.2372,0.57132,8.23836,0,0,"negative"
10,1.51898632,13.58285,3.34954,1.23053,72.078,0.58995,8.90548,0,0,"negative"
92,1.5159338,13.09075,3.52016,1.55153,72.8676,0.6831,8.04468,0,0.459,"negative"
188,1.52247166,14.85965,2.2001,2.05871,70.258,0.75762,9.75552,0,0,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
168,1.51682222,14.5604,0,1.97846,73.2876,0,8.51812,1.5687,0.0357,"negative"
137,1.5167311,12.7915,3.52016,1.53869,73.3604,0.65826,7.9048,0,0,"negative"
111,1.5166172,12.85135,3.51118,1.43918,73.0076,0.6831,8.2276,0.5985,0.1275,"negative"
203,1.51654886,13.40995,3.38995,1.27868,72.638,0.52164,8.64724,0,0,"positive"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
25,1.5215149,13.05085,3.65037,0.87101,72.218,0.19251,9.85236,0,0.0867,"negative"
195,1.51693612,12.858,3.57853,1.31078,72.61,0.60858,8.78712,0,0,"positive"
27,1.51734616,13.0176,3.53812,1.68956,72.7276,0.54027,8.4428,0,0.0357,"negative"
13,1.51761952,13.88875,3.60098,1.35893,72.7276,0.47817,7.82948,0,0,"negative"
151,1.5132002,12.99765,0,3.0185,70.7004,6.21,6.92564,0,0,"negative"
77,1.5162755,12.99765,3.57853,1.53869,72.8284,0.60858,8.04468,0,0,"negative"
196,1.51777898,13.6427,3.65037,0.64952,73.002,0.0621,8.927,0,0,"positive"
153,1.523679,13.4432,0,1.58042,72.218,0.32292,12.24108,0,0,"negative"
40,1.51784732,13.7745,3.48873,1.27868,72.862,0.60237,8.48584,0,0,"negative"
30,1.51755118,13.4831,3.74017,1.16954,72.9908,0.58995,8.03392,0,0,"negative"
118,1.51591102,13.0176,3.57853,1.5098,73.1196,0.68931,7.9586,0,0,"negative"
145,1.51850794,13.19715,3.62792,1.07003,72.8284,0.57132,8.41052,0.09135,0.0867,"negative"
63,1.51905466,13.6028,3.61894,1.10855,72.638,0.14283,8.75484,0,0,"negative"
100,1.51841682,13.0176,3.61894,1.0604,72.3412,0.63963,9.13144,0,0.0765,"negative"
94,1.51818902,12.6186,2.76135,0.82928,73.8084,0.34776,9.42196,0,0.102,"negative"
140,1.51818902,13.7225,0,0.55964,74.4524,0,10.99292,0,0,"negative"
54,1.51796122,12.7383,3.47975,1.3493,72.9572,0.63963,8.67952,0,0,"negative"
108,1.52739214,11.0226,0,0.74903,73.0804,0,14.96336,0,0,"negative"
113,1.51625272,13.35675,3.57853,1.49054,72.722,0.44712,8.20608,0,0,"negative"
143,1.51689056,12.6718,2.87809,1.70882,73.2092,0.73278,8.53964,0,0,"negative"
183,1.51837126,14.321,3.25974,2.21921,71.2492,1.45935,5.78508,1.62855,0,"negative"
123,1.52019366,13.98185,1.35149,1.62857,71.7588,0.39123,10.56252,0,0.51,"negative"
43,1.52320062,13.7225,3.72221,0.51149,71.7476,0.08694,10.568,0,0.0816,"negative"
204,1.52126432,14.321,3.90181,0.82928,71.5012,0,9.48652,0,0,"positive"
9,1.51793844,13.21045,3.47975,1.41029,72.638,0.58995,8.43204,0,0,"negative"
5,1.51755118,13.39,3.65935,1.1888,72.7892,0.57132,8.27064,0,0.0561,"negative"
85,1.5159338,13.25035,3.44832,1.42955,73.17,0.60858,7.86176,0,0,"negative"
57,1.5174145,13.2703,3.61894,1.24016,73.0804,0.55269,8.0662,0,0,"negative"
23,1.51793844,12.7915,3.5022,1.12139,73.03,0.63963,8.7656,0,0,"negative"
78,1.51618438,13.01095,3.5022,1.48091,72.89,0.60237,8.12,0,0,"negative"
185,1.51732338,14.95275,0,1.7987,72.9908,0,8.61496,1.5498,0,"negative"
120,1.51841682,12.93115,3.74017,1.10855,72.2796,0.63963,8.95928,0,0.1122,"negative"
28,1.5177562,12.85135,3.47975,1.23053,72.9684,0.60858,8.56116,0.09135,0.1122,"negative"
26,1.51595658,12.7915,3.60996,1.61894,72.9684,0.63963,8.0662,0,0.1326,"negative"
60,1.51768786,12.65185,3.56057,1.30115,73.0804,0.60858,8.69028,0,0.0714,"negative"
190,1.51609326,13.33015,3.52914,1.33967,72.6716,0.5589,8.3352,0,0,"positive"
127,1.51591102,13.23705,3.34056,1.47128,73.0972,0.39123,8.21684,0,0,"negative"
36,1.51869018,13.1905,3.37199,1.17917,72.722,0.57132,8.83016,0,0.0816,"negative"
62,1.51768786,12.45235,2.71196,1.29152,73.702,0.5589,9.05612,0,0.1224,"negative"
159,1.51914578,12.73165,1.84988,1.85969,72.6884,0.60237,10.08908,0,0,"negative"
49,1.51925968,13.19715,3.33158,1.27868,72.358,0.60237,9.1422,0,0.0561,"negative"
125,1.51591102,12.8181,3.52016,1.90142,72.862,0.68931,7.96936,0,0,"negative"
186,1.51613882,13.8821,1.77804,1.78907,73.0972,0,8.66876,0.75915,0,"negative"
134,1.53124196,10.73,0,2.10044,69.81,0.57753,13.29556,3.15,0.1428,"negative"
150,1.5215149,11.02925,1.71069,1.56116,73.4388,0.57753,11.617,0,0,"negative"
102,1.51652608,13.5629,3.56955,1.47128,72.4476,0.63963,7.9586,0,0,"negative"
169,1.51645774,14.93945,0,1.86932,73.1084,0,8.66876,1.3797,0,"negative"
178,1.51609326,15.126,0,2.51132,73.0524,0.04968,8.83016,0.5292,0,"negative"
141,1.51663998,12.93115,3.53812,1.61894,72.9572,0.63963,8.03392,0,0.1071,"negative"
131,1.5167311,12.8713,3.56057,1.64141,73.142,0.65205,7.99088,0,0,"negative"
89,1.51789288,13.1905,3.90181,1.30115,72.33,0.55269,8.4428,0,0.1428,"negative"
182,1.51622994,14.14145,0,2.88047,72.61,0.08073,9.18524,1.06155,0,"negative"
147,1.5151365,14.00845,2.68053,3.5,69.8884,1.68291,5.87116,2.1987,0,"negative"
24,1.51837126,13.1373,2.84217,1.27868,72.8508,0.55269,9.06688,0,0,"negative"
109,1.51686778,13.2304,3.53812,1.48091,72.8396,0.5589,8.09848,0,0,"negative"
97,1.51711836,12.89125,3.61894,1.57079,72.9572,0.60858,8.10924,0,0,"negative"
80,1.5170728,13.7225,3.6818,1.81154,72.0612,0.63963,7.88328,0,0,"negative"
52,1.51761952,12.61195,3.592,1.31078,73.2876,0.57753,8.4966,0,0,"negative"
172,1.51711836,14.2279,0,2.08118,73.3604,0,8.61496,1.6695,0,"negative"
112,1.51572878,14.85965,3.66833,1.74092,71.8708,0.16146,7.35604,0,0.0612,"negative"
155,1.51994308,13.2703,0,1.76018,73.03,0.47196,11.31572,0,0,"negative"
124,1.51800678,13.7092,3.92875,1.53869,71.8092,0.54027,8.20608,0,0.0765,"negative"
136,1.52067204,13.5496,2.08785,1.6703,72.1788,0.52785,9.5726,0.2709,0.0867,"negative"
138,1.51659442,12.991,3.17892,1.23053,72.9684,0.57753,8.80864,0,0.1224,"negative"
99,1.51591102,12.858,3.52016,2.1197,72.6604,0.68931,7.96936,0,0,"negative"
41,1.5175284,12.57205,3.47077,1.3814,73.3884,0.60237,8.5504,0,0.0306,"negative"
184,1.51657164,14.7998,0,1.9913,73.1084,0,8.2814,1.71045,0,"negative"
158,1.5196925,12.63855,0,1.65104,73.7524,0.37881,11.53092,0,0,"negative"
33,1.515706,12.71835,3.46179,1.56116,73.198,0.67068,8.08772,0,0.1224,"negative"
101,1.52408904,13.8289,2.90054,1.16954,71.1484,0.08073,10.78848,0,0,"negative"
198.215781010969,1.51949120586203,13.6921999211445,3.555485200711,0.670917644404051,72.6180194840965,0.194851694440042,8.8561409792073,0.149492882450693,0.11339168962879,"positive"
191.407325045397,1.52184282307408,14.0462242319653,3.75573857072606,0.639908919258408,71.8065265253257,0.122497605437128,9.62373866794492,-0.0127531561840409,-0.0103434149507981,"positive"
194.13566225566,1.51728064257112,12.8948921433686,3.56600289157809,1.27326283750893,72.5120013948224,0.603041359237172,8.79285090419372,-0.00290439359249057,0.00388877954490834,"positive"
195.654043968501,1.51780622515052,13.7133454346859,3.68642790110528,0.607297890001592,72.9705701015719,0.0681187342075442,8.92473653641195,0.00598125011050984,-0.0072403184758258,"positive"
195.364144189225,1.51690863724987,12.8714025935906,3.57278966353213,1.29461800874141,72.6754275270144,0.640284112121414,8.9048594976851,-0.0149777030389773,0.00951344911349807,"positive"
197.088752010898,1.5162950996187,13.3126682530539,3.39349839727749,1.18903629296169,72.7712088347464,0.550600455277054,8.30226340896733,0.0039635469401593,-0.0160543631022643,"positive"
205.13492529122,1.52096878395661,14.329213683535,3.91961014823964,0.804686961530683,71.52035590181,-0.0446165746514167,9.4377025655374,-0.00951057335308569,-0.0036289302075531,"positive"
191.987684194114,1.51649284830886,12.9264359888685,3.42232300376627,1.2421045415952,73.0357426978549,0.495671420092663,8.4758410401405,-0.00141417866335612,-0.00764279335129639,"positive"
189.925490185529,1.51621077719432,13.2941138826669,3.5055376051496,1.30626537629091,72.617526070071,0.506921145812821,8.26854750968101,-0.009060437166458,-0.00496013141932171,"positive"
193.829241460491,1.52140205657753,14.0931158705072,3.78744525723634,0.518299320991123,71.7553716591575,0.0508469380259154,9.81711244119899,0.00529796623036431,0.00675558429999161,"positive"
195.687495121699,1.51655835565906,12.741238161936,3.56227663713038,1.35037256406525,72.7070602247495,0.658923763772827,8.80688250260412,-0.00382663305924559,0.00663407892534855,"positive"
190.805334000484,1.51712698448157,13.1445148235969,3.42566159958739,1.75415212930942,72.4866347803908,0.568800780859383,8.43747216624787,0.00272422498641492,0.0794358909282913,"positive"
195.331696986619,1.51801280475118,13.6013962920488,3.59073263265367,0.569537955705255,72.9449822626781,0.0436855117228816,8.94054766222376,-0.00516577151100358,-0.0177385610753424,"positive"
196.449711572122,1.51861391902304,13.622261038109,3.64665110576596,0.694176793722789,73.138543428681,0.0206809355014705,8.93860295489922,-0.00763873105378304,-0.00728133106637182,"positive"
194.990328308033,1.51630668742866,12.9242442433064,3.58663192563828,1.21439839223292,72.5611379272028,0.627296828064032,8.77631543532416,-0.00974568205042776,0.0126057977351086,"positive"
194.710640962157,1.5167396956352,12.8889443465675,3.56044634128171,1.28854806713375,72.7044021312248,0.627852220272619,8.82343202099456,-0.00746275353835055,-0.00019177116762396,"positive"
190.245383331751,1.51552228217415,13.4179873911029,3.56089077045561,1.32373879883205,72.7201572785773,0.602272444485009,8.42934173466968,-0.00229093987510775,-0.00833456229112248,"positive"
193.62267965494,1.52196697577582,14.1111018966236,3.79643172635608,0.85754506471195,71.3928885857889,0.212905121901164,9.20095046460745,0.00894445467069144,0.188782478586544,"positive"
197.052279459667,1.51703940586272,12.7989991865752,3.5810836249033,1.32671589052469,72.5840387057926,0.653880509172273,8.77264775299939,0.00367771657025046,0.00777559187072259,"positive"
190.297045506038,1.5183232042282,13.4784183811106,3.45411675576125,1.43603532512162,72.1128547298041,0.582531450060481,8.7940415512962,-0.0041221158735995,0.0176267296007137,"positive"
204.60177887967,1.52111666030186,14.3122030593372,3.86340634832015,0.913444465152405,71.3640280438071,-0.0474386012358187,9.3920597677584,0.00154817435832487,0.00511530739896102,"positive"
198.55056681016,1.51569409322258,13.3552686439448,3.40623126334409,1.24125336847544,72.6058090178551,0.631977799626109,8.39865081573017,-0.00646098653995196,-0.00935902488411666,"positive"
193.580936909807,1.52200481344941,14.132364460859,3.80219713766387,1.00369724262375,71.3408143819137,0.285012637952134,9.26042511757511,-0.00397228243234905,0.210218060456886,"positive"
189.683752759518,1.51796302864005,13.4635177280375,3.3824680210096,1.55511656659641,72.0518380007123,0.606808989143081,8.68863047630538,0.00101830401577245,0.000832432237610576,"positive"
203.730911721814,1.52132489858188,14.3620079040886,3.89524454505656,0.735780921403667,71.5097260778952,-0.0157151118530176,9.48534109832083,0.0173282613208045,0.0134285900550818,"positive"
198.221859417799,1.51978986485205,13.6799402422611,3.53669226222769,0.784907631724767,72.6251838928702,0.112376811928767,8.83734932862408,0.152681438911194,0.134701811633583,"positive"
195.453672044802,1.52200763473242,14.2501883127311,3.76920520951516,0.934391844477787,71.3367046107711,0.231136680216757,9.06414842752791,0.00064724281256627,0.169441977145502,"positive"
190.282905794913,1.51609107547617,13.3179115488454,3.45010147833694,1.81703403938654,72.520423137256,0.553249549724017,8.44790172237716,-0.0148649905855996,0.102205916885689,"positive"
192.77290297108,1.51677461594032,13.0253179143426,3.39497643250853,1.31897054632541,72.952243088058,0.455426679001421,8.65872792318228,0.00759156180005307,-0.00103878632314944,"positive"
194.525305700599,1.51656541852889,12.9044844985415,3.55728205314143,1.33616896813091,72.4270021596631,0.634278063574118,8.91943272041749,0.00805945800727131,-0.00791859946831295,"positive"
192.268930349672,1.51666320731116,13.2592060115941,3.41839585495358,1.2944079985453,73.0079220440995,0.510725425645905,8.61528126557212,-0.0104796543396963,0.000705631692623667,"positive"
196.462362735005,1.51794998795162,13.6807418533088,3.63563389133632,0.617363914955407,73.0740958020151,0.0475399919495152,8.80819314638376,-1.71480432610304e-05,0.000768447794653977,"positive"
189.823886526287,1.51676302034598,13.1326165469949,3.432309385464,1.84793945926234,72.5630941728783,0.578888150207768,8.41012352413379,-0.00540536723264317,0.0869427780035683,"positive"
189.840837952998,1.51666736557251,13.2641608790708,3.54144342474804,1.24195011966502,72.6472274336698,0.606921153549723,8.28997228032866,0.000767314987772481,-0.00139764148262324,"positive"
198.556688122134,1.51928214802054,13.605609115825,3.58145286817165,0.644849223698713,72.644102541251,0.103606782021618,8.88174497304508,0.147965503458123,0.136601663233696,"positive"
197.926898768649,1.51891313579558,13.5281068263324,3.49310124899466,0.677472666894474,72.775511223935,0.145235350364395,8.91049056976192,0.157819612089589,0.132153130037572,"positive"
203.945643198089,1.52128545867188,14.2143001738767,3.90687141581787,0.879672994856947,71.4474287533343,0.0206663576001261,9.49110557705831,0.00140616696519893,0.00318795484883487,"positive"
201.66739415178,1.51663106493831,13.2095679282122,3.57970665062629,1.32003368144337,72.6886595535171,0.569497233374865,8.49456245061654,0.000552494676626209,0.0455055274182262,"positive"
202.542847573445,1.51676035307633,13.4316164950364,3.39069703363566,1.25740069767503,72.6785376899863,0.499171897743324,8.60452240830136,0.00250343175907323,0.0117650282176501,"positive"
189.757346195741,1.5183005828462,13.5323933868602,3.47335321453228,1.52401325986807,71.9848973039021,0.575266640661993,8.742962816409,-0.0117347673383997,0.00652657598883033,"positive"
190.410979063773,1.51549103569759,13.3036842946651,3.56127347406028,1.31286437261757,72.6328381091442,0.551869495978155,8.34718129308769,-0.00758288036956176,-0.0039413642012218,"positive"
190.930174831101,1.51656874992012,13.0138491821712,3.43465666834588,1.64469163909094,72.5285916932487,0.663807126531337,8.43544903593499,0.00882279371343414,0.0820713069421836,"positive"
193.120798620387,1.51648117391808,13.0822814222683,3.38294854547254,1.32410079083724,72.9471618502148,0.525384067715696,8.55711438415705,0.00123043765897445,-0.00228952531562469,"positive"
198.430852097894,1.51953386822371,13.6738895217886,3.5614789100004,0.744774084371846,72.6872875318956,0.137557730073054,8.85111794102105,0.153828510980733,0.120953425802718,"positive"
192.844580078746,1.51622567802257,13.1472528389964,3.42467505344434,1.28880374303864,72.9075168256085,0.56495140995149,8.51683950244661,-0.00907440003531895,0.00368918036652388,"positive"
198.85079553821,1.51622332952107,13.2972905482992,3.41731583696142,1.22117193245978,72.519788198072,0.543506989491738,8.2755008522779,0.0140239798351416,0.00841208570722397,"positive"
192.987071634736,1.51658476075225,13.0180863839753,3.38347294954367,1.23004678047084,73.0593756847895,0.541279998895388,8.56419801209397,-0.00348328107762693,0.00212705397675388,"positive"
193.124888378304,1.51645361951722,13.1563253013606,3.41270878367225,1.34333903665694,72.9965002315685,0.566567507260474,8.50669294693565,0.00314334106449853,-0.0158690719312668,"positive"
205.56296002321,1.52122287962507,14.3288997252,3.89984612374107,0.874454000527549,71.464860578305,-0.0425496944431819,9.53157405330585,-0.00168844715930817,0.00340355182807415,"positive"
190.45680217294,1.51712844749313,13.231234199815,3.49560584188986,1.67672323958463,72.4376092953736,0.614204031533262,8.24419485122999,0.00596090041124161,0.0971844288474614,"positive"
203.741657804262,1.51677329733739,13.4489161252527,3.36809768589382,1.21457571400886,72.7209021662458,0.556347793236036,8.63719090395825,-0.00588083568829857,-0.0123435487765269,"positive"
205.382116714862,1.52191586502581,14.3302621462581,3.90264424274176,0.901382211880252,71.4105168210178,0.0407876591720541,9.39234177057524,0.00635157770798422,-0.0178415572649558,"positive"
191.17854636278,1.52112916172267,14.0904378916023,3.73192842801053,0.528730236756698,71.8725905822298,0.167406687756943,9.72718872866311,0.00647580637848887,0.00750038436948688,"positive"
194.013614057016,1.52169270909412,14.0657975125617,3.75547270588855,0.910392169830444,71.2743943673162,0.299781054507868,9.10888185883049,-0.00510513842796114,0.185065222965164,"positive"
198.699020534817,1.51921901971905,13.6196359992577,3.53822485022823,0.669922825728436,72.6376837942257,0.168766710400072,8.96827817045585,0.140495757016035,0.127265411862966,"positive"
190.621114876158,1.51667241584461,13.1784405797601,3.44235336184758,1.79829199726595,72.4632618758526,0.571446536542089,8.35088764646981,0.00258881685375938,0.0844567449004437,"positive"
191.192786422481,1.52113937039364,14.1194079213634,3.74537790528455,0.611816691273441,71.8403321458184,0.0841534321211465,9.63405362141554,-0.0151586887028992,0.0164570317745763,"positive"
197.308193851984,1.51595610962599,13.4753174393855,3.4385422532618,1.20592535203137,72.5399839824092,0.615322147511817,8.25791331746227,0.00471595373578518,0.0113793096550053,"positive"
196.979869233193,1.51725372171711,13.6558460530897,3.65260651095347,0.735611120175016,72.9805793362808,0.00468662164566586,8.72609150044501,0.00487591768435853,0.00619887250820667,"positive"
198.458399526656,1.5158277444765,13.5006478507996,3.43263735382077,1.19260641063234,72.6768245874813,0.608209130298208,8.43173564520957,0.00509097419670841,0.00793151324286939,"positive"
202.598730022701,1.51634324210187,13.2379908534168,3.54446890482813,1.36523279402016,72.7461925947157,0.516744091517372,8.35081705323724,-0.00220835711886968,0.0600592795891334,"positive"
204.202170118161,1.51665153554574,13.3349449146933,3.38367163466292,1.3396963471964,72.7317680378302,0.487869051727453,8.81443570319962,0.0117747445071663,0.0107331476294804,"positive"
193.717937924075,1.52222200654204,14.18629248548,3.74469401076019,0.934938667390827,71.2791450964385,0.242249924164442,9.16342220238408,-0.000956392997005009,0.179951667239546,"positive"
193.630318758715,1.51697048642164,13.0264432715014,3.43576070713187,1.30661313199605,73.0349117956909,0.500117876149628,8.54581823782808,-0.00627241667822723,0.0150594606050606,"positive"
188.953194616075,1.51764646244088,13.5547619284747,3.38282543180379,1.60065304651216,72.0762143192439,0.547291011044024,8.83267422456432,-0.00251227606679937,-0.0133806900350039,"positive"
192.612974510943,1.51677358051567,13.0117075824798,3.43661321224826,1.27292928989278,73.1064959371849,0.497413055747607,8.64008502117663,-0.00815814762058694,-0.0203027424234903,"positive"
202.714849179648,1.51654871431532,13.2813587725411,3.54421398149045,1.41737601341093,72.6921963720245,0.610601780434376,8.42795492811491,-0.00825246532998191,0.0492520583782853,"positive"
192.028513055622,1.5207142597901,14.1682808389523,3.75571455092295,0.543383990798809,71.8882275905508,0.0617185287747615,9.65680408453528,0.00131951950319713,0.00599077117168521,"positive"
190.176975491479,1.51678469301408,13.0153812573952,3.37482842880525,1.78590966828758,72.4884528815184,0.606343546225796,8.49839337192192,0.000300640771234188,0.090502077117814,"positive"
203.815930040309,1.5210912995747,14.360634959105,3.89549984918993,0.81215122923913,71.4765533793643,-0.017039568961785,9.39491655006109,-0.00586361220752136,0.00556549300321229,"positive"
